"current_head_context","source_package_context","branch_head_context","term_id","language_lane","english_concept","row_bucket","source_rank","source_record_type","source_use_label","source_path_or_gap","source_bytes","source_sha256","source_status","source_access_or_recovery_signal","crosswalk_boundary","nonclaim_boundary"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0012","french","homomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0013","french","isomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0013","french","isomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0013","french","isomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0014","french","Noetherian ring","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0014","french","Noetherian ring","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0014","french","Noetherian ring","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0015","french","Noetherian","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0015","french","Noetherian","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0015","french","Noetherian","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0016","french","irreducible","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0016","french","irreducible","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0016","french","irreducible","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0017","french","representation","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0017","french","representation","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0017","french","representation","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0018","french","ring","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0018","french","ring","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0018","french","ring","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0019","french","ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0019","french","ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0019","french","ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0020","french","maximal ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0020","french","maximal ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0020","french","maximal ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0021","french","prime ideal","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex","94933","73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/0911.2903; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0021","french","prime ideal","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex","973","B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-fr-0021","french","prime ideal","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex","14382","B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B","copied_hash_match","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0001","spanish","algebra","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0001","spanish","algebra","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0001","spanish","algebra","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0002","spanish","Hilbert basis","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0002","spanish","Hilbert basis","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0002","spanish","Hilbert basis","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
