"role","absolute_path","public_relative_path","sha256","supersedes"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section09\interslavic-cyrillic\v001\Noether_Paper34_Section09_Interslavic_Cyrillic_v001.pdf","translations/paper34/section09/interslavic-cyrillic/v001/Noether_Paper34_Section09_Interslavic_Cyrillic_v001.pdf","C0B4D39C7282E1310D49000E2242817B9184F7C64FF6B5AF656A7AD494BEE774","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section09\interslavic\v001\Noether_Paper34_Section09_Interslavic_v001.tex","translations/paper34/section09/interslavic/v001/Noether_Paper34_Section09_Interslavic_v001.tex","16DC8328A5AAFB036CEB4E2FA86FF35A73A62BCA53F564B8E03CA64FF14FF640","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section09\interslavic\v001\Noether_Paper34_Section09_Interslavic_v001.pdf","translations/paper34/section09/interslavic/v001/Noether_Paper34_Section09_Interslavic_v001.pdf","4ACD569D09678B1C140D7E7C9A61A03A13E7CDD557F0ED846DA8EB0F47D336FC","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section13\interslavic-cyrillic\v001\Noether_Paper34_Section13_Interslavic_Cyrillic_v001.tex","translations/paper34/section13/interslavic-cyrillic/v001/Noether_Paper34_Section13_Interslavic_Cyrillic_v001.tex","6E96920F8DB37731116BEB29FE0237C67209E4EC4517EE3386764FDF74DB22B2","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section13\interslavic-cyrillic\v001\Noether_Paper34_Section13_Interslavic_Cyrillic_v001.pdf","translations/paper34/section13/interslavic-cyrillic/v001/Noether_Paper34_Section13_Interslavic_Cyrillic_v001.pdf","155DBFB2D2FCFCE8D19EEF8FE2DDC07D30DD7308A91B3833FB0F03B6FF3D5066","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section13\interslavic\v001\Noether_Paper34_Section13_Interslavic_v001.tex","translations/paper34/section13/interslavic/v001/Noether_Paper34_Section13_Interslavic_v001.tex","8931184155125EDD4DFEDAFC116FD206AB1C7008B0F58EA252262FC238C71132","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section13\interslavic\v001\Noether_Paper34_Section13_Interslavic_v001.pdf","translations/paper34/section13/interslavic/v001/Noether_Paper34_Section13_Interslavic_v001.pdf","7AB0CA71202EAC4E2AEC75F6820797DCE1FA1A93C0B08FAD9E4911F15C282392","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section14\interslavic-cyrillic\v001\Noether_Paper34_Section14_Interslavic_Cyrillic_v001.tex","translations/paper34/section14/interslavic-cyrillic/v001/Noether_Paper34_Section14_Interslavic_Cyrillic_v001.tex","E6298C1156A372DEBE02B16A067959D113B0C6002B251D1EADEC6C53E14AB1DB","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section14\interslavic-cyrillic\v001\Noether_Paper34_Section14_Interslavic_Cyrillic_v001.pdf","translations/paper34/section14/interslavic-cyrillic/v001/Noether_Paper34_Section14_Interslavic_Cyrillic_v001.pdf","19EF6AB1C3F226CC782B958544818C8BE56D0A6BC070DFB180103145921ABE93","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section14\interslavic\v001\Noether_Paper34_Section14_Interslavic_v001.tex","translations/paper34/section14/interslavic/v001/Noether_Paper34_Section14_Interslavic_v001.tex","65E42D90DE354F40EE4339A552DC6C1A5A864840E7CFC26FBE610F14C90CC4FB","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section14\interslavic\v001\Noether_Paper34_Section14_Interslavic_v001.pdf","translations/paper34/section14/interslavic/v001/Noether_Paper34_Section14_Interslavic_v001.pdf","61E9B89E7DD09D9E4A918A2CDC434B8D00C52D95BB3A84B763036F861FAF2EE9","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section15\interslavic-cyrillic\v001\Noether_Paper34_Section15_Interslavic_Cyrillic_v001.tex","translations/paper34/section15/interslavic-cyrillic/v001/Noether_Paper34_Section15_Interslavic_Cyrillic_v001.tex","6E045590EFCD7F02573E791F45D2E19EE8FB472FB6FFD3F3E6AA94A5DAE371D1","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\section15\interslavic-cyrillic\v001\Noether_Paper34_Section15_Interslavic_Cyrillic_v001.pdf","translations/paper34/section15/interslavic-cyrillic/v001/Noether_Paper34_Section15_Interslavic_Cyrillic_v001.pdf","65BA9D294F42FAA133FD0BD5447CA50003B71E2E8D694F947BBA4A51C512CCE6","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section18_19\interslavic-cyrillic\v001\Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper34/source_fidelity_section18_19/interslavic-cyrillic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.tex","993485A5F1E9D5A4D711FBB45C6C8DF9824EC49B37DAD7E72E14B39E45F8043B","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\source_fidelity_section18_19\interslavic-cyrillic\v001\Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper34/source_fidelity_section18_19/interslavic-cyrillic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_Cyrillic_v001.pdf","9B6EA632290A96BF8F383326F5FFF0840C30B8558F86A2FC98EE91722AB984B4","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section18_19\interslavic\v001\Noether_Paper34_Section18_19_SourceFidelity_Interslavic_v001.tex","translations/paper34/source_fidelity_section18_19/interslavic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_v001.tex","0D555D8260BE484DA12D23FA16C42081FEEABC1628A3B045F97B63C52CD74E42","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\source_fidelity_section18_19\interslavic\v001\Noether_Paper34_Section18_19_SourceFidelity_Interslavic_v001.pdf","translations/paper34/source_fidelity_section18_19/interslavic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_v001.pdf","1783305BC3C59DF23794245629473ACBFA5C82767791B6C1B454FA9A667FC296","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section20\interslavic-cyrillic\v001\Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper34/source_fidelity_section20/interslavic-cyrillic/v001/Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.tex","30C1F476BAAB6B76AA57B83EA5BFD4AAC3686189F8004D1419582D32C2E9D4A0","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\source_fidelity_section20\interslavic-cyrillic\v001\Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper34/source_fidelity_section20/interslavic-cyrillic/v001/Noether_Paper34_Section20_SourceFidelity_Interslavic_Cyrillic_v001.pdf","6DB3027AD09B0B9DCA67A88A34D2D73374D8DAA55A9BB8F7ACD71D1B7A6EACE8","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section20\interslavic\v001\Noether_Paper34_Section20_SourceFidelity_Interslavic_v001.tex","translations/paper34/source_fidelity_section20/interslavic/v001/Noether_Paper34_Section20_SourceFidelity_Interslavic_v001.tex","611A5CC3B53D4DDB46B7120A10021E01C2D005F195ADC9C717425AF000B78BC2","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper34\source_fidelity_section20\interslavic\v001\Noether_Paper34_Section20_SourceFidelity_Interslavic_v001.pdf","translations/paper34/source_fidelity_section20/interslavic/v001/Noether_Paper34_Section20_SourceFidelity_Interslavic_v001.pdf","5851DF36119BD3D2DC7076DF5697EB460FA40B0B7164DDDC9276F517FD271C5C","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper35\source_fidelity\interslavic-cyrillic\v001\Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper35/source_fidelity/interslavic-cyrillic/v001/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex","9E703EC8BFD95FE02F96A8CC984DE35C1CF3E3DFC99E9CF769305A10F68FC960","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper35\source_fidelity\interslavic-cyrillic\v001\Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper35/source_fidelity/interslavic-cyrillic/v001/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.pdf","6AFDCBF18F21C6D44AC6F3C41E24D5D1C28877C15AB9E6CB7FC0B28AB8E42047","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper35\source_fidelity\interslavic\v001\Noether_Paper35_SourceFidelity_Interslavic_v001.tex","translations/paper35/source_fidelity/interslavic/v001/Noether_Paper35_SourceFidelity_Interslavic_v001.tex","CAB41DF39D52E344792CB6D02E6335316B10803AE7CE13C5F04182FA91926781","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper35\source_fidelity\interslavic\v001\Noether_Paper35_SourceFidelity_Interslavic_v001.pdf","translations/paper35/source_fidelity/interslavic/v001/Noether_Paper35_SourceFidelity_Interslavic_v001.pdf","D3F44D75DE2FC925FE056285BCDB5010E6E70BB4BD46F2E1C418FC760EF0C6F6","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper37\source_fidelity\interslavic-cyrillic\v001\Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper37/source_fidelity/interslavic-cyrillic/v001/Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex","0EB3EA855FDBFE17A4F0F9C99812BF03CC15312DACB6A7640813F5EB1B321D68","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper37\source_fidelity\interslavic-cyrillic\v001\Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper37/source_fidelity/interslavic-cyrillic/v001/Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.pdf","0E3BF2531A8B0740AA54BD89B2FBE5307C8CDF78F9500E6EB2EA85CE702EE9A0","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper37\source_fidelity\interslavic\v001\Noether_Paper37_SourceFidelity_Interslavic_v001.tex","translations/paper37/source_fidelity/interslavic/v001/Noether_Paper37_SourceFidelity_Interslavic_v001.tex","52EB3027DE0B7991ED65D6EE20F6C5FCDFBCE6002A605550FD557A7539F444DF","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper37\source_fidelity\interslavic\v001\Noether_Paper37_SourceFidelity_Interslavic_v001.pdf","translations/paper37/source_fidelity/interslavic/v001/Noether_Paper37_SourceFidelity_Interslavic_v001.pdf","AC903A368870734AEA41150571A5DB535265272DE99A1B9A60E0177BF791DBCA","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper40\source_fidelity\interslavic-cyrillic\v001\Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper40/source_fidelity/interslavic-cyrillic/v001/Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.tex","82C25430B0E6E09ED6C4B1A24E8C72EA434F88FEBFBD39447F6DF5FD953EB018","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper40\source_fidelity\interslavic-cyrillic\v001\Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper40/source_fidelity/interslavic-cyrillic/v001/Noether_Paper40_SourceFidelity_Interslavic_Cyrillic_v001.pdf","53BCD77597AEE6EA40E0DB74CBE80BA799D0D0AE18AD0C70FC026AA5FA84798D","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper40\source_fidelity\interslavic\v001\Noether_Paper40_SourceFidelity_Interslavic_v001.tex","translations/paper40/source_fidelity/interslavic/v001/Noether_Paper40_SourceFidelity_Interslavic_v001.tex","2AF40C341E9A22AE2EBD4FEA2091C5ACD485B36921F7EA1CDE6B63A302A07298","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_005_small_context\compiled_pdfs\paper40\source_fidelity\interslavic\v001\Noether_Paper40_SourceFidelity_Interslavic_v001.pdf","translations/paper40/source_fidelity/interslavic/v001/Noether_Paper40_SourceFidelity_Interslavic_v001.pdf","DF49F45CCE31220DAA14C6283C8D874017E6DF0C2FFBBA21732CAD6F66329DE6","same public relative path, if currently published"
