"schema_version","record_id","work_id","unit_id","structure_type","label","parent_id","order","record_basis_json","source_language","target_language","authority_pointer_id","authority_pointer_sha256","authority_state","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","source_fragment_kind","source_fragment_occurrence","source_fragment_text","source_fragment_sha256_utf8","target_locator_count","target_paths","target_file_sha256_values","target_locators_json","relations_json","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"1.2","NOE-P03-KO-U02-FORMULA-026","NOE-P03","U02","formula","Inline math occurrence 11 on source line 3588 / target line 14","NOE-P03-KO-U02-OTHER-002","11","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3588","3588","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0AF158367FD2A687BDEBE33D44E26C39ED7B60FDE0DD9E4E47A9C93C009A0EDA","inline_math","11","$n-\rho$","BE9337C8D6F40F126A2D0B07481818E76B7F81F7C98636EC5EA3128B1C9F4B4F","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""138C51DB1FDFE30F7D423C39D4D6E350A756704745897CF55B54EAE15BDEC756"",""fragment_kind"":""inline_math"",""fragment_occurrence"":11,""fragment_text"":""$S_{n-\\rho}$"",""fragment_sha256_utf8"":""7C040EEBB34575C53F4267EFBB94334544EA638AEAC12AA7A65C13CC13AD4C32""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","B8CB86CC716196E191EB7A83DA3F3B2404AD7B498C3BCD62037EB9C4DDB394D6"
"1.2","NOE-P03-KO-U02-FORMULA-027","NOE-P03","U02","formula","Inline math occurrence 12 on source line 3588 / target line 14","NOE-P03-KO-U02-OTHER-002","12","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3588","3588","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0AF158367FD2A687BDEBE33D44E26C39ED7B60FDE0DD9E4E47A9C93C009A0EDA","inline_math","12","$x$","22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""138C51DB1FDFE30F7D423C39D4D6E350A756704745897CF55B54EAE15BDEC756"",""fragment_kind"":""inline_math"",""fragment_occurrence"":12,""fragment_text"":""$x$"",""fragment_sha256_utf8"":""22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","E2675607D9E976107C82F88A9999472EEAA45774F634D2602DA6D87BD659D6FC"
"1.2","NOE-P03-KO-U02-FORMULA-028","NOE-P03","U02","formula","Inline math occurrence 13 on source line 3588 / target line 14","NOE-P03-KO-U02-OTHER-002","13","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3588","3588","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0AF158367FD2A687BDEBE33D44E26C39ED7B60FDE0DD9E4E47A9C93C009A0EDA","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""138C51DB1FDFE30F7D423C39D4D6E350A756704745897CF55B54EAE15BDEC756"",""fragment_kind"":""inline_math"",""fragment_occurrence"":13,""fragment_text"":""$n-\\rho$"",""fragment_sha256_utf8"":""BE9337C8D6F40F126A2D0B07481818E76B7F81F7C98636EC5EA3128B1C9F4B4F""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","76BB0F274BBE2A62DB75FB7E2DB71BF3BD2D262920EA865986E465C33045A91C"
"1.2","NOE-P03-KO-U02-PARAGRAPH-003","NOE-P03","U02","paragraph","Second formulation and lead-in to display (1)","NOE-P03-KO-U02-UNIT-001","3","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-UNIT-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","D590D40379E7B5B337A20C42A1FD350DF5512FB9B6559C1E5480650C8D73B7EB"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-010","NOE-P03","U02","closed_prose","Matrix product assigned to a determinant","NOE-P03-KO-U02-PARAGRAPH-003","1","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","1981C282A94EFDD7657D411C87F92056B560E15F6329720901F387C9525050EC"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-011","NOE-P03","U02","closed_prose","Converse conversion of a determinant to a matrix product","NOE-P03-KO-U02-PARAGRAPH-003","2","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","377271001494A2B8265805AEC646A98D453FFC25339277C5DAC178CDBC088062"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-012","NOE-P03","U02","closed_prose","Equivalence and reformulation of the first symbolic theorem","NOE-P03-KO-U02-PARAGRAPH-003","3","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","30815344305E52FAEDE68CB2DB5B63F118F0A4C78FDE831D8E72EF0968D41FE6"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-013","NOE-P03","U02","closed_prose","Construction from two symbol rows and variable rows","NOE-P03-KO-U02-PARAGRAPH-003","4","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","10C80E1AD52565F8F20BBD5936C1C667D762234825FC8FFF90707B609310D128"
"1.2","NOE-P03-KO-U02-CLOSED-PROSE-014","NOE-P03","U02","closed_prose","Lead-in to the displayed matrix product","NOE-P03-KO-U02-PARAGRAPH-003","5","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","EB1484B60A40220980268897252F4B16216F8B2CF41A9C33C08B4079A88F2B26"
"1.2","NOE-P03-KO-U02-THEOREM-002","NOE-P03","U02","theorem","Matrix-product formulation and converse determinant conversion","NOE-P03-KO-U02-CLOSED-PROSE-010","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-CLOSED-PROSE-010""},{""relation"":""statement_of"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""},{""relation"":""cross_reference"",""target_id"":""NOE-P03-KO-U02-CLOSED-PROSE-011""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","76520C8772311ABB1A675CB50C5021E6E7802A2A8A582281575436AF53D62EF8"
"1.2","NOE-P03-KO-U02-FOOTNOTE-001","NOE-P03","U02","footnote","Explanation of matrix product as a sum of products of corresponding determinants","NOE-P03-KO-U02-THEOREM-002","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-THEOREM-002""},{""relation"":""note_for"",""target_id"":""NOE-P03-KO-U02-THEOREM-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","444F71701F9B923B1F85E79653B7E4177CE0170CE9B87C3A5EFC384027D25F20"
"1.2","NOE-P03-KO-U02-THEOREM-003","NOE-P03","U02","theorem","All invariant formations admit symbolic representation by matrix products","NOE-P03-KO-U02-CLOSED-PROSE-012","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-CLOSED-PROSE-012""},{""relation"":""statement_of"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","9CF37CAF9EB1DDDCF1AAD64A76548B9BFEC4370BDB962304C574F854CF1662AC"
"1.2","NOE-P03-KO-U02-OTHER-003","NOE-P03","U02","other","Matrix-product paragraph inline-math occurrence group","NOE-P03-KO-U02-PARAGRAPH-003","6","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","2953B12A394A3C58814664F4A7FDFC3549E318CE8C3B0BFB99EB9AAE5F38661C"
