"lane","drift_kind","file","size_bytes","last_write","sha256","path"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.csv","5481","2026-07-04T22:14:24","3B57E497730A6F4445A35BED086FFEA6686859CCC8F38600AA0376D9263D1703","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.json","7217","2026-07-04T22:14:24","1E52114DF9412036B5FE2DA2607B0B8CEEE81104D15BE25B756F677E439C6066","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.csv","5481","2026-07-04T22:17:09","DE08374EAC1F24F2F4C5599D9D024354E7CC8CC15AC9728B23C2F0F7F5A1E606","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.json","7217","2026-07-04T22:17:09","1D9DCF4FACB1B742859B519B510D6767F7D2DE352A5D806E0B057237BABFC56D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.csv","30532","2026-07-04T22:17:09","27948410A22AA4DACCB7CFECEE91CB5ABAA11CA4A14BA8ACE0CCD40220D1FF45","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.json","45149","2026-07-04T22:17:09","33212C2FFC5E01EC67A35240C50A4A3682EA0E80E3FD561AE5138723E09F60DB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_CURRENT.txt","2035","2026-07-04T22:17:10","FF71B38C548471CF23C7D40D04D8AB586C90E43497969C7CB37D620E343F9F54","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_CURRENT.txt"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201340Z.md","3761","2026-07-04T22:13:43","7A7E9C71498ABD1CD31207552DBA1CBA866E301D55917B096F2A89200AB4DD16","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201340Z.md"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201423Z.md","3761","2026-07-04T22:14:25","6A5C5D76F2B4780224524A026A5078F255596F6E3682FDFD6241F24713BDD21C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201423Z.md"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201707Z.md","4549","2026-07-04T22:17:10","19930886DC4CCA3358FB89CBD9929DB031C6CDFDE6D40330F7EFF1620D8D5B45","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201707Z.md"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201340Z.json","5742","2026-07-04T22:13:43","A7333D5C0722A1434B48DF7EC9E5F97313074F9D4509C5455785B73D28FAB693","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201340Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201423Z.json","5742","2026-07-04T22:14:25","FA4C83E8AB41D9F633174C1F85F73CC59D6D43342ABB66F718712A3CAE9967AC","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201423Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201707Z.json","6467","2026-07-04T22:17:10","EF54C7FED3ADE2829C67BCD7309B83F157278C041EC5E7E809167E18E5262FCB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201707Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201340Z.json","4909","2026-07-04T22:13:43","C16DF0B43BB0FFF5958D5035E0E57F1AE43BA3D2E2D1387E656EB25C56770FE0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201340Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201423Z.json","4783","2026-07-04T22:14:25","5C18CDE7CC2B2E19B4514AA837486EE3DF60C52A274475A186DB89978B939F0E","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201423Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201707Z.json","7144","2026-07-04T22:17:10","84C9A1688FA99DB13695CE267EF84378DF58AA6AA475868EAD5C74E88C1B2B5B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201707Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.csv","36643","2026-07-04T22:13:42","82B11C6A4AFC3E7DB78F034254AC477F9B0EB5D52F5F0B110A54B5CC1CA43AD7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.json","52664","2026-07-04T22:13:42","1FCDF12B7A2AD3A3C481BB4607586453A67D5242DDBE48B1D75977B8D4C83653","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.csv","36868","2026-07-04T22:14:24","679F95911E7C0C173F9CA605539705D2FCCA154E872702050A917F142FBDF222","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.json","52889","2026-07-04T22:14:24","50E6BBDB527A7932DE1B071162C0EBC20011AACE72404CE86B458AE514AF9A93","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.json"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.csv","36868","2026-07-04T22:17:09","114B1D95AD9143E0D70064BD03A587E5C909C7786A3E1334759E99BE34D0E564","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.csv"
"noether-r3-arabic-persianate-linear-algebra","source_canon_or_provenance_drift","R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.json","52889","2026-07-04T22:17:09","FDA80D6315C6C448AD92369C6752A59AD72071532CD8263332194318F3FF98F5","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.json"
"noether-r6-indigenous-creole-sign","other_output_drift","NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","5007","2026-07-04T22:16:33","804D5241328AD480E1D535466524D0E8901AED2EFDB3289F01745FD2D96BCE17","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_DURABLE_RUN_LOG_20260704.md","21127","2026-07-04T22:16:14","3C923D122F25A533089FA528D9E0544499D6FE5C42892759F533480C96873D97","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_DURABLE_RUN_LOG_20260704.md"
"noether-r6-indigenous-creole-sign","other_output_drift","NOETHER_R6_GATE_STATE_20260704.json","4130","2026-07-04T22:16:22","B5418B5BE6F9774A4F8D95460921CF7B150463961FA23724CBB1C1AA6F65EDD9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_GATE_STATE_20260704.json"
"noether-r6-indigenous-creole-sign","other_output_drift","NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","8492","2026-07-04T22:13:15","CE33FBDD2115F40D0D31576BB0CD7C4738D62F6E7901FF86D0CE4AD61664AF5D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","4878","2026-07-04T22:17:26","11CD1FBD29A1110AB24751546633299AE4CA3494C4E36841B274F9704A1F6974","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","8131","2026-07-04T22:17:26","F5F2A989D8CD809D7EA6E51082FB9FC221A33147BBA8048F5EE8B7B1F94F797F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","43876","2026-07-04T22:14:16","72340117D01D822CE7D06A50EB759D94F34499A42821B53170089E5E3303C12D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md","3928","2026-07-04T22:15:00","2C9C9553208F33848B2AD3072C17471B5DF8BE37BEB9CD8EAD223E00ADE12033","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv","111040","2026-07-04T22:13:53","DCE63CB41509E3CB901287B8F8F8C56F940517AA066B0B3CF774424E67965698","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","100394","2026-07-04T22:13:15","D083F8ADD01BD4B6CB144F925D5A0B19A9C5EE611C33702225DE1742C60FC0EB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","8443","2026-07-04T22:20:17","FFED59360A138F4FFFB0CD0CEE99861F0C7350C5294EC8F7EFDDC4D8E625F146","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.csv","63852","2026-07-04T22:19:33","29032E6E0AEC8F782C9E94F61014448A309F94113EC59E9AEBE43774C27849F4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.csv"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","1961","2026-07-04T22:20:07","89737082E6C75079E1A8DFAD375A5B4420B048DB7513A503E1B6C9C6A85F4D27","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md"
"noether-r6-indigenous-creole-sign","other_output_drift","NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","4967","2026-07-04T22:17:02","68E350F6455EADCA14621611D80336BF406AAEA08C20C3F1A0538925DFBEA5DD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","7069","2026-07-04T22:15:48","72A4A069312B8A32D03F817748E8318223C1359339FEF997FC537913A75E6236","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md"
"noether-r6-indigenous-creole-sign","other_output_drift","NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","9325","2026-07-04T22:16:53","9C10640A2CAE6F0C0CACAA99B01F68D07BF80DCFFCCBCB2724DD179742EEA015","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md"
"noether-r6-indigenous-creole-sign","source_canon_or_provenance_drift","NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","8376","2026-07-04T22:16:43","96484991EA163E5DA0063A09168786B981170CF9C0F0068AA507312D5C34F112","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json"
"noether-r7-malay-sea-pacific","source_canon_or_provenance_drift","NOETHER_R7_GITHUB_SOURCE_ARCHIVE_PROBE_20260704.md","5132","2026-07-04T22:19:51","975208EE5999BC715DE91D24ED0608B364144D3E3C96A739533EA4CF0D44FD5F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_GITHUB_SOURCE_ARCHIVE_PROBE_20260704.md"
"noether-r7-malay-sea-pacific","source_canon_or_provenance_drift","NOETHER_R7_GITHUB_SOURCE_ARCHIVE_PROBE_ROWS_20260704.csv","20839","2026-07-04T22:19:05","217DBF25C08C3BF8A7C6568C66D0F07A5EF8A51B1E09734390635D5F8C066E9E","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_GITHUB_SOURCE_ARCHIVE_PROBE_ROWS_20260704.csv"
"noether-r7-malay-sea-pacific","source_canon_or_provenance_drift","NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md","23578","2026-07-04T22:20:10","C3A5AF3A29252AD57AA4C2DD27BADDBB9D79FFBE8E11BBF8DA1A000D8C3D6204","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md"
"noether-r7-malay-sea-pacific","source_canon_or_provenance_drift","NOETHER_R7_OUTPUT_MANIFEST_AND_CHECKSUMS_20260704.csv","4454","2026-07-04T22:20:23","E42CB4E57A1F1196D9E9D774EA8F82418ED75407BC95DB03DDAEEBB4F3FF1B1E","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\NOETHER_R7_OUTPUT_MANIFEST_AND_CHECKSUMS_20260704.csv"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_ARTIFACT_CHECKSUM_REFRESH_20260704.csv","5372","2026-07-04T22:18:14","48D38CE69A121C35F0A6FC1613CC6B37AF77BD1624C7F96A8863A9BFBA1C1420","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_ARTIFACT_CHECKSUM_REFRESH_20260704.csv"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_ARTIFACT_MANIFEST_20260704.json","7427","2026-07-04T22:18:14","A306C66393DC1C3C5714C9B53430DAAE1C0D63E17A2C09269EA06C123C99F6C4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_ARTIFACT_MANIFEST_20260704.json"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_DURABLE_RUN_LOG_20260704.jsonl","19108","2026-07-04T22:17:50","7CD20B5022A440A8437FBFA35A4989125B77C3932D203A82D80ADA76188B82F9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_DURABLE_RUN_LOG_20260704.jsonl"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_DURABLE_RUN_LOG_20260704.md","21725","2026-07-04T22:17:35","97F7F3FDCA1AC362EFBC6DA98C31CE9ACF27A35F4E31F0A0AC8FFE9A6EADBE80","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_DURABLE_RUN_LOG_20260704.md"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_LIVE_GITHUB_HF_SOURCE_ARCHIVE_PROBE_20260704.csv","10167","2026-07-04T22:17:12","8BFC9B62C7EC9229C519DA462DDE6BCC7D92BE84E4FB67814089C2F061CABA86","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_LIVE_GITHUB_HF_SOURCE_ARCHIVE_PROBE_20260704.csv"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_LIVE_GITHUB_HF_SOURCE_ARCHIVE_PROBE_20260704.md","3988","2026-07-04T22:17:12","473276E42C0493B4DDDF3EF63412E46A434E84AB7FB9DF46BF109984A11D6C0F","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_LIVE_GITHUB_HF_SOURCE_ARCHIVE_PROBE_20260704.md"
"noether-r9-africa-horn-west","source_canon_or_provenance_drift","R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_FIXPASS_20260704.csv","4792","2026-07-04T22:18:14","502341F31393AFE5FD26F166811411167601080A62F9BE16F7374EEE2AF8AE39","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_FIXPASS_20260704.csv"
"noether-romance-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256","2811","2026-07-04T22:10:45","59921290A1B7524064D2B6B5956419231DF856977AF89D1323347BD6D68BEB5D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256"
"noether-romance-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256","2436","2026-07-04T22:10:45","B518DF9F8A8568A0F47920F41407C0323531DE6932C233AE76C34FD5CB9B3AA6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256"
"noether-romance-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md","25945","2026-07-04T22:10:14","E84535D38009A532CCA83D92CEB1D900B313FF4975B63D3003882CD7AF2725BF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md"
"noether-romance-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_ROMANCE_SOURCE_CANON_MAINTENANCE_AUDIT_20260704.md","5867","2026-07-04T22:10:04","093C129344C4332B6CD42795D4F6F53FC9778E2D641BAED4772FF9090FF74DCF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_MAINTENANCE_AUDIT_20260704.md"
"noether-romance-source-evidence-draft-lane","source_canon_or_provenance_drift","NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.sha256","1015","2026-07-04T22:10:45","99BE8516DF16D9C320335C3E6D6AA17640208F958C98BDE4C37230079D12AA69","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.sha256"
"noether-slavic-canonical-baseline","other_output_drift","NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T221342.csv","30011","2026-07-04T22:13:43","BE6B0E063C31DF3A0375B7658AFE8ECFE7115E31B5188207D4683B4AD4200402","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T221342.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","132055","2026-07-04T22:13:23","8240E2217B805FEADC0AD1C5B2AAB601E887290BC71AA4093A2D2C370960F91C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","23032","2026-07-04T22:09:32","D61E1A9997986607FB18CCCF005D01C6182E342F6CBE58796B79AFCC6E72C24B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv"
