"root_id","row","relative_path","resolved_path","status","expected_sha256","actual_sha256"
"arabic_rtl_25b_branch_visibility_gate","5","ARABIC_25B9A6DF_SOURCE_USE_DECISIONS_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\ARABIC_25B9A6DF_SOURCE_USE_DECISIONS_20260707.csv","ok","C82EB8842C537C2E8702958C8EEE0B8304A463E78E2F99686DEDF7832FB5B5B4","C82EB8842C537C2E8702958C8EEE0B8304A463E78E2F99686DEDF7832FB5B5B4"
"arabic_rtl_25b_branch_visibility_gate","6","B3_HANDOFF_SUMMARY_25B9A6DF_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\B3_HANDOFF_SUMMARY_25B9A6DF_20260707.csv","ok","6FD6CF7432DAD5AF53B48720A85EE72BACA3E0D1E599743AF7CD31B6282EF95D","6FD6CF7432DAD5AF53B48720A85EE72BACA3E0D1E599743AF7CD31B6282EF95D"
"arabic_rtl_25b_branch_visibility_gate","7","BRANCH_25B9A6DF_DELTA_CLASSIFIED_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\BRANCH_25B9A6DF_DELTA_CLASSIFIED_20260707.csv","ok","6C732ACA8D583B0A06B402A536F9D75E074D758F837CB33A404C57030CF608DA","6C732ACA8D583B0A06B402A536F9D75E074D758F837CB33A404C57030CF608DA"
"arabic_rtl_25b_branch_visibility_gate","8","BRANCH_VISIBLE_25B9A6DF_KEY_COPY_LEDGER_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\BRANCH_VISIBLE_25B9A6DF_KEY_COPY_LEDGER_20260707.csv","ok","5C1DEDB0FF25E7ACE3E868BD36C20E77B22E15C56C047338C32EC876FBE9456E","5C1DEDB0FF25E7ACE3E868BD36C20E77B22E15C56C047338C32EC876FBE9456E"
"arabic_rtl_25b_branch_visibility_gate","9","branch-visible-copies\B3_25B_ACTION_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_25B_ACTION_SUMMARY.csv","ok","D6B2CE5BBDCCC7B70E2A2AD4BE6D49ECDA6D97B2B30CA8360DC922A12D7D41A2","D6B2CE5BBDCCC7B70E2A2AD4BE6D49ECDA6D97B2B30CA8360DC922A12D7D41A2"
"arabic_rtl_25b_branch_visibility_gate","10","branch-visible-copies\B3_25B_BRANCH_PR_STATE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_25B_BRANCH_PR_STATE.csv","ok","D2E2B1F889A78408CEDC57EEE70DE10C52CC264FD6A299F59AE55E46E3CC1DFA","D2E2B1F889A78408CEDC57EEE70DE10C52CC264FD6A299F59AE55E46E3CC1DFA"
"arabic_rtl_25b_branch_visibility_gate","11","branch-visible-copies\B3_25B_R3_8A_NONSLAVIC_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_25B_R3_8A_NONSLAVIC_README.md","ok","ACCD038D88AF5F185EE488633B9971D4E1988F641F15067DC6AE24C3ACEDCC07","ACCD038D88AF5F185EE488633B9971D4E1988F641F15067DC6AE24C3ACEDCC07"
"arabic_rtl_25b_branch_visibility_gate","12","branch-visible-copies\B3_25B_VALIDATION_ISSUES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_25B_VALIDATION_ISSUES.csv","ok","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"arabic_rtl_25b_branch_visibility_gate","13","branch-visible-copies\B3_POST_41B_R6_ACTION_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_POST_41B_R6_ACTION_SUMMARY.csv","ok","7065BCA94511CBA7F8EB69BB23C277F84B9B74350563E5D2A9AA9FDB420D9C90","7065BCA94511CBA7F8EB69BB23C277F84B9B74350563E5D2A9AA9FDB420D9C90"
"arabic_rtl_25b_branch_visibility_gate","14","branch-visible-copies\B3_POST_41B_R6_VALIDATION_ISSUES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_POST_41B_R6_VALIDATION_ISSUES.csv","ok","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"arabic_rtl_25b_branch_visibility_gate","15","branch-visible-copies\B3_POST_B466_ACTION_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_POST_B466_ACTION_SUMMARY.csv","ok","EFA591E45B9B1D0A4C5DDA3CAA9668C8678567DA8E71A5CA32502E102B0EC627","EFA591E45B9B1D0A4C5DDA3CAA9668C8678567DA8E71A5CA32502E102B0EC627"
"arabic_rtl_25b_branch_visibility_gate","16","branch-visible-copies\B3_POST_B466_VALIDATION_ISSUES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\B3_POST_B466_VALIDATION_ISSUES.csv","ok","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"arabic_rtl_25b_branch_visibility_gate","17","branch-visible-copies\NON_SLAVIC_25B_41B_ROUTE_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_25B_41B_ROUTE_README.md","ok","BEB8E41A56F37BA27FB38FC7C9FEF2E641EB31D0365C8132749B6D432CB51311","BEB8E41A56F37BA27FB38FC7C9FEF2E641EB31D0365C8132749B6D432CB51311"
"arabic_rtl_25b_branch_visibility_gate","18","branch-visible-copies\NON_SLAVIC_25B_41B_SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_25B_41B_SUMMARY.json","ok","CC1A294EB99BA8E1D6EF8047392DBA45AFCB5C6EB6E046DB40CE11DE6FD121F4","CC1A294EB99BA8E1D6EF8047392DBA45AFCB5C6EB6E046DB40CE11DE6FD121F4"
"arabic_rtl_25b_branch_visibility_gate","19","branch-visible-copies\NON_SLAVIC_25B_EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_25B_EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv","ok","07E1F655B3EF8A068A34D3EE56FB68C31E49B316DA81553395C671A17C84C7CB","07E1F655B3EF8A068A34D3EE56FB68C31E49B316DA81553395C671A17C84C7CB"
"arabic_rtl_25b_branch_visibility_gate","20","branch-visible-copies\NON_SLAVIC_25B_EXACT_BLOCKERS_41B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_25B_EXACT_BLOCKERS_41B.csv","ok","062B935E0903971392E2710F99A4E56208BCCE9C2C051E58526F6AEBA0D7B0CB","062B935E0903971392E2710F99A4E56208BCCE9C2C051E58526F6AEBA0D7B0CB"
"arabic_rtl_25b_branch_visibility_gate","21","branch-visible-copies\NON_SLAVIC_25B_FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_25B_FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv","ok","146006AA322D2EE74AEAA8FD2188B1926C83AD31710493A0D2540E242ABE60CB","146006AA322D2EE74AEAA8FD2188B1926C83AD31710493A0D2540E242ABE60CB"
"arabic_rtl_25b_branch_visibility_gate","22","branch-visible-copies\NON_SLAVIC_B466_EXACT_BLOCKERS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_B466_EXACT_BLOCKERS.csv","ok","33301D5853053293AAA4D15AC3C0F1BCA9DFDBFB1708966DD133968604745511","33301D5853053293AAA4D15AC3C0F1BCA9DFDBFB1708966DD133968604745511"
"arabic_rtl_25b_branch_visibility_gate","23","branch-visible-copies\NON_SLAVIC_B466_ROUTE_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_B466_ROUTE_README.md","ok","9D3808AC3474DC3ED3AA6BE3BEDF6118695B7804D3B46652F010836DBCF98B3A","9D3808AC3474DC3ED3AA6BE3BEDF6118695B7804D3B46652F010836DBCF98B3A"
"arabic_rtl_25b_branch_visibility_gate","24","branch-visible-copies\NON_SLAVIC_B466_ROUTE_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_B466_ROUTE_SUMMARY.csv","ok","AF30B1D706578157DDAE2EF65990AAAADDCE52A1FED7DFA9AA6607429EFF509A","AF30B1D706578157DDAE2EF65990AAAADDCE52A1FED7DFA9AA6607429EFF509A"
"arabic_rtl_25b_branch_visibility_gate","25","branch-visible-copies\NON_SLAVIC_B466_SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\NON_SLAVIC_B466_SUMMARY.json","ok","11FB030B2A06C9BD743599082DE2CF42D85E678EEBDDD00A577CAF60611EC5E9","11FB030B2A06C9BD743599082DE2CF42D85E678EEBDDD00A577CAF60611EC5E9"
"arabic_rtl_25b_branch_visibility_gate","26","branch-visible-copies\R3_25B_8A_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_25B_8A_BLOCKERS_AND_RECOVERY_ROWS.csv","ok","6BC89B5CAD145E6CA3C7BF205E5B252BAC6F6B9C80576C04D0C967C82807B33B","6BC89B5CAD145E6CA3C7BF205E5B252BAC6F6B9C80576C04D0C967C82807B33B"
"arabic_rtl_25b_branch_visibility_gate","27","branch-visible-copies\R3_25B_8A_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_25B_8A_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","ok","C860E06082137C1F058E53EC55A36C3981CEBF5E38FD8FB3A4C65042631AD8D9","C860E06082137C1F058E53EC55A36C3981CEBF5E38FD8FB3A4C65042631AD8D9"
"arabic_rtl_25b_branch_visibility_gate","28","branch-visible-copies\R3_25B_8A_PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_25B_8A_PACKAGE_VALIDATION.json","ok","0CE1BDCD44CFF2FE67778F67C401EB4248CF15A60257AF2C78BADB3CE448ACB8","0CE1BDCD44CFF2FE67778F67C401EB4248CF15A60257AF2C78BADB3CE448ACB8"
"arabic_rtl_25b_branch_visibility_gate","29","branch-visible-copies\R3_25B_8A_SOURCE_USE_FACT_CHANGE_AUDIT.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_25B_8A_SOURCE_USE_FACT_CHANGE_AUDIT.csv","ok","FFF74DF60A85DF12175ADE8601334ECE481B3EB90BB7B67BCAE8D22E2609BEC1","FFF74DF60A85DF12175ADE8601334ECE481B3EB90BB7B67BCAE8D22E2609BEC1"
"arabic_rtl_25b_branch_visibility_gate","30","branch-visible-copies\R3_25B_BRANCH_VISIBLE_8A_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_25B_BRANCH_VISIBLE_8A_README.md","ok","21860F934151BF6099E8EFF9F7FEA16325BC05A80149CA322D854A86A85D54FC","21860F934151BF6099E8EFF9F7FEA16325BC05A80149CA322D854A86A85D54FC"
"arabic_rtl_25b_branch_visibility_gate","31","branch-visible-copies\R3_B4660802_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_BLOCKERS_AND_RECOVERY_ROWS.csv","ok","B0BB79F11264C9662C537338DB8CD553C3AEF3A4276378B6FB3DD3EEE239D53A","B0BB79F11264C9662C537338DB8CD553C3AEF3A4276378B6FB3DD3EEE239D53A"
"arabic_rtl_25b_branch_visibility_gate","32","branch-visible-copies\R3_B4660802_BRANCH_VISIBLE_ARABIC_SOURCE_USE_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_BRANCH_VISIBLE_ARABIC_SOURCE_USE_ROWS.csv","ok","EC2B8D306913084E4431C0BA938CA6631BDD0FCE8EEED3876EBA0FB31CC9F0BD","EC2B8D306913084E4431C0BA938CA6631BDD0FCE8EEED3876EBA0FB31CC9F0BD"
"arabic_rtl_25b_branch_visibility_gate","33","branch-visible-copies\R3_B4660802_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","ok","B1159C46289C2F534DEA5A0B5E370112D2983D6EFAECA3BBCD7B93938317F4BD","B1159C46289C2F534DEA5A0B5E370112D2983D6EFAECA3BBCD7B93938317F4BD"
"arabic_rtl_25b_branch_visibility_gate","34","branch-visible-copies\R3_B4660802_PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_PACKAGE_VALIDATION.json","ok","B9EDFC4B5F583F547AABB7B83170D2F90A56AB92F18C96CCF13995ABFC01A418","B9EDFC4B5F583F547AABB7B83170D2F90A56AB92F18C96CCF13995ABFC01A418"
"arabic_rtl_25b_branch_visibility_gate","35","branch-visible-copies\R3_B4660802_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_README.md","ok","881243B1E63B808E3AEF0BF75E1AE50EAAA4EFE29D007B028AA5D484EE86E0DF","881243B1E63B808E3AEF0BF75E1AE50EAAA4EFE29D007B028AA5D484EE86E0DF"
"arabic_rtl_25b_branch_visibility_gate","36","branch-visible-copies\R3_B4660802_SOURCE_USE_FACT_CHANGE_AUDIT.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_SOURCE_USE_FACT_CHANGE_AUDIT.csv","ok","CF357150E60660472013C04492E877E3F619C4AC89E411D72BCB1285195FFCA0","CF357150E60660472013C04492E877E3F619C4AC89E411D72BCB1285195FFCA0"
"arabic_rtl_25b_branch_visibility_gate","37","branch-visible-copies\R3_B4660802_VISIBLE_SIBLING_WAKE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R3_B4660802_VISIBLE_SIBLING_WAKE_LEDGER.csv","ok","F1CB6A92E6548457E4BF731EF69CB743A6601F061CDE4BD4E3C7B6A618C3E47B","F1CB6A92E6548457E4BF731EF69CB743A6601F061CDE4BD4E3C7B6A618C3E47B"
"arabic_rtl_25b_branch_visibility_gate","38","branch-visible-copies\R6_41B_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R6_41B_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","ok","74BE539E8C34D55AC670DEF89A5D73355D8FFCEAB75D03CCFB48E0ACB4A863CE","74BE539E8C34D55AC670DEF89A5D73355D8FFCEAB75D03CCFB48E0ACB4A863CE"
"arabic_rtl_25b_branch_visibility_gate","39","branch-visible-copies\R6_41B_SOURCE_START_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R6_41B_SOURCE_START_README.md","ok","36626EE6BF7BE96AEBF4EDB22C8628D4FE312CED432A184A9F094F5C70868DEB","36626EE6BF7BE96AEBF4EDB22C8628D4FE312CED432A184A9F094F5C70868DEB"
"arabic_rtl_25b_branch_visibility_gate","40","branch-visible-copies\R6_41B_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R6_41B_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","ok","1A532E505E943DADA18FF11D6D948877224459B5BFFE515BF0197A07A7910DDC","1A532E505E943DADA18FF11D6D948877224459B5BFFE515BF0197A07A7910DDC"
"arabic_rtl_25b_branch_visibility_gate","41","branch-visible-copies\R6_41B_SOURCE_USE_CONTINUATION_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\branch-visible-copies\R6_41B_SOURCE_USE_CONTINUATION_LEDGER.csv","ok","2EA5300D1F0BC911C6A7BEB3B42CAAA3C933FEBC202F054363F929443EFD764C","2EA5300D1F0BC911C6A7BEB3B42CAAA3C933FEBC202F054363F929443EFD764C"
"arabic_rtl_25b_branch_visibility_gate","42","HEARTBEAT_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\HEARTBEAT_20260707.md","ok","149A624ECE38EE7CA77F45570F2E9F3A10DD9AB58DF79A50E1D01BD346029E56","149A624ECE38EE7CA77F45570F2E9F3A10DD9AB58DF79A50E1D01BD346029E56"
"arabic_rtl_25b_branch_visibility_gate","43","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\README.md","ok","9FF400BEDC50727C9E2738839AA49A4977A7047C28626BBE2795261C977D6410","9FF400BEDC50727C9E2738839AA49A4977A7047C28626BBE2795261C977D6410"
"arabic_rtl_25b_branch_visibility_gate","44","SESSION_LOGBOOK_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\SESSION_LOGBOOK_20260707.md","ok","E1C288360250845BA589705361C9D1661AE2C390A00BBAB264504CA69A95F2C0","E1C288360250845BA589705361C9D1661AE2C390A00BBAB264504CA69A95F2C0"
"arabic_rtl_25b_branch_visibility_gate","45","VISIBLE_SIBLING_WAKE_LEDGER_25B9A6DF_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707\VISIBLE_SIBLING_WAKE_LEDGER_25B9A6DF_20260707.csv","ok","025E566611B217CFB261AA6424DA37EF1E309FD5B67F084595578F56455E8DF7","025E566611B217CFB261AA6424DA37EF1E309FD5B67F084595578F56455E8DF7"
