record_id,record_type,parent_id,revision,revision_of,supersedes,superseded_by,volume,expose,unit,source_lines,source_locator,authority_role,authority_sha256,source_reading,target_reading,decision,status,confidence,evidence_path,evidence_bytes,evidence_sha256,raw_cursor,substantive_cursor,release_state,revisit_condition
SGA2-X-PURITYI-DEPTHA@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-DEPTHA@1,SGA2-X-PURITYI-DEPTHA@1,,SGA2,X,base ring depth,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prof A=2,depth A=2,normalize operator name only,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-ET@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-ET@1,SGA2-X-PURITYI-ET@1,,SGA2,X,restriction functor,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Et(X')->Et(X) fully faithful,same direction and property,preserve unhatted Et and fully faithful,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-R@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-R@1,SGA2-X-PURITYI-R@1,,SGA2,X,etale covering,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,r:R->X,r:R->X,preserve direction,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-ALG-A@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-ALG-A@1,SGA2-X-PURITYI-ALG-A@1,,SGA2,X,covering algebra,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Acal=r_*(O_R),mathcal A=r_*(mathcal O_R),preserve pushforward and subscripts,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-I@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-I@1,SGA2-X-PURITYI-I@1,,SGA2,X,canonical immersion,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,i:X->X',i:X->X',preserve direction,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-ALG-B@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-ALG-B@1,SGA2-X-PURITYI-ALG-B@1,,SGA2,X,coherent algebra,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,i_*(Acal)=Bcal coherent O_X'-algebra,same equality and base,preserve pushforward base X',r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-DEPTHB@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-DEPTHB@1,SGA2-X-PURITYI-DEPTHB@1,,SGA2,X,algebra depth,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,depth Bcal at x at least2,same,preserve local qualifier,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-AB@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-AB@1,SGA2-X-PURITYI-AB@1,,SGA2,X,Auslander-Buchsbaum identity,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,dimp Bcal+prof Bcal=dim A=2,pd Bcal+depth Bcal=dim A=2,normalize operators and preserve equality,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-PROJ@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-PROJ@1,SGA2-X-PURITYI-PROJ@1,,SGA2,X,projectivity chain,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,pd Bcal=0 hence projective hence free,same implication chain,preserve every step,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-DISCR@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-DISCR@1,SGA2-X-PURITYI-DISCR@1,,SGA2,X,discriminant argument,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,non-etale locus cut out by principal discriminant ideal Bcal/A,same closed subset and ideal,preserve principal and discriminant qualifiers,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-EMPTY@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-EMPTY@1,SGA2-X-PURITYI-EMPTY@1,,SGA2,X,base-case conclusion,3569,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,"closed subset contained in x=r(A), empty because dim A=2",same conclusion,do not add an unprinted proof expansion,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-INDUCT@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-INDUCT@1,SGA2-X-PURITYI-INDUCT@1,,SGA2,X,induction hypothesis,3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,regular A dimension n>=3; result for dimensions<n,same,preserve bound and hypothesis,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-COMPLETE@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-COMPLETE@1,SGA2-X-PURITYI-COMPLETE@1,,SGA2,X,completion reduction,3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,assume A complete by X.3.8,assume complete by Corollary 3.8,preserve dependency and identify result type,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-T@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-T@1,SGA2-X-PURITYI-T@1,,SGA2,X,parameter choice,3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,t in r(A) nonzero in r(A)/r(A)^2,same,preserve quotient and nonzero condition,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-B@2,formula_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-B@1,SGA2-X-PURITYI-B@1,,SGA2,X,quotient ring,3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,B=A/tA regular dimension n-1,same,preserve quotient and regularity,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-L39@2,logical_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-L39@1,SGA2-X-PURITYI-L39@1,,SGA2,X,induction conclusion,3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,apply Lemma X.3.9(i) because A complete,apply Lemma 3.9(i) because A complete,preserve exact part and applicability,r2_content_preserved_privacy_successor_pending_independent_review,high,TARGET_EXTRACTED_TEXT.txt,3250,BE27C4D218BB5D8E97115B09656C9BB630917682340AEA14999ACDE8CC32060B,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-NODEFECT@2,source_defect_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-NODEFECT@1,SGA2-X-PURITYI-NODEFECT@1,,SGA2,X,source audit,3568-3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,no confirmed textual source defect,no emendation,record regularity as inherited-context observation only,r2_content_preserved_privacy_successor_pending_independent_review,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,4271,6010E6CA72069CF9410D7C2AE715A31F4C728ACF4527206D6BBCEECD29E9F737,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-BUILD@2,build_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-BUILD@1,SGA2-X-PURITYI-BUILD@1,,SGA2,X,three-pass build,3568-3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,standalone TeX,clean deterministic PDF,retain sanitized logs,r2_content_preserved_privacy_successor_pending_independent_review,high,BUILD_PASS1.log,7439,F6F136A61AEE26D42EC4846D448BBE2EE0DA8730CCF23AE81406F45C3572E853,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-VISUAL@2,visual_qa_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-VISUAL@1,SGA2-X-PURITYI-VISUAL@1,,SGA2,X,render inspection,3568-3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,target and physical105 source page,producer visual review,inspect formulas notes and page marker,r2_content_preserved_privacy_successor_pending_independent_review,high,RENDERED_VISUAL_QA.md,1919,65EAED4AAA379E46E1A9A9B59C10FC28174F8CA7742C41531B272B039FB9DAD2,3572,3573,internal_not_for_release,fresh_independent_review_required
SGA2-X-PURITYI-PRIVACY@1,privacy_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@1,1,,,SGA2-X-PURITYI-PRIVACY@2,SGA2,X,R1 privacy false-pass,3568-3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,R1 literal-only privacy scan,independently failed on 12 dewrapped path occurrences,preserve R1 and supersede its privacy claim,independently_failed_closed,high,PRIVACY_SCAN_VALIDATION.json,693,0D59DE2B7C8A5369D46C1B7939C250BE854A9DBEEC35331AE34EAED3B195E2A5,3572,3573,internal_superseded_predecessor,superseded_by_R2_privacy_control
IR-SGA2-X-PURITYI-PRIVACY-001,independent_review_fail_binding,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,1,,,,SGA2,X,independent privacy failure,3568-3571,printed121-122;physical105;running97,independent_review_control,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,12 dewrapped private-user occurrences,confirmed blocking predecessor privacy failure,bind exact FAIL controls and require no-overwrite successor,confirmed_blocking_predecessor_finding,high,INDEPENDENT_FAIL_BINDING.csv,1121,560C66C48F5B254326571D7E19CB2E6E6368EAC9E7CF40A183634F04F75C5258,3572,3573,internal_not_for_release,fresh_independent_review_of_R2
SGA2-X-PURITYI-PRIVACY@2,privacy_control,SGA2-X-L3568-L3571-PURITY-I-PROOF@2,2,SGA2-X-PURITYI-PRIVACY@1,SGA2-X-PURITYI-PRIVACY@1,,SGA2,X,R2 privacy successor,3568-3571,printed121-122;physical105;running97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,enhanced multimode privacy scan,sanitized logs; raw new logs not retained,replace build-log privacy layer and dependent evidence,producer_r2_privacy_regression_pass_pending_independent_review,high,PRIVACY_REGRESSION_VALIDATION.json,1493,506C301FC4FB9C8D8189E3290E0AA9BA12F29FAA1366CB94B39D7268A9D06379,3572,3573,internal_not_for_release,fresh_independent_review_required
