check_id,source_artifact,source_record_id,relation,target_id,target_artifact,status,caveat
SGA2-VIII-PUB-REF-0108,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2560@1,after_component_id,SGA2-VIII-CUM-C03,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0109,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2560@1,before_component_id,SGA2-VIII-CUM-C04,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0110,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2572@1,after_component_id,SGA2-VIII-CUM-C04,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0111,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2572@1,before_component_id,SGA2-VIII-CUM-C05,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0112,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2582@1,after_component_id,SGA2-VIII-CUM-C05,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0113,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2582@1,before_component_id,SGA2-VIII-CUM-C06,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0114,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2596@1,after_component_id,SGA2-VIII-CUM-C06,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0115,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2596@1,before_component_id,SGA2-VIII-CUM-C07,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0116,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2610@1,after_component_id,SGA2-VIII-CUM-C07,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0117,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2610@1,before_component_id,SGA2-VIII-CUM-C08,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0118,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2617@1,after_component_id,SGA2-VIII-CUM-C08,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0119,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2617@1,before_component_id,SGA2-VIII-CUM-C09,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0120,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2639@1,after_component_id,SGA2-VIII-CUM-C09,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0121,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2639@1,before_component_id,SGA2-VIII-CUM-C10,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0122,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2660@1,after_component_id,SGA2-VIII-CUM-C10,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0123,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2660@1,before_component_id,SGA2-VIII-CUM-C11,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0124,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2669@1,after_component_id,SGA2-VIII-CUM-C11,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0125,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2669@1,before_component_id,SGA2-VIII-CUM-C12,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0126,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2682@1,after_component_id,SGA2-VIII-CUM-C12,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0127,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2682@1,before_component_id,SGA2-VIII-CUM-C13,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0128,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2714@1,after_component_id,SGA2-VIII-CUM-C13,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0129,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2714@1,before_component_id,SGA2-VIII-CUM-C14,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0130,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2722@1,after_component_id,SGA2-VIII-CUM-C14,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0131,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2722@1,before_component_id,SGA2-VIII-CUM-C15,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0132,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2732@1,after_component_id,SGA2-VIII-CUM-C15,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0133,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2732@1,before_component_id,SGA2-VIII-CUM-C16,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0134,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2795@1,after_component_id,SGA2-VIII-CUM-C17,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0135,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2795@1,before_component_id,SGA2-VIII-CUM-C18,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0136,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2806@1,after_component_id,SGA2-VIII-CUM-C18,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0137,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2806@1,before_component_id,SGA2-VIII-CUM-C19,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0138,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2827@1,after_component_id,SGA2-VIII-CUM-C20,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0139,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2827@1,before_component_id,SGA2-VIII-CUM-C21,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0140,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2855@1,after_component_id,SGA2-VIII-CUM-C21,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0141,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2855@1,before_component_id,SGA2-VIII-CUM-C22,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0142,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2873@1,after_component_id,SGA2-VIII-CUM-C22,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0143,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2873@1,before_component_id,SGA2-VIII-CUM-C23,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0144,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2887@1,after_component_id,SGA2-VIII-CUM-C23,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0145,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2887@1,before_component_id,SGA2-VIII-CUM-C24,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0146,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2900@1,after_component_id,SGA2-VIII-CUM-C24,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0147,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2900@1,before_component_id,SGA2-VIII-CUM-C25,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0148,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2908@1,after_component_id,SGA2-VIII-CUM-C25,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0149,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2908@1,before_component_id,SGA2-VIII-CUM-C26,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0150,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2910@1,after_component_id,SGA2-VIII-CUM-C26,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0151,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2910@1,before_component_id,SGA2-VIII-CUM-C27,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0152,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2923@1,after_component_id,SGA2-VIII-CUM-C29,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0153,ledgers/SOURCE_SEAM_VALIDATION.csv,SGA2-VIII-CUM-SEAM-2923@1,before_component_id,SGA2-VIII-CUM-C30,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0154,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C01-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C01,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0155,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C02-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C02,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0156,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C03-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C03,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0157,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C04-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C04,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0158,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C05-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C05,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0159,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C06-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C06,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0160,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C07-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C07,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0161,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C08-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C08,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0162,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C09-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C09,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0163,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C10-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C10,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0164,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C11-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C11,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0165,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C12-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C12,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0166,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C13-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C13,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0167,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C14-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C14,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0168,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C15-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C15,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0169,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C16-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C16,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0170,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C17-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C17,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0171,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C18-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C18,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0172,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C19-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C19,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0173,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C20-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C20,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0174,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C21-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C21,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0175,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C22-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C22,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0176,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C23-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C23,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0177,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C24-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C24,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0178,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C25-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C25,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0179,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C26-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C26,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0180,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C27-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C27,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0181,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C28-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C28,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0182,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C29-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C29,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0183,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-C30-FORMULA-INHERIT@1,component_scope_reference,SGA2-VIII-CUM-C30,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0184,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-031@1,component_scope_reference,SGA2-VIII-CUM-C02|SGA2-VIII-CUM-C03|SGA2-VIII-CUM-C04|SGA2-VIII-CUM-C05|SGA2-VIII-CUM-C06|SGA2-VIII-CUM-C07|SGA2-VIII-CUM-C08|SGA2-VIII-CUM-C09,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0185,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-032@1,component_scope_reference,SGA2-VIII-CUM-C10|SGA2-VIII-CUM-C11|SGA2-VIII-CUM-C12|SGA2-VIII-CUM-C13|SGA2-VIII-CUM-C14|SGA2-VIII-CUM-C15|SGA2-VIII-CUM-C16|SGA2-VIII-CUM-C17|SGA2-VIII-CUM-C18|SGA2-VIII-CUM-C19|SGA2-VIII-CUM-C20|SGA2-VIII-CUM-C21|SGA2-VIII-CUM-C22|SGA2-VIII-CUM-C23|SGA2-VIII-CUM-C24|SGA2-VIII-CUM-C25|SGA2-VIII-CUM-C26|SGA2-VIII-CUM-C27|SGA2-VIII-CUM-C28|SGA2-VIII-CUM-C29,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0186,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-033@1,component_scope_reference,SGA2-VIII-CUM-C11|SGA2-VIII-CUM-C12,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0187,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-034@1,component_scope_reference,SGA2-VIII-CUM-C07|SGA2-VIII-CUM-C08|SGA2-VIII-CUM-C09|SGA2-VIII-CUM-C10,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0188,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-035@1,component_scope_reference,SGA2-VIII-CUM-C14,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0189,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-036@1,component_scope_reference,SGA2-VIII-CUM-C01|SGA2-VIII-CUM-C02|SGA2-VIII-CUM-C03|SGA2-VIII-CUM-C04|SGA2-VIII-CUM-C05|SGA2-VIII-CUM-C06|SGA2-VIII-CUM-C07|SGA2-VIII-CUM-C08|SGA2-VIII-CUM-C09|SGA2-VIII-CUM-C10|SGA2-VIII-CUM-C11|SGA2-VIII-CUM-C12|SGA2-VIII-CUM-C13|SGA2-VIII-CUM-C14|SGA2-VIII-CUM-C15|SGA2-VIII-CUM-C16|SGA2-VIII-CUM-C17|SGA2-VIII-CUM-C18|SGA2-VIII-CUM-C19|SGA2-VIII-CUM-C20|SGA2-VIII-CUM-C21|SGA2-VIII-CUM-C22|SGA2-VIII-CUM-C23|SGA2-VIII-CUM-C24|SGA2-VIII-CUM-C25|SGA2-VIII-CUM-C26|SGA2-VIII-CUM-C27|SGA2-VIII-CUM-C28|SGA2-VIII-CUM-C29|SGA2-VIII-CUM-C30,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0190,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-037@1,component_scope_reference,SGA2-VIII-CUM-C30,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0191,ledgers/FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON.csv,SGA2-VIII-CUM-FORM-038@1,component_scope_reference,SGA2-VIII-CUM-C22,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0192,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C01-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C01,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0193,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C02-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C02,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0194,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C03-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C03,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0195,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C04-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C04,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0196,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C05-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C05,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0197,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C06-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C06,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0198,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C07-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C07,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0199,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C08-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C08,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0200,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C09-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C09,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0201,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C10-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C10,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0202,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C11-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C11,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
SGA2-VIII-PUB-REF-0203,ledgers/SOURCE_DEFECT_AND_EMENDATION_LEDGER.csv,SGA2-VIII-CUM-C12-DEFECT-STATE@1,component_scope_reference,SGA2-VIII-CUM-C12,ledgers/PUBLIC_COMPONENT_INTEGRATION.csv,pass,
