archive_member,visual_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_script,generator_script_sha256,generator_match_method,generator_source_class,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,manual_review_link,qa_disposition,read_count,duplicate_instance_count
images/SGA7I-VIS-02484_crop_v_ouvert.png,SGA7I-VIS-02484,crop_v_ouvert.png,21152,2BB6142E8CA8A8A2EF4F1D5EBA45530B0FE09E3D4C414514AC3D2EBC66A1D997,9001,1350,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02488_x463_137a.png,SGA7I-VIS-02488,x463_137a.png,25823,2BC04E7177E9F1741B68A1717E47A0F0286CF101C1222BAA1E339A8B239F59A6,7360,1022,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,463,464,452,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,crop13.py,838494BF69C5C61E37E2F397AE6C63CCB3F7DBF46480299679BC9266458FA5DF,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.1,0.505,0.56,0.545,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02490_x_exc.png,SGA7I-VIS-02490,x_exc.png,32333,2BCA1D6CAA8F1328C5DD2C4FC66F3B0464D4EEB844203D83B393F654C11F9916,5200,1298,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,45,46,34,generator_job,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop45h.py,1F42CC162B1179D7FCBE20DFB65ABAB3EACA4D63020CEAB8EE886415DDE42BEA,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.15,0.208,0.35,0.24,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02491_c2b.png,SGA7I-VIS-02491,c2b.png,17113,2BD29C08AB77B9E324FAE846E335CBC5CE0C754348FCAF3B615013296F23B7C2,4200,707,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,crop206c.py,62E8E407EEC7E46B252F4790D4A111A36947D012C201A7DC384B4112EB2879A5,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02496_j8438_e2.png,SGA7I-VIS-02496,j8438_e2.png,15854,2BE4B92E41464D41742DCF2F47C62C442C40BAFF6186796CE81F56CDE4C61F90,5855,499,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,j8438_crop.py,CBC3138E55B29DE3BFC27B401B96DE9B77C64330CAF1450796BE709EF3ED8B82,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02497_c125_loc.png,SGA7I-VIS-02497,c125_loc.png,74267,2BE846D250B4F83ECB72F13EFF0A9658C1A600C8A57471D9B6DB9EE0CF049B2B,2626,362,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,125,126,114,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,f6124_pilcrop.py,D88E460536B8322D12C854D4010B441A09FC15C99FFF99F3CB37A9DE9C277FB6,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,1690,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02499_c506_lam.png,SGA7I-VIS-02499,c506_lam.png,8373,2BF3172823D7E946E2A35C2F3512E1593094A4BF78B75F1CBFB50249A863BFB2,3921,416,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,506,507,495,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop_k2492.py,60F9AE31E34621808FE7560EF85838E533E4DF976DC87EEC07154F4A43E4BFF4,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02501_c87_diag1b.png,SGA7I-VIS-02501,c87_diag1b.png,26105,2C00E17D6CA70B357DFA03B823705357EE7A51F4D7BAA72369D450445DE07FCB,2000,686,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,87,88,76,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f494_h.py,C85435CE6B77DBBDF2D77B76608A2AEBD7B8CA96CEA68D34093E96A9334A0B65,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02502_k2492crop_p3e.png,SGA7I-VIS-02502,k2492crop_p3e.png,78452,2C043DCA7C146F54F9B71E7CA9C946ED645D680A09FB08518B3004046C34143D,3514,530,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,498,499,487,single_generator_page,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop4_k2498.py,BD2B0D53274C7CBB637E41F3FF3469CFA57A986E335DA993BBF3D0FD6C6BD399,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02508_d2a.png,SGA7I-VIS-02508,d2a.png,6509,2C1A691058AD31C30A2F153A76AE6BD21F0D7765727C8C15083F5879BCD06A06,4201,360,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,crop206c.py,62E8E407EEC7E46B252F4790D4A111A36947D012C201A7DC384B4112EB2879A5,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02515_p206_jprime.png,SGA7I-VIS-02515,p206_jprime.png,61677,2C58D1B9068E087328D3B0952198319504CF00B63D5E23E4D4A2DA44A3B065DD,2400,1661,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,206,207,195,explicit_page_filename,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop42e.py,DAEE7D0086C92BF025198C1F83F684AC0BCF516AD74695C3DC810C5AD25CBEE4,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,12000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02516_c41_seq.png,SGA7I-VIS-02516,c41_seq.png,13189,2C5B24093F02EAD4AA148DDE4FBDE9F9E12A7C893B7C3F4075DA7F7B25F49F7B,6400,500,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,41,42,30,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2221,3460,360.0,360.0,crop198d.py,99A0F3DC12E146205F63042CE57EAE41A3E9E915D79C34F87D30A7A5184540A7,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02517_c497_AAo.png,SGA7I-VIS-02517,c497_AAo.png,23551,2C5C367B483AFE072206B84B0998FCE6E591268CE8A435A819D306829AA6A1F3,2401,91,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,497,498,486,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,crop2_k2498.py,05A2AA5D59C33DE66E65829B7E226297B4AD2CEE1B785B2FC7C7508463903E6D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02521_d124_torsor.png,SGA7I-VIS-02521,d124_torsor.png,107895,2C77B8D87F8934ACB809E7063B35EAE226C3886438F0B7DDE36FF6296EB433C8,3448,286,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,124,125,113,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,f6124_pilcrop2.py,8643332910DC73FCE7A6947152D8EB165368016C694A5261B6748DA705A80C59,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,1200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02524_c117_312.png,SGA7I-VIS-02524,c117_312.png,26064,2C7E852910FF069D9A84B921E37B69A1E709DE58AAA56245C9D2156FD757FB7D,3000,750,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,117,118,106,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,f6124_pilcrop7.py,B9AA6F8A016F17C5CD1594BB7C43202462FF0EC36F60EB41A463A5C94A22159F,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02525_c_269_A.png,SGA7I-VIS-02525,c_269_A.png,52079,2C7F6F7263E496E71F9066D056B38996A53144E1D5782E65ACCF034163ABC179,5100,749,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,269,270,258,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,crop3269.py,5D0FFBCD97ECFF9528D326150769B7DE81357B2F5D0D2734078323529E63343F,output_pattern,controlling_540_page_scan,targeted_crop,,,,,6000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02530_n463_avec.png,SGA7I-VIS-02530,n463_avec.png,101912,2CB7CCF9747683EDD954AAA9891DEFF3171D42A617E116BFDE39F6083F353D5E,12090,1286,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,463,464,452,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,crop16.py,C5257F91CC3FE2AB179F27BC04E9A03418971C3AAAE44463CA86F4AF7F154C6F,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.06,0.16,0.99,0.222,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02531_w_375_P10.png,SGA7I-VIS-02531,w_375_P10.png,44548,2CB86792C4A2A5294FAC9843A121AE5E93028AF3BE9A71218A7F024292AB8984,4601,555,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,375,376,364,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,crop_zoom4.py,A19732ACD67DF451E1D41E8243DD81D749BF1BD6F1DB61E7448968C70F646B15,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02534_c161_eE.png,SGA7I-VIS-02534,c161_eE.png,11380,2CD39F67BC7A80D6B2F69CC3364893809B2E59A91D9B56C284FC1170933840B8,3960,1098,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,161,162,150,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop9_f8154.py,AD07016B62A589D1C5FE27FB1480E3881F7CD6805CE0901F11A46DD89DF1A7CA,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02536_t8b.png,SGA7I-VIS-02536,t8b.png,6705,2CDE93FC65E266B7320DA7CCB9713820599BBABBD1FDDE0E587C5508B61E9416,3486,638,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,538,539,527,single_generator_page,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2265,3503,360.0,360.0,crop538d.py,3894D60CDCA6342D0C266BD91E51494A790D9B1A79F0F8EB1B425D42BA68A13B,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2400,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02538_p48_p1.png,SGA7I-VIS-02538,p48_p1.png,43545,2CEF2142F811D0A9910B2F5D3BDBEA7AB56535301C508A0916900655C44BDE34,7440,925,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,48,49,37,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop46c.py,3FD0DEC332C7A697A285C0EB8A5B0867F15E5644C49CAA2C990EE528E5782C63,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02541_c126h.png,SGA7I-VIS-02541,c126h.png,189329,2CF51616A33BCD4D21EB2301AFF1C2CF631E0D5341FA89F8C125616AB82027DF,3000,648,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,126,127,115,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,f6124_pilcrop.py,D88E460536B8322D12C854D4010B441A09FC15C99FFF99F3CB37A9DE9C277FB6,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02547_crop_79_mid1.png,SGA7I-VIS-02547,crop_79_mid1.png,61202,2D059A571CB8EF78EADCF391738196152C40D61E0F66836B42C77B4E1D0EE9A1,6510,928,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,79,80,68,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02552_crop_28_geq.png,SGA7I-VIS-02552,crop_28_geq.png,34386,2D1E448192BBD7F24C51DFEC2F6837AAD262CAD04A6285EDAA274643ECA12FD8,1800,600,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,28,29,17,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2265,3486,360.0,360.0,crop_tyC.py,FEAA2EA634CF15C5AF48C7DC4C66CE7ACDCA53F1DC95730C05CA72B58D8DB398,output_pattern,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02553_c3_107_P2.png,SGA7I-VIS-02553,c3_107_P2.png,61393,2D1E9CC1521CD29D40BA97239C34F85D231B3BCE2F5838EADAF864D09EEEA0FB,3001,245,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,107,108,96,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop3b.py,66543E19D63356D6294CE7F50BA532CD1CBA930934716CDB18C15469DD8C3B7C,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.02,0.375,0.98,0.425,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02555_j3343_L_prop2.png,SGA7I-VIS-02555,j3343_L_prop2.png,20461,2D32367E9B7D8B7C8B14487FB49DEEEBF7885FE7B9DE38D7AD534EFF27093CEE,5198,316,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,crop_k.py,8EEAEFD9D7430841B62BF5676AC58A0CCC79BED81053D2DC9F79EC435FEBEBB9,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02559_q8154_diagbot.png,SGA7I-VIS-02559,q8154_diagbot.png,15883,2D46B1D8AF5ECA0857D677394F6561CEB0BB8A8470BEBDFA3A495A85DDAC6758,5201,783,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,generator_job,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop2_f8154.py,B345C475CA4171297FA037C7BB4FF5864CDF49E60A99E2100FE76AADF116EEC0,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.28,0.46,0.85,0.515,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02562_c6128_128_a_top.png,SGA7I-VIS-02562,c6128_128_a_top.png,28311,2D647606F726F904D92ADE2504C41326E362A782DAB31CE645E7A32A1BCFB784,5044,695,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,128,129,117,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop_f6128.py,616B9983AEBD6F7FAB3547E92D5DFECC620F42987336D19ED832329B8D9892DA,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.03,0.045,1.0,0.13,5200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02565_c_98_d.png,SGA7I-VIS-02565,c_98_d.png,124955,2D6AA520FB9BA3CDEADE064377A4A13AB109CB6AE66E5EB82CA616A7C18ECEB6,4200,777,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,98,99,87,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f498.py,0320E08B9CC7C0801826F05D162D03FE99FDC9C43DC1AF8996949FAC9429F2C6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.0,0.32,1.0,0.46,4200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02568_v_114_last1.png,SGA7I-VIS-02568,v_114_last1.png,10339,2D7648D8BF9D7926AAF85BF6C8529E208AF0ACC27721583D3F80D276D06DE27D,1900,394,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,114,115,103,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop_fine_c.py,5820D9637D3C296695FCF458038701424EE550F9E82559767A9DFDCDE6F80F17,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.02,0.85,0.4,0.9,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02569_c2_68_p1_bb.png,SGA7I-VIS-02569,c2_68_p1_bb.png,34289,2D8164003AA1B44649972220B490145BAE1A851B48D6768CB5C55415CC17A62F,6500,851,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,68,69,57,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f265_d.py,66B20F62E27C3B692BB14A1A80C2D1A5D2F31CE6AC0BC83E7CE728D67D6FA2F6,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02572_c314_hdr.png,SGA7I-VIS-02572,c314_hdr.png,15806,2D946CA68A95727654D757F01FDD54EFFE612FF5D8B11FB35FF514ACEB71BF17,9672,796,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,314,315,303,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2195,3495,360.0,360.0,clip_j1328.py,00D8F9686DE1E4FF1AF56F43B073984C3BCE167E932FDCE7D95F5387F2CB1767,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02574_c50_a.png,SGA7I-VIS-02574,c50_a.png,45274,2D9C5EDEA7D95A654DD47657897393E915B75A5769036C6D3EC7A827431F1CD6,6440,863,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,50,51,39,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_tz40.py,530E1EE5B76D0F18B7CFAE4BED504B4919652F78E47C265E31A5CCB7E7C64184,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02578_c_89_ftr2.png,SGA7I-VIS-02578,c_89_ftr2.png,7478,2DC84C47DADE1C04E561CBDF075E5D6675ED7ED76417A21FA71A7B37BD1A6F72,3600,422,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,89,90,78,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f494_p.py,10BCF1D8A3D820B6197017EC54EDD67A4F62E66DAA79190E6F36D4A8C2F34B0D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2400,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02583_c37_in.png,SGA7I-VIS-02583,c37_in.png,5045,2DEAF55D1BE7B9017EC566E7C995413B4B746F16E1958D9B70EB79FC0EB95A5D,2800,687,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,37,38,26,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2221,3460,360.0,360.0,crop198e.py,AC1B77C4CCCC8690DF1609A33A089AF53EB26ED0116A2EF290F6119604499C1A,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02585_c161_h.png,SGA7I-VIS-02585,c161_h.png,37351,2DF327FCDA357171F2B942033FC3767AB19E3255FA3CA298F15A393CFD430FCF,4968,674,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,161,162,150,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop3_f8154.py,4B07B97E91EACA1E1C68FF51ED306D4A2809B295CBBF8C35B4A6421904233EFF,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-02592_p65_prop27.png,SGA7I-VIS-02592,p65_prop27.png,42707,2E213B735752E79767E76DB617E72D72A19C0C51C10E30371EB680DDC68FE2F7,2601,230,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,65,66,54,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f265_d.py,66B20F62E27C3B692BB14A1A80C2D1A5D2F31CE6AC0BC83E7CE728D67D6FA2F6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.03,0.735,1.0,0.79,2600,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
