"status","path","category","r3_relevance","source_use_label"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_359BC213_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","r6-adjacent-context-only","r3-relevant-or-boundary","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_359BC213_PRIOR_PACKAGE_SHA_VERIFY.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_359BC213_MUTUAL_WATCH_OBSERVATION.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_359BC213_CROSS_LANE_CONTEXT_BOUNDARY.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_359BC213_SOURCE_USE_CONTINUATION_LEDGER.csv","r6-adjacent-context-only","r3-relevant-or-boundary","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_359BC213_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_359BC213_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/README.md","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_DFB0AC3E_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","r6-adjacent-context-only","r3-relevant-or-boundary","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_LOCAL_HEAD_NAMED_FILE_HITS.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_DFB0AC3E_PAYLOAD_FRONTIER_CORRECTION.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_DFB0AC3E_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_DFB0AC3E_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","r6-adjacent-context-only","r3-relevant-or-boundary","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_DFB0AC3E_PRIOR_PACKAGE_SHA_VERIFY.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_DFB0AC3E_MUTUAL_WATCH_OBSERVATION.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_DFB0AC3E_CROSS_LANE_CONTEXT_BOUNDARY.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_DFB0AC3E_SOURCE_USE_CONTINUATION_LEDGER.csv","r6-adjacent-context-only","r3-relevant-or-boundary","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/ACTIVE_SESSION_STATE_EXCERPT_20260707.md","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/HEARTBEAT_EXCERPT_20260707.md","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_DFB0AC3E_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
"A","uploader-transfer/r6-dfb0ac3e-current-head-source-start-continuation-20260707/R6_DFB0AC3E_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_DFB0AC3E_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","r6-adjacent-context-only","context-only","branch-verification-generated-audit"
