candidate_id,source_file,source_line,source_column_1based,expose,reference_scope,visible_text,candidate_kind,displayed_number,candidate_labels,reason,status,final_classification,revision
SGA5-CAND-000247,SGA5_English_sync_workpass.tex,1694,2,I,I,5.1.1,dotted_locator_residual,5.1.1,sga5:I:equation:5.1.1|sga5:I:corollary:5.1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000248,SGA5_English_sync_workpass.tex,1702,2,I,I,5.1.2,dotted_locator_residual,5.1.2,sga5:I:equation:5.1.2|sga5:I:remark:5.1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000249,SGA5_English_sync_workpass.tex,1706,2,I,I,5.1.3,dotted_locator_residual,5.1.3,sga5:I:equation:5.1.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000250,SGA5_English_sync_workpass.tex,1720,2,I,I,5.1.4,dotted_locator_residual,5.1.4,sga5:I:equation:5.1.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000251,SGA5_English_sync_workpass.tex,1724,2,I,I,5.1.5,dotted_locator_residual,5.1.5,sga5:I:equation:5.1.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000252,SGA5_English_sync_workpass.tex,1728,2,I,I,5.1.6,dotted_locator_residual,5.1.6,sga5:I:equation:5.1.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000253,SGA5_English_sync_workpass.tex,1743,189,I,XIX,XIX~1.3,dotted_locator_residual,1.3,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000254,SGA5_English_sync_workpass.tex,1745,2,I,I,5.1.7,dotted_locator_residual,5.1.7,sga5:I:equation:5.1.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000255,SGA5_English_sync_workpass.tex,1751,2,I,I,5.1.8,dotted_locator_residual,5.1.8,sga5:I:equation:5.1.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000256,SGA5_English_sync_workpass.tex,1756,66,I,I,5.1.9,dotted_locator_residual,5.1.9,sga5:I:lemma:5.1.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000257,SGA5_English_sync_workpass.tex,1791,2,I,I,5.1.8,dotted_locator_residual,5.1.8,sga5:I:equation:5.1.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000258,SGA5_English_sync_workpass.tex,1797,32,I,I,2.5,dotted_locator_residual,2.5,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000259,SGA5_English_sync_workpass.tex,1815,52,I,I,1.1,dotted_locator_residual,1.1,sga5:I:definition:1.1|sga5:I:paragraph:1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000260,SGA5_English_sync_workpass.tex,1815,448,I,IX,IX 2.3,dotted_locator_residual,2.3,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000261,SGA5_English_sync_workpass.tex,1819,52,I,I,1.2,dotted_locator_residual,1.2,sga5:I:remark:1.2|sga5:I:paragraph:1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000262,SGA5_English_sync_workpass.tex,1819,95,I,II,II 3.11,dotted_locator_residual,3.11,,source_checked_same_work_target_absent,unavailable_source_target,unavailable_source_target,R9
SGA5-CAND-000263,SGA5_English_sync_workpass.tex,1819,414,I,IX,IX 2.1,dotted_locator_residual,2.1,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000264,SGA5_English_sync_workpass.tex,1821,68,I,I,1.3,dotted_locator_residual,1.3,sga5:I:proposition:1.3|sga5:I:proposition:1.3:2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000265,SGA5_English_sync_workpass.tex,1832,118,I,IX,IX 2.4,dotted_locator_residual,2.4,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000266,SGA5_English_sync_workpass.tex,1832,129,I,IX,2.5,dotted_locator_residual,2.5,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000267,SGA5_English_sync_workpass.tex,1838,339,I,IX,IX 5.1,dotted_locator_residual,5.1,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000268,SGA5_English_sync_workpass.tex,1842,131,I,IV,IV 8.12.6,dotted_locator_residual,8.12.6,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000269,SGA5_English_sync_workpass.tex,1855,56,I,I,1.3.1,dotted_locator_residual,1.3.1,sga5:I:remark:1.3.1|sga5:I:lemma:1.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000270,SGA5_English_sync_workpass.tex,1897,428,I,I,2.2,dotted_locator_residual,2.2,sga5:I:lemma:2.2,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000271,SGA5_English_sync_workpass.tex,1898,22,I,I,4.1,dotted_locator_residual,4.1,sga5:I:subsection:4.1|sga5:I:equation:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000272,SGA5_English_sync_workpass.tex,1904,22,I,I,4.2,dotted_locator_residual,4.2,sga5:I:subsection:4.2|sga5:I:equation:4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000273,SGA5_English_sync_workpass.tex,1907,26,I,XVIII,XVIII 3.1.6,dotted_locator_residual,3.1.6,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000274,SGA5_English_sync_workpass.tex,1911,61,I,XVII,XVII 5.4.2.2,dotted_locator_residual,5.4.2.2,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000275,SGA5_English_sync_workpass.tex,1915,57,I,XVIII,XVIII 3.1.6,dotted_locator_residual,3.1.6,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000276,SGA5_English_sync_workpass.tex,1919,361,I,XIV,XIV 3.1,dotted_locator_residual,3.1,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000277,SGA5_English_sync_workpass.tex,1919,439,I,XIX,XIX 6.1,dotted_locator_residual,6.1,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000278,SGA5_English_sync_workpass.tex,1922,22,I,I,4.3,dotted_locator_residual,4.3,sga5:I:subsection:4.3|sga5:I:lemma:4.3|sga5:I:equation:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000279,SGA5_English_sync_workpass.tex,1929,64,I,I,4.4,dotted_locator_residual,4.4,sga5:I:lemma:4.4|sga5:I:definition:4.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000280,SGA5_English_sync_workpass.tex,1935,66,I,I,5.1,dotted_locator_residual,5.1,sga5:I:theorem:5.1|sga5:I:proposition:5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000281,SGA5_English_sync_workpass.tex,1984,382,I,VIII,VIII 5.2,dotted_locator_residual,5.2,,positive_external_work_context_without_internal_target,external_work_citation,external_work_citation,R9
SGA5-CAND-000282,SGA5_English_sync_workpass.tex,2014,64,I,I,5.1.1,dotted_locator_residual,5.1.1,sga5:I:equation:5.1.1|sga5:I:corollary:5.1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000283,SGA5_English_sync_workpass.tex,2020,59,I,I,5.1.2,dotted_locator_residual,5.1.2,sga5:I:equation:5.1.2|sga5:I:remark:5.1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000284,SGA5_English_sync_workpass.tex,2034,54,I,I,7.1,dotted_locator_residual,7.1,sga5:I:lemma:7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000285,SGA5_English_sync_workpass.tex,2036,160,I,I,12.3.3,dotted_locator_residual,12.3.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000286,SGA5_English_sync_workpass.tex,2038,54,I,I,7.2,dotted_locator_residual,7.2,sga5:I:lemma:7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000287,SGA5_English_sync_workpass.tex,2044,101,I,I,12.3.5,dotted_locator_residual,12.3.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000288,SGA5_English_sync_workpass.tex,2046,58,I,I,7.2.1,dotted_locator_residual,7.2.1,sga5:I:remark:7.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000289,SGA5_English_sync_workpass.tex,2048,54,I,I,7.3,dotted_locator_residual,7.3,sga5:I:lemma:7.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000290,SGA5_English_sync_workpass.tex,2048,247,I,V,V 2.1,dotted_locator_residual,2.1,sga5:V:subsubsection:2.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000291,SGA5_English_sync_workpass.tex,2071,54,I,I,7.4,dotted_locator_residual,7.4,sga5:I:lemma:7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000292,SGA5_English_sync_workpass.tex,2073,321,I,V,V 2.1,dotted_locator_residual,2.1,sga5:V:subsubsection:2.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000293,SGA5_English_sync_workpass.tex,2098,58,I,I,7.5,dotted_locator_residual,7.5,sga5:I:theorem:7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000294,SGA5_English_sync_workpass.tex,2100,105,I,V,V 2.1,dotted_locator_residual,2.1,sga5:V:subsubsection:2.1,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000295,SGA5_English_sync_workpass.tex,2141,84,III,III,0.4,dotted_locator_residual,0.4,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000296,SGA5_English_sync_workpass.tex,2142,39,III,III,0.3,dotted_locator_residual,0.3,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000297,SGA5_English_sync_workpass.tex,2166,14,III,III,1.1,dotted_locator_residual,1.1,sga5:III:subsection:1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000298,SGA5_English_sync_workpass.tex,2169,573,III,III,1.6,dotted_locator_residual,1.6,sga5:III:subsection:1.6,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000299,SGA5_English_sync_workpass.tex,2171,14,III,III,1.2,dotted_locator_residual,1.2,sga5:III:subsection:1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000300,SGA5_English_sync_workpass.tex,2182,126,III,XVII,XVII~5.2.11,dotted_locator_residual,5.2.11,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000301,SGA5_English_sync_workpass.tex,2184,14,III,III,1.3,dotted_locator_residual,1.3,sga5:III:subsection:1.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000302,SGA5_English_sync_workpass.tex,2189,112,III,III,4.3,dotted_locator_residual,4.3,sga5:III:example:4.3,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000303,SGA5_English_sync_workpass.tex,2194,14,III,III,1.4,dotted_locator_residual,1.4,sga5:III:subsection:1.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000304,SGA5_English_sync_workpass.tex,2203,62,III,XVIII,XVIII~3.1.5,dotted_locator_residual,3.1.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000305,SGA5_English_sync_workpass.tex,2208,481,III,XVII,XVII~4.1.3,dotted_locator_residual,4.1.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000306,SGA5_English_sync_workpass.tex,2208,507,III,XVIII,XVIII~3.1.13,dotted_locator_residual,3.1.13,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000307,SGA5_English_sync_workpass.tex,2210,14,III,III,1.5,dotted_locator_residual,1.5,sga5:III:subsection:1.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000308,SGA5_English_sync_workpass.tex,2217,14,III,III,1.6,dotted_locator_residual,1.6,sga5:III:subsection:1.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000309,SGA5_English_sync_workpass.tex,2223,22,III,III,1.6.1,dotted_locator_residual,1.6.1,sga5:III:equation:1.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000310,SGA5_English_sync_workpass.tex,2227,22,III,III,1.6.2,dotted_locator_residual,1.6.2,sga5:III:equation:1.6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000311,SGA5_English_sync_workpass.tex,2231,22,III,III,1.6.3,dotted_locator_residual,1.6.3,sga5:III:equation:1.6.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000312,SGA5_English_sync_workpass.tex,2234,130,III,XVII,XVII~5.4.1.4,dotted_locator_residual,5.4.1.4,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000313,SGA5_English_sync_workpass.tex,2235,22,III,III,1.6.4,dotted_locator_residual,1.6.4,sga5:III:equation:1.6.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000314,SGA5_English_sync_workpass.tex,2238,49,III,III,1.9,dotted_locator_residual,1.9,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000315,SGA5_English_sync_workpass.tex,2238,353,III,XVII,XVII~5.4.3,dotted_locator_residual,5.4.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000316,SGA5_English_sync_workpass.tex,2240,14,III,III,1.7,dotted_locator_residual,1.7,sga5:III:subsection:1.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000317,SGA5_English_sync_workpass.tex,2245,100,III,XVII,XVII~5.4.3,dotted_locator_residual,5.4.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000318,SGA5_English_sync_workpass.tex,2246,22,III,III,1.7.1,dotted_locator_residual,1.7.1,sga5:III:equation:1.7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000319,SGA5_English_sync_workpass.tex,2249,184,III,III,5.2.4,dotted_locator_residual,5.2.4,sga5:III:equation:5.2.4,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-000320,SGA5_English_sync_workpass.tex,2250,22,III,III,1.7.2,dotted_locator_residual,1.7.2,sga5:III:equation:1.7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000321,SGA5_English_sync_workpass.tex,2256,22,III,III,1.7.3,dotted_locator_residual,1.7.3,sga5:III:equation:1.7.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000322,SGA5_English_sync_workpass.tex,2260,26,III,III,1.7.4,dotted_locator_residual,1.7.4,sga5:III:proposition:1.7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000323,SGA5_English_sync_workpass.tex,2263,230,III,XVIII,XVIII~3.1.12.3,dotted_locator_residual,3.1.12.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000324,SGA5_English_sync_workpass.tex,2267,62,III,XVIII,XVIII~3.2.5,dotted_locator_residual,3.2.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000325,SGA5_English_sync_workpass.tex,2271,93,III,XVIII,XVIII~2.9,dotted_locator_residual,2.9,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000326,SGA5_English_sync_workpass.tex,2278,22,III,III,1.7.5,dotted_locator_residual,1.7.5,sga5:III:equation:1.7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000327,SGA5_English_sync_workpass.tex,2284,22,III,III,1.7.6,dotted_locator_residual,1.7.6,sga5:III:equation:1.7.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000328,SGA5_English_sync_workpass.tex,2288,14,III,III,1.8,dotted_locator_residual,1.8,sga5:III:subsection:1.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000329,SGA5_English_sync_workpass.tex,2290,22,III,III,1.8.1,dotted_locator_residual,1.8.1,sga5:III:equation:1.8.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000330,SGA5_English_sync_workpass.tex,2297,14,III,III,2.1,dotted_locator_residual,2.1,sga5:III:subsection:2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000331,SGA5_English_sync_workpass.tex,2303,22,III,III,2.1.1,dotted_locator_residual,2.1.1,sga5:III:equation:2.1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000332,SGA5_English_sync_workpass.tex,2307,22,III,III,2.1.2,dotted_locator_residual,2.1.2,sga5:III:equation:2.1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000333,SGA5_English_sync_workpass.tex,2311,22,III,III,2.1.3,dotted_locator_residual,2.1.3,sga5:III:equation:2.1.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000334,SGA5_English_sync_workpass.tex,2315,22,III,III,2.1.4,dotted_locator_residual,2.1.4,sga5:III:equation:2.1.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000335,SGA5_English_sync_workpass.tex,2319,22,III,III,2.1.5,dotted_locator_residual,2.1.5,sga5:III:equation:2.1.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000336,SGA5_English_sync_workpass.tex,2326,111,III,XVIII,XVIII~3.1.9.6,dotted_locator_residual,3.1.9.6,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000337,SGA5_English_sync_workpass.tex,2329,22,III,III,2.1.6,dotted_locator_residual,2.1.6,sga5:III:equation:2.1.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000338,SGA5_English_sync_workpass.tex,2333,14,III,III,2.2,dotted_locator_residual,2.2,sga5:III:subsection:2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000339,SGA5_English_sync_workpass.tex,2335,22,III,III,2.2.1,dotted_locator_residual,2.2.1,sga5:III:equation:2.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000340,SGA5_English_sync_workpass.tex,2339,22,III,III,2.2.2,dotted_locator_residual,2.2.2,sga5:III:equation:2.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000341,SGA5_English_sync_workpass.tex,2352,22,III,III,2.2.3,dotted_locator_residual,2.2.3,sga5:III:equation:2.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000342,SGA5_English_sync_workpass.tex,2356,22,III,III,2.2.4,dotted_locator_residual,2.2.4,sga5:III:equation:2.2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000343,SGA5_English_sync_workpass.tex,2361,26,III,III,2.3,dotted_locator_residual,2.3,sga5:III:proposition:2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000344,SGA5_English_sync_workpass.tex,2390,14,III,III,2.4,dotted_locator_residual,2.4,sga5:III:subsection:2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000345,SGA5_English_sync_workpass.tex,2403,22,III,III,2.4.0,dotted_locator_residual,2.4.0,sga5:III:equation:2.4.0,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000346,SGA5_English_sync_workpass.tex,2404,12,III,III,0.96,dotted_locator_residual,0.96,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000347,SGA5_English_sync_workpass.tex,2406,18,III,III,5.2,dotted_locator_residual,5.2,sga5:III:subsection:5.2,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000348,SGA5_English_sync_workpass.tex,2406,22,III,III,2.0,dotted_locator_residual,2.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000349,SGA5_English_sync_workpass.tex,2407,18,III,III,3.55,dotted_locator_residual,3.55,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000350,SGA5_English_sync_workpass.tex,2407,23,III,III,2.0,dotted_locator_residual,2.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000351,SGA5_English_sync_workpass.tex,2408,19,III,III,1.0,dotted_locator_residual,1.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000352,SGA5_English_sync_workpass.tex,2408,23,III,III,2.0,dotted_locator_residual,2.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000353,SGA5_English_sync_workpass.tex,2409,15,III,III,1.9,dotted_locator_residual,1.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000354,SGA5_English_sync_workpass.tex,2409,19,III,III,2.0,dotted_locator_residual,2.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000355,SGA5_English_sync_workpass.tex,2410,16,III,III,3.15,dotted_locator_residual,3.15,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000356,SGA5_English_sync_workpass.tex,2410,21,III,III,2.35,dotted_locator_residual,2.35,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000357,SGA5_English_sync_workpass.tex,2411,18,III,III,5.2,dotted_locator_residual,5.2,sga5:III:subsection:5.2,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000358,SGA5_English_sync_workpass.tex,2411,22,III,III,0.45,dotted_locator_residual,0.45,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000359,SGA5_English_sync_workpass.tex,2412,17,III,III,3.55,dotted_locator_residual,3.55,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000360,SGA5_English_sync_workpass.tex,2412,22,III,III,0.45,dotted_locator_residual,0.45,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000361,SGA5_English_sync_workpass.tex,2413,16,III,III,1.0,dotted_locator_residual,1.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000362,SGA5_English_sync_workpass.tex,2413,20,III,III,0.45,dotted_locator_residual,0.45,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000363,SGA5_English_sync_workpass.tex,2414,18,III,III,1.9,dotted_locator_residual,1.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000364,SGA5_English_sync_workpass.tex,2414,22,III,III,0.45,dotted_locator_residual,0.45,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000365,SGA5_English_sync_workpass.tex,2415,16,III,III,3.55,dotted_locator_residual,3.55,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000366,SGA5_English_sync_workpass.tex,2415,22,III,III,1.25,dotted_locator_residual,1.25,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000367,SGA5_English_sync_workpass.tex,2416,17,III,III,1.0,dotted_locator_residual,1.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000368,SGA5_English_sync_workpass.tex,2416,22,III,III,1.25,dotted_locator_residual,1.25,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000369,SGA5_English_sync_workpass.tex,2417,16,III,III,1.9,dotted_locator_residual,1.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000370,SGA5_English_sync_workpass.tex,2417,21,III,III,1.25,dotted_locator_residual,1.25,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000371,SGA5_English_sync_workpass.tex,2418,17,III,III,1.0,dotted_locator_residual,1.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000372,SGA5_English_sync_workpass.tex,2418,22,III,III,0.25,dotted_locator_residual,0.25,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000373,SGA5_English_sync_workpass.tex,2419,18,III,III,1.0,dotted_locator_residual,1.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000374,SGA5_English_sync_workpass.tex,2419,23,III,III,1.9,dotted_locator_residual,1.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000375,SGA5_English_sync_workpass.tex,2420,17,III,III,2.95,dotted_locator_residual,2.95,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000376,SGA5_English_sync_workpass.tex,2420,23,III,III,1.9,dotted_locator_residual,1.9,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000377,SGA5_English_sync_workpass.tex,2437,22,III,III,2.4.1,dotted_locator_residual,2.4.1,sga5:III:equation:2.4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000378,SGA5_English_sync_workpass.tex,2447,26,III,III,2.5,dotted_locator_residual,2.5,sga5:III:proposition:2.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000379,SGA5_English_sync_workpass.tex,2449,22,III,III,2.5.1,dotted_locator_residual,2.5.1,sga5:III:equation:2.5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
