term_id,sense_id,concept,decision_id,candidate_surfaces,cohort_id,cohort_name,cohort_standard,dominant_standard_forms,candidate_to_cohort_orthographic_proxy,Spanish_to_cohort_orthographic_proxy,French_to_cohort_orthographic_proxy,proxy_delta_over_Spanish,proxy_delta_over_French,beats_both_dominant_forms_by_0_05,proxy_interpretation,penalties,supporting_evidence_ids,adverse_evidence,human_n,human_correct,human_incorrect,human_abstain,human_latency_ms,human_confidence,effect_interval,review_status,pilot_eligible,reviewed_occurrence_support_ids,reviewed_occurrence_adverse_ids,occurrence_review_status,method_version,reviewed_occurrence_held_ids,T31_T40_lexical_navigation_support_ids,T31_T40_running_body_support_ids,sense_label,source_audit_v11_support_ids,source_audit_v11_adverse_ids,source_audit_v11_excluded_nearby_ids,source_audit_v11_human_observations,source_audit_v11_status
T28,T28-S1,artinian,D-T28-S1-V3,artin | artiniano,C-IT-STD,adult readers literate in standard Italian,standard Italian,artin,1.0,0.5556,0.625,0.4444,0.375,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T28-es-UNION;E-T28-fr-UNION;E-OCC-1CF0679243E78BDE,"Seed forms reduced several languages to the bare name Artin, which is not an attested adjective.",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1CF0679243E78BDE,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-2AD1E8E07F29F526,,,artinian,,,,0,not_in_v11_bounded_batch
T28,T28-S1,artinian,D-T28-S1-V3,artin | artiniano,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T28-es-UNION;E-T28-fr-UNION;E-OCC-1CF0679243E78BDE,"Seed forms reduced several languages to the bare name Artin, which is not an attested adjective.",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1CF0679243E78BDE,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-2AD1E8E07F29F526,,,artinian,,,,0,not_in_v11_bounded_batch
T28,T28-S1,artinian,D-T28-S1-V3,artin | artiniano,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T28-es-UNION;E-T28-fr-UNION;E-OCC-1CF0679243E78BDE,"Seed forms reduced several languages to the bare name Artin, which is not an attested adjective.",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1CF0679243E78BDE,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-2AD1E8E07F29F526,,,artinian,,,,0,not_in_v11_bounded_batch
T28,T28-S1,artinian,D-T28-S1-V3,artin | artiniano,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T28-es-UNION;E-T28-fr-UNION;E-OCC-1CF0679243E78BDE,"Seed forms reduced several languages to the bare name Artin, which is not an attested adjective.",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1CF0679243E78BDE,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-2AD1E8E07F29F526,,,artinian,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,finito,1.0,1.0,0.6667,0.0,0.3333,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-FR-STD,adult readers literate in standard French,standard French,fini,0.8,0.6667,1.0,0.1333,-0.2,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost;French_form_outscores_candidate,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,finito,1.0,1.0,0.6667,0.0,0.3333,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-GL-STD,adult readers literate in standard Galician,standard Galician,finit,1.0,0.8333,0.8,0.1667,0.2,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,finit,1.0,0.8333,0.8,0.1667,0.2,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-IT-STD,adult readers literate in standard Italian,standard Italian,finito,1.0,1.0,0.6667,0.0,0.3333,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,finit,1.0,0.8333,0.8,0.1667,0.2,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,finit,1.0,0.8333,0.8,0.1667,0.2,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S1,finite,D-T29-S1-V3,finit | finito,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,The word alone cannot safely translate German endlich in every algebraic compound. | reviewed adverse occurrences: E-OCC-8C857A77EA75FBFE,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5714A4B96C145ABE;E-OCC-7FE81D62F411A8F4;E-OCC-B8544C8BB4CB0EED;E-OCC-2986372BE5EE0B74;E-OCC-9637D6E5501F7E26;E-OCC-E30D8BD2D11F1EB4;E-OCC-FA39E156E77401BE;E-OCC-BDD530058D2419A5;E-OCC-C3EEA5E660B36D73;E-OCC-90FD9B572E3091E9;E-OCC-88863A0FAD1186C7,E-OCC-8C857A77EA75FBFE,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-B2058005A498EC35;E-OCC-2ADAA09F9919B0B8,,,finite_cardinality,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-FR-STD,adult readers literate in standard French,standard French,fini,,0.6667,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S2,finite,D-T29-S2-V3,,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-C9D392444B7909D1,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-C9D392444B7909D1,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finitely_generated,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-FR-STD,adult readers literate in standard French,standard French,fini,,0.6667,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,finit,,0.8333,0.8,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
T29,T29-S3,finite,D-T29-S3-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,finito,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T29-es-UNION;E-T29-fr-UNION;E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,The word alone cannot safely translate German endlich in every algebraic compound.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-08538B1B5404B653;E-OCC-91DAFA96FC0CACB2;E-OCC-743C61E0B4678C40,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,finite_degree_or_rank,,,,0,not_in_v11_bounded_batch
