"record_id","work_id","structure_type","label","parent_id","order","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","target_path","target_line_start","target_line_end","target_file_sha256","target_slice_sha256_lf","relations_json","source_language","target_language","authority_state","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"NOE-P01-KO-U02-DISPLAY-002","NOE-P01","display","nu iteration to s form","NOE-P01-KO-U02-PARA-001","2","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","30","32","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","21535F654EFBE62051AE51C2FBFFCF4E28BCB4F3AF375BBE72762FE9D46A084D","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","14","16","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","21535F654EFBE62051AE51C2FBFFCF4E28BCB4F3AF375BBE72762FE9D46A084D","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-PARA-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","13462132A52658F4A17473F128C72D3DFB52AF513D43986999F88DA61B437D5C"
"NOE-P01-KO-U02-DISPLAY-003","NOE-P01","display","nu of s continuation","NOE-P01-KO-U02-PARA-001","3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","33","35","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","57A873EF243CA0E32677DE218956248B67E822E3C4EE3A3566E30DA8CC3F6B1C","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","17","19","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","57A873EF243CA0E32677DE218956248B67E822E3C4EE3A3566E30DA8CC3F6B1C","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-PARA-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","6CEEEC898D6ACFEABDEBEC22BBE3101B597CB467EDA4591AAB6D9DC335173B9E"
"NOE-P01-KO-U02-TRANSITION-001","NOE-P01","transition","Method announcement","NOE-P01-KO-U02","2","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","38","38","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","E30C15B8FFD060BD97BF227D01F7BCC310D77A7191B0F29FDC9142E3B6B379DA","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","22","22","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","C8AA1ACD6921157FD2D93C69C928CD0FC61B2F38DAD09A265408E56465011EC7","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","070CCD2546CDEBDDC39AE47E8486689D323C1CDA9B4CE9FB9AF85F08EB2D771C"
"NOE-P01-KO-U02-DEFINITION-001","NOE-P01","definition","Contraction process by factor-pair replacement","NOE-P01-KO-U02","3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","40","54","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","E64ACF2F03866D1FB3DB432FB199335C7357F57FFB0A51E7D3B60A11F99A6B7F","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","24","38","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","F208D8D308E46518ADF2CAD83DD7F817D34140E776BB169F289B6A9AF695DA1B","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","6EE7E68AEFA54724A98C15692F80B1CE90ED513DCD17FC43B40D3C1C528A88C5"
"NOE-P01-KO-U02-DISPLAY-004","NOE-P01","display","Symbolic product to contract","NOE-P01-KO-U02-DEFINITION-001","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","43","45","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","23DF7FDFFBB274945F2DD7F92AEDD007F030CFF7B00C794709D984F6F953F81B","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","27","29","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","23DF7FDFFBB274945F2DD7F92AEDD007F030CFF7B00C794709D984F6F953F81B","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-DEFINITION-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","4AE79863190889DB36C7FDB4442D48D7E92CC52A07BCF5046E2891060C04860A"
"NOE-P01-KO-U02-DISPLAY-005","NOE-P01","display","Four contraction replacement table","NOE-P01-KO-U02-DEFINITION-001","2","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","47","53","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","9359E3CC799EAC1B2E53A44C16B71E46C8B9F83C2D33A2F642C870D24E5A9065","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","31","37","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","BBC9D940D91FD1865DA006E7B004B43F18E9BC2652F114716AE65AA5986FAEBD","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-DEFINITION-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","11E2F3FFFD6626E0135F1A70314420EFDA299E609E99AA9CBD754F5ECD237550"
"NOE-P01-KO-U02-NOTE-001","NOE-P01","footnote","Gordan contraction reference","NOE-P01-KO-U02-DEFINITION-001","3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","54","54","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","27C66F7AD3B83B35EC74292CF3827187D58A735EFEE6D987B81F08640B29753B","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","38","38","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","765CD324E6EB761DB9EB2EC0916909639DD2ACA9648950D9B8773C7EEBF54256","[{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-DEFINITION-001""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U02-BIB-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","FAB29B4B79017C28C78A274DC77F51C68E7E5EBE62C7A3D2976B655A22E3F82F"
"NOE-P01-KO-U02-BIB-001","NOE-P01","bibliography_item","Gordan Math. Annalen XVII p.219","NOE-P01-KO-U02-NOTE-001","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","54","54","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","27C66F7AD3B83B35EC74292CF3827187D58A735EFEE6D987B81F08640B29753B","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","38","38","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","765CD324E6EB761DB9EB2EC0916909639DD2ACA9648950D9B8773C7EEBF54256","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-NOTE-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","1FCFFCA5F23CF8DDE83394161810D5C3BECB7A762AAFE964AD6FFB9046655570"
"NOE-P01-KO-U02-PARA-002","NOE-P01","paragraph","Vanishing substitutions and theorem setup","NOE-P01-KO-U02","4","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","56","56","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","0C6D767C3A88616E32660167FF1EFE24F1CD53C9E4A3BF9B2FCB8057A94E0E29","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","40","40","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","E2891A6CE3308F5A1A4229782D0FBC73C94833B7BC84672D63BDB14AC8CCDA85","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","06854D3C220AF17C74C8213C17FEA587FBB0086D7F2E497303A615C37872EB20"
"NOE-P01-KO-U02-THEOREM-001","NOE-P01","theorem","Contractions I and II generate III and IV","NOE-P01-KO-U02","5","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","58","58","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","E35251805F06F323B52021BE404D44CD176F4E522C24CE1B698926D7FA4C21AF","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","42","42","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","88B7EF323F22EA58FF5904AD09C04F342CBCE2E3122C44FD374C98C715CBA9EE","[{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U02-DEFINITION-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","64C498101DB1B427AECDF34BC8A1255281F41AB565E2D2A0C6644C46B3BA9C35"
"NOE-P01-KO-U02-NOTE-002","NOE-P01","footnote","Diagonal-member exception","NOE-P01-KO-U02-THEOREM-001","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","58","58","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","E35251805F06F323B52021BE404D44CD176F4E522C24CE1B698926D7FA4C21AF","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex","42","42","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","88B7EF323F22EA58FF5904AD09C04F342CBCE2E3122C44FD374C98C715CBA9EE","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U02-THEOREM-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 1 snapshot line 60 / Korean U03","544A630EDDE087A4801AD9DBB05F68EBDB4BC219738D27E6777066A0DF3FC42A"
"NOE-P01-KO-U03","NOE-P01","unit","Form series, reductant theorem, and reduction methods","NOE-P01-KO-WORK-001","3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","60","80","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","5642B68567271B6E3236371ECDE02E67C514499AA53EBE728BCCDA47E5D38BF3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","1","29","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","[{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-WORK-001""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U02""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","A077C2E57D0862E41618A173A368D50A830B8FCBA7E958F6AD2D45AE36946CBE"
"NOE-P01-KO-U03-DEFINITION-001","NOE-P01","definition","Form series and rectangular scheme","NOE-P01-KO-U03","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","60","60","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","B6B62A584ACD209EF506A0315FA28633C2E707B0F9E0A0E1DE8C0B8C2D1C7FE7","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","9","9","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","897C00C62AC8E8E545A9A82F4021A50D641501FBC29A28F1A45CF39E01D8811F","[{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U02-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","F79C9E404D2B3B11E67D14D5CEFA0391390DA29C86CCEB751513A0FA606E90AA"
"NOE-P01-KO-U03-LIST-001","NOE-P01","list","Horizontal and vertical contraction movement","NOE-P01-KO-U03","2","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","61","64","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","20DA1AE1E23B9FAB9AE387394386629AC4ADD01CC7976F15F7EC7E230290DE5C","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","10","13","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","CA9ED1A4BE846F8D991978DAAB56EF3606FFED8F4989135D9DFB57CF647A10D0","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","307162CA32541365ACB3C1ABF10289E8D8EB504BA13B3C37E19897638563F5B0"
"NOE-P01-KO-U03-LIST-ITEM-001","NOE-P01","list_item","Move right by contraction I","NOE-P01-KO-U03-LIST-001","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","62","62","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","21BD06C7AB856438AF3052AE3E8F6F3D2023D0AE8A14618C8EC0E6E2B826B84B","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","11","11","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","A29B7D68E2EA5F9BFE88B76C80E948646520D94915002D8E34DFF928F4588CF9","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03-LIST-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","56AD65AEABE3308756B2ED370F073611BA01358FA0492E929EC48240D517AF4A"
"NOE-P01-KO-U03-LIST-ITEM-002","NOE-P01","list_item","Move down by contraction II","NOE-P01-KO-U03-LIST-001","2","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","63","63","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","C701062795274A016E21E1E61628FDF9C06A95442DC5968FB94F26502E02C6B6","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","12","12","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","A56C6961BF2DB63817D4BC483CA97DEB8705FD11FC048A95868039DC91668911","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03-LIST-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","CB0F021BE62432C48B507C9BDED748850043FD6B6007DCF9335AE3861771DAC2"
"NOE-P01-KO-U03-PARA-001","NOE-P01","paragraph","Reductant theorem setup","NOE-P01-KO-U03","3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","66","70","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","A9793C1054B085F636BD8950315625E6E4BED401D953DC48024AE7EFD37F30D4","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","15","19","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","E50D2CFEAAA1205815346D0A7DA2D0A9625B6142AABD42F30909ABCA826AB4B6","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","F0F30252A825236A425C486936074456B3189B1C73659A63A235E08A8C49240B"
"NOE-P01-KO-U03-DEFINITION-002","NOE-P01","definition","Reductant as reducible form series","NOE-P01-KO-U03-PARA-001","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","67","69","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","5459796555717FA38D85542CA72D68B4767E988D3FFCC421628BAEE29CF3BFAC","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","16","18","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","51C2232A7A692539A31C304E69ABA66F07EC66F56320B6B49FA2BCAA46E01818","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03-PARA-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","F6E8698A06DDB5A3D1B6A13F02AA6F0BE89400D7E6AEDC644481EC74DBAE9E52"
"NOE-P01-KO-U03-THEOREM-001","NOE-P01","theorem","Reduction of the complete form series","NOE-P01-KO-U03","4","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","72","74","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","53BDA16DF042E86074D2510C66A977EC2F66E0D6546D745B361FBAC9463B53F3","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","21","23","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","91BEF1EA29DD2AADDCA9953EB6C2F63C1D4D2119D14431FE4BC502CA01FD031E","[{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U03-DEFINITION-001""},{""relation"":""cross_reference"",""target_id"":""NOE-P01-KO-U03-DEFINITION-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","E31F47DB45E21B4B1238B1D80E7704768C30D6D714833DF1E101E42714ECA00E"
"NOE-P01-KO-U03-TRANSITION-001","NOE-P01","transition","Further reduction methods","NOE-P01-KO-U03","5","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","76","76","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","2945F985E35FDE251A2082A169365A3D770335B0A745878166425DF0D3C6DAFA","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","25","25","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","C9292E54F468895E485C01AE9C45B1C1A66D0CB8B57BF99A3A15D809A7A4DA54","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","40A8A9648BB834E11FDDEEB18652A58F4B1F557731B5029DB3223C194D2E8BF8"
"NOE-P01-KO-U03-LIST-002","NOE-P01","list","Double reduction and contraction with decomposable forms","NOE-P01-KO-U03","6","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","77","80","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","74138406BD65A1C883AB2B1F35155387116469B65D8142D9C8FF588B62C62B5B","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","26","29","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","CACEB1DC3CBEA08F0B45FD57C001DCD6A336C4CF5DDA98DD274E6BB7C1AB6494","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","28EF37CDBA71F3EBE5A2DEF0F0932470F53BE7904DADC108341CA7C778D49B4C"
"NOE-P01-KO-U03-LIST-ITEM-003","NOE-P01","list_item","Double reduction","NOE-P01-KO-U03-LIST-002","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_zh_translation_001_20260722\source\Noether_Paper01_CurrentGermanAuthority_interval.tex","78","78","0499985866E646747EC31533775FF31B55556F2C694F4C2608384829DE248D2F","9D3C51ACEA843C8C1F17025471F2C0D0B4F88F7993CF67B878F98EDD78D2EFBA","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex","27","27","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","23C7742DC92D46D10FFF9139F3F58B9FF016A083E875D0807CF37FC572A4BFDD","{""relation"":""embedded_in"",""target_id"":""NOE-P01-KO-U03-LIST-002""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 1 substantive snapshot exhausted; Paper 2 excluded; await independent Korean checker","DBC393FCE5FCCB4C144A40BA8E0AD969AACBBB52F0D3CBEC4B6D3415A2D3E42F"
