"register_id","row_kind","target_language_or_access_target","source_title","source_url","url_domain","url_role","duplicate_url_status","duplicate_url_count","license_or_access_signal","license_bucket","evidence_tier","expected_tier_from_flags","evidence_tier_consistency","source_type","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","is_html_or_web_fallback","topic_tags","source_language","consistency_status","consistency_issue","gap_or_blocker_note","non_claim_boundary"
"RSW-TT-002","source_witness","Tatar","Test edu.tatar algebra 7 class program","https://test-edu.tatar.ru/upload/storage/org1827/files/%D0%90%D0%9B%D0%93%D0%95%D0%91%D0%A0%D0%90%207%20%D0%9A%D0%9B%D0%90%D0%A1%D0%A1.pdf","test-edu.tatar.ru","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Tatar; algebra; polynomial base; күпбуын","Tatar","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: күпбуын=10 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"RSW-TT-003","source_witness","Tatar","Фәнни Татарстан 2016 №3 mathematical article issue","https://ft.antat.ru/uploads/831735a2152a289d13-%D0%A4%D0%A2-2016-3.pdf","ft.antat.ru","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Tatar; mathematical journal; polynomial/interpolation operator; exact sciences","Tatar","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: күпбуын=1; полиномиаль=4 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"RSW-TT-004","source_witness","Tatar","Фәнни Татарстан 2015 №4 mathematical article issue","https://ft.antat.ru/uploads/995865703d9af8983e-%D0%A4%D0%A2-2015-4.pdf","ft.antat.ru","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Tatar; mathematical journal; polynomial/operator context; exact sciences","Tatar","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: күпбуын=1; полиномиаль=7 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"RSW-TK-001","source_witness","Turkmen","Kesgitle matematika olimpiada meseleler","https://kesgitle.edu.tm/bookpdf/69517a6e1233c2af1004dbbb3eacd6b2/Annaorazow%20O~Matematikadan%20olimpiada%20%C3%BC%C3%A7in%20mesleler.pdf","kesgitle.edu.tm","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Turkmen; mathematics olympiad; polynomial base; köpagza","Turkmen","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: köpagza=26; algebra=1 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"RSW-TK-002","source_witness","Turkmen","Kitaphana Algebra we elementar matematika book 15","https://www.kitaphana.net/electronic-book/15","www.kitaphana.net","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Turkmen; algebra; elementary mathematics; köpagza","Turkmen","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: köpagza=26; algebra=2 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"RSW-TK-003","source_witness","Turkmen","Kitaphana Russian-Turkmen mathematical explanatory dictionary book 1403","https://www.kitaphana.net/electronic-book/1403","www.kitaphana.net","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","pdf_captured_text_extracted","true","false","true","true","Turkmen; mathematical dictionary; algebra; terminology provenance","Turkmen","consistency_pass","","PDF and UTF-8 text provenance with topic/context hits only; no exact Noetherian-ring or polynomial-ring hard-row support; no TeX/source package. Context hits: köpagza=42; algebra=36; halka=5 Exact hard-row hits: 0 Next gate:","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"KYOCR-SRC-001","ocr_source_witness","Kyrgyz","Kaldybaev S.K. Algebra 8 klass","https://daramet.tm.kg/wp-content/uploads/2017/11/Kaldybaev-S.K.Algebra-8-klass.pdf","daramet.tm.kg","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","PDF plus Kyrgyz OCR text","true","false","true","false","Kyrgyz; algebra textbook; polynomial base","Kyrgyz","consistency_pass","","OCR completed 104/104 pages with kir traineddata, psm6, 150 dpi; no promotion claim Next gate: Exact hard-row scan required before any downstream use","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"KYOCR-SRC-002","ocr_source_witness","Kyrgyz","Математикалык маалыматтама сөздүк","https://www.okuma.kg/read/web/books/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8B%D0%BA%20%D0%BC%D0%B0%D0%B0%D0%BB%D1%8B%D0%BC%D0%B0%D1%82%D1%82%D0%B0%D0%BC%D0%B0%20%D1%81%D3%A9%D0%B7%D0%B4%D2%AF%D0%BA%28okuma.kg%29_%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%2C%20%D0%9B%D0%BE%D0%B3%D0%B8%D0%BA%D0%B082.pdf","www.okuma.kg","source_witness_url","duplicate_url_group","2","no explicit reusable license found","other_access_signal","pdf_or_text_fallback","pdf_or_text_fallback","consistent","PDF plus Kyrgyz OCR text","true","false","true","false","Kyrgyz; mathematical reference dictionary; higher algebra/source shelf","Kyrgyz","consistency_pass","","OCR completed 102/102 pages with kir traineddata, psm6, 150 dpi; no promotion claim Next gate: Exact hard-row scan required before any downstream use","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-001","exact_candidate_witness","Uyghur","UYGUR.COM Noetherian ring","https://wiki.uygur.com/noeter_halqisi/","wiki.uygur.com","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; Noetherian ring; exact candidate","Uyghur","consistency_pass","","Phrase hits: Noetherian=2; Polynomial=0; LeftNoetherian=0; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-002","exact_candidate_witness","Uyghur","UYGUR.COM polynomial ring","https://wiki.uygur.com/kop_ezaliq_halqa/","wiki.uygur.com","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; polynomial ring; exact candidate","Uyghur","consistency_pass","","Phrase hits: Noetherian=0; Polynomial=2; LeftNoetherian=0; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-003","exact_candidate_witness","Uyghur","UYGUR.COM left Noetherian ring","https://wiki.uygur.com/sol_noeter_halqisi/","wiki.uygur.com","source_witness_url","duplicate_url_group","2","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; left Noetherian ring; related exact candidate","Uyghur","consistency_pass","","Phrase hits: Noetherian=2; Polynomial=0; LeftNoetherian=2; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-004","exact_candidate_witness","Uyghur","UYGUR.COM right Noetherian ring","https://wiki.uygur.com/ong_noeter_halqisi/","wiki.uygur.com","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; right Noetherian ring; related exact candidate","Uyghur","consistency_pass","","Phrase hits: Noetherian=2; Polynomial=0; LeftNoetherian=0; RightNoetherian=2. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-005","exact_candidate_witness","Uyghur","Ewlat multilingual dictionary page 4704","https://www.ewlat.biz/turkum-4704","www.ewlat.biz","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; Noetherian ring category context; dictionary","Uyghur","consistency_pass","","Phrase hits: Noetherian=1; Polynomial=0; LeftNoetherian=0; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-006","exact_candidate_witness","Uyghur","Ewlat multilingual dictionary page 4551","https://www.ewlat.biz/turkum-4551","www.ewlat.biz","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; polynomial ring category context; dictionary","Uyghur","consistency_pass","","Phrase hits: Noetherian=0; Polynomial=1; LeftNoetherian=0; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"UGR-007","exact_candidate_witness","Uyghur","Ewlat multilingual dictionary page 4891","https://www.ewlat.biz/turkum-4891","www.ewlat.biz","source_witness_url","unique_url","1","no explicit reusable license found in capture","other_access_signal","html_or_web_fallback","html_or_web_fallback","consistent","html_captured_exact_candidate_scan","true","false","false","true","Uyghur; left Noetherian ring category context; dictionary","Uyghur","consistency_pass","","Phrase hits: Noetherian=1; Polynomial=0; LeftNoetherian=1; RightNoetherian=0. Candidate-only; authority/license/native-domain review open. Next gate: Authority/license/native-domain review or reviewer return before downstream use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-TT-NR-001","explicit_hard_blocker_gap","Tatar","Noetherian ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Noetherian ring","Tatar","consistency_pass","","Exact phrase searches returned non-target or non-Tatar results such as Russian Noether-theorem/Noether-biography pages, not a Tatar mathematical source row; domain-biased tt.wikipedia.org search produced no exact row. 0 hits for Нётер боҗрасы; Нетер боҗрасы; Нөтер боҗрасы in current local source-canon capture directories. Next gate: Exact Tatar source row, reviewer return, or OCR-capable scan of a relevant Tatar algebra source.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-TT-PR-001","explicit_hard_blocker_gap","Tatar","Polynomial ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Polynomial ring","Tatar","consistency_pass","","Exact phrase searches for полиномнар боҗрасы / күпбуыннар боҗрасы drifted to unrelated English/Russian or broad Tatar textbook/materials pages, not an exact Tatar polynomial-ring source row. 0 hits for полиномнар боҗрасы; күпбуыннар боҗрасы; күпбуын боҗрасы. Next gate: Exact Tatar source row, reviewer return, or OCR-capable scan of a relevant Tatar algebra source.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-KY-NR-001","explicit_hard_blocker_gap","Kyrgyz","Noetherian ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Noetherian ring","Kyrgyz","consistency_pass","","Exact phrase searches returned Russian Emmy Noether/Noether-theorem pages or unrelated English Noetherian-ring mentions, not a Kyrgyz mathematical source row; domain-biased ky.wikipedia.org search produced no exact row. 0 hits for Нётер шакеги; Нетер шакеги; Нөтер шакеги. Next gate: Exact Kyrgyz source row, reviewer return, or Kyrgyz-capable OCR of relevant scanned mathematical sources.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-KY-PR-001","explicit_hard_blocker_gap","Kyrgyz","Polynomial ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Polynomial ring","Kyrgyz","consistency_pass","","Exact phrase searches returned Kyrgyz base Көп мүчө / school-polynomial materials and unrelated English pages, not an exact polynomial-ring source row. 0 hits for көп мүчөлөр шакеги; көп мүчөлөр алкагы; полиномдор шакеги; полиномдор алкагы. Next gate: Exact Kyrgyz source row, reviewer return, or Kyrgyz-capable OCR of relevant scanned mathematical sources.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-TK-NR-001","explicit_hard_blocker_gap","Turkmen","Noetherian ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Noetherian ring","Turkmen","consistency_pass","","Exact searches for Nýoter/Noeter/Nöter halkasy returned no Turkmen exact source row; visible results were unrelated media, English ring-theory pages, or non-Turkmen material. 0 hits for Nýoter halkasy; Noeter halkasy; Nöter halkasy; Noether halkasy. Next gate: Exact Turkmen source row, reviewer return, or Turkmen-capable OCR/source package.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-TK-PR-001","explicit_hard_blocker_gap","Turkmen","Polynomial ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Polynomial ring","Turkmen","consistency_pass","","Exact searches for polinom halkasy, polinomlar halkasy, köpagza halkasy, and köp agzaly halka did not produce an exact Turkmen polynomial-ring source row; a Turkmen mathematical dictionary lead for Köpagza is polynomial/base-only, not polynomial ring. 0 hits for polinom halkasy; polinomlar halkasy; köpagza halkasy; köp agzaly halka. Next gate: Exact Turkmen source row, reviewer return, or Turkmen-capable OCR/source package.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-UG-NR-001","explicit_hard_blocker_gap","Uyghur","Noetherian ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Noetherian ring","Uyghur","consistency_pass","","Existing and current UYGUR.COM rows provide exact/adjoining dictionary witnesses, including نوئېتېر ھالقىسى, سول نوئېتېر ھالقىسى, and Noetherian-scheme pages. Machine-text scan found نوئېتېر ھالقىسى in current UYGUR.COM captures; earlier source-canon table also records the exact noeter_halqisi row. Next gate: License/authority/native-domain review or reviewer return before downstream term use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
"EHR-UG-PR-001","explicit_hard_blocker_gap","Uyghur","Polynomial ring","none_exact_source_not_found_explicit_gap_row","","consolidated_gap_register_reference","duplicate_url_group","8","not applicable","other_access_signal","explicit_gap_or_blocker","explicit_gap_or_blocker","consistent","blocked exact hard-row state","false","false","false","false","hard blocker; Polynomial ring","Uyghur","consistency_pass","","Existing UYGUR.COM row provides exact dictionary witness for كۆپ ئەزالىق ھالقا; current sweep adds polynomial-adjacent bir_namelumluq_kop_ezaliq. Current machine-text scan over new captures did not hit كۆپ ئەزالىق ھالقا because the exact row is in earlier captured source-canon evidence, not the two newer capture directories. Next gate: License/authority/native-domain review or reviewer return before downstream term use.","source-canon/provenance/gap support only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, bridge, pilot, Zenodo action, or Git push claim"
