"frontier","packet_path","csv_file","rows","bytes","sha256","label"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","SOURCE_USE_GAP_ADVERSE_GOVERNANCE_LEDGER_04A2AF16.csv","15","7557","9E4D6361406BC51A757A0B852704D4F06B06CB23C9BF69619B5BEE276EADADAB","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","source_use_ledger.csv","6","2827","108E66736576735586F471B54288EA470E33DCD6074EFBC4DE9F1DAD25984C39","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_04A2AF16_2C2_TO_99BE_CURRENT_FRONTIER_GOVERNANCE_20260707","word_weights.csv","5","1419","9C3FEB8967E5C9F627955BA86B5B9682919B8CFC07DA6DA15623307900BDB30F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","04A2AF16_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1268","355D3371B68FD00F015E7B18E199AB0E528E0A8CE6D65A90E42606F1D98864DA","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","04A2AF16_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","6","2674","85686837AD8EF1CE74FB4E6CAAC1646FA435E2644D209010F50E13E5AD2D4627","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","04A2AF16_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","5","2331","80B8FFE2B437480F45107665EF65B130F7C1C49E689A333F75512238F2786D99","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","04A2AF16_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","6","3160","148E9A26C68A0DEEEF025E991D0C12D94120F93570031507B6D0F8E2EB3A8748","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","04A2AF16_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","4","3064","16A348D3C8967680854796FCC4E03BA15924EA50CA5B877A903F2AB9C835993F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","adverse_evidence.csv","7","1604","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","B3_UPLOADER_READY_SUMMARY_04A2AF16.csv","1","703","BD376E9BF0FFED5D9EDCF4EF50E2408BD22C89B95B805FB521BA9024CD165921","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","branch_weight_ledger.csv","10","5502","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","do_not_use.csv","8","1913","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_04A2AF16.csv","9","8865","04A21FCE276FB8F203618E71AC69FF724EEEBA3DC6CC74DD749FAA05A69B5B9A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_04A2AF16.csv","10","9733","9ED5A82D9D09475581BEC73D5152E9132F34DE3CD254024AAB31F9A36FB7AA52","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","FABLE_FORMAL_OBJECT_CARRYFORWARD_04A2AF16.csv","11","6020","C1749551D9E49A80911A743B9F8EFCD33CAD7026A4571A14F424EA85591FFF1F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","forms.csv","40","10505","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","FRONTIER_DELTA_04A2AF16.csv","2","1603","CB8AC4337142237CF0FC67C9B6B25E89119865CCD7E2F94B20E14937BB098778","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","languages.csv","5","1507","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","MANIFEST.csv","31","5430","E0FDF6C8674761C5E70AA1711B4262C59AB749D29A559EF62AF5D8129B9A4973","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","marginal_intelligibility.csv","10","4167","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","SHA256_VERIFICATION_20260707.csv","31","5512","086C109F649E3A9DB6F6CD0E0B74A363B50692994165A80923CE8552ED1E12C7","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","source_documents.csv","73","63239","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_04A2AF16.csv","5","4840","6A1149606DB52322E7F6360B960DE6710B5A580751E5BCEA208EE1900F543E0E","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","source_use_ledger.csv","20","3981","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","SOURCE_WITNESS_SUBSET_BY_SUBLANE_04A2AF16.csv","20","16258","B97A677DA3838C309DF56C1B3C8935B92045545FB12D34DA05663FE9950E0CB1","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_04A2AF16.csv","14","17222","AEE717CEB417D6726A2ABA0F0C6431C79CA54C89F1252C77D3F81A4913C2D542","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","SUMMARY_COUNTS_04A2AF16.csv","15","836","01AC32E21995AC7C9220A2211500E54C7410A3FB99C23E40AC323A91A9CDF6C4","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_04A2AF16.csv","12","13489","88CC3376C46B48C55CB8E3358AC2D5283ADE8F25BD25A2CB888460766C24294B","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_04A2AF16_FRONTIER_WAKE_CARRYFORWARD_20260707","word_weights.csv","10","4098","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","04A2AF16_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1177","4508D21D3549B8B1690CD5C8F6914C997518FB3060C3E792CD623350C871159F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","04A2AF16_BRANCH_DELTA_ROWS_20260707.csv","4","1843","BDF95DB3232185A4354A4875C3FD80810DF7629E8A618AE11768623A529856BA","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","04A2AF16_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","6","3679","CD2FEC3CD532724443A3E93112FED9374A4EED2085A4A8CB210AD874596D4FA5","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","04A2AF16_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","4","3141","9CE0725AB7A05D5D1ED204737B61FAF34AC40E581816E75D87A898D131508ED2","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","04A2AF16_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","6618","F9217109A62B5B884FD3518F00402474BB05536880628C9CDB52103D41E6D9C3","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","23630643_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1075","718F18CE205F6D55584EA6FF2355F3199CB801EC0C6429E997A7FD1951E4760E","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","23630643_BRANCH_DELTA_ROWS_20260707.csv","2","1210","50870BBFB1A9239F7B0303DDE0BD21ACC7E514E771C4091593A82F3A97DD289D","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","23630643_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","2861","ED672FE1AB7BDEF2A7EE95461ED376BA2464407E26702A1F4049FF0EE7DADC29","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","23630643_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","2567","4ACBC33E48CDA4D4418B05A8C66196D81986C1899E522FF3486F7D782133DC87","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","2","981","ED1C71E5E150DD4F8C783B118C549D6DD6CA5B3EED50A04FF7230DEAFC70DC45","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","28019A34_BRANCH_DELTA_AND_STALE_9737_ROWS_20260707.csv","2","1092","005EC2B85D4879E2ADD582F49626DA9276450892B6A26990D1DA18BED36DA3E1","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","28019A34_CONCRETE_BLOCKER_RECOVERY_SOURCE_SCAN_20260707.csv","6","6010","BE2A0CF60DF90D00EFCFD5CEDF1DEFAAFEC7A42C259B4938FE4FFE0D5F28CBFD","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","2716","D123BA260D329810A96416F5E052326B8421E57AEA43877A34EBDB258B2B40DF","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","3016","87F1255273BB80F8232A899F31D6D1E20A3F8F6BD642207CF417609FDF9A73D4","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1186","C197449599C1016763ECDC8E6032BC0E64955371AFDE96F8583AA00E97DB3FB4","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_BRANCH_DELTA_ROWS_20260707.csv","3","1664","D0842A5D89884635F5E9DA378812EA2A7AC3E6F41BCAE3274510B50B2E98C9D5","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","3112","990794EE35786FB096F6C30755AC7B856E082594A29CB55BBC998D0C9148E2E2","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_SIBLING_HANDOFF_CONTEXT_ROWS_20260707.csv","1","800","4B7F0A7A2D4A76AB14FE768254C7B17A7BC81DB060F5E7AA8ABC49FA91B597DD","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","2543","47CB15BFCAF32C8F42D46231B55A13339BCED3E7C810E030981E698CE0AA79F6","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","2C2DF6B0_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","6607","B8F39A204DEC4B1FF7A6520F677085588AA09EA65E5939CAF20CBA88A869275F","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1182","0BFDEAED4BF37081C44B7794F50B7AE6626147A83D07FDB011EE4FF2FBD13A44","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_BRANCH_DELTA_ROWS_20260707.csv","3","1556","590CC9FE1CC7BA7720A439DE8324B612A3528839195A77D8E5B89054F743A3FD","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","3017","5F84576909094D73B772E6DB6D6D7E6E83CD085422F81B929383FC7B9CB700E1","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","2600","3146FB70AC23DCC146872E3A137325A8B64E7A5C784FE5E996A95601006B03DE","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_VISIBLE_SIBLING_WAKE_ROWS_20260707.csv","3","1030","FA31EF3000FF628EEDDECA3227222AC2D8416ABAD9921021050563A452E3EB54","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","5838EA80_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","6530","095D1DB4E9C730D4F686078C3D57736B944BA5AF1F048A209F005CF19A16FAA8","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","61F213FA_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1132","5609CB716C4C01432C100EF4394558BE3EAF4E5A9B6110E2624466C345669933","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","61F213FA_BRANCH_DELTA_ROWS_20260707.csv","2","1061","7238CEA70FCA7224D81B0C3A79D10CD384F2956B538C1A448A7B84695B80356B","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","61F213FA_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","2388","7D3B65F905C82AC8AC9E6696160912A2B0103C0B934934CC9A791FCF4DE0BB6A","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","61F213FA_SOURCE_USE_ACCOUNTING_ROWS_20260707.csv","3","2383","C11B9232F1E3BEEFC804E10296308FAEDBFAC0C83E379584E311448C59AEE49E","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","61F213FA_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","6145","CEE12C05DA10E3DFB5AC7E44F8C11B6E394C34598590EDCA0E8134B63C1590DE","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","91556CC1_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1074","1A377912E16C6680CD49A8AE5D61172CC342FE3AA4291020BBAF721FC7D2C5BB","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","91556CC1_BRANCH_DELTA_ROWS_20260707.csv","1","629","11B01A5507C033F85603DB10B91B983AF1884FAF1E08EFC82B42DD78D8061527","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","91556CC1_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","2788","296D303BCE2202EB7C7A3E26F8A4990F2B2699A545473C2B4F36F3A34570C0B4","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","91556CC1_SOURCE_RETURN_TRIAGE_ROWS_20260707.csv","5","2478","28E18A6779129F804D259F5CC0DFE5C234D126448716B4BE455BC2AA1AC72EC1","row-count validation only"
"04a2af16d14e53c5398b6884719a36405a8ef180","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_04A2AF16_CURRENT_FRONTIER_ROUTE_CONTEXT_ACCOUNTING_20260707","91556CC1_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","2561","645E6784EFCC37E0CF152C37B02134E6B173A0DEF187BB4346C0525D2C46B608","row-count validation only"
