language_code,language_name,arxiv_id,reason,detail,url
hsb,Upper Sorbian,0710.2748v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0710.2748v2
hsb,Upper Sorbian,0702018v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0702018v2
hsb,Upper Sorbian,0607273v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0607273v1
hsb,Upper Sorbian,0506629v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0506629v2
hsb,Upper Sorbian,2006.00711v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2006.00711v3
hsb,Upper Sorbian,1812.03586v4,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1812.03586v4
hsb,Upper Sorbian,1003.2017v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1003.2017v2
hsb,Upper Sorbian,1009.3541v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1009.3541v2
dsb,Lower Sorbian,2411.11095v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2411.11095v3
dsb,Lower Sorbian,0602281v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0602281v5
dsb,Lower Sorbian,2312.14316v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2312.14316v2
dsb,Lower Sorbian,0602046v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0602046v1
dsb,Lower Sorbian,1912.05787v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1912.05787v1
dsb,Lower Sorbian,0905.2613v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0905.2613v3
dsb,Lower Sorbian,0501518v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0501518v2
dsb,Lower Sorbian,1503.03032v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1503.03032v2
dsb,Lower Sorbian,0410150v15,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0410150v15
dsb,Lower Sorbian,1203.2454v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1203.2454v2
dsb,Lower Sorbian,1110.6502v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1110.6502v3
dsb,Lower Sorbian,1205.6564v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1205.6564v5
dsb,Lower Sorbian,2102.11515v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2102.11515v1
dsb,Lower Sorbian,0409206v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0409206v2
dsb,Lower Sorbian,1606.09640v5,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1606.09640v5
dsb,Lower Sorbian,1301.3967v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1301.3967v2
dsb,Lower Sorbian,1208.2280v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1208.2280v2
dsb,Lower Sorbian,2208.10037v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2208.10037v2
dsb,Lower Sorbian,0503526v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0503526v2
dsb,Lower Sorbian,1611.02468v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1611.02468v1
dsb,Lower Sorbian,2508.00431v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2508.00431v2
dsb,Lower Sorbian,1201.1374v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1201.1374v3
dsb,Lower Sorbian,0710.2748v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0710.2748v2
dsb,Lower Sorbian,0702018v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0702018v2
dsb,Lower Sorbian,0607273v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0607273v1
dsb,Lower Sorbian,2006.00711v3,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/2006.00711v3
dsb,Lower Sorbian,0506629v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0506629v2
dsb,Lower Sorbian,1812.03586v4,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1812.03586v4
dsb,Lower Sorbian,1003.2017v2,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/1003.2017v2
dsb,Lower Sorbian,0603053v1,not_uploaded_license_not_redistributable_or_missing,,https://arxiv.org/e-print/0603053v1
