surface,path,relative_path,role,disposition,bytes,sha256,git_blob_sha1,origin
source,sources/noether/slavic-v038/visual/renders/isv-cy/page-0554.png,visual/renders/isv-cy/page-0554.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,298968,37B4099CA30D23AEA9C4C2DBB578FF315F955D1DC1D5FAAB2D467E58F297E52E,1610147ec2b16960e2e3e8238fe16711c86f1213,visual/renders/isv-cy/page-0554.png
source,sources/noether/slavic-v038/visual/renders/isv-cy/page-0576.png,visual/renders/isv-cy/page-0576.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,263232,56CC65EED3457B4C37CF670D5B5A301F5BD1BFA6206DC7ACD7D365647A1EB902,ce4deffd79da5de79d3bd4ef6a4321b76a9ebd34,visual/renders/isv-cy/page-0576.png
source,sources/noether/slavic-v038/visual/renders/isv-cy/page-0577.png,visual/renders/isv-cy/page-0577.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,356175,8F8E8FA6277570F27309B0252FDF768DEA53A5417DAF53AB3FDDBA00551B7766,f7d5fe2468b359b946cdf9377c63eb82bad223cf,visual/renders/isv-cy/page-0577.png
source,sources/noether/slavic-v038/visual/renders/isv-cy/page-0584.png,visual/renders/isv-cy/page-0584.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,266489,2FB6F8029946FC8D03876990468718B513918379E775CA979264CB79273AD8C4,78b863e1f01fb747e2a65d6145aa527b4f3ac534,visual/renders/isv-cy/page-0584.png
source,sources/noether/slavic-v038/visual/renders/isv-cy/page-0588.png,visual/renders/isv-cy/page-0588.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,65840,F26CBFFB1BD6F9069BB1C3E1B048F19B900EF9E07B7296857909097DB2934A89,d6d8566f0600cbe728a7a44d5af7bfdbfb47a30f,visual/renders/isv-cy/page-0588.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0001.png,visual/renders/isv/page-0001.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,354237,A2ADACF34FFEA3A9DBDFC624500476F1EF9CB0FC6CE023BCD1E49B48E2C7853C,216c9faf82595e4516f70fef300e4d9afeab1d62,visual/renders/isv/page-0001.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0101.png,visual/renders/isv/page-0101.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,225335,35924E58443224CAF8066F42134E8DE34953DAEBD5A8E3EFBC2E2447D11C06CB,6844b56031b6bbcef5af01ed3d7460bbee626634,visual/renders/isv/page-0101.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0510.png,visual/renders/isv/page-0510.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,278023,D5B6E3FDCD297FB1368FAE35643277A6314CA1E574E4CB8936CE13F299B6B0C6,74d5ce2d0d85b58d4a01ff111c88da206412f1c4,visual/renders/isv/page-0510.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0511.png,visual/renders/isv/page-0511.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,163813,A24EB915E5D65D8259A9C61A2AC5CB936979A702B1DDB0524F0AFF39DD3DC00C,b351a618029887cb0285adbb567e473c79440031,visual/renders/isv/page-0511.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0532.png,visual/renders/isv/page-0532.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,400319,3925777CDBDF8B01ECAFC14362FAA8D28B6ED2A67D901AADE373D2A41F3CD2AA,06511f5376b764d6369750d266e4ab94da4f7e49,visual/renders/isv/page-0532.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0554.png,visual/renders/isv/page-0554.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,403434,2FE034D434DCE8443C7E8EA4237E3D42EBD3A69E6DD6A07606F7BC63F2142E79,138382fbb419066ae55337a253f8022d4a03dd08,visual/renders/isv/page-0554.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0555.png,visual/renders/isv/page-0555.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,364951,B0E3DF0AA671FF2E8A6EB07C9575031D58BF1B5E5E3F6088407901489A07FA93,9026b984dda17b931c22198b2a1362f650e3d191,visual/renders/isv/page-0555.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0562.png,visual/renders/isv/page-0562.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,256996,1A2DC5BC9E3C5F558B645F5E6B127CD5D5C0C52D8C6567064FEAEDF6CB69AAF7,141c3a5dabda7e769be71dfb3f3706d5608f8e84,visual/renders/isv/page-0562.png
source,sources/noether/slavic-v038/visual/renders/isv/page-0566.png,visual/renders/isv/page-0566.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,61840,6630D21ABB8D9A6C24988D478F02DA2B7F852A60319F0C9D400E0D0E149E72EC,cb5fd0373b6253e14d12c965955a19d7f0767d37,visual/renders/isv/page-0566.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0001.png,visual/renders/ru/page-0001.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,375683,B467C9DA2E84A086F360152B2FB33534A335F1DEB08D9F785C2612F2C8A020ED,78d016f86cfabf9c083e3583d9732ead074c28b8,visual/renders/ru/page-0001.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0109.png,visual/renders/ru/page-0109.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,300525,71BD481988D6CE86EFCA8CD11469C10CE6F57EFA23268D1F882A8C4F21676EC6,d0234c78e6dd01091d2d56dec30f0b7046d68169,visual/renders/ru/page-0109.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0550.png,visual/renders/ru/page-0550.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,242429,F80D75B47B061804D379B9C2ED57AB11E9387BA1AF58F7BD940FAAA6B1B81948,362711af0b5b7d42359187fd7a00b95d4c6beb28,visual/renders/ru/page-0550.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0551.png,visual/renders/ru/page-0551.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,166064,8CB04C6D1C499890D8792F0957DDB01E2A62CF928A4483A3B0C381756B9E36C0,a16559f7861d0cbd26e1594aecbcc7f958c7deb2,visual/renders/ru/page-0551.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0574.png,visual/renders/ru/page-0574.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,329319,8C2A79E36E018B8E8A5BD85C4D321BF95DDCBE7FA0F5EDF64E915B74B432DCF9,461a37f6a97f73dfca773e6de0095f99d15b6029,visual/renders/ru/page-0574.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0597.png,visual/renders/ru/page-0597.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,150128,85CDE49ED67E7AAE232600A30513963D4D53CF6D143ADEE41B842DC74EAA3F97,d7ae088fd57a3fbb56e5472c65bf4ecffad1babd,visual/renders/ru/page-0597.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0598.png,visual/renders/ru/page-0598.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,348857,E418BB96DC6D28C5D31264F66755E237937EE53069831B59A624F65830C7FF57,d2f655676adccdf03bb887a29f74be6804d779d1,visual/renders/ru/page-0598.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0605.png,visual/renders/ru/page-0605.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,272431,15500BB4C5935C7E8AC6B83FBD3E74F8864BCDF83D3A3FEB355CEE3FA9AC5A5C,a05ef827ca2345b1cb396d69594b0893e6b71b4e,visual/renders/ru/page-0605.png
source,sources/noether/slavic-v038/visual/renders/ru/page-0609.png,visual/renders/ru/page-0609.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,68322,13ADE1D57134A72F12BA450F0D83BE1E384CABF56D32D69C9DF81C03AC5271DA,0a6a82c541feea65d3c8ed01ddcf8635ef536828,visual/renders/ru/page-0609.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0001.png,visual/renders/uk/page-0001.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,375912,294EA5E17F3D3C07B9617CA4AEE97A844A0269B85FB3FC29DD90FE6FCE0C1CA5,c769a93da286d65454ae4a65caca83b5c3206328,visual/renders/uk/page-0001.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0106.png,visual/renders/uk/page-0106.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,234442,27BBFC232E3C3788FB9128230C5499B110756CAC4E068D7F7DC18770739087E8,140e94a182f4c9d55b6bc39eba77f8dc2bdc9985,visual/renders/uk/page-0106.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0530.png,visual/renders/uk/page-0530.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,137441,467F470ECE69FF417114AB321413D606311BE95D407C1B743ED5D39B8021C0FE,b5dc560ff94cddb3e8cc6b188e4a9a36a2d7a782,visual/renders/uk/page-0530.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0531.png,visual/renders/uk/page-0531.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,160139,D0E60ACA13F21BBB61ACA9D18A3802ECA250FBA5ABBE5F9E87780FE5FDA61C2D,3f613b94dd95693a9edece971594d3da66a01206,visual/renders/uk/page-0531.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0553.png,visual/renders/uk/page-0553.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,353350,467331AEA1868383EA591BEE42493E63D9B013F6C0EB6F02791724504DCC9D4E,fa6034646f1b79423a9ccf3fa47b8d658b62d4c2,visual/renders/uk/page-0553.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0576.png,visual/renders/uk/page-0576.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,63250,3ED006D150566D21EC235222B551FE21C12B716180E9B86FFDFB2FD579737FDE,98d25c66566061390f814e6c0aad273996d7d444,visual/renders/uk/page-0576.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0577.png,visual/renders/uk/page-0577.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,358605,A45C834A513A2412519845A553AE3044150818CBFC3BFB40C313B3726568751B,2a65505e76f888ad5aed8d8d749060cd4f80f6e0,visual/renders/uk/page-0577.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0584.png,visual/renders/uk/page-0584.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,262849,CF3E84AAB8EF71675E32C87E9AD9E954C60F6B9A49E216E04CAE217712050824,4bc037f1c251b38d9461adb7fafdb3ca33cc9bfa,visual/renders/uk/page-0584.png
source,sources/noether/slavic-v038/visual/renders/uk/page-0588.png,visual/renders/uk/page-0588.png,project-generated visual QA evidence,proposed_public_subject_to_archive_owner_underlying_text_rights_decision,66536,6A3A652A9ADDBB2D4756BDF78229400F763366F1F72C8A95778CFA0663AC4D9B,9dbd4d0179204413881deb2ec4c92c295972bf89,visual/renders/uk/page-0588.png
