record_label,record_id,record_title,file_role,filename,size_mb,url
weber,20837104,"Heinrich Weber, Lehrbuch der Algebra: German LaTeX and English Translation Working Drafts",artifact/source ZIP,Weber_LocalGapScan_IntegratedLedger_Batch107_20260610.zip,12.2837,https://zenodo.org/records/20837104/files/Weber_LocalGapScan_IntegratedLedger_Batch107_20260610.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",manifest/status,90 Arthur Cayley - Public Summary.json,0.0010,https://zenodo.org/records/20617845/files/90%20Arthur%20Cayley%20-%20Public%20Summary.json
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,95 Arthur Cayley - Update Packets 2026-06-07.zip,52.1127,https://zenodo.org/records/20617845/files/95%20Arthur%20Cayley%20-%20Update%20Packets%202026-06-07.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",manifest/status,_cayley_patch_upload_inventory_20260603.json,0.0008,https://zenodo.org/records/20617845/files/_cayley_patch_upload_inventory_20260603.json
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Arthur Cayley - Collected Mathematical Papers, Volume I - Complete Source-Checked Modern LaTeX Reader.pdf",7.4050,https://zenodo.org/records/20617845/files/Arthur%20Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20I%20-%20Complete%20Source-Checked%20Modern%20LaTeX%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume II - Source-Checked Modern LaTeX Slice Reader.pdf",3.7934,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20II%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume III - Source-Checked Modern LaTeX Slice Reader.pdf",3.5994,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20III%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume IV - Source-Checked Modern LaTeX Slice Reader.pdf",3.9993,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20IV%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume IX - Source-Checked Modern LaTeX Slice Reader.pdf",4.9704,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20IX%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume V - Source-Checked Modern LaTeX Slice Reader.pdf",5.8999,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20V%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VI - Source-Checked Modern LaTeX Slice Reader.pdf",3.9668,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VI%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VII - Source-Checked Modern LaTeX Slice Reader.pdf",4.6281,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VIII - Source-Checked Modern LaTeX Slice Reader.pdf",5.7372,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VIII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume X - Source-Checked Modern LaTeX Slice Reader.pdf",6.5174,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20X%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XI - Source-Checked Modern LaTeX Slice Reader.pdf",4.5580,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XI%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XII - Source-Checked Modern LaTeX Slice Reader.pdf",5.7231,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XIII - Source-Checked Modern LaTeX Slice Reader.pdf",5.8465,https://zenodo.org/records/20617845/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XIII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_PRO_salvage_value_extract_cores_parts08_11_aggregate_20260608.zip,374.0894,https://zenodo.org/records/20617845/files/Cayley_PRO_salvage_value_extract_cores_parts08_11_aggregate_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_source_and_manifest_20260603.zip,5.3880,https://zenodo.org/records/20617845/files/Cayley_source_and_manifest_20260603.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v01_CODEX_20260607.zip,0.2992,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v01_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v05_through_p418_CODEX_20260607.zip,0.3028,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v05_through_p418_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v07_through_p420_paper070_complete_CODEX_20260607.zip,0.3041,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v07_through_p420_paper070_complete_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v09_through_p422_paper071_complete_CODEX_20260607.zip,0.3054,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v09_through_p422_paper071_complete_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v11_through_p424_paper072_complete_CODEX_20260608.zip,0.3067,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v11_through_p424_paper072_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v14_through_p427_paper073_complete_CODEX_20260608.zip,0.3083,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v14_through_p427_paper073_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v15_through_p431_paper074_complete_CODEX_20260608.zip,0.3111,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v15_through_p431_paper074_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v16_through_p436_paper075_open_CODEX_20260608.zip,0.3164,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v16_through_p436_paper075_open_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v17_through_p440_paper075_open_CODEX_20260608.zip,0.3199,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v17_through_p440_paper075_open_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v18_through_p444_paper075_complete_CODEX_20260608.zip,0.3214,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v18_through_p444_paper075_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v19_through_p456_paper076_complete_CODEX_20260608.zip,0.3302,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v19_through_p456_paper076_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v20_through_p461_paper077_complete_CODEX_20260608.zip,0.3339,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v20_through_p461_paper077_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v21_through_p464_paper078_complete_CODEX_20260608.zip,0.3383,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v21_through_p464_paper078_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v22_through_p470_paper079_complete_CODEX_20260608.zip,0.3439,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v22_through_p470_paper079_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v23_through_p480_paper081_complete_CODEX_20260608.zip,0.3493,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v23_through_p480_paper081_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_unitized_index_v24_through_p484_paper082_complete_CODEX_20260608.zip,0.3509,https://zenodo.org/records/20617845/files/Cayley_unitized_index_v24_through_p484_paper082_complete_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_V1_critical_p001_004_20260609.zip,43.8084,https://zenodo.org/records/20617845/files/Cayley_V1_critical_p001_004_20260609.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_V1_critical_p001_024_20260609.zip,57.9390,https://zenodo.org/records/20617845/files/Cayley_V1_critical_p001_024_20260609.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_V1_critical_p001_045_20260609.zip,79.2365,https://zenodo.org/records/20617845/files/Cayley_V1_critical_p001_045_20260609.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_V1_critical_p001_045_v2_20260609.zip,49.4545,https://zenodo.org/records/20617845/files/Cayley_V1_critical_p001_045_v2_20260609.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper065_printed_p394_source_checked_CODEX_20260607.zip,2.7569,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper065_printed_p394_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper065_printed_p395_source_checked_CODEX_20260607.zip,4.9233,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper065_printed_p395_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper065_printed_p396_source_checked_CODEX_20260607.zip,3.8710,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper065_printed_p396_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper066_printed_p397_source_checked_CODEX_20260607.zip,1.3656,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper066_printed_p397_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper066_printed_p398_source_checked_CODEX_20260607.zip,1.5607,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper066_printed_p398_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper066_printed_p399_source_checked_CODEX_20260607.zip,1.5616,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper066_printed_p399_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper066_printed_p400_source_checked_CODEX_20260607.zip,1.5058,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper066_printed_p400_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper066_printed_p401_source_checked_CODEX_20260607.zip,1.1019,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper066_printed_p401_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper067_printed_p402_source_checked_CODEX_20260607.zip,1.6069,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper067_printed_p402_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper067_printed_p403_source_checked_CODEX_20260607.zip,1.2871,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper067_printed_p403_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper067_printed_p404_source_checked_CODEX_20260607.zip,0.9664,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper067_printed_p404_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper068_printed_p405_source_checked_CODEX_20260607.zip,1.2247,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper068_printed_p405_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper068_printed_p406_source_checked_CODEX_20260607.zip,1.5399,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper068_printed_p406_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper068_printed_p407_source_checked_CODEX_20260607.zip,1.6579,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper068_printed_p407_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper068_printed_p408_source_checked_CODEX_20260607.zip,2.5879,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper068_printed_p408_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper068_printed_p409_source_checked_CODEX_20260607.zip,0.8139,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper068_printed_p409_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper069_printed_p410_source_checked_CODEX_20260607.zip,0.8536,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper069_printed_p410_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper069_printed_p411_source_checked_CODEX_20260607.zip,1.5024,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper069_printed_p411_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper069_printed_p412_source_checked_CODEX_20260607.zip,1.0759,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper069_printed_p412_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper069_printed_p413_source_checked_CODEX_20260607.zip,0.5072,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper069_printed_p413_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p414_source_checked_CODEX_20260607.zip,0.9101,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p414_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p415_source_checked_CODEX_20260607.zip,1.5172,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p415_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p416_source_checked_CODEX_20260607.zip,1.8585,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p416_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p417_source_checked_CODEX_20260607.zip,1.7703,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p417_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p418_source_checked_CODEX_20260607.zip,1.3835,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p418_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p419_source_checked_CODEX_20260607.zip,1.3055,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p419_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper070_printed_p420_source_checked_CODEX_20260607.zip,0.8611,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper070_printed_p420_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper071_printed_p421_source_checked_CODEX_20260607.zip,0.9648,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper071_printed_p421_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper071_printed_p422_source_checked_CODEX_20260607.zip,0.7885,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper071_printed_p422_source_checked_CODEX_20260607.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper072_printed_p423_source_checked_CODEX_20260608.zip,1.4177,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper072_printed_p423_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper072_printed_p424_source_checked_CODEX_20260608.zip,1.6385,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper072_printed_p424_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper073_printed_p425_source_checked_CODEX_20260608.zip,1.2493,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper073_printed_p425_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper073_printed_p426_source_checked_CODEX_20260608.zip,1.8366,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper073_printed_p426_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper073_printed_p427_source_checked_CODEX_20260608.zip,0.7565,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper073_printed_p427_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper074_printed_p428_p431_source_checked_CODEX_20260608.zip,3.9703,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper074_printed_p428_p431_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper075_printed_p432_p436_source_checked_CODEX_20260608.zip,8.9710,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper075_printed_p432_p436_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper075_printed_p437_p440_source_checked_CODEX_20260608.zip,4.7138,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper075_printed_p437_p440_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper075_printed_p441_p444_source_checked_CODEX_20260608.zip,9.9316,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper075_printed_p441_p444_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper076_printed_p445_p456_source_checked_CODEX_20260608.zip,66.1059,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper076_printed_p445_p456_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper077_printed_p457_p461_source_checked_CODEX_20260608.zip,18.4052,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper077_printed_p457_p461_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper078_printed_p462_p464_source_checked_CODEX_20260608.zip,7.9027,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper078_printed_p462_p464_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper079_printed_p465_p470_source_checked_CODEX_20260608.zip,19.9833,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper079_printed_p465_p470_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper080_printed_p471_p475_source_checked_CODEX_20260608.zip,17.7677,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper080_printed_p471_p475_source_checked_CODEX_20260608.zip
cayley,20617845,"Arthur Cayley: Collected Mathematical Papers, Draft/Provenance LaTeX Readers and Repair Packets",artifact/source ZIP,Cayley_Vol01_Paper081_printed_p476_p480_source_checked_CODEX_20260608.zip,17.0726,https://zenodo.org/records/20617845/files/Cayley_Vol01_Paper081_printed_p476_p480_source_checked_CODEX_20260608.zip
