"source_document_id","path","language","branch","file_type","provenance_url_or_path","sha256","license_or_availability_note","witness_category","source_use_label","notes"
"ar-src-060","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","5F9D0EC80B583222DED6F4A29A376967CF4276D8DA1E71E93727C741E633C232","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-061","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-062","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/archive_math_dictionary_ar_en_fr_djvu.txt.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-063","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-064","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-065","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-066","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex.curl.err.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-067","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","A84D0436408CABF18DF9CE3F28368DC041488828560BCAE6D33345248B98C18A","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-068","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","7EC81EF388F74886BB126CEB2E34F165DFABD864E85C485A0547821C102A4ACD","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-069","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","DE4D22227E813873C35DDE654C9F7835DF1B6796CC5BD632C0F30CA2ABC86FA2","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-070","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","A808C4EE76B2C2BE923CCEAFF7A6ABE27B252BC0191164AFBC4926F2AFD3CFCA","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-071","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","B0008C48E45F1569DE5F26D78E88CFB984C7C95CAD9385355AFCBB2229918F54","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-072","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","6F094A81729918E66EDC736FC7285AC2B5F3744FA13503BAC09E36B9963645C3","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-073","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","E5A760CE4B51D8690E4A5A28CD4F48D2B3B0CC01FC1A08773140E17D27BD0CFA","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-074","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","7F6F9D43E68864DBB3428DE00766CF7CBC4E2D859605E268E5BA6579F7B0C9AD","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-075","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","99E5D76487271AC71C6B39C1D25141439A649F4FB4478EBFF2CBC8184B3106FB","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-076","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","659A13C7DEA8553C71C2431904D0C55B4A31E1955F2673687D64B69588AEC3B7","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-077","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","05C855CFCAE634C544F9014934C2ADFA65D0A526F6EEAC89C9CD54B04353242B","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-078","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","9B3654A5E079593B2542CBC1FE18642E924CE22C7FF336AE2B6F3B4DC49B3849","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-079","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","1CB6E2B032AF6F621298B3683C977EE98B5910823D3AA5112772924CA5D10793","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-080","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","87C14D627D574A7F2059B75A24EB9E4F0B72E2812E57BFF539F3706C1A8A5EE9","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-081","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","D1A6099B9B5E0694FFE418BD55530EFFB1A6519EE48ABB0A71055131D0F2BD3D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-082","language-source-bodies/rtl-persianate-arabic/ar/provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","0484DE5EF3B8222F91C2C4221F18194162C259A2437E62F92F14E179FA9A4ECB","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-083","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","F0D1E0661D3538A2B23FC9188E265BB2A4E65AAFF24658746E3EE35B8C073F9B","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-084","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","230538B261E8FC3DA2E83A137D6686E6A3AB478C067D1375D8A669415015584D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-085","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_ring_theory_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","7F6B635DD179B309B32D0771399FD517570F9DA17BEB3CC6010C58CE74AB5887","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-086","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","9E4CEE7A7DCAEECD8556FC41B6BB3C584081DDCE1407DD7FE23601D7813755FB","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-087","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_full_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","1B3DD3765F2ABC971A2937AA825604181D3917DA86AC7FD2CBEEFAF400392A5A","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-088","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","B6BC54182842C6D160DCC565AF45AA93C667A1FD20384BB03C7C2D6A4355D4E8","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-089","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","CFE49D3DA82F40815DFDC2D43163BCCBC372CDE8FB5C1F937FEB5085DD95E02A","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-090","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_article_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","26E517C73FF4A30AA1A0F86A071037BAE93AFD12618AD16829BD418B6326F8FB","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-091","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_article_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","1F9FFE7A3D264D1CDB0E12EE1D598CBAB13153CE25D8369A636BAC5D7FB7EA51","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-092","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T063900Z_arabic_hiast_author_bibliography_probe/downloads/omran_kouba_books_author_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","10F2F587A1018DD45F111E554BBC3A976AD8F5D62578E4D091F636F6B8BD32CD","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-093","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_article_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","C9E52711143888580351A554729AECC755172C12B47C04889D822FEDB922BEE3","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-094","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_download_probe.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","BE1305ED064A7704CBC8C2F5222C95EBCCDF61F5EDAFEEA9418E7CF280848AEB","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-095","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","7850C9CF3BBBFF0DF2F678B87008C06FB36049F82E8C830CC2CC28038A27FB8B","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-096","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","5A2D14EE71C92CCCBFD2341077E696471B6AB247BD6F26DA5F9121782C0A4620","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-097","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","34B3604079FFC0584287F5BDD4B51F67E24F0475B95968A4D2CD0313A62FAA5C","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-098","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-099","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-100","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","FCB3FC4924FCC1E56DB48119D1C5504B5CB2B74FE60F5905A6FCD28C5B91D0E4","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-101","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","CA1780E12E4EAD54171F2D825E59ECF8FBACC827A360E80187257D0407FA5D13","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-102","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","9FF88ECB855CBDED0B1A30C51C797C75EAFBB8396B82A718B504E74D58429586","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-103","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","AE762DA0D057CABEC420FB3CA8DB93F95311261CD2CB34EE8C8D0EAB7FF3E1C0","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-104","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","07D1760C8EA0FC12EA3093C7552FCF3CDAC2CE914739C0D525E1BD2C92E7F600","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-105","language-source-bodies/rtl-persianate-arabic/ar/provenance/html/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","4E6F488AB5FFE5F8E4E6EABCDF5336755A71F17C0D8502933EAF579E7B734098","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-106","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","D9B3EA99895DD489C0C9B52DEBCD638E58084C9BE773F89869650E2FA73A677D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-107","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","5AADBC30FC94875EDA067B190165C6CB7314982A6CAEDE74B1A7FA0B87205FC8","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-108","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E2AD8D8B0BB333EAEA122A3763C11BA8988D3BDED43671EB1C9BF16AB38E70ED","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-109","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","FEF7C284D44E98F78126EDF16FE6626F333605223A3BC002F4D33EA8F5B49A2D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-110","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","1BA242B7757FD29D6DDF38758DC810C01E169FA6E3BA2B0F2A1ED37611B9AF08","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-111","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","6549E3EAF522E041111E78143154FDC7BF72A10E949042E400C77C75B6B71666","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-112","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","7B9271742F98110293CF58160FC9EC95D039ADF69767A32B1E898695A9E9652F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-113","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","B023497E1CCA0F29CBC99AD6A626AF0B350AB242BB1EEBF6A3960B8C1917B15F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-114","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","BA0F068B7A83D79A9DC333D69925BDED548F4E5E4ACC2B5182FE650EEA825E54","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-115","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/archive_math_dictionary_ar_en_fr_djvu.txt.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","3ACA9E784C65D68BD8294216DA10297565856D824E0DE1DD2E6902ADCC8CCC24","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
