"branch_head","branch_path","branch_blob_bytes","category","branch_presence_status"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__EEFEC4CEB1D659BC__Noether_Paper32_Schur_Paragraph_Interslavic_v001.tex","2729","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__F5DE717155FDAB04__Noether_Paper32_Section01_General_Splitting_Fields_Interslavic_v001.tex","2478","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__F5ECDDE87C22B108__Noether_Paper32_Section02_Cyclic_Minimal_Fields_Interslavic_v001.tex","3054","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__F829F9B454D2CDF3__Noether_Paper32_Section01_General_Splitting_Fields_Interslavic_v001.tex","2478","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__F8E129CC168F90A4__Noether_Paper32_Section01_Reduction_Theorem_Interslavic_v001.tex","3279","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00330__FBDE45D20822499C__Noether_Paper32_Second_Intro_Interslavic_v001.tex","3150","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/interslavic/SLV-GAP-00335__79515CD887469EEC__Noether_Paper33_Complete_Interslavic_v001.tex","8344","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__01901CFBF4A89085__Noether_Paper32_Section02_Idempotent_Splitting_Facts_Russian_v001.tex","4710","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__01ABC23FC291C4DD__Noether_Paper32_Section02_Quaternion_Idempotent_Russian_v001.tex","3463","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__033259D35AEF3351__Noether_Paper32_Schur_Paragraph_Russian_v001.tex","3926","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__03D150965D91F880__Noether_Paper32_Section01_Opening_Russian_v001.tex","3159","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__045D0C344B7B609C__Noether_Paper32_Section01_Reduction_Theorem_Russian_v001.tex","5093","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__098F8847315DAFF9__Noether_Paper32_Section01_General_Splitting_Fields_Russian_v001.tex","3611","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__0EA2D5AEE525D8DD__Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Russian_v001.tex","5829","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__16AC4C91425412E4__Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Russian_v001.tex","3732","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__39D2B75C42D4A6DC__Noether_Paper32_Opening_Russian_v001.tex","1279","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__3B9423CA7DA3C7F5__Noether_Paper32_Second_Intro_Russian_v001.tex","5072","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__548B722FA207DD18__Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Russian_v001.tex","3732","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__6BC8988AC79E4B5C__Noether_Paper32_Section01_Opening_Russian_v001.tex","3159","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__8D697B2DCF7DF58A__Noether_Paper32_Opening_Russian_v001.tex","1279","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__996D55DBB3DF761D__Noether_Paper32_Section02_Cyclic_Minimal_Fields_Russian_v001.tex","4478","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__A252C501D8806575__Noether_Paper32_Section02_Cyclic_Minimal_Fields_Russian_v001.tex","4478","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__A89DC8E2892A29AE__Noether_Paper32_Second_Intro_Russian_v001.tex","5072","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__AA28548B52D7AB56__Noether_Paper32_Section01_General_Splitting_Fields_Russian_v001.tex","3611","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__AAB94558D414EF22__Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Russian_v001.tex","5829","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__AB479BF2A4EC688A__Noether_Paper32_Section02_Idempotent_Splitting_Facts_Russian_v001.tex","4710","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__AD5DADF8DEA45FBA__Noether_Paper32_Section01_Reduction_Theorem_Russian_v001.tex","5093","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__D148BCD6E6A7CDD7__Noether_Paper32_Section02_Quaternion_Idempotent_Russian_v001.tex","3463","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00331__DFE18589BC0C0815__Noether_Paper32_Schur_Paragraph_Russian_v001.tex","3926","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/russian/SLV-GAP-00336__8E07D18E24F56F63__Noether_Paper33_Complete_Russian_v001.tex","13977","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__0F0C7282A1554D72__Noether_Paper32_Section01_Reduction_Theorem_Ukrainian_v001.tex","4706","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__290C6C471AE0F985__Noether_Paper32_Section01_General_Splitting_Fields_Ukrainian_v001.tex","3392","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__397393E695F8DBFB__Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Ukrainian_v001.tex","5417","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__6A9D7D24A4610558__Noether_Paper32_Section01_Opening_Ukrainian_v001.tex","2945","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__6F22E77C9DABFF71__Noether_Paper32_Section03_Cyclic_Quaternion_Fields_Ukrainian_v001.tex","5417","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__703EC358D0522D15__Noether_Paper32_Section01_Reduction_Theorem_Ukrainian_v001.tex","4706","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__7C0F161B28C2048C__Noether_Paper32_Opening_Ukrainian_v001.tex","1245","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__809E1B96B5A18FC1__Noether_Paper32_Schur_Paragraph_Ukrainian_v001.tex","3700","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__81A147A408248B3C__Noether_Paper32_Section02_Cyclic_Minimal_Fields_Ukrainian_v001.tex","4185","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__8FFA378E5061D5CC__Noether_Paper32_Section02_Cyclic_Minimal_Fields_Ukrainian_v001.tex","4185","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__9D0B6E54BC2ABFFE__Noether_Paper32_Section02_Quaternion_Idempotent_Ukrainian_v001.tex","3193","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__9E51F39917A86233__Noether_Paper32_Section01_Opening_Ukrainian_v001.tex","2945","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__A05E0F35DF7B76F7__Noether_Paper32_Section01_General_Splitting_Fields_Ukrainian_v001.tex","3392","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__AD4709BEDDB58A5D__Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Ukrainian_v001.tex","3588","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__AE19A5684ECAF71D__Noether_Paper32_Opening_Ukrainian_v001.tex","1245","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__C2A1F419E652ECFD__Noether_Paper32_Section03_Elementary_Quaternion_Criterion_Ukrainian_v001.tex","3588","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__C6D7D167EE4A04E9__Noether_Paper32_Section02_Idempotent_Splitting_Facts_Ukrainian_v001.tex","4400","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__CFD75BC109FCB4CC__Noether_Paper32_Second_Intro_Ukrainian_v001.tex","4841","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__D0F68B16ECD65C95__Noether_Paper32_Section02_Quaternion_Idempotent_Ukrainian_v001.tex","3193","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__D2632B0D597DC25C__Noether_Paper32_Schur_Paragraph_Ukrainian_v001.tex","3700","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__DC16845995E01E51__Noether_Paper32_Second_Intro_Ukrainian_v001.tex","4841","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00333__F5338DE90C0E936D__Noether_Paper32_Section02_Idempotent_Splitting_Facts_Ukrainian_v001.tex","4400","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/20260705/slavic_tex_source_gap_recovery_from_pdf/source-bodies/ukrainian/SLV-GAP-00338__76A1301F91638A8F__Noether_Paper33_Complete_Ukrainian_v001.tex","13056","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/fable-ledger-block-20260705/source_use_status.csv","2115","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/fable-turkic-gap-frontier-source-canon-20260705T210239Z/source_use_ledger.csv","1044","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","interlanguage-sidecar/fable-turkic-gap-frontier-source-canon-20260705T210239Z/source_use_ledger.json","1562","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/EXTENSION_COUNTS.csv","515","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/KEY_SHAPED_HTML_OMISSION_LEDGER_20260705.csv","573","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/LOGBOOK.md","3432","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/MANIFEST.csv","49022","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/README.md","3178","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/SHA256SUMS.txt","27505","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/SOURCE_USE_LABELS.csv","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/SOURCE_WITNESS_MANIFEST.csv","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/bucket-summary.csv","813","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_algebraic_structures_2_ring_theory.first5.txt","3676","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T035500Z_arabic_official_pdf_probe/downloads/ksu_group_theory_course_spec.first5.txt","7867","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T035500Z_arabic_official_pdf_probe/downloads/uotelafer_group_theory_lectures.first5.txt","3650","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1.first5.txt","5","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability.first5.txt","5","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/mustansiriyah_abstract_algebra_principles.first5.txt","9350","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/syriamath_algebraic_structures_3_modules.first5.txt","9782","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/uobasrah_crossed_modules_thesis_abstract_2010.first5.txt","2575","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_linear_algebra.first5.txt","8820","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_abstract_algebra.first5.txt","9350","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf.first5.txt","10350","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf.first5.txt","13675","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf.first5.txt","21247","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_public_rights_file_52.first5.txt","4203","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.fulltext.txt","512286","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.fulltext.txt","1330274","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.textcheck.txt","38059","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.textcheck.txt","16709","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.textcheck.txt","686123","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.textcheck.txt","71149","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.textcheck.txt","478317","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.textcheck.txt","12920","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.textcheck.txt","7379","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.bigendian_strings.txt","6703","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.unicode_strings.txt","6677","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/extracted-ocr-witnesses/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.textcheck.txt","9288","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/generated-draft/non-canonical/ARABIC_ACTIVE_ROW_DRAFT_SUPPORT_20260705.csv","17271","branch-visible adjacent source-canon path","present-on-target-branch-head"
