"bucket_row_id","source_family","source_row_id","bucket","route","language_gate","topic_scope","source_title_or_term","source_status","target_rendering_draft","term_alternatives_or_register_notes","source_context_note","formula_neighboring_usage_note","interlinear_or_scaffold_note","evidence_refs","source_urls","local_or_payload_path","hash_signal","license_or_access_signal","language_topic_evidence","blocker_or_gap_note","next_action","upload_policy","linked_draft_support","non_claim_boundary","created_utc"
"R3-BUCKET-0068","source_canon_acquisition_queue","R3-ACQ-0051","source_canon_insufficient","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","1312213::Sorption method for purification of industrial wastewater waters::Бокиев Б. Р., Хужаев П. С., Шарипов Ш. К., Муродов П. .pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0046","https://zenodo.org/records/1312213","https://zenodo.org/api/records/1312213/files/%D0%91%D0%BE%D0%BA%D0%B8%D0%B5%D0%B2%20%D0%91.%20%D0%A0.,%20%D0%A5%D1%83%D0%B6%D0%B0%D0%B5%D0%B2%20%D0%9F.%20%D0%A1.,%20%D0%A8%D0%B0%D1%80%D0%B8%D0%BF%D0%BE%D0%B2%20%D0%A8.%20%D0%9A.,%20%D0%9C%D1%83%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%20%D0%9F.%20.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","md5:321db57559f0035bba7d7d626df2c3c3; local_metadata_sha256=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0069","source_canon_acquisition_queue","R3-ACQ-0052","source_canon_insufficient","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6652832::Comparative analysis of the phonologic changes of Modern Persian under the influence of Turkish::EJAR06110.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0047","https://zenodo.org/records/6652832","https://zenodo.org/api/records/6652832/files/EJAR06110.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","md5:c109febed5550229eee08aab95871cc8; local_metadata_sha256=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0070","source_canon_acquisition_queue","R3-ACQ-0053","source_canon_insufficient","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","2613490::Using Windows Server 2012-based storage solutions for small and medium size business resources::Using Windows Server 2012-based storage solutions for small and medium size business resources.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0048","https://zenodo.org/records/2613490","https://zenodo.org/api/records/2613490/files/Using%20Windows%20Server%202012-based%20storage%20solutions%20for%20small%20and%20medium%20size%20business%20resources.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\tajik_algebra.json","md5:dcf55b86e7310b080e72deb0d9838e05; local_metadata_sha256=3E35912D409A04AA463BDD77A7ED8075F99FC76D9A603AB33B863C3E142D044D","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Tajik Cyrillic; algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0071","source_canon_acquisition_queue","R3-ACQ-0054","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_metadata_topic_file_hint_needs_manual_screening","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0049","https://zenodo.org/records/10074309","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:3eb5c8e7764d9ffbbf48959aa1d3e78e; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0072","source_canon_acquisition_queue","R3-ACQ-0055","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_metadata_topic_file_hint_needs_manual_screening","15067574::Linear Algebra::Full cover.jpg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0050","https://zenodo.org/records/15067574","https://zenodo.org/api/records/15067574/files/Full%20cover.jpg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:051b6c75c16c96599d680ed9695e379b; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0073","source_canon_acquisition_queue","R3-ACQ-0056","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen","3367812::SLATE::slate-2019-04-04.tar.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0051","https://zenodo.org/records/3367812","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:2a2ea8bc1cd32ef1aa34919282760bae; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=bsd-3-clause; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","SLATE is a linear algebra software/source package metadata hit, not an Arabic/Persian/Dari/Tajik/Urdu mathematical prose/source-language witness; repeated route hits do not authorize language-lane use.","Retain Zenodo file URL, md5, access, and license metadata as a source-archive-shaped false-positive boundary; do not fetch for Arabic/Persianate language witness use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0074","source_canon_acquisition_queue","R3-ACQ-0057","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_metadata_topic_file_hint_needs_manual_screening","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0052","https://zenodo.org/records/8296796","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:af5eb81893a81e9708fdf93b2851ab7a; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0075","source_canon_acquisition_queue","R3-ACQ-0058","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6481038::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK'TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK’TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0053","https://zenodo.org/records/6481038","https://zenodo.org/api/records/6481038/files/8.%20SINIF%20TC%20%C4%B0NKILAP%20TAR%C4%B0H%C4%B0%20VE%20ATAT%C3%9CRK%C3%87%C3%9CL%C3%9CK%20DERS%20K%C4%B0TABI%20%C4%B0LE%20NUTUK%E2%80%99TA%20YER%20ALAN%20DE%C4%9EERLER%C4%B0N,%20%C3%96%C4%9ERETMEN%20G%C3%96R%C3%9C%C5%9ELER%C4%B0%20A%C3%87ISINDAN%20DE%C4%9EERLEND%C4%B0R%C4%B0LMES%C4%B0.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:8951d5643bee5fd07cc6efa2e8a3059e; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0076","source_canon_acquisition_queue","R3-ACQ-0059","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6553415::Creation of a hybrid power plant operating on the basis of a gas turbine engine::Creation of a hybrid power plant operating on the basis of a gas turbine engine.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0054","https://zenodo.org/records/6553415","https://zenodo.org/api/records/6553415/files/Creation%20of%20a%20hybrid%20power%20plant%20operating%20on%20the%20basis%20of%20a%20gas%20turbine%20engine.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:1e1b3a8d9bdc3be0c7f479e1c106924f; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0077","source_canon_acquisition_queue","R3-ACQ-0060","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6667585::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0055","https://zenodo.org/records/6667585","https://zenodo.org/api/records/6667585/files/THE%20SYSTEM%20OF%20IMAGES%20IN%20LOVE%20LYRICS%20OF%20ILSIYAR%20IKSANOVA.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:4b7a433e105ce1a0d8646afb5f37ea3e; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0078","source_canon_acquisition_queue","R3-ACQ-0061","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6481080::ZEVRA GAZETESİ'NE GÖRE MİDHAT PAŞA'NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER  (1869-1872)::ZEVRA GAZETESİ’NE GÖRE MİDHAT PAŞA’NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER (1869-1872).pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0056","https://zenodo.org/records/6481080","https://zenodo.org/api/records/6481080/files/ZEVRA%20GAZETES%C4%B0%E2%80%99NE%20G%C3%96RE%20M%C4%B0DHAT%20PA%C5%9EA%E2%80%99NIN%20BA%C4%9EDAT%20VAL%C4%B0L%C4%B0%C4%9E%C4%B0%20D%C3%96NEM%C4%B0NDE%20YAPTI%C4%9EI%20FAAL%C4%B0YETLER%20(1869-1872).pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:2ececf59297cfff272005a0793d96980; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0079","source_canon_acquisition_queue","R3-ACQ-0062","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","15866751::İKLİM DEĞİŞİKLİĞİNİN SICAK HAVA DALGALARI ÜZERİNE ETKİSİ  (Türkiye'de 1980-2024 Yılları Arasında Meydana Gelen Sıcak Hava Dalgası Olayları)::atik-v2-i1-2.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0057","https://zenodo.org/records/15866751","https://zenodo.org/api/records/15866751/files/atik-v2-i1-2.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:98275c777b7eaa5aa35cecb9774c7d67; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0080","source_canon_acquisition_queue","R3-ACQ-0063","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arxiv_metadata_hit_not_math_target_language_source_authority_until_screened","1807.11618v1::An Enhanced Latent Semantic Analysis Approach for Arabic Document Summarization","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ARXIV-HINT-0001","https://arxiv.org/abs/1807.11618v1","https://arxiv.org/e-print/1807.11618; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARXIV_EPRINT_FRONTIER_PROBE_20260705T004046Z\queries\arabic_linear_algebra.xml","existing_source=; query_metadata=1FAD230D99374DEB574378CAB54485088F9CFCCB521D28CE8BC57C9766B0B74E; local_metadata_sha256=1FAD230D99374DEB574378CAB54485088F9CFCCB521D28CE8BC57C9766B0B74E","arXiv metadata only; no R3 license clearance or source/PDF payload authorization","Arabic; linear algebra; arXiv metadata; source archive frontier; arXiv/e-print metadata; metadata-only","arXiv metadata hit is not target-language mathematical source authority; source/PDF URLs require manual topic, language, license/access, and payload screening before use.","Preserve as false-positive/non-authority boundary; do not consume as target-language math source witness.","manifest_arxiv_eprint_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0081","source_canon_acquisition_queue","R3-ACQ-0064","source_canon_insufficient","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","arxiv_metadata_hit_not_math_target_language_source_authority_until_screened","2602.09369v2::Timing and Memory Telemetry on GPUs for AI Governance","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ARXIV-HINT-0002","https://arxiv.org/abs/2602.09369v2","https://arxiv.org/e-print/2602.09369; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARXIV_EPRINT_FRONTIER_PROBE_20260705T004046Z\queries\tajik_algebra.xml","existing_source=; query_metadata=927BB62490666757DAD2EF0709DB6477E005DFC6E368CD89D30026A150A1E8FD; local_metadata_sha256=927BB62490666757DAD2EF0709DB6477E005DFC6E368CD89D30026A150A1E8FD","arXiv metadata only; no R3 license clearance or source/PDF payload authorization","Tajik Cyrillic; algebra; arXiv metadata; separate gate; arXiv/e-print metadata; metadata-only","arXiv metadata hit is not target-language mathematical source authority; source/PDF URLs require manual topic, language, license/access, and payload screening before use.","Preserve as false-positive/non-authority boundary; do not consume as target-language math source witness.","manifest_arxiv_eprint_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
