"bucket_row_id","source_family","source_row_id","bucket","route","language_gate","topic_scope","source_title_or_term","source_status","target_rendering_draft","term_alternatives_or_register_notes","source_context_note","formula_neighboring_usage_note","interlinear_or_scaffold_note","evidence_refs","source_urls","local_or_payload_path","hash_signal","license_or_access_signal","language_topic_evidence","blocker_or_gap_note","next_action","upload_policy","linked_draft_support","non_claim_boundary","created_utc"
"R3-BUCKET-0073","source_canon_acquisition_queue","R3-ACQ-0056","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen","3367812::SLATE::slate-2019-04-04.tar.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0051","https://zenodo.org/records/3367812","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:2a2ea8bc1cd32ef1aa34919282760bae; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=bsd-3-clause; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","SLATE is a linear algebra software/source package metadata hit, not an Arabic/Persian/Dari/Tajik/Urdu mathematical prose/source-language witness; repeated route hits do not authorize language-lane use.","Retain Zenodo file URL, md5, access, and license metadata as a source-archive-shaped false-positive boundary; do not fetch for Arabic/Persianate language witness use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0074","source_canon_acquisition_queue","R3-ACQ-0057","source_canon_insufficient","novel_or_blocked_urdu_hindustani_separate_gate","novel_or_blocked_urdu_hindustani_separate_gate","zenodo_metadata_topic_file_hint_needs_manual_screening","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0052","https://zenodo.org/records/8296796","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\urdu_linear_algebra_separate_gate.json","md5:af5eb81893a81e9708fdf93b2851ab7a; local_metadata_sha256=8106D1448C5AEECE9B69BF9AB118E10ADDFDB082BC1600458533B1F518C56053","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Urdu/Hindustani adjacent; linear algebra; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0075","source_canon_acquisition_queue","R3-ACQ-0058","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6481038::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK'TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ::8. SINIF TC İNKILAP TARİHİ VE ATATÜRKÇÜLÜK DERS KİTABI İLE NUTUK’TA YER ALAN DEĞERLERİN, ÖĞRETMEN GÖRÜŞLERİ AÇISINDAN DEĞERLENDİRİLMESİ.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0053","https://zenodo.org/records/6481038","https://zenodo.org/api/records/6481038/files/8.%20SINIF%20TC%20%C4%B0NKILAP%20TAR%C4%B0H%C4%B0%20VE%20ATAT%C3%9CRK%C3%87%C3%9CL%C3%9CK%20DERS%20K%C4%B0TABI%20%C4%B0LE%20NUTUK%E2%80%99TA%20YER%20ALAN%20DE%C4%9EERLER%C4%B0N,%20%C3%96%C4%9ERETMEN%20G%C3%96R%C3%9C%C5%9ELER%C4%B0%20A%C3%87ISINDAN%20DE%C4%9EERLEND%C4%B0R%C4%B0LMES%C4%B0.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:8951d5643bee5fd07cc6efa2e8a3059e; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0076","source_canon_acquisition_queue","R3-ACQ-0059","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6553415::Creation of a hybrid power plant operating on the basis of a gas turbine engine::Creation of a hybrid power plant operating on the basis of a gas turbine engine.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0054","https://zenodo.org/records/6553415","https://zenodo.org/api/records/6553415/files/Creation%20of%20a%20hybrid%20power%20plant%20operating%20on%20the%20basis%20of%20a%20gas%20turbine%20engine.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:1e1b3a8d9bdc3be0c7f479e1c106924f; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0077","source_canon_acquisition_queue","R3-ACQ-0060","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6667585::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA::THE SYSTEM OF IMAGES IN LOVE LYRICS OF ILSIYAR IKSANOVA.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0055","https://zenodo.org/records/6667585","https://zenodo.org/api/records/6667585/files/THE%20SYSTEM%20OF%20IMAGES%20IN%20LOVE%20LYRICS%20OF%20ILSIYAR%20IKSANOVA.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:4b7a433e105ce1a0d8646afb5f37ea3e; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0078","source_canon_acquisition_queue","R3-ACQ-0061","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","6481080::ZEVRA GAZETESİ'NE GÖRE MİDHAT PAŞA'NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER  (1869-1872)::ZEVRA GAZETESİ’NE GÖRE MİDHAT PAŞA’NIN BAĞDAT VALİLİĞİ DÖNEMİNDE YAPTIĞI FAALİYETLER (1869-1872).pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0056","https://zenodo.org/records/6481080","https://zenodo.org/api/records/6481080/files/ZEVRA%20GAZETES%C4%B0%E2%80%99NE%20G%C3%96RE%20M%C4%B0DHAT%20PA%C5%9EA%E2%80%99NIN%20BA%C4%9EDAT%20VAL%C4%B0L%C4%B0%C4%9E%C4%B0%20D%C3%96NEM%C4%B0NDE%20YAPTI%C4%9EI%20FAAL%C4%B0YETLER%20(1869-1872).pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:2ececf59297cfff272005a0793d96980; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0079","source_canon_acquisition_queue","R3-ACQ-0062","source_canon_insufficient","novel_or_blocked_pan_turkic_separate_gate","novel_or_blocked_pan_turkic_separate_gate","zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen","15866751::İKLİM DEĞİŞİKLİĞİNİN SICAK HAVA DALGALARI ÜZERİNE ETKİSİ  (Türkiye'de 1980-2024 Yılları Arasında Meydana Gelen Sıcak Hava Dalgası Olayları)::atik-v2-i1-2.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ZENODO-FILE-0057","https://zenodo.org/records/15866751","https://zenodo.org/api/records/15866751/files/atik-v2-i1-2.pdf/content; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\turkish_invariant_theory_separate_gate.json","md5:98275c777b7eaa5aa35cecb9774c7d67; local_metadata_sha256=4C24FDD60EE7310AB7250AFC46F3452730F64408C47827227129DD304CDA77E8","Zenodo record metadata access=open; license=cc-by-4.0; no R3 license clearance","Pan-Turkic adjacent; Turkish; invariant theory; Zenodo; separate gate not authorized by Arabic/fa_IR; Zenodo record/file metadata; metadata-only","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch, independently hash, language/topic-screen, and license/access-review before any payload use.","manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0080","source_canon_acquisition_queue","R3-ACQ-0063","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arxiv_metadata_hit_not_math_target_language_source_authority_until_screened","1807.11618v1::An Enhanced Latent Semantic Analysis Approach for Arabic Document Summarization","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ARXIV-HINT-0001","https://arxiv.org/abs/1807.11618v1","https://arxiv.org/e-print/1807.11618; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARXIV_EPRINT_FRONTIER_PROBE_20260705T004046Z\queries\arabic_linear_algebra.xml","existing_source=; query_metadata=1FAD230D99374DEB574378CAB54485088F9CFCCB521D28CE8BC57C9766B0B74E; local_metadata_sha256=1FAD230D99374DEB574378CAB54485088F9CFCCB521D28CE8BC57C9766B0B74E","arXiv metadata only; no R3 license clearance or source/PDF payload authorization","Arabic; linear algebra; arXiv metadata; source archive frontier; arXiv/e-print metadata; metadata-only","arXiv metadata hit is not target-language mathematical source authority; source/PDF URLs require manual topic, language, license/access, and payload screening before use.","Preserve as false-positive/non-authority boundary; do not consume as target-language math source witness.","manifest_arxiv_eprint_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0081","source_canon_acquisition_queue","R3-ACQ-0064","source_canon_insufficient","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","Persianate/Tajik lane - tg_Cyrl_TJ separate gate","arxiv_metadata_hit_not_math_target_language_source_authority_until_screened","2602.09369v2::Timing and Memory Telemetry on GPUs for AI Governance","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-ARXIV-HINT-0002","https://arxiv.org/abs/2602.09369v2","https://arxiv.org/e-print/2602.09369; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARXIV_EPRINT_FRONTIER_PROBE_20260705T004046Z\queries\tajik_algebra.xml","existing_source=; query_metadata=927BB62490666757DAD2EF0709DB6477E005DFC6E368CD89D30026A150A1E8FD; local_metadata_sha256=927BB62490666757DAD2EF0709DB6477E005DFC6E368CD89D30026A150A1E8FD","arXiv metadata only; no R3 license clearance or source/PDF payload authorization","Tajik Cyrillic; algebra; arXiv metadata; separate gate; arXiv/e-print metadata; metadata-only","arXiv metadata hit is not target-language mathematical source authority; source/PDF URLs require manual topic, language, license/access, and payload screening before use.","Preserve as false-positive/non-authority boundary; do not consume as target-language math source witness.","manifest_arxiv_eprint_metadata_only_no_payload_until_fetch_hash_language_license_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0083","source_canon_acquisition_queue","R3-ACQ-0066","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs183::Student's notebook on arithmetic and algebra::ljs183.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0001","https://archive.org/details/ljs183","https://archive.org/download/ljs183/ljs183.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs183.metadata.json","archive_md5=4ce2abcf966573af14ce7e909ad20009; archive_sha1=e39f997ae6a5eb71e4773179108c21bf3556de2a; local_metadata_sha256=FA44E78F482B3591889D4AC156EB287ACC0DB2DDB6BB422BC845107BBDE8B427","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0084","source_canon_acquisition_queue","R3-ACQ-0067","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs183::Student's notebook on arithmetic and algebra::ljs183_djvu.txt","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0002","https://archive.org/details/ljs183","https://archive.org/download/ljs183/ljs183_djvu.txt; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs183.metadata.json","archive_md5=911776f9d6382d05b78d13b4a944b5f3; archive_sha1=d088175520eb1d0aa556fccd958d060c1a5cfbf7; local_metadata_sha256=FA44E78F482B3591889D4AC156EB287ACC0DB2DDB6BB422BC845107BBDE8B427","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0085","source_canon_acquisition_queue","R3-ACQ-0068","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs183::Student's notebook on arithmetic and algebra::ljs183_djvu.xml","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0003","https://archive.org/details/ljs183","https://archive.org/download/ljs183/ljs183_djvu.xml; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs183.metadata.json","archive_md5=0f4ca137b440941fcc27fd610c122d93; archive_sha1=7f6526b0b939cc056d359f1e8192cc4fc991f0a7; local_metadata_sha256=FA44E78F482B3591889D4AC156EB287ACC0DB2DDB6BB422BC845107BBDE8B427","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0086","source_canon_acquisition_queue","R3-ACQ-0069","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs183::Student's notebook on arithmetic and algebra::ljs183_hocr_searchtext.txt.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0004","https://archive.org/details/ljs183","https://archive.org/download/ljs183/ljs183_hocr_searchtext.txt.gz; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs183.metadata.json","archive_md5=9ecc378dec4d3b1862f0e4a763b52a1b; archive_sha1=5bc201ed8e893b04fbb92689a0439e80122910b0; local_metadata_sha256=FA44E78F482B3591889D4AC156EB287ACC0DB2DDB6BB422BC845107BBDE8B427","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0087","source_canon_acquisition_queue","R3-ACQ-0070","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs183::Student's notebook on arithmetic and algebra::ljs183_text.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0005","https://archive.org/details/ljs183","https://archive.org/download/ljs183/ljs183_text.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs183.metadata.json","archive_md5=14507121ad4bc0c379fa4b28993438b5; archive_sha1=134421d004a05635f7fb39faa4efb8f510ac9588; local_metadata_sha256=FA44E78F482B3591889D4AC156EB287ACC0DB2DDB6BB422BC845107BBDE8B427","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0088","source_canon_acquisition_queue","R3-ACQ-0071","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_algebra_archive_top_hit_needs_screening","ljs464::Taḥṣīl al-munā fī sharḥ Talkhīṣ Ibn al-Bannāʼ. تحصيل المنا في شرح تلخيص ابن البناء::ljs464.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0006","https://archive.org/details/ljs464","https://archive.org/download/ljs464/ljs464.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\ljs464.metadata.json","archive_md5=2f9b16872ec3795cac33dd41e2dc0fde; archive_sha1=550d780ddd4941f6822ddc581e979a4c4f9d14cd; local_metadata_sha256=E44B2D1E77FCF87ADB94D49E39EABE4E8C284154B4C20AA1AA79075547028D3D","Internet Archive item metadata licenseurl=http://creativecommons.org/publicdomain/mark/1.0/; no R3 license clearance","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
