zip_filename,member_path,source_bytes,source_sha256,public_bytes,public_sha256,privacy_occurrences
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/append_candidates/NOE-P07-KO-HARD-014.json,5516,B34EE457FD6712F62FE603D9F52F034CAED253A4685CF8D6343100AF923FBD05,5478,2A170AD0D26E1FDC1A96A6ED1843A416D01AB5FADB67A11547B48954C34B8ECE,2
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/append_difficulty_record.mjs,1353,475A09468D38032C1A65D7CF94B413EB231634AF1BF5740034ACC23052CA8107,1353,475A09468D38032C1A65D7CF94B413EB231634AF1BF5740034ACC23052CA8107,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/initialize_difficulty_ledger.mjs,29828,8A2FF828D5C69E08B014EF7FB719F74FC6D295EC077DC2233DC266471658F5C1,29828,8A2FF828D5C69E08B014EF7FB719F74FC6D295EC077DC2233DC266471658F5C1,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/project_difficulty_csv.mjs,1684,D1C739FFC70A6BD5E0B53D20BB74FF22492298E1BC9B4F37105B9E288005C007,1684,D1C739FFC70A6BD5E0B53D20BB74FF22492298E1BC9B4F37105B9E288005C007,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/difficulty/validate_difficulty_ledger.mjs,4118,622D1BB0A27782EB771D8100F4CD67CCB661836A748D9E80328C5B5CE8D1CEDF,4118,622D1BB0A27782EB771D8100F4CD67CCB661836A748D9E80328C5B5CE8D1CEDF,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/BUILD_REPORT.json,837,7AB6F1EAF60A04E5D495221C388D9B483C86C3A80E557EEE82892BAF735B0AAA,837,7AB6F1EAF60A04E5D495221C388D9B483C86C3A80E557EEE82892BAF735B0AAA,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/STRUCTURAL_INDEX.csv,47722,DB291FD0D5CE74136FC3AF92224F4A8F7B48312A00100D69DC63F105AC4D6ECD,47722,DB291FD0D5CE74136FC3AF92224F4A8F7B48312A00100D69DC63F105AC4D6ECD,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/STRUCTURAL_INDEX.jsonl,92733,B4229B629DDADA72F4F958541945B183BF56DA5FA447C7DBDB2D376FA3C8E510,89429,5410D250BEAB9BE365CF58B414DBA222431458EB328BB0486E18BE97D95901BC,118
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/STRUCTURAL_INDEX.schema.json,3539,DE202CA1EC2F65CF6F99F30DE1313C15EEBBAC6265B8E025C2D6CB43B9CC2D4D,3539,DE202CA1EC2F65CF6F99F30DE1313C15EEBBAC6265B8E025C2D6CB43B9CC2D4D,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/STRUCTURAL_INDEX_README.md,1216,79214111D71547DC22BEF9C219DBEA959F4918CBE2693A37DDC71DE71CA02CAA,1216,79214111D71547DC22BEF9C219DBEA959F4918CBE2693A37DDC71DE71CA02CAA,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/VALIDATION_REPORT.json,312,DF053054D166E3209B6615F46F7BCE53DCD2EAC20B5FAFF5E4B8D5F4E9896C21,312,DF053054D166E3209B6615F46F7BCE53DCD2EAC20B5FAFF5E4B8D5F4E9896C21,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/build_structural_index.mjs,14754,DB0BDDB8107901A639EA78E91A257105F2CFA67240E998C402B2258BBCE7B561,14754,DB0BDDB8107901A639EA78E91A257105F2CFA67240E998C402B2258BBCE7B561,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/structural/validate_structural_index.mjs,5360,DC929565DD04DC2101883AA443B96C74AE79116B6E6578C752F78412BB1201C9,5360,DC929565DD04DC2101883AA443B96C74AE79116B6E6578C752F78412BB1201C9,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/INITIALIZATION_REPORT.json,200,E0FEAE188C85F0B7AC3DB71FF8A4E43AA58E82DD566864851BFC95545BF909A9,200,E0FEAE188C85F0B7AC3DB71FF8A4E43AA58E82DD566864851BFC95545BF909A9,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VALIDATION_REPORT.json,848,54D5244F75F57266413F73EDF34150797A76B0B22EEE23932721DF13BB9B94D0,848,54D5244F75F57266413F73EDF34150797A76B0B22EEE23932721DF13BB9B94D0,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VISUAL_EVIDENCE.csv,334,A6DC57F88A034746480FA769D588E1F6247695AA5C252A9F41A127F40DD6B302,334,A6DC57F88A034746480FA769D588E1F6247695AA5C252A9F41A127F40DD6B302,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VISUAL_EVIDENCE.jsonl,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VISUAL_EVIDENCE.schema.json,2991,AC33A048E4A984EDD32BD13C15C2AE27E4AAF228AD1C734D1B6DA8B2C7E582C7,2991,AC33A048E4A984EDD32BD13C15C2AE27E4AAF228AD1C734D1B6DA8B2C7E582C7,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VISUAL_EVIDENCE_README.md,806,2658AEA183A0642F944A74B690F4A77953D52E1A6E748F5C3DECDEFD63023AFC,806,2658AEA183A0642F944A74B690F4A77953D52E1A6E748F5C3DECDEFD63023AFC,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/VISUAL_EVIDENCE_STATUS.md,848,612E7625E9B6C528D693148DAA6380B985C5F9886F4A3EE9B2DA437C727015D2,848,612E7625E9B6C528D693148DAA6380B985C5F9886F4A3EE9B2DA437C727015D2,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/initialize_zero_visual_index.mjs,1358,4E96DEA5086803915234B84392BDC4CFCA05F7A109396B7A9D41C7D20E608EBA,1358,4E96DEA5086803915234B84392BDC4CFCA05F7A109396B7A9D41C7D20E608EBA,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,reproducibility/visual/validate_visual_evidence.mjs,1994,A53F8F7EFD8A456E4BEE0E3802A42F5ABCA92A89C793B7E03203D24BE8C33CA5,1994,A53F8F7EFD8A456E4BEE0E3802A42F5ABCA92A89C793B7E03203D24BE8C33CA5,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U01_UNCHECKED.tex,1880,BFA6F544CDBAC0F67F92E6EF883ADB76323BDEE1EAFD05007D7D8CB0CE2BE213,1880,BFA6F544CDBAC0F67F92E6EF883ADB76323BDEE1EAFD05007D7D8CB0CE2BE213,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U02_UNCHECKED.tex,2125,93481E82A7FF5A3122301363660DCE25097F2F1471DD7898E584812A73F89EE7,2125,93481E82A7FF5A3122301363660DCE25097F2F1471DD7898E584812A73F89EE7,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U03_UNCHECKED.tex,2487,DFFFABB21FEF6A69B7FE487AF913C5613DB492A9065F53A26933A1416C547941,2487,DFFFABB21FEF6A69B7FE487AF913C5613DB492A9065F53A26933A1416C547941,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U04_UNCHECKED.tex,1967,518CBAE6CEEEA53E060787DDF9404118936CFFCF007BBA443A38CAF057706E31,1967,518CBAE6CEEEA53E060787DDF9404118936CFFCF007BBA443A38CAF057706E31,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U05_UNCHECKED.tex,2333,15A7AB37235EF89BD2D87E9CF35038A75EC88936E1B3604D067B4C8C37466224,2333,15A7AB37235EF89BD2D87E9CF35038A75EC88936E1B3604D067B4C8C37466224,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U06_UNCHECKED.tex,1588,4D00FB80400730C0C7DBA8BD08BABF0B02A7D052F836E5417223B86567279F19,1588,4D00FB80400730C0C7DBA8BD08BABF0B02A7D052F836E5417223B86567279F19,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U07_UNCHECKED.tex,2975,1176BB5601600F850D91E29B82348FB66DAE2B04C9AF71F7CFFFAA84A8A49E90,2975,1176BB5601600F850D91E29B82348FB66DAE2B04C9AF71F7CFFFAA84A8A49E90,0
70c_KO_P07__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P07_Korean_U08_UNCHECKED.tex,2309,09474B315023CE9032CF5D3EDE7DE9AFB43C0C4AC70BE53694E0550E1F5AFCAC,2309,09474B315023CE9032CF5D3EDE7DE9AFB43C0C4AC70BE53694E0550E1F5AFCAC,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PRIVACY_TRANSFORMATIONS.csv,6896,FEB47F1C3584A049AE8C09FA562406E488083E93C3E0DE3DEBDDA3B89ACFE9A0,6896,FEB47F1C3584A049AE8C09FA562406E488083E93C3E0DE3DEBDDA3B89ACFE9A0,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLICATION_README.md,1167,0C63B765DD0D9569AB49DE0E1B7D60621FCF86130B16811B9C8DB443E66D98B6,1180,9751DAFBCFE6E650644DD6D4722ADDCEADDEA57EA4AB2E41CB579072F1834E9A,1
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLIC_PROJECTION_MANIFEST.csv,10511,22981A7B59D99624C0751C48423AB6F070DA339065FAC6AF38C73A294EC87372,10511,22981A7B59D99624C0751C48423AB6F070DA339065FAC6AF38C73A294EC87372,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_SNAPSHOT_VALIDATION.json,909,3133EB619982BC0028E70C0F040B051117842402C8BF2C10278119BB9ABA17C3,909,3133EB619982BC0028E70C0F040B051117842402C8BF2C10278119BB9ABA17C3,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,CANON_BINDER_RECEIPT_20260804.md,4111,C437F825E6259B253F9BC6F032CB07DA6EA2BE7157655D27FC7534783FC8547D,4111,C437F825E6259B253F9BC6F032CB07DA6EA2BE7157655D27FC7534783FC8547D,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,CANON_POINTER_UPDATE_v003_20260804.md,1859,34FCE479E272410975FD31FC1B4A2216CCB523CE6933D6DB40469B92EF5D0102,1859,34FCE479E272410975FD31FC1B4A2216CCB523CE6933D6DB40469B92EF5D0102,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,CHECKER_HANDOFF_U01_U12.md,18435,7ACF56500D45BEC213B3AAB06B1134B2BE099A42E914D2918C1619A2555F6548,18435,7ACF56500D45BEC213B3AAB06B1134B2BE099A42E914D2918C1619A2555F6548,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,SOURCE_CUSTODY.md,3973,831E326371AD070F289122F9E5482A62FC152AA88FC71592F7C3478F77B1190F,3973,831E326371AD070F289122F9E5482A62FC152AA88FC71592F7C3478F77B1190F,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,STATUS.md,8835,84AE4CBB9C1FB3272CDD8436B6C1A32EDB1A8D46C7ABFCC539BC366436D2F3D5,8835,84AE4CBB9C1FB3272CDD8436B6C1A32EDB1A8D46C7ABFCC539BC366436D2F3D5,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,TRANSLATION_CHOICES_U01_U12.md,8878,46AF7CB85AC6775444EE3B37AF3E561A061D3D7F9137AD8F2385F024391821CD,8878,46AF7CB85AC6775444EE3B37AF3E561A061D3D7F9137AD8F2385F024391821CD,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/csv_artifact_validation/CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json,2770,FD7BC559ACA77B9B12EBC1F0F69B015E4A196A1BBABC1AEECB577D8AF8F50A3E,2686,35B332F90940C91F00CB3787BF9C5A5E5B84322A9EFE2F63D215E1F5C0AA38CE,3
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER_SCHEMA.json,5481,9E658939B2CE4317146B0381637934C870CFB8ED3AD5C217485687A9D4568312,5481,9E658939B2CE4317146B0381637934C870CFB8ED3AD5C217485687A9D4568312,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER_VALIDATION_REPORT.json,603,D02B4D228B5588C3E8BEFE17945D81391510470B72A744043DA06641266CD3EE,603,D02B4D228B5588C3E8BEFE17945D81391510470B72A744043DA06641266CD3EE,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/DIFFICULTY_LEDGER_VALIDATION_REPORT_INITIAL_FAIL_20260804.json,1155,7852762AB945721AA34B812E1A6211C9DD5EFECE79A7B4D571ED15591BEFAD77,1155,7852762AB945721AA34B812E1A6211C9DD5EFECE79A7B4D571ED15591BEFAD77,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/append_record_015_inventory_command_failure.ps1,4691,89F17AF28A0F110369B254C0BD24003C92593CD387C2E772AE655ACCD6C23A38,4691,89F17AF28A0F110369B254C0BD24003C92593CD387C2E772AE655ACCD6C23A38,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/append_record_016_foreach_pipeline_recurrence.ps1,4524,D528215318EAE4D989A17CDDEF504CDAB9854E6BA32E9A49A7FA4A7FD1205E0A,4524,D528215318EAE4D989A17CDDEF504CDAB9854E6BA32E9A49A7FA4A7FD1205E0A,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger.csv,10396,EE4E61F0DE8DE3CD41287668E3B2BE03FE5192A8A3F553A434B86DD53935F7A3,10396,EE4E61F0DE8DE3CD41287668E3B2BE03FE5192A8A3F553A434B86DD53935F7A3,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger.jsonl,71826,0FC5F8E09B6039D924C043F9193749A80635A4C425F42184B8BF8F0C6A9DEC93,71826,0FC5F8E09B6039D924C043F9193749A80635A4C425F42184B8BF8F0C6A9DEC93,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger_initial_chain_fail_20260804.csv,7010,9E3336E8D7F0CCE4D5A66A397A36CBFEFDC59442BF4CCC2706E97BBA89FEE697,7010,9E3336E8D7F0CCE4D5A66A397A36CBFEFDC59442BF4CCC2706E97BBA89FEE697,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger_initial_chain_fail_20260804.jsonl,51032,C87133A31AC1DCE9AEAC44C8B2C77EE892E3CA0B6C1D4EF9A0FA04AB07F77118,51032,C87133A31AC1DCE9AEAC44C8B2C77EE892E3CA0B6C1D4EF9A0FA04AB07F77118,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger_initial_chain_fail_active_20260804.csv,7010,9E3336E8D7F0CCE4D5A66A397A36CBFEFDC59442BF4CCC2706E97BBA89FEE697,7010,9E3336E8D7F0CCE4D5A66A397A36CBFEFDC59442BF4CCC2706E97BBA89FEE697,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/difficulty_ledger_initial_chain_fail_active_20260804.jsonl,51032,C87133A31AC1DCE9AEAC44C8B2C77EE892E3CA0B6C1D4EF9A0FA04AB07F77118,51032,C87133A31AC1DCE9AEAC44C8B2C77EE892E3CA0B6C1D4EF9A0FA04AB07F77118,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/initialize_difficulty_ledger.ps1,36705,41C9CA83C8EB62A3720C6C0597FD11F1F263E3B9565F4E2A190FA4D01E4B3461,36705,41C9CA83C8EB62A3720C6C0597FD11F1F263E3B9565F4E2A190FA4D01E4B3461,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/difficulty/validate_difficulty_ledger.ps1,4767,4E1FC01DE3C0867FBF21AE30EF1CE3DC69BE7B2F216548A1E3D6111A88AEAEA8,4767,4E1FC01DE3C0867FBF21AE30EF1CE3DC69BE7B2F216548A1E3D6111A88AEAEA8,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.csv,174514,CDF8EEAD49BF41D5E2B9E059D48CC62E3BE6C610696502364569960243811679,170594,479701173B529DDC8E362EB6C27F401B8C48911A5B5EB119E3501D9B25BEE1A3,140
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.jsonl,217494,0B0060C4BD7E7FCD8C64B32BC065422FFACB9F917B6F3D83EEB516E3AE2734D7,209962,3015BA8BC7B1903242542D659C08075B8AAFDF79BB52A05F261D3A8028A0FAC1,269
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX.schema.json,4128,14800B151BC67B7E5E2CF6DD7DD3B5CE4C44DBFE860B4934473F02FD07575FDD,4128,14800B151BC67B7E5E2CF6DD7DD3B5CE4C44DBFE860B4934473F02FD07575FDD,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json,3379,38E0F3E3B5CC2552863F9A2970F5424F4E03D0059156F5DF4759242F5A06E751,3379,38E0F3E3B5CC2552863F9A2970F5424F4E03D0059156F5DF4759242F5A06E751,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/structural_index/build_and_validate_structural_index.ps1,34162,D516A45D7F19C8C41140B7D5E0DA8DA66A9D5D2957FC3EADBE3515CD668932C1,34162,D516A45D7F19C8C41140B7D5E0DA8DA66A9D5D2957FC3EADBE3515CD668932C1,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/STATUS.md,1415,5E9CC5CCD8A20D2B48881242A0E6F093EC12C5007C1E796700320DAC5B85E42F,1415,5E9CC5CCD8A20D2B48881242A0E6F093EC12C5007C1E796700320DAC5B85E42F,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VALIDATION_REPORT.json,555,FEC4FB4D994532487290AF34E90AAC2F8B97E93C498EA4C2FFC1C55342599349,555,FEC4FB4D994532487290AF34E90AAC2F8B97E93C498EA4C2FFC1C55342599349,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/VISUAL_EVIDENCE_SCHEMA.json,2528,C1F066E21053961F3119A29FCDCA5F6A88808B1E168A2C57BA03EC134F0E5F60,2528,C1F066E21053961F3119A29FCDCA5F6A88808B1E168A2C57BA03EC134F0E5F60,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/validate_visual_evidence.ps1,2030,D17340DC5A05FC04C3D3908D92EB49325C84C11B1E4BB4A211D735AE29CA47CB,2030,D17340DC5A05FC04C3D3908D92EB49325C84C11B1E4BB4A211D735AE29CA47CB,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/visual_evidence_index.csv,333,BC0415A85D1DB95A4F129CDFFC8D43FE5B44BF7B959592653B5309B363AE6F2A,333,BC0415A85D1DB95A4F129CDFFC8D43FE5B44BF7B959592653B5309B363AE6F2A,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,evidence/visual/visual_evidence_index.jsonl,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U01_UNCHECKED.tex,5372,3C2A1B50F99DCAFBAA63D1FAE0FEE053F5E1394CCD4EEFD7CA8413E8CC8A442A,5372,3C2A1B50F99DCAFBAA63D1FAE0FEE053F5E1394CCD4EEFD7CA8413E8CC8A442A,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U02_UNCHECKED.tex,2074,AA1B383FEE2133352AC532AC569583155E4926A2BB5EB91187BB88F5F9626F07,2074,AA1B383FEE2133352AC532AC569583155E4926A2BB5EB91187BB88F5F9626F07,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U03_UNCHECKED.tex,3401,B960A139FD8A6D770985CC5AB802148162F4330534E6DA56D6BCEE01AAB6B3B6,3401,B960A139FD8A6D770985CC5AB802148162F4330534E6DA56D6BCEE01AAB6B3B6,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U04_UNCHECKED.tex,1760,946B463A475EB45D9A9D94D4D1C5FA13FE4884151C061B45EDEB25B157D0B2CD,1760,946B463A475EB45D9A9D94D4D1C5FA13FE4884151C061B45EDEB25B157D0B2CD,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U05_UNCHECKED.tex,3560,70461AD48CED9494079529B19C640E219171A6CC71AA28A43B8B4C21102868B7,3560,70461AD48CED9494079529B19C640E219171A6CC71AA28A43B8B4C21102868B7,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U06_UNCHECKED.tex,3643,794BE6CD2B10151FC9B7DB3159762B6F554657DE5EE9FACD0B2FA707A540845F,3643,794BE6CD2B10151FC9B7DB3159762B6F554657DE5EE9FACD0B2FA707A540845F,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U07_UNCHECKED.tex,4525,0F8CA16ECC03B72C6AC3239EA924FA88AB2DC870EC8E192E17A70C9D50AB4DE4,4525,0F8CA16ECC03B72C6AC3239EA924FA88AB2DC870EC8E192E17A70C9D50AB4DE4,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U08_UNCHECKED.tex,3197,89CB6A42C1E4F894293E173CB595CEE6DEC347B6E402224B0A35FAC8D1D465A8,3197,89CB6A42C1E4F894293E173CB595CEE6DEC347B6E402224B0A35FAC8D1D465A8,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U09_UNCHECKED.tex,2835,0A641B4CAF7D95D64E60703CC99188C1BBC9E3A25FFE1A1F374312F8755126CE,2835,0A641B4CAF7D95D64E60703CC99188C1BBC9E3A25FFE1A1F374312F8755126CE,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U10_UNCHECKED.tex,3596,A0CEBC77C8B5BA36FA9BD2A36A6B4CF6B982E21D8B9EFFE712BF637E5FE712A5,3596,A0CEBC77C8B5BA36FA9BD2A36A6B4CF6B982E21D8B9EFFE712BF637E5FE712A5,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U11_UNCHECKED.tex,2383,EF08977FF0DEFD6F01AD66DDED6773C75AF2A7905CA5998C05C3653DC30560A1,2383,EF08977FF0DEFD6F01AD66DDED6773C75AF2A7905CA5998C05C3653DC30560A1,0
70d_KO_P41__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,targets/Noether_P41_Korean_U12_UNCHECKED.tex,2205,77A99E8F9338D4A12456C59BEABC74DCD267449BA4C5A393A6A8464F9ED75DC0,2205,77A99E8F9338D4A12456C59BEABC74DCD267449BA4C5A393A6A8464F9ED75DC0,0
70e_KO_P42__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PRIVACY_TRANSFORMATIONS.csv,2190,B962F2ADB3174D753F0F2ED48BF78F82D5CDB6023CA751E0260CB750893A3589,2190,B962F2ADB3174D753F0F2ED48BF78F82D5CDB6023CA751E0260CB750893A3589,0
70e_KO_P42__00_COMPLETE_UNCHECKED_PUBLIC_SNAPSHOT_20260804.zip,ARCHIVE_PUBLICATION_README.md,1167,6BEA1BE5E779F85A2E0D9BDF47C3E86D39D8A3ADA6F5F1A59C15B32280335D55,1180,EC9D76E49282655042FD0F63C4360115D6CDBE4B567674F1C568007862D239CB,1
