"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1024","sibi ve Alt Modüllerin Sonlu Üretilmişliği","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1055","Tanım 12.2: Noether Modülü","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1056","Bir 𝑅-modül 𝑀’nin alt modüllerinin (S(𝑀), ⊆) kısmi sıralı kümesi artan zincir koşulunu","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1057","sağlıyorsa, 𝑀’ye bir Noether modülü denir. Eğer 𝑅, kendisi üzerindeki standart modül yapısı","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1058","ile bir Noether modül olursa, 𝑅’ye bir Noether halkası denir. Başka bir deyişle, eğer 𝑅’nin","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1060","24 Modüller","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1086","𝑅 bir halka ve 𝑀 bir 𝑅-modül olsun. Aşağıdaki ifadeler denktir:","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1088","(i) 𝑀 bir Noether modülüdür.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1090","(ii) 𝑀’nin alt modüllerinin boştan farklı her ailesinin bir maksimal elemanı vardır.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1092","(iii) 𝑀’nin alt modüllerinin her biri sonlu üretilmiştir.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1097","(𝑖𝑖) ⇒ (𝑖𝑖𝑖) : Kabul edelim ki 𝑀’nin bir alt modülü 𝑁 sonlu üretilmemiş olsun. Ω, 𝑁’nin sonlu","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1098","üretilmiş alt modüllerinin tümünün kümesi olsun. Ω boştan farklıdır çünkü {0} ∈ Ω dır. (ii)","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1101","modülü, 𝑁’nin 𝑁1 ’i içeren sonlu üretilmiş bir alt modülüdür. Fakat 𝑁1 ≠ 𝑁1 + 𝑅𝑥 olduğundan","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1102","bu durum 𝑁1 ’in maksimal olması ile çelişir. Böylece, 𝑀’nin her alt modülü sonlu üretilmiştir.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1103","Modüller 25","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1105","(𝑖𝑖𝑖) ⇒ (𝑖) : 𝑀’nin alt modüllerinden oluşan bir artan zincir","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1109","olsun. O zaman 𝑁 = 𝑖=1 𝑁𝑖 bir alt modüldür ve (iii) kabulümüz gereğince 𝑁 sonlu üretilmiştir.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","TR-NOETH-001-text","OCR-witness","pdf-text-witness","https://bulentsarac.com/uploads/1766776284_Moduller.pdf","1145","26 Modüller","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1433","Tanım 2.3.20 (i) 𝑀 bir 𝑅-modül ve 𝐾, 𝑀 nin alt modülü olsun. (𝐾: 𝑀) = {𝑥 ∈ 𝑅: 𝑥𝑀 ⊆","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1435","(ii) 𝑀 bir 𝑅-modül olsun. 𝑅 × 𝑀 kümesi bileşen bileşen toplama işlemine göre ve","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1437","(𝑠, 𝑚), (𝑡, 𝑛) ∈ 𝑅 × 𝑀 için (𝑠, 𝑚)(𝑡, 𝑛) = (𝑠𝑡, 𝑠𝑛 + 𝑡𝑚). Bu halkaya 𝑅-modül 𝑀 nin","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1440","Not 2.3.21 𝑀 bir 𝑅-modül, 𝑄, 𝑅 nin bir ideali ve 𝑁, 𝑀 nin bir alt modülü olsun. 𝑄 ⋉ 𝑁","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1443","Tanım 2.3.22 𝑀 bir 𝑅-modül ve 𝑁, 𝑀 nin has alt modülü olsun. 𝐼, 𝑅 nin ideali ve 𝐾, 𝑀","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1444","nin alt modülü olmak üzere 𝐼𝐾 ⊆ 𝑁 olması 𝐾 ⊆ 𝑁 veya bir 𝑛 ∈ ℕ için 𝐼 ! ⊆ (𝑁: 𝑀)","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1445","olmasını gerektirirse 𝑁 ye potently asalımsı alt modül denir.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1447","Aşağıdaki sonuçta 𝑀 bir 𝑅-modülü göstermektedir ve bu sonuç triviyal genişlemenin","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1455","ii. 𝑄, 𝑅 nin potently asalımsı ideali, 𝑁, 𝑀 nin potently asalımsı alt modülü olmak","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1460","ideali, 𝑁, 𝑀 nin bir asalımsı alt modülü olmak üzere )𝑄 = )(𝑁: 𝑀) ve 𝔍 = 𝑄 ⋉ 𝑁 dir.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1466","2. Durum: 𝑅 nin bir asalımsı ideali, 𝑁, 𝑀 nin bir asalımsı alt modülü olmak üzere )𝑄 =","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1470","sağlayan 𝑅 nin 𝐿 ideali ve 𝑀 nin 𝑉 alt modülü verilsin. ((𝑉: 𝑀)𝑄 ⋉ 𝑉)(𝐿 ⋉ 𝐿𝑀) ⊆ 𝑄 ⋉","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1473","(𝑁: 𝑀) gerçeklenir. Dolayısıyla 𝑁 bir potently asalımsı alt modül olur.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1508","[2] Anderson, D. D., & Winders, M. (2009). Idealization of a module. Communications","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1511","[3] Arabacı, T. (2022). S-asal idealler ve S-asal alt modüller (Doctoral dissertation,","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1518","[6] Çallıalp, F., & Tekir, Ü. (2009). Değişmeli halkalar ve modüller. Birsen Yayınevi.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1555","[18] Koç, S. (2019). Değişmeli halkaların bazı özel idealleri ve modüllerin bazı özel alt","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1556","modülleri (Doctoral dissertation, Marmara Üniversitesi, Turkey).","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","TR-NOETH-002-text","OCR-witness","pdf-text-witness","https://katalog.marmara.edu.tr/veriler/yordambt/cokluortam/8D/Nagihan%20BALKANCI_YL%20Tezi.pdf","1582","Modules. Springer, Singapore.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen_log.txt","TR-TEX-001-file-002","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen_log.txt","TR-TEX-001-file-002","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen_log.txt","TR-TEX-001-file-002","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen.txt","TR-TEX-001-file-003","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen.txt","TR-TEX-001-file-003","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen.txt","TR-TEX-001-file-003","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","2563","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
