record_id,logical_source_id,language,variety_code,standard_or_idiom,region,script,secondary_language,institution,publication_date,retrieved_at,domain,domain_tags,domain_review_status,register,title_or_query,representation,absolute_path,search_text_path,search_text_sha256,search_text_contract,bytes,sha256,upstream_locator,revision_or_version,source_use_status,license_signal,license_status,hash_verification,sense_review_status,corpus_topic_eligible,native_source,generated,dedupe_status,counting_eligible,term_promotion_eligible
TRANSFER-0070,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/tarea-1.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-1.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-1.tex,1671E20011D4FF9A8573E2780EB776D5B806889AADE70FC3591BE8F1E005DA25,source_file_is_canonical_search_text,13613,1671E20011D4FF9A8573E2780EB776D5B806889AADE70FC3591BE8F1E005DA25,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\groebner\tarea-1.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0071,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/tarea-2.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-2.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-2.tex,B09007B4A76E495C2CBE24C65D0CA6A36EE51664E510DCECE07B163DEDAAABC1,source_file_is_canonical_search_text,4660,B09007B4A76E495C2CBE24C65D0CA6A36EE51664E510DCECE07B163DEDAAABC1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\groebner\tarea-2.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0072,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/tarea-3.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-3.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-3.tex,AEA66BE9106277B6BD4403B75BC9607E71C527A85776D3FBBDDECCFBEE46CC1F,source_file_is_canonical_search_text,24201,AEA66BE9106277B6BD4403B75BC9607E71C527A85776D3FBBDDECCFBEE46CC1F,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\groebner\tarea-3.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0073,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/tarea-4.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-4.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-4.tex,29AEE330FA8036D23E08F7CEA4D41A554EDB5AE8F6CF1560AD236000F5E00B83,source_file_is_canonical_search_text,27202,29AEE330FA8036D23E08F7CEA4D41A554EDB5AE8F6CF1560AD236000F5E00B83,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\groebner\tarea-4.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0074,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/tarea-5.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-5.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\groebner\tarea-5.tex,5A3A1907AF5C2FCFED72FE378634AC5CA91DD660FB06F472673711B1C59B406D,source_file_is_canonical_search_text,18979,5A3A1907AF5C2FCFED72FE378634AC5CA91DD660FB06F472673711B1C59B406D,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\groebner\tarea-5.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0075,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/numeros-p-adicos/hensel.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\numeros-p-adicos\hensel.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\numeros-p-adicos\hensel.tex,B813529D987B4C09E410168D8135FBEB446FCC1B91830233D02F1D7236B2936D,source_file_is_canonical_search_text,41366,B813529D987B4C09E410168D8135FBEB446FCC1B91830233D02F1D7236B2936D,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\numeros-p-adicos\hensel.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0076,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/numeros-p-adicos/numeros-p-adicos.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\numeros-p-adicos\numeros-p-adicos.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\numeros-p-adicos\numeros-p-adicos.tex,85AC0B0F7D54447531A9F7CEE6DCB6080D8084132D6C5118B71D61317FE4352D,source_file_is_canonical_search_text,131075,85AC0B0F7D54447531A9F7CEE6DCB6080D8084132D6C5118B71D61317FE4352D,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\numeros-p-adicos\numeros-p-adicos.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0077,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/reciprocidad-cuadratica/reciprocidad-cuadratica.tex,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\reciprocidad-cuadratica\reciprocidad-cuadratica.tex,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\reciprocidad-cuadratica\reciprocidad-cuadratica.tex,A9FE789232C4C61D8B243E82BC9B864BAD91DA7F5988DC2E6C59D04E61A0F2BE,source_file_is_canonical_search_text,79139,A9FE789232C4C61D8B243E82BC9B864BAD91DA7F5988DC2E6C59D04E61A0F2BE,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\reciprocidad-cuadratica\reciprocidad-cuadratica.tex,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0078,TRANSFER-ES-B-002_notas-san-salvador-outputs/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/salvador.bib,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,ES-B-002_notas-san-salvador,bib,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\salvador.bib,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\visible_50_tex_family\ES-B-002_notas-san-salvador\salvador.bib,C50CD59E236A8F3F0E5294BCF148943BFF23D6CC9BF6E8AB6DBE4AB9041CDC05,source_file_is_canonical_search_text,37915,C50CD59E236A8F3F0E5294BCF148943BFF23D6CC9BF6E8AB6DBE4AB9041CDC05,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_repo_text_probe\ES-B-002_notas-san-salvador\salvador.bib,recovered_transfer_20260706,spanish-repo-tex-body-presence; source-witness-candidate; license-gap-no-clearance; not-promoted,"GitHub public TeX repository; GitHub API repo.license null and license endpoint 404 on 2026-07-04; local ZIP has 102 entries and no LICENSE/COPYING file; 64 text-like archive files scanned (2,022,298 bytes) with 0 repository license-grant hits, 1 third-party AMS .bst copyright notice, 3 false positives; linked cadadr teaching pages HTTP 200 with 0 rights/license hits; no license-clearance claim",unresolved_no_explicit_grant,match,not_term_sense_reviewed,true,false,false,primary_unique,false,false
TRANSFER-0016,TRANSFER-generated-draft-french-sufficient-rows-20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,fr,fr,standard French,France and Francophonie,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-french-sufficient-rows-20260705,csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670,source_file_is_canonical_search_text,19530,D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
TRANSFER-0020,TRANSFER-generated-draft-romance-scoped-rows-20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv,fr_es,fr-es-generated,generated French/Spanish support layer,generated comparator,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-romance-scoped-rows-20260705,csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv,CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379,source_file_is_canonical_search_text,42701,CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
TRANSFER-0028,TRANSFER-generated-draft-spanish-sufficient-rows-20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_SPANISH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,es,es,standard Spanish,Spain and Americas,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-spanish-sufficient-rows-20260705,csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SPANISH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SPANISH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,7E21BFA7FB7CAFC1FC952809E925712215BA7730D396681595FA4B614F1778A6,source_file_is_canonical_search_text,23622,7E21BFA7FB7CAFC1FC952809E925712215BA7730D396681595FA4B614F1778A6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SPANISH_SCOPED_DRAFT_SUPPORT_generated-draft.csv,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
TRANSFER-0017,TRANSFER-generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv,fr_es,fr-es-generated,generated French/Spanish support layer,generated comparator,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705,csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv,426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914,source_file_is_canonical_search_text,56456,426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
TRANSFER-0018,TRANSFER-generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md,fr_es,fr-es-generated,generated French/Spanish support layer,generated comparator,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705,md,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md,3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D,source_file_is_canonical_search_text,5116,3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
TRANSFER-0019,TRANSFER-generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705-language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv,fr_es,fr-es-generated,generated French/Spanish support layer,generated comparator,Latn,,,,,mathematics_mixed,mathematics_mixed,transfer_manifest_subject_label_not_page_topic_review,unresolved_register,generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705,csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv,C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6,source_file_is_canonical_search_text,14484,C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv,recovered_transfer_20260706,generated-draft,"project generated draft; no native-review, approval, or license-clearance claim",generated_artifact_not_native_source,match,not_term_sense_reviewed,true,false,true,primary_unique,false,false
