archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page_from_audit,linked_tex_object,linked_audit_entry,generator_script_basename,generator_script_sha256,generator_script_modified_utc,association_seconds,provenance_status,bbox_coordinate_system,bbox_x0,bbox_y0,bbox_x1,bbox_y1,render_dpi,processing_profile,qa_disposition,parent_scan_sha256
images/recovered_named/Ggf.png,Ggf.png,21059,E2841AE3F61E47B1CD8CDCB74494E6D0E5471ECAC7D43C9BA3F85BF8C62D05B2,3553,297,L,,,2026-07-10T15:22:06.374403+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropA339.py,792577DD26F8BE6304C1339BEB9D4CB046731BA64B9D263D2A1976A8213E94AB,2026-07-10T15:21:56.466492+00:00,9.907911,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ggf2.png,Ggf2.png,7845,C0558A93355CA8B9918F23F5AF1CA396ED5AC5587EAE88CA5959AD6F97F64D58,3876,288,L,,,2026-07-10T15:23:45.189355+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropB339.py,1B9D89888874D7E7397BC311A952876CCADD431164E281E96F8B04DA52B4E002,2026-07-10T15:23:36.682836+00:00,8.506519,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ggf3.png,Ggf3.png,6444,6CFFEA64ADF3624118C70C43D6E0384A1568C7380ED91C42856B99C8887E1DE6,3809,338,L,,,2026-07-10T15:24:55.063709+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropC339.py,0293736C9F6D8F69B3EDFA5F620A9A75A7E7EE13686B224B00B48BC83CD634DD,2026-07-10T15:24:41.796989+00:00,13.26672,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ggr2.png,Ggr2.png,17693,FF7A492B50584676C94A1EF85479C1FE23D91975192EF42C6B2E4ADC73B532FE,1755,299,L,,,2026-07-09T19:20:30.282587+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,,,,sga6_fr_workpass.tex,,cropC325.py,B36A3A1615954ECBF341177A046C3965AAAB5927E769A6D975AFF54EFB2BA51E,2026-07-09T19:20:22.027329+00:00,8.255258,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ghatu.png,Ghatu.png,14202,CABF25849F35905B3F2875668FC4D4E391FCD35A116BDDA5A3D9DED44469013D,1664,224,L,,,2026-07-09T21:14:57.915531+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,333,334,,sga6_fr_workpass.tex,330,cropA333.py,74A59692AC6471501D0BD31E77D68649FF322518A4EB629D1F4AE68CEF734C80,2026-07-09T21:14:46.371225+00:00,11.544305,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/GkGk.png,GkGk.png,18084,AA8BE3CFBBE4CF03EEEFACBFB4CDF8231FC5162B3F775BCBA7E078DC862ADBEC,2316,264,L,,,2026-07-10T14:44:53.078903+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropA337.py,7F7CDCB9308CB1BEF6E4216AC8BD4684E7A83D3B7194459A6416C65CDED84CF4,2026-07-10T14:44:41.179112+00:00,11.899791,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/GKX.png,GKX.png,14932,2675EFFE8F58D5237C167813F1ADE74739DF0B3EDDCB6C53B1F74EDDCBDD2E3A,2470,286,L,,,2026-07-10T14:44:53.022893+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropA337.py,7F7CDCB9308CB1BEF6E4216AC8BD4684E7A83D3B7194459A6416C65CDED84CF4,2026-07-10T14:44:41.179112+00:00,11.843781,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/GKX2.png,GKX2.png,13307,892264588F3A7A736A12FABF0A79B40D3F5E89CDD3C29ABED261CAC5338D236A,2600,286,L,,,2026-07-10T14:46:11.777033+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropB337.py,444FFF522C217803BEF87DBFA85FF95186C68612898D0919B6278AB8111FDF25,2026-07-10T14:46:00.623621+00:00,11.153413,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/GKX3.png,GKX3.png,20291,9376CC54F94196B238D61FB287B3E850B91A641E8CC7F9EC8D5DEE1CDF782365,1760,352,L,,,2026-07-10T14:47:07.305147+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,337,338,,sga6_fr_workpass.tex,334,cropC337.py,8F6007862CA0D6CDF0C061C74A51C7CE5A644129580D94A4FE2751D7F8FE31A5,2026-07-10T14:46:51.739078+00:00,15.56607,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/griso.png,griso.png,14468,A3093A4F61D10BD99A5793D11603EC3B495D108E143B019D6F241F7A7C1F0C0B,2051,217,L,,,2026-07-09T20:09:29.718081+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropA328.py,C5CAC14057EE5843BB6E9051D152F6DC3A932503A2A3B5F6B5814DE3D1B4BA25,2026-07-09T20:09:22.715930+00:00,7.002151,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/griso2.png,griso2.png,15950,F25A69A7852FB2352656729A24E6BCB19F8BE3C5FB0CA93C2D218CC378E7B18B,2051,203,L,,,2026-07-09T20:11:05.242094+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropB328.py,7B8215B22077D34D429704EA6AC7114DD7CC0D71C8A456B500A5AC33C8EF880E,2026-07-09T20:10:54.647778+00:00,10.594316,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Gv_full.png,Gv_full.png,36717,F78B38577529A4BBC3CB4843E37F36CD878623F8FB21270E759C11782921E39F,3132,315,L,,,2026-07-09T21:48:56.456918+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropC335.py,FF761C688E42EE1ABE6E6E5FB3D00885352DE9B23B9E4007AAFB270E6163DC71,2026-07-09T21:48:52.283872+00:00,4.173045,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Gv_tail.png,Gv_tail.png,3171,9D8F8DA835A9EC35E926E0EEDC8257FD562FF79D3E639833A21A6BAA1E410301,2145,525,L,,,2026-07-09T21:48:56.525168+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropC335.py,FF761C688E42EE1ABE6E6E5FB3D00885352DE9B23B9E4007AAFB270E6163DC71,2026-07-09T21:48:52.283872+00:00,4.241296,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/H_par2.png,H_par2.png,15083,CA2DE740903A9D20C3FED6EE793D0E9C63B89958D02251396978DFD59D356B56,2215,80,L,,,2026-07-09T19:38:32.566330+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,326,327,,sga6_fr_workpass.tex,323,cropA326.py,05C7D558D89D38663336FA486E2CDD5629811BF80379238767030CDAA00C5329,2026-07-09T19:38:19.836599+00:00,12.729731,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/hdr335.png,hdr335.png,8215,853746D4F5295BDABFB05A6F7CBA25FA8E6E01BD6E22CD2069CA62081A12BA90,2960,240,L,,,2026-07-09T21:51:35.244807+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropE335.py,2800ECE1D273A5BB8FE26969154597441743B8D19433525F9430D19BBA6FD70D,2026-07-09T21:51:30.515249+00:00,4.729559,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Hkm.png,Hkm.png,26376,90013AAD0DE7DF84BA7F55C853CA38B5B352F293135542DE0A278BF5D8947D35,2400,160,L,,,2026-07-09T19:18:47.060966+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,325,326,,sga6_fr_workpass.tex,322,cropB325.py,63DCE7313AC3694ACF0D000B76BA1D2716B3484B9EA63C8B7ECF69C2C8FC297F,2026-07-09T19:18:36.050726+00:00,11.01024,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iend.png,iend.png,6330,91CBB2D4A6DA21CCAE9C334FA26501F7B62EC3F608303F6C20E61290BAB1F199,2080,352,L,,,2026-07-09T21:54:00.943946+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropG335.py,62991B4EA63FED9C44276A6D278B7AC289D457C54E7962EE6E29FBACFB4C06E6,2026-07-09T21:53:52.636087+00:00,8.307859,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iibinom.png,iibinom.png,21987,EEF7403542D2467E8AC930B5683B18ABFDC0440E4FA5D21A14A4EBF576CDD4ED,2300,310,L,,,2026-07-09T21:42:56.343549+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropA335.py,364895721ACAF6E3A38FCA16E40341D5B9AF96F753214E6B0F80B7ACD97893F5,2026-07-09T21:42:47.365815+00:00,8.977734,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iiend.png,iiend.png,2064,06D53F1ED102C9D4342F00065B5CDB55A7D1E97035A27CDB6AF2B26D5B2E113E,2080,286,L,,,2026-07-09T21:54:00.987707+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropG335.py,62991B4EA63FED9C44276A6D278B7AC289D457C54E7962EE6E29FBACFB4C06E6,2026-07-09T21:53:52.636087+00:00,8.35162,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iii_dot.png,iii_dot.png,2772,4DB2B19FE2C82C2F25EA6CF547B6ADB4214EC9803D11CF50D1A3BAEBF192E444,1485,242,L,,,2026-07-09T19:55:53.357417+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,327,328,,sga6_fr_workpass.tex,324,cropA327.py,82817A8158FD34B2C30BF057B2CAEC85D13785D2327E40E452BE457C894B749D,2026-07-09T19:55:46.326618+00:00,7.0308,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iii_dot2.png,iii_dot2.png,8940,B64E4AB56E0D3ED671A9E3CF85EA57009598053BAD219E22E2D763297A0CECA4,1860,300,L,,,2026-07-09T19:57:09.314137+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,327,328,,sga6_fr_workpass.tex,324,cropB327.py,A286E15104F2E3098E04251CFBE2ADCBEB65998AB65D7FBA82499BBFF6CA3399,2026-07-09T19:56:56.958014+00:00,12.356123,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/iixn.png,iixn.png,9935,FDAD0B43BB76C0968113E0665A9492D652F2EA4AC569E613ED37A0B04269A88A,1408,660,L,,,2026-07-09T21:47:44.022958+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropB335.py,E2E6BA749EC26B8A3E8C19138924F63F4B54F94595D1E7C4447DF3A31BC9271D,2026-07-09T21:47:38.896638+00:00,5.126319,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/ij.png,ij.png,36427,585428B671CD07F9E34141AF0E35E5E9174FF7CBED910E79E0E343A9AA2B62E2,2400,192,L,,,2026-07-09T21:14:58.090414+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,333,334,,sga6_fr_workpass.tex,330,cropA333.py,74A59692AC6471501D0BD31E77D68649FF322518A4EB629D1F4AE68CEF734C80,2026-07-09T21:14:46.371225+00:00,11.719189,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/ij2.png,ij2.png,11149,F07AD8DFA0052AEE4C2AF33493302F55F7DCF2A14D90F8E6FD9DA41D5B97C441,2480,192,L,,,2026-07-09T21:16:25.087236+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,333,334,,sga6_fr_workpass.tex,330,cropB333.py,A6A20570ABB6A246F772EB80F2CDF385DC5BD5ED0480BACD38617BF9913DD281,2026-07-09T21:16:09.893570+00:00,15.193666,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/interp.png,interp.png,7104,91EAD307945F45359FBDEC88148F891ACB9B8B861766AB152B6FE27758320EE4,1716,264,L,,,2026-07-10T15:06:20.372236+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,338,339,,sga6_fr_workpass.tex,335,cropA338.py,FD4AB010A39FA3D9B4C5994F79A524F43C63AADF2F18E05E65310F4F7229F27C,2026-07-10T15:06:04.891188+00:00,15.481047,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/interp2.png,interp2.png,3319,F6FD76F304CF270169DF43A5FECABCE3AC4FDCFD081029B45F9AAE1417336637,3600,300,L,,,2026-07-10T15:07:39.892578+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,338,339,,sga6_fr_workpass.tex,335,cropB338.py,257E2A877FDB7392A28AC449A079E6A9F48990D6913E3FC2BE0666EE9A0BFA55,2026-07-10T15:07:29.011358+00:00,10.88122,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/KQ2.png,KQ2.png,43441,7DFD8BE66CCD80F280C6720B44608F9F153337814851D0F7C500A409C5A80CA9,3000,370,L,,,2026-07-09T21:47:44.170568+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropB335.py,E2E6BA749EC26B8A3E8C19138924F63F4B54F94595D1E7C4447DF3A31BC9271D,2026-07-09T21:47:38.896638+00:00,5.27393,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/KQparens.png,KQparens.png,6013,BBE96116BB6DB8B5BB93C535D662ED1C7371C583D5384B05C41E91D79335EE9B,1512,234,L,,,2026-07-09T21:42:56.381348+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,335,336,,sga6_fr_workpass.tex,332,cropA335.py,364895721ACAF6E3A38FCA16E40341D5B9AF96F753214E6B0F80B7ACD97893F5,2026-07-09T21:42:47.365815+00:00,9.015533,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/Ksup.png,Ksup.png,14423,00B4D01FB23C70AD278FC3A738E2A8183A1C746010FEC0C1DEC0613A623CB453,2720,416,L,,,2026-07-10T16:22:26.236660+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,343,344,,sga6_fr_workpass.tex,340,cropK343.py,F6974086146F9F6E97C2A8F29EEE65066F0624509D5B68A1C0A29D51A249384D,2026-07-10T16:22:13.133196+00:00,13.103464,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/L3.png,L3.png,24679,705EE3CE773B7D1B83D3EB13804EDB844EB267ABC891E68FFA3A44F84C0F026A,3516,576,L,,,2026-07-10T16:00:56.628181+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,341,342,,sga6_fr_workpass.tex,338,cropLine4.py,BF48AC743441083F21FD6F93FD777E63CD04F46E87052B6E1742611C912BDC2C,2026-07-10T16:00:44.345649+00:00,12.282532,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/L4.png,L4.png,41414,2B590848A1DC76AE51B455DAFBE41E69280A1EE7FFEF53F07DCDD5C9942DAE97,3516,564,L,,,2026-07-10T16:00:56.724141+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,341,342,,sga6_fr_workpass.tex,338,cropLine4.py,BF48AC743441083F21FD6F93FD777E63CD04F46E87052B6E1742611C912BDC2C,2026-07-10T16:00:44.345649+00:00,12.378493,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/le3.png,le3.png,20703,66629107B9F73877198BFA6317F78D38F414A2C095EEB70C8E31A572E8073654,2320,352,L,,,2026-07-10T15:24:54.994905+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropC339.py,0293736C9F6D8F69B3EDFA5F620A9A75A7E7EE13686B224B00B48BC83CD634DD,2026-07-10T15:24:41.796989+00:00,13.197916,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/ledef.png,ledef.png,25705,153EFB150FAC85997145314A814900E9A5AE246A3DF86471AA1D694A43B02F2F,3120,288,L,,,2026-07-10T15:22:06.309201+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropA339.py,792577DD26F8BE6304C1339BEB9D4CB046731BA64B9D263D2A1976A8213E94AB,2026-07-10T15:21:56.466492+00:00,9.842709,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/ledef2.png,ledef2.png,26002,5E9464928B38F755BBF0407D43DB73BC86E626D2570476B60C3D34BEFA2993C5,3185,312,L,,,2026-07-10T15:23:45.125715+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,339,340,,sga6_fr_workpass.tex,336,cropB339.py,1B9D89888874D7E7397BC311A952876CCADD431164E281E96F8B04DA52B4E002,2026-07-10T15:23:36.682836+00:00,8.44288,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/leK.png,leK.png,27137,2A6875539FCAF6D944364144D2F77EC10445DA75877F4EE1237A0468DE7EDAD0,2400,176,L,,,2026-07-09T20:09:29.615188+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropA328.py,C5CAC14057EE5843BB6E9051D152F6DC3A932503A2A3B5F6B5814DE3D1B4BA25,2026-07-09T20:09:22.715930+00:00,6.899258,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/leK2.png,leK2.png,25632,3B3613C5CEDAF6BEB2815D0B752C48A57EF6E535656C49ED73573104B8729DDF,2400,176,L,,,2026-07-09T20:11:05.188951+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropB328.py,7B8215B22077D34D429704EA6AC7114DD7CC0D71C8A456B500A5AC33C8EF880E,2026-07-09T20:10:54.647778+00:00,10.541173,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/lemme.png,lemme.png,18008,FE409A012BD2949A2CAC28CF7B90D605EF6275EB2D28A3666A5506A12912E975,1776,160,L,,,2026-07-09T20:09:29.765071+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropA328.py,C5CAC14057EE5843BB6E9051D152F6DC3A932503A2A3B5F6B5814DE3D1B4BA25,2026-07-09T20:09:22.715930+00:00,7.049142,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/lemme2.png,lemme2.png,22819,C7AD56DFAACE50949D6B4D7FD901FDB07629332D22FCA2370BC1098632517B82,2160,189,L,,,2026-07-09T20:11:05.292359+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,328,329,,sga6_fr_workpass.tex,325,cropB328.py,7B8215B22077D34D429704EA6AC7114DD7CC0D71C8A456B500A5AC33C8EF880E,2026-07-09T20:10:54.647778+00:00,10.644581,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/luimeme.png,luimeme.png,25549,C8AEA52A6F90E9B2C0BF6394B9D1A169F01246FFF313AB09DD73EBE838915E56,1880,184,L,,,2026-07-09T20:52:09.393562+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,331,332,,sga6_fr_workpass.tex,328,cropA331.py,AD9B6C9A7AB28DA11B32B85F682E474D3C6CC0D3386CD78851E3B5B8214CFD76,2026-07-09T20:51:58.127325+00:00,11.266237,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/modele.png,modele.png,1391,3632664EE9143CE2092FAA07D79FF67AA693634B983D760E5442FDEDB7EA5F4A,1351,168,L,,,2026-07-09T20:27:59.125055+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,329,330,,sga6_fr_workpass.tex,326,cropB329.py,BCB117198E1D3DFD2AB307CDFD8F97FEFA76FF85044EE6CDBB8726AE1D67AF96,2026-07-09T20:27:51.500168+00:00,7.624887,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/recovered_named/mordez.png,mordez.png,10049,BEA0AFF90ED49BE816D0E740FE03A7ABBD1B82B57040CCBB78D084BE5C46EECE,1287,189,L,,,2026-07-09T20:41:46.754939+00:00,recovered_named_targeted,public_targeted_source_audit_evidence_no_license_grant,330,331,,sga6_fr_workpass.tex,327,cropA330.py,EFC6B238722B4B5FE668C867FEF6800C7FEC8F377127458FC9CF7CA1FBC26FBC,2026-07-09T20:41:26.303540+00:00,20.451399,exact_generator_output_recovered,parent_pdf_points,,,,,,autocontrast,used_in_sga6_source_audit_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
