"dest","local_git_oid","local_sha256","bytes","root","kind"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/branch-visible-inputs/040_ion12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_CE79DD0F_OLP_330_NONSLAVIC_ROUTE_BATCH_20260707_BRANCH_PR_STATE.csv","578ae01f7b2e3c0f91987ff505b06c451d41a91d","0008eb07a0223c5136be1b6e49e8f2f5b823d29b8cc28e615a0e41c20143ef88","369","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/branch-visible-inputs/041_2-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_CE79DD0F_OLP_330_NONSLAVIC_ROUTE_BATCH_20260707_CONTEXT_SAFETY_HITS.csv","fd4749bfbb39e592f49e5edfba8c49ae8fda296a","dc8e860102b58d4d7a29a79a30bf6b5228562484f69127f8ba2171649fe00281","548","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/branch-visible-inputs/042_260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_CE79DD0F_OLP_330_NONSLAVIC_ROUTE_BATCH_20260707_CONTROL_FILE_EXCLUSIONS.csv","ba016dab084991ae5dda7b9b72af7dffe0c34ddb","e828dcd0da001cd63cc0ed49a176d2843c27bcfd785dd963dccceb6d8d9c4a07","933","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/FILTERED_R3_PERSIANATE_ARABIC_ADJACENT_PATHS_2DE72748.txt","f11456b9302e9a7e3c441f6049a5e91ce7cd3a9d","12670a9701911c3674a6f8b60811fb3ad1e8c69074f15deeffe3c057df287edf","23734","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/MANIFEST.csv","93e1ac04d6d79b39254932e3c4a4f2c1e7db289a","97a409faff2dc334dc2c1be8056f3b3697d4d64224a7d43202dc5f72fb7e09df","11078","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/PACKAGE_VALIDATION_SHA256.txt","219634c1aff34a59885984a7dbc9ac081f92db8f","f2b1a891468b18f2b6610527adc75a605da95a42160611b956d74623cefb4ad6","91","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/PACKAGE_VALIDATION.json","f62da0d24e48b7c08852f18f1340267d85dba054","cd088f4d5c1306dd8eb1341883f1e650eef3f5b7f1e9b0738b8bd3760649e4c6","1303","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/R3_2DE72748_EXACT_BLOCKER_RECOVERY_ROWS.csv","7dfdd4914169836a815fb77ea1fbc8c87f8d2dea","ee435e11bb4c9317dc94d843a747554e89374a682278b5f7ac1b8f2a53eaa1a8","1265","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/R3_2DE72748_FABLE_ADVERSE_BOUNDARY_LEDGER.csv","5ee8896ce9e5ebd2e3eeb855b23a8bee9d25681c","48321beb6899df75bda3d5549b542a75d80011d7410a1f473c79839b834474be","1212","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/R3_2DE72748_LANGUAGE_BOUNDARY_ROWS.csv","28b4e604bf925d599b094102adbf24abbd7d4f1c","e17fa1775bd306c02ea2aae992778cb75f759f7093e44344a0a5dcb208e0b305","728","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/R3_2DE72748_RESET_AND_ROUTING_RULES.csv","86b854b44d412af88e8daf8b6cb9df5c144cb784","b9af09b6be3b06b9be8905a873a06bc1cecfb259cab8aad48a4a1e41bb4c0996","377","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/R3_2DE72748_SOURCE_USE_GAP_LEDGER.csv","66c1a21c324c6b12f3ac8a8a7d9de06d5727a2aa","bddddaf4095d5c1ebd95ff0c99259e72756d18d2bc9be3aae9c065864ee0344d","1667","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/README.md","73aedd99f83d17f8546532f1b9495ce8b58f13ff","4fb898531b165431751dff3cd289677cec5078723fc4abd641364f8906044274","1443","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/r3-2de72748-32e-ce79-route-context-source-use-gap-20260707/R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z/SHA256SUMS.txt","1c039efbb514277c3c929ddf516484580cbfda69","2e44fc31aa6bd58ffe4e9e84f8ecf06e79e238c0b00b33f633940b2a82822cd3","10838","R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_BOUNDARY_ROWS_2DE72748.csv","27049834a8877d3d957808cf2e6a17615ce85c5c","07508d84725fd09952f5e77ade8931d8efc83e78dbc14d03c9a121f379173e56","463","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_SENT_2DE72748.md","6b7b297ad2f3ce5a81c1f2dcec45fc9334c47afc","47b4a5e4c25f7df9d980f91c6c529eadae13fdf262b28fd523d03227a3699512","643","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/BRANCH_READBACK_ROWS_2DE72748.csv","fa3a8289dda11d9e46c19e2bbcbff8f93a80508b","b810c6070b58aead205301144422a2471dea1190143f994e6e2412a2d17612ec","814","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/CHILD_PACKET_INVENTORY_2DE72748.csv","f7ca2db0aa4a81204a635c50d06bf2f5c2136d37","d28452b0d8d3e1246d863bfffa35ead6d71d2fbdbd21105047856af1216cf58d","5761","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_2DE72748.csv","c40ae50e60dc55fd09b11378c18f8bea45304e6e","95262fd26ecd388b1e444ccc5232e2fcda0416f257f28b8e15716d28c256ecda","2485","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_2DE72748.csv","ce3811d80fb6b395eeefe69fe785ce7e63e78c5a","1b225a1acdf656b653e6958def50b399cc6dff71a00c32bf2d6c8eb78a56b5b5","2360","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/MANIFEST.csv","e42df4bccdf6d085b1b7e90e35849194f6c2eaf3","d0f7b29ccd1a2c3dc53b711403dfbb48df0a4fc75670d7032530f7141a4f6668","2173","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/README.md","967ee4642cce90236b3583c323366987b6b8ce0f","d36b2f39ec5802fcaeb9017a9098d2d746d63d4fa22910b6421f1333624adbef","1161","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/SHA256SUMS.txt","88116530281b11fa5a05dd9e6f2c1fd75aaa9b15","113f5df2a111b28d5b52ccc3a6dace01bdfe0dc1c610ebe91b2a6acd6facf695","1203","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/SOURCE_BODY_STATUS_ROWS_2DE72748.csv","83b0581c344ee06eb314ce15424f650fd7c93fb8","f419723d53640dab29844f18ac07b4ce9a6d9a9fc4a9929df1e3d63cbe753993","2134","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_2DE72748.csv","02b6a7d9673e3e3fdc7f6e9c5a8d3e1cbd09b0ef","e8ea10092258cf59a700d881c895e86b78d9d215481b39f879c200c3f873d4c7","2111","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/SUMMARY.json","53e7092b38f806a1c3d13a87cb77bf977eac7cd2","951fe8084eceb928b048e91d0db0ab629af24dad0f4047672c8210f4af9fd2ba","916","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/VISIBLE_SIBLING_WAKE_ROWS_2DE72748.csv","afced18563d772adf3e621b0e3b01bd3d5ae0006","9aae5f78de8bb94b9dbe942b0f54e94f1630e84a23675ae2316b4f81aa67fa25","1267","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-2de72748-32e-olp-b3-child-return-route-20260707/NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707/VISIBLE_SIBLING_WAKES_SENT_2DE72748.md","bedd94fbe6844243902e15284a5e6486145473c2","938b320a3d775f7ac616460ed95c54dcadcd3bf149a73a0193fe098003fefd16","790","NON_SLAVIC_CORE_2DE72748_32E_OLP_B3_CHILD_RETURN_ROUTE_20260707","package"
