evidence_intake_row_id,parent_criterion_row_id,parent_precondition_blocker_return_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,criterion_type,evidence_value_filled,evidence_source_pointer_filled,criterion_passed,criterion_failed,criterion_unfilled,precondition_blocker_resolution_allowed_after_review,true_precondition_update_allowed_after_review,query_execution_allowed_after_review,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEI-EVID-080,DMOI-RF-LSS-BCRPBER-CRIT-080,DMOI-RF-LSS-BCRPBRL-RET-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-081,DMOI-RF-LSS-BCRPBER-CRIT-081,DMOI-RF-LSS-BCRPBRL-RET-021,DMOI-RF-LSS-BCRPBLK-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-082,DMOI-RF-LSS-BCRPBER-CRIT-082,DMOI-RF-LSS-BCRPBRL-RET-021,DMOI-RF-LSS-BCRPBLK-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-083,DMOI-RF-LSS-BCRPBER-CRIT-083,DMOI-RF-LSS-BCRPBRL-RET-021,DMOI-RF-LSS-BCRPBLK-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-084,DMOI-RF-LSS-BCRPBER-CRIT-084,DMOI-RF-LSS-BCRPBRL-RET-021,DMOI-RF-LSS-BCRPBLK-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-085,DMOI-RF-LSS-BCRPBER-CRIT-085,DMOI-RF-LSS-BCRPBRL-RET-022,DMOI-RF-LSS-BCRPBLK-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-086,DMOI-RF-LSS-BCRPBER-CRIT-086,DMOI-RF-LSS-BCRPBRL-RET-022,DMOI-RF-LSS-BCRPBLK-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-087,DMOI-RF-LSS-BCRPBER-CRIT-087,DMOI-RF-LSS-BCRPBRL-RET-022,DMOI-RF-LSS-BCRPBLK-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-088,DMOI-RF-LSS-BCRPBER-CRIT-088,DMOI-RF-LSS-BCRPBRL-RET-022,DMOI-RF-LSS-BCRPBLK-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-089,DMOI-RF-LSS-BCRPBER-CRIT-089,DMOI-RF-LSS-BCRPBRL-RET-023,DMOI-RF-LSS-BCRPBLK-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-090,DMOI-RF-LSS-BCRPBER-CRIT-090,DMOI-RF-LSS-BCRPBRL-RET-023,DMOI-RF-LSS-BCRPBLK-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-091,DMOI-RF-LSS-BCRPBER-CRIT-091,DMOI-RF-LSS-BCRPBRL-RET-023,DMOI-RF-LSS-BCRPBLK-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-092,DMOI-RF-LSS-BCRPBER-CRIT-092,DMOI-RF-LSS-BCRPBRL-RET-023,DMOI-RF-LSS-BCRPBLK-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-093,DMOI-RF-LSS-BCRPBER-CRIT-093,DMOI-RF-LSS-BCRPBRL-RET-024,DMOI-RF-LSS-BCRPBLK-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-094,DMOI-RF-LSS-BCRPBER-CRIT-094,DMOI-RF-LSS-BCRPBRL-RET-024,DMOI-RF-LSS-BCRPBLK-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-095,DMOI-RF-LSS-BCRPBER-CRIT-095,DMOI-RF-LSS-BCRPBRL-RET-024,DMOI-RF-LSS-BCRPBLK-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-096,DMOI-RF-LSS-BCRPBER-CRIT-096,DMOI-RF-LSS-BCRPBRL-RET-024,DMOI-RF-LSS-BCRPBLK-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-097,DMOI-RF-LSS-BCRPBER-CRIT-097,DMOI-RF-LSS-BCRPBRL-RET-025,DMOI-RF-LSS-BCRPBLK-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-098,DMOI-RF-LSS-BCRPBER-CRIT-098,DMOI-RF-LSS-BCRPBRL-RET-025,DMOI-RF-LSS-BCRPBLK-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-099,DMOI-RF-LSS-BCRPBER-CRIT-099,DMOI-RF-LSS-BCRPBRL-RET-025,DMOI-RF-LSS-BCRPBLK-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-100,DMOI-RF-LSS-BCRPBER-CRIT-100,DMOI-RF-LSS-BCRPBRL-RET-025,DMOI-RF-LSS-BCRPBLK-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-101,DMOI-RF-LSS-BCRPBER-CRIT-101,DMOI-RF-LSS-BCRPBRL-RET-026,DMOI-RF-LSS-BCRPBLK-BLOCK-026,capture_policy_return_received,capture_policy_return_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-102,DMOI-RF-LSS-BCRPBER-CRIT-102,DMOI-RF-LSS-BCRPBRL-RET-026,DMOI-RF-LSS-BCRPBLK-BLOCK-026,capture_policy_return_received,capture_policy_return_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-103,DMOI-RF-LSS-BCRPBER-CRIT-103,DMOI-RF-LSS-BCRPBRL-RET-026,DMOI-RF-LSS-BCRPBLK-BLOCK-026,capture_policy_return_received,capture_policy_return_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-104,DMOI-RF-LSS-BCRPBER-CRIT-104,DMOI-RF-LSS-BCRPBRL-RET-026,DMOI-RF-LSS-BCRPBLK-BLOCK-026,capture_policy_return_received,capture_policy_return_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-105,DMOI-RF-LSS-BCRPBER-CRIT-105,DMOI-RF-LSS-BCRPBRL-RET-027,DMOI-RF-LSS-BCRPBLK-BLOCK-027,capture_policy_return_received,capture_policy_return_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-106,DMOI-RF-LSS-BCRPBER-CRIT-106,DMOI-RF-LSS-BCRPBRL-RET-027,DMOI-RF-LSS-BCRPBLK-BLOCK-027,capture_policy_return_received,capture_policy_return_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-107,DMOI-RF-LSS-BCRPBER-CRIT-107,DMOI-RF-LSS-BCRPBRL-RET-027,DMOI-RF-LSS-BCRPBLK-BLOCK-027,capture_policy_return_received,capture_policy_return_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-108,DMOI-RF-LSS-BCRPBER-CRIT-108,DMOI-RF-LSS-BCRPBRL-RET-027,DMOI-RF-LSS-BCRPBLK-BLOCK-027,capture_policy_return_received,capture_policy_return_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-109,DMOI-RF-LSS-BCRPBER-CRIT-109,DMOI-RF-LSS-BCRPBRL-RET-028,DMOI-RF-LSS-BCRPBLK-BLOCK-028,capture_policy_return_received,capture_policy_return_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-110,DMOI-RF-LSS-BCRPBER-CRIT-110,DMOI-RF-LSS-BCRPBRL-RET-028,DMOI-RF-LSS-BCRPBLK-BLOCK-028,capture_policy_return_received,capture_policy_return_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-111,DMOI-RF-LSS-BCRPBER-CRIT-111,DMOI-RF-LSS-BCRPBRL-RET-028,DMOI-RF-LSS-BCRPBLK-BLOCK-028,capture_policy_return_received,capture_policy_return_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-112,DMOI-RF-LSS-BCRPBER-CRIT-112,DMOI-RF-LSS-BCRPBRL-RET-028,DMOI-RF-LSS-BCRPBLK-BLOCK-028,capture_policy_return_received,capture_policy_return_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-113,DMOI-RF-LSS-BCRPBER-CRIT-113,DMOI-RF-LSS-BCRPBRL-RET-029,DMOI-RF-LSS-BCRPBLK-BLOCK-029,capture_policy_return_received,capture_policy_return_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-114,DMOI-RF-LSS-BCRPBER-CRIT-114,DMOI-RF-LSS-BCRPBRL-RET-029,DMOI-RF-LSS-BCRPBLK-BLOCK-029,capture_policy_return_received,capture_policy_return_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-115,DMOI-RF-LSS-BCRPBER-CRIT-115,DMOI-RF-LSS-BCRPBRL-RET-029,DMOI-RF-LSS-BCRPBLK-BLOCK-029,capture_policy_return_received,capture_policy_return_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-116,DMOI-RF-LSS-BCRPBER-CRIT-116,DMOI-RF-LSS-BCRPBRL-RET-029,DMOI-RF-LSS-BCRPBLK-BLOCK-029,capture_policy_return_received,capture_policy_return_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-117,DMOI-RF-LSS-BCRPBER-CRIT-117,DMOI-RF-LSS-BCRPBRL-RET-030,DMOI-RF-LSS-BCRPBLK-BLOCK-030,capture_policy_return_received,capture_policy_return_owner,evidence_values_reviewed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-118,DMOI-RF-LSS-BCRPBER-CRIT-118,DMOI-RF-LSS-BCRPBRL-RET-030,DMOI-RF-LSS-BCRPBLK-BLOCK-030,capture_policy_return_received,capture_policy_return_owner,evidence_values_reviewed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-119,DMOI-RF-LSS-BCRPBER-CRIT-119,DMOI-RF-LSS-BCRPBRL-RET-030,DMOI-RF-LSS-BCRPBLK-BLOCK-030,capture_policy_return_received,capture_policy_return_owner,evidence_values_reviewed,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-120,DMOI-RF-LSS-BCRPBER-CRIT-120,DMOI-RF-LSS-BCRPBRL-RET-030,DMOI-RF-LSS-BCRPBLK-BLOCK-030,capture_policy_return_received,capture_policy_return_owner,evidence_values_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-121,DMOI-RF-LSS-BCRPBER-CRIT-121,DMOI-RF-LSS-BCRPBRL-RET-031,DMOI-RF-LSS-BCRPBLK-BLOCK-031,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-122,DMOI-RF-LSS-BCRPBER-CRIT-122,DMOI-RF-LSS-BCRPBRL-RET-031,DMOI-RF-LSS-BCRPBLK-BLOCK-031,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-123,DMOI-RF-LSS-BCRPBER-CRIT-123,DMOI-RF-LSS-BCRPBRL-RET-031,DMOI-RF-LSS-BCRPBLK-BLOCK-031,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-124,DMOI-RF-LSS-BCRPBER-CRIT-124,DMOI-RF-LSS-BCRPBRL-RET-031,DMOI-RF-LSS-BCRPBLK-BLOCK-031,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-125,DMOI-RF-LSS-BCRPBER-CRIT-125,DMOI-RF-LSS-BCRPBRL-RET-032,DMOI-RF-LSS-BCRPBLK-BLOCK-032,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-126,DMOI-RF-LSS-BCRPBER-CRIT-126,DMOI-RF-LSS-BCRPBRL-RET-032,DMOI-RF-LSS-BCRPBLK-BLOCK-032,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-127,DMOI-RF-LSS-BCRPBER-CRIT-127,DMOI-RF-LSS-BCRPBRL-RET-032,DMOI-RF-LSS-BCRPBLK-BLOCK-032,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-128,DMOI-RF-LSS-BCRPBER-CRIT-128,DMOI-RF-LSS-BCRPBRL-RET-032,DMOI-RF-LSS-BCRPBLK-BLOCK-032,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-129,DMOI-RF-LSS-BCRPBER-CRIT-129,DMOI-RF-LSS-BCRPBRL-RET-033,DMOI-RF-LSS-BCRPBLK-BLOCK-033,capture_policy_return_received,capture_policy_return_owner,allowed_update_scope_bounded,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-130,DMOI-RF-LSS-BCRPBER-CRIT-130,DMOI-RF-LSS-BCRPBRL-RET-033,DMOI-RF-LSS-BCRPBLK-BLOCK-033,capture_policy_return_received,capture_policy_return_owner,allowed_update_scope_bounded,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-131,DMOI-RF-LSS-BCRPBER-CRIT-131,DMOI-RF-LSS-BCRPBRL-RET-033,DMOI-RF-LSS-BCRPBLK-BLOCK-033,capture_policy_return_received,capture_policy_return_owner,allowed_update_scope_bounded,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-132,DMOI-RF-LSS-BCRPBER-CRIT-132,DMOI-RF-LSS-BCRPBRL-RET-033,DMOI-RF-LSS-BCRPBLK-BLOCK-033,capture_policy_return_received,capture_policy_return_owner,allowed_update_scope_bounded,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-133,DMOI-RF-LSS-BCRPBER-CRIT-133,DMOI-RF-LSS-BCRPBRL-RET-034,DMOI-RF-LSS-BCRPBLK-BLOCK-034,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-134,DMOI-RF-LSS-BCRPBER-CRIT-134,DMOI-RF-LSS-BCRPBRL-RET-034,DMOI-RF-LSS-BCRPBLK-BLOCK-034,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-135,DMOI-RF-LSS-BCRPBER-CRIT-135,DMOI-RF-LSS-BCRPBRL-RET-034,DMOI-RF-LSS-BCRPBLK-BLOCK-034,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-136,DMOI-RF-LSS-BCRPBER-CRIT-136,DMOI-RF-LSS-BCRPBRL-RET-034,DMOI-RF-LSS-BCRPBLK-BLOCK-034,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-137,DMOI-RF-LSS-BCRPBER-CRIT-137,DMOI-RF-LSS-BCRPBRL-RET-035,DMOI-RF-LSS-BCRPBLK-BLOCK-035,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-138,DMOI-RF-LSS-BCRPBER-CRIT-138,DMOI-RF-LSS-BCRPBRL-RET-035,DMOI-RF-LSS-BCRPBLK-BLOCK-035,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-139,DMOI-RF-LSS-BCRPBER-CRIT-139,DMOI-RF-LSS-BCRPBRL-RET-035,DMOI-RF-LSS-BCRPBLK-BLOCK-035,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-140,DMOI-RF-LSS-BCRPBER-CRIT-140,DMOI-RF-LSS-BCRPBRL-RET-035,DMOI-RF-LSS-BCRPBLK-BLOCK-035,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-141,DMOI-RF-LSS-BCRPBER-CRIT-141,DMOI-RF-LSS-BCRPBRL-RET-036,DMOI-RF-LSS-BCRPBLK-BLOCK-036,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-142,DMOI-RF-LSS-BCRPBER-CRIT-142,DMOI-RF-LSS-BCRPBRL-RET-036,DMOI-RF-LSS-BCRPBLK-BLOCK-036,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-143,DMOI-RF-LSS-BCRPBER-CRIT-143,DMOI-RF-LSS-BCRPBRL-RET-036,DMOI-RF-LSS-BCRPBLK-BLOCK-036,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-144,DMOI-RF-LSS-BCRPBER-CRIT-144,DMOI-RF-LSS-BCRPBRL-RET-036,DMOI-RF-LSS-BCRPBLK-BLOCK-036,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-145,DMOI-RF-LSS-BCRPBER-CRIT-145,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-146,DMOI-RF-LSS-BCRPBER-CRIT-146,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-147,DMOI-RF-LSS-BCRPBER-CRIT-147,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-148,DMOI-RF-LSS-BCRPBER-CRIT-148,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-149,DMOI-RF-LSS-BCRPBER-CRIT-149,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-150,DMOI-RF-LSS-BCRPBER-CRIT-150,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-151,DMOI-RF-LSS-BCRPBER-CRIT-151,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-152,DMOI-RF-LSS-BCRPBER-CRIT-152,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-153,DMOI-RF-LSS-BCRPBER-CRIT-153,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-154,DMOI-RF-LSS-BCRPBER-CRIT-154,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-155,DMOI-RF-LSS-BCRPBER-CRIT-155,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-156,DMOI-RF-LSS-BCRPBER-CRIT-156,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-157,DMOI-RF-LSS-BCRPBER-CRIT-157,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEI-EVID-158,DMOI-RF-LSS-BCRPBER-CRIT-158,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,false,true,false,false,false,false,false
