precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_row_id,parent_precondition_blocker_return_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,current_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,decision_rows_required,criteria_rows_unfilled,true_precondition_update_allowed_after_resolution,precondition_blocker_resolution_ready_after_blocker,query_execution_allowed_after_blocker,result_capture_allowed_after_blocker,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0167,DMOI-RF-LSS-BCRPBEDPC-BLOCK-014,DMOI-RF-LSS-BCRPBLK-BLOCK-014,DMOI-RF-LSS-BCRPBRL-RET-014,capture_policy_finalized,capture_policy_return_owner,all_decision_fields_filled,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0168,DMOI-RF-LSS-BCRPBEDPC-BLOCK-014,DMOI-RF-LSS-BCRPBLK-BLOCK-014,DMOI-RF-LSS-BCRPBRL-RET-014,capture_policy_finalized,capture_policy_return_owner,all_decision_fields_filled,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0169,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0170,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0171,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0172,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0173,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0174,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0175,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0176,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0177,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0178,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0179,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0180,DMOI-RF-LSS-BCRPBEDPC-BLOCK-015,DMOI-RF-LSS-BCRPBLK-BLOCK-015,DMOI-RF-LSS-BCRPBRL-RET-015,capture_policy_finalized,capture_policy_return_owner,all_criteria_decisions_recorded,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0181,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0182,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0183,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0184,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0185,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0186,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0187,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0188,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0189,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0190,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0191,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0192,DMOI-RF-LSS-BCRPBEDPC-BLOCK-016,DMOI-RF-LSS-BCRPBLK-BLOCK-016,DMOI-RF-LSS-BCRPBRL-RET-016,capture_policy_finalized,capture_policy_return_owner,all_criteria_passed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0193,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0194,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0195,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0196,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0197,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0198,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0199,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0200,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0201,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0202,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0203,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0204,DMOI-RF-LSS-BCRPBEDPC-BLOCK-017,DMOI-RF-LSS-BCRPBLK-BLOCK-017,DMOI-RF-LSS-BCRPBRL-RET-017,capture_policy_finalized,capture_policy_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0205,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0206,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0207,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0208,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0209,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0210,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0211,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0212,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0213,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0214,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0215,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0216,DMOI-RF-LSS-BCRPBEDPC-BLOCK-018,DMOI-RF-LSS-BCRPBLK-BLOCK-018,DMOI-RF-LSS-BCRPBRL-RET-018,capture_policy_finalized,capture_policy_return_owner,evidence_values_reviewed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0217,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0218,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0219,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0220,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0221,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0222,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0223,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0224,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0225,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0226,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0227,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0228,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBRL-RET-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0229,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0230,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0231,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0232,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0233,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0234,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0235,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0236,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0237,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBRL-RET-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
