precondition_blocker_row_id,parent_resolution_precondition_row_id,parent_class_decision_summary_row_id,blocker_class,blocker_owner_class,precondition_name,current_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,true_precondition_update_allowed_after_resolution,class_resolution_ready_after_blocker,query_execution_allowed_after_blocker,result_capture_allowed_after_blocker,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBLK-BLOCK-099,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-100,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-101,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-102,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-103,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-104,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-105,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-106,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-107,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-108,DMOI-RF-LSS-BCRPC-CLASS-09,DMOI-RF-LSS-BCDL-CLASS-09,query_string_filled,query_term_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-109,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-110,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-111,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-118,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-119,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-120,DMOI-RF-LSS-BCRPC-CLASS-10,DMOI-RF-LSS-BCDL-CLASS-10,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-121,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-122,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-123,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-124,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-125,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-126,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-127,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-128,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-129,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPC-CLASS-11,DMOI-RF-LSS-BCDL-CLASS-11,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,decision_row_linkage_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,all_decision_fields_filled,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,all_criteria_passed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-137,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,no_criteria_failed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-138,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,evidence_values_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-139,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-140,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-141,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,allowed_update_scope_bounded,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-142,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,authority_role_validated,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-143,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,downstream_query_gate_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBLK-BLOCK-144,DMOI-RF-LSS-BCRPC-CLASS-12,DMOI-RF-LSS-BCDL-CLASS-12,service_route_selected,query_term_return_owner,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,false,false,false,false,false,false
