precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,true_precondition_update_allowed_after_return,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRL-RET-0422,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0422,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0422,capture_policy_return_received,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0423,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0423,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0423,capture_policy_return_received,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0424,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0424,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0424,capture_policy_return_received,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0425,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0425,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0425,capture_policy_return_received,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0426,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0426,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0426,capture_policy_return_received,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0427,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0427,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0427,capture_policy_return_received,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0428,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0428,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0428,capture_policy_return_received,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0429,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0429,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0429,capture_policy_return_received,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0430,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0430,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0430,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0431,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0431,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0431,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0432,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0432,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0432,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0433,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0433,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0433,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0434,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0434,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0434,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0435,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0435,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0435,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0436,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0436,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0436,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0437,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0437,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0437,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0438,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0438,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0438,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0439,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0439,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0439,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0440,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0440,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0440,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0441,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0441,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0441,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0442,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0442,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0442,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0443,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0443,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0443,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0444,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0444,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0444,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0445,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0445,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0445,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0446,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0446,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0446,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0447,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0447,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0447,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0448,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0448,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0448,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0449,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0449,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0449,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0450,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0450,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0450,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0451,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0451,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0451,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0452,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0452,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0452,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0453,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0453,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0453,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0454,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0454,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0454,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0455,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0455,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0455,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0456,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0456,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0456,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0457,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0457,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0457,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0458,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0458,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0458,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0459,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0459,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0459,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0460,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0460,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0460,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0461,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0461,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0461,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0462,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0462,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0462,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0463,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0463,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0463,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0464,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0464,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0464,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0465,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0465,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0465,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0466,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0466,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0466,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0467,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0467,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0467,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0468,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0468,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0468,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0469,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0469,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0469,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0470,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0470,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0470,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0471,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0471,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0471,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0472,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0472,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0472,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0473,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0473,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0473,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0474,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0474,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0474,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0475,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0475,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0475,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0476,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0476,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0476,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0477,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0477,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0477,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0478,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0478,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0478,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0479,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0479,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0479,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0480,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0480,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0480,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0481,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0481,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0481,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0482,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0482,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0482,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0483,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0483,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0483,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0484,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0484,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0484,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0485,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0485,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0485,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0486,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0486,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0486,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0487,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0487,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0487,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0488,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0488,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0488,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0489,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0489,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0489,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0490,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0490,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0490,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0491,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0491,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0491,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0492,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0492,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0492,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0493,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0493,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0493,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0494,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0494,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0494,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0495,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0495,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0495,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0496,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0496,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0496,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0497,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0497,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0497,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0498,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0498,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0498,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0499,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0499,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0499,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0500,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0500,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0500,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0501,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0501,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0501,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0502,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0502,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0502,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0503,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0503,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0503,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0504,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0504,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0504,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0505,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0505,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0505,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0506,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0506,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0506,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0507,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0507,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0507,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0508,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0508,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0508,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0509,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0509,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0509,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0510,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0510,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0510,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0511,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0511,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0511,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0512,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0512,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0512,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0513,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0513,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0513,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
