precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,request_fields_filled,request_packet_started,request_dispatched,return_received,precondition_blocker_resolved_after_return,true_precondition_update_allowed_after_return,precondition_blocker_resolution_ready_after_return,query_execution_allowed_after_return,result_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0228,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0228,DMOI-RF-LSS-BCRPBLK-BLOCK-019,DMOI-RF-LSS-BCRPBEDPC-BLOCK-019,capture_policy_finalized,capture_policy_return_owner,evidence_source_pointers_reviewed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0229,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0229,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0230,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0230,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0231,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0231,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0232,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0232,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0233,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0233,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0234,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0234,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0235,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0235,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0236,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0236,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0237,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0237,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0238,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0238,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0239,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0239,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0240,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0240,DMOI-RF-LSS-BCRPBLK-BLOCK-020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-020,capture_policy_finalized,capture_policy_return_owner,source_text_prohibition_confirmed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0241,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0241,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0242,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0242,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0243,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0243,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0244,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0244,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0245,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0245,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0246,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0246,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0247,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0247,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0248,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0248,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0249,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0249,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0250,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0250,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0251,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0251,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0252,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0252,DMOI-RF-LSS-BCRPBLK-BLOCK-021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-021,capture_policy_finalized,capture_policy_return_owner,allowed_update_scope_bounded,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0253,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0253,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0254,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0254,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0255,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0255,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0256,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0256,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0257,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0257,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0258,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0258,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0259,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0259,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0260,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0260,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0261,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0261,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0262,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0262,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0263,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0263,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0264,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0264,DMOI-RF-LSS-BCRPBLK-BLOCK-022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-022,capture_policy_finalized,capture_policy_return_owner,authority_role_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0265,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0265,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0266,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0266,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0267,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0267,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0268,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0268,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0269,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0269,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0270,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0270,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0271,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0271,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0272,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0272,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0273,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0273,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0274,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0274,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0275,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0275,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0276,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0276,DMOI-RF-LSS-BCRPBLK-BLOCK-023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-023,capture_policy_finalized,capture_policy_return_owner,downstream_query_gate_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0277,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0277,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0278,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0278,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0279,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0279,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0280,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0280,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0281,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0281,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0282,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0282,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0283,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0283,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0284,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0284,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0285,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0285,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0286,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0286,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0287,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0287,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0288,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0288,DMOI-RF-LSS-BCRPBLK-BLOCK-024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-024,capture_policy_finalized,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0289,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0289,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0290,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0290,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0291,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0291,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0292,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0292,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0293,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0293,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0294,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0294,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0295,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0295,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0296,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0296,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0297,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0297,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0298,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0298,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0299,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0299,DMOI-RF-LSS-BCRPBLK-BLOCK-025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-025,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
