criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_precondition_blocker_return_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,criterion_type,decision_recorded,criterion_passed,criterion_failed,criterion_unfilled,precondition_blocker_resolution_allowed_after_decision,true_precondition_update_allowed_after_decision,query_execution_allowed_after_decision,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDL-DEC-144,DMOI-RF-LSS-BCRPBEI-EVID-144,DMOI-RF-LSS-BCRPBER-CRIT-144,DMOI-RF-LSS-BCRPBRL-RET-036,DMOI-RF-LSS-BCRPBLK-BLOCK-036,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-145,DMOI-RF-LSS-BCRPBEI-EVID-145,DMOI-RF-LSS-BCRPBER-CRIT-145,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-146,DMOI-RF-LSS-BCRPBEI-EVID-146,DMOI-RF-LSS-BCRPBER-CRIT-146,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-147,DMOI-RF-LSS-BCRPBEI-EVID-147,DMOI-RF-LSS-BCRPBER-CRIT-147,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-148,DMOI-RF-LSS-BCRPBEI-EVID-148,DMOI-RF-LSS-BCRPBER-CRIT-148,DMOI-RF-LSS-BCRPBRL-RET-037,DMOI-RF-LSS-BCRPBLK-BLOCK-037,evidence_intake_gate_reviewed,evidence_governance_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-149,DMOI-RF-LSS-BCRPBEI-EVID-149,DMOI-RF-LSS-BCRPBER-CRIT-149,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-150,DMOI-RF-LSS-BCRPBEI-EVID-150,DMOI-RF-LSS-BCRPBER-CRIT-150,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-151,DMOI-RF-LSS-BCRPBEI-EVID-151,DMOI-RF-LSS-BCRPBER-CRIT-151,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-152,DMOI-RF-LSS-BCRPBEI-EVID-152,DMOI-RF-LSS-BCRPBER-CRIT-152,DMOI-RF-LSS-BCRPBRL-RET-038,DMOI-RF-LSS-BCRPBLK-BLOCK-038,evidence_intake_gate_reviewed,evidence_governance_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-153,DMOI-RF-LSS-BCRPBEI-EVID-153,DMOI-RF-LSS-BCRPBER-CRIT-153,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-154,DMOI-RF-LSS-BCRPBEI-EVID-154,DMOI-RF-LSS-BCRPBER-CRIT-154,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-155,DMOI-RF-LSS-BCRPBEI-EVID-155,DMOI-RF-LSS-BCRPBER-CRIT-155,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-156,DMOI-RF-LSS-BCRPBEI-EVID-156,DMOI-RF-LSS-BCRPBER-CRIT-156,DMOI-RF-LSS-BCRPBRL-RET-039,DMOI-RF-LSS-BCRPBLK-BLOCK-039,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-157,DMOI-RF-LSS-BCRPBEI-EVID-157,DMOI-RF-LSS-BCRPBER-CRIT-157,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-158,DMOI-RF-LSS-BCRPBEI-EVID-158,DMOI-RF-LSS-BCRPBER-CRIT-158,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-159,DMOI-RF-LSS-BCRPBEI-EVID-159,DMOI-RF-LSS-BCRPBER-CRIT-159,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-160,DMOI-RF-LSS-BCRPBEI-EVID-160,DMOI-RF-LSS-BCRPBER-CRIT-160,DMOI-RF-LSS-BCRPBRL-RET-040,DMOI-RF-LSS-BCRPBLK-BLOCK-040,evidence_intake_gate_reviewed,evidence_governance_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-161,DMOI-RF-LSS-BCRPBEI-EVID-161,DMOI-RF-LSS-BCRPBER-CRIT-161,DMOI-RF-LSS-BCRPBRL-RET-041,DMOI-RF-LSS-BCRPBLK-BLOCK-041,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-162,DMOI-RF-LSS-BCRPBEI-EVID-162,DMOI-RF-LSS-BCRPBER-CRIT-162,DMOI-RF-LSS-BCRPBRL-RET-041,DMOI-RF-LSS-BCRPBLK-BLOCK-041,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-163,DMOI-RF-LSS-BCRPBEI-EVID-163,DMOI-RF-LSS-BCRPBER-CRIT-163,DMOI-RF-LSS-BCRPBRL-RET-041,DMOI-RF-LSS-BCRPBLK-BLOCK-041,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-164,DMOI-RF-LSS-BCRPBEI-EVID-164,DMOI-RF-LSS-BCRPBER-CRIT-164,DMOI-RF-LSS-BCRPBRL-RET-041,DMOI-RF-LSS-BCRPBLK-BLOCK-041,evidence_intake_gate_reviewed,evidence_governance_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-165,DMOI-RF-LSS-BCRPBEI-EVID-165,DMOI-RF-LSS-BCRPBER-CRIT-165,DMOI-RF-LSS-BCRPBRL-RET-042,DMOI-RF-LSS-BCRPBLK-BLOCK-042,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-166,DMOI-RF-LSS-BCRPBEI-EVID-166,DMOI-RF-LSS-BCRPBER-CRIT-166,DMOI-RF-LSS-BCRPBRL-RET-042,DMOI-RF-LSS-BCRPBLK-BLOCK-042,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-167,DMOI-RF-LSS-BCRPBEI-EVID-167,DMOI-RF-LSS-BCRPBER-CRIT-167,DMOI-RF-LSS-BCRPBRL-RET-042,DMOI-RF-LSS-BCRPBLK-BLOCK-042,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-168,DMOI-RF-LSS-BCRPBEI-EVID-168,DMOI-RF-LSS-BCRPBER-CRIT-168,DMOI-RF-LSS-BCRPBRL-RET-042,DMOI-RF-LSS-BCRPBLK-BLOCK-042,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_values_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-169,DMOI-RF-LSS-BCRPBEI-EVID-169,DMOI-RF-LSS-BCRPBER-CRIT-169,DMOI-RF-LSS-BCRPBRL-RET-043,DMOI-RF-LSS-BCRPBLK-BLOCK-043,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-170,DMOI-RF-LSS-BCRPBEI-EVID-170,DMOI-RF-LSS-BCRPBER-CRIT-170,DMOI-RF-LSS-BCRPBRL-RET-043,DMOI-RF-LSS-BCRPBLK-BLOCK-043,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-171,DMOI-RF-LSS-BCRPBEI-EVID-171,DMOI-RF-LSS-BCRPBER-CRIT-171,DMOI-RF-LSS-BCRPBRL-RET-043,DMOI-RF-LSS-BCRPBLK-BLOCK-043,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-172,DMOI-RF-LSS-BCRPBEI-EVID-172,DMOI-RF-LSS-BCRPBER-CRIT-172,DMOI-RF-LSS-BCRPBRL-RET-043,DMOI-RF-LSS-BCRPBLK-BLOCK-043,evidence_intake_gate_reviewed,evidence_governance_owner,evidence_source_pointers_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-173,DMOI-RF-LSS-BCRPBEI-EVID-173,DMOI-RF-LSS-BCRPBER-CRIT-173,DMOI-RF-LSS-BCRPBRL-RET-044,DMOI-RF-LSS-BCRPBLK-BLOCK-044,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-174,DMOI-RF-LSS-BCRPBEI-EVID-174,DMOI-RF-LSS-BCRPBER-CRIT-174,DMOI-RF-LSS-BCRPBRL-RET-044,DMOI-RF-LSS-BCRPBLK-BLOCK-044,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-175,DMOI-RF-LSS-BCRPBEI-EVID-175,DMOI-RF-LSS-BCRPBER-CRIT-175,DMOI-RF-LSS-BCRPBRL-RET-044,DMOI-RF-LSS-BCRPBLK-BLOCK-044,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-176,DMOI-RF-LSS-BCRPBEI-EVID-176,DMOI-RF-LSS-BCRPBER-CRIT-176,DMOI-RF-LSS-BCRPBRL-RET-044,DMOI-RF-LSS-BCRPBLK-BLOCK-044,evidence_intake_gate_reviewed,evidence_governance_owner,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-177,DMOI-RF-LSS-BCRPBEI-EVID-177,DMOI-RF-LSS-BCRPBER-CRIT-177,DMOI-RF-LSS-BCRPBRL-RET-045,DMOI-RF-LSS-BCRPBLK-BLOCK-045,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_update_scope_bounded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-178,DMOI-RF-LSS-BCRPBEI-EVID-178,DMOI-RF-LSS-BCRPBER-CRIT-178,DMOI-RF-LSS-BCRPBRL-RET-045,DMOI-RF-LSS-BCRPBLK-BLOCK-045,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_update_scope_bounded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-179,DMOI-RF-LSS-BCRPBEI-EVID-179,DMOI-RF-LSS-BCRPBER-CRIT-179,DMOI-RF-LSS-BCRPBRL-RET-045,DMOI-RF-LSS-BCRPBLK-BLOCK-045,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_update_scope_bounded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-180,DMOI-RF-LSS-BCRPBEI-EVID-180,DMOI-RF-LSS-BCRPBER-CRIT-180,DMOI-RF-LSS-BCRPBRL-RET-045,DMOI-RF-LSS-BCRPBLK-BLOCK-045,evidence_intake_gate_reviewed,evidence_governance_owner,allowed_update_scope_bounded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-181,DMOI-RF-LSS-BCRPBEI-EVID-181,DMOI-RF-LSS-BCRPBER-CRIT-181,DMOI-RF-LSS-BCRPBRL-RET-046,DMOI-RF-LSS-BCRPBLK-BLOCK-046,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-182,DMOI-RF-LSS-BCRPBEI-EVID-182,DMOI-RF-LSS-BCRPBER-CRIT-182,DMOI-RF-LSS-BCRPBRL-RET-046,DMOI-RF-LSS-BCRPBLK-BLOCK-046,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-183,DMOI-RF-LSS-BCRPBEI-EVID-183,DMOI-RF-LSS-BCRPBER-CRIT-183,DMOI-RF-LSS-BCRPBRL-RET-046,DMOI-RF-LSS-BCRPBLK-BLOCK-046,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-184,DMOI-RF-LSS-BCRPBEI-EVID-184,DMOI-RF-LSS-BCRPBER-CRIT-184,DMOI-RF-LSS-BCRPBRL-RET-046,DMOI-RF-LSS-BCRPBLK-BLOCK-046,evidence_intake_gate_reviewed,evidence_governance_owner,authority_role_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-185,DMOI-RF-LSS-BCRPBEI-EVID-185,DMOI-RF-LSS-BCRPBER-CRIT-185,DMOI-RF-LSS-BCRPBRL-RET-047,DMOI-RF-LSS-BCRPBLK-BLOCK-047,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-186,DMOI-RF-LSS-BCRPBEI-EVID-186,DMOI-RF-LSS-BCRPBER-CRIT-186,DMOI-RF-LSS-BCRPBRL-RET-047,DMOI-RF-LSS-BCRPBLK-BLOCK-047,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-187,DMOI-RF-LSS-BCRPBEI-EVID-187,DMOI-RF-LSS-BCRPBER-CRIT-187,DMOI-RF-LSS-BCRPBRL-RET-047,DMOI-RF-LSS-BCRPBLK-BLOCK-047,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-188,DMOI-RF-LSS-BCRPBEI-EVID-188,DMOI-RF-LSS-BCRPBER-CRIT-188,DMOI-RF-LSS-BCRPBRL-RET-047,DMOI-RF-LSS-BCRPBLK-BLOCK-047,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_query_gate_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-189,DMOI-RF-LSS-BCRPBEI-EVID-189,DMOI-RF-LSS-BCRPBER-CRIT-189,DMOI-RF-LSS-BCRPBRL-RET-048,DMOI-RF-LSS-BCRPBLK-BLOCK-048,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-190,DMOI-RF-LSS-BCRPBEI-EVID-190,DMOI-RF-LSS-BCRPBER-CRIT-190,DMOI-RF-LSS-BCRPBRL-RET-048,DMOI-RF-LSS-BCRPBLK-BLOCK-048,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-191,DMOI-RF-LSS-BCRPBEI-EVID-191,DMOI-RF-LSS-BCRPBER-CRIT-191,DMOI-RF-LSS-BCRPBRL-RET-048,DMOI-RF-LSS-BCRPBLK-BLOCK-048,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-192,DMOI-RF-LSS-BCRPBEI-EVID-192,DMOI-RF-LSS-BCRPBER-CRIT-192,DMOI-RF-LSS-BCRPBRL-RET-048,DMOI-RF-LSS-BCRPBLK-BLOCK-048,evidence_intake_gate_reviewed,evidence_governance_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-193,DMOI-RF-LSS-BCRPBEI-EVID-193,DMOI-RF-LSS-BCRPBER-CRIT-193,DMOI-RF-LSS-BCRPBRL-RET-049,DMOI-RF-LSS-BCRPBLK-BLOCK-049,forbidden_source_text_confirmed,evidence_governance_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-194,DMOI-RF-LSS-BCRPBEI-EVID-194,DMOI-RF-LSS-BCRPBER-CRIT-194,DMOI-RF-LSS-BCRPBRL-RET-049,DMOI-RF-LSS-BCRPBLK-BLOCK-049,forbidden_source_text_confirmed,evidence_governance_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-195,DMOI-RF-LSS-BCRPBEI-EVID-195,DMOI-RF-LSS-BCRPBER-CRIT-195,DMOI-RF-LSS-BCRPBRL-RET-049,DMOI-RF-LSS-BCRPBLK-BLOCK-049,forbidden_source_text_confirmed,evidence_governance_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-196,DMOI-RF-LSS-BCRPBEI-EVID-196,DMOI-RF-LSS-BCRPBER-CRIT-196,DMOI-RF-LSS-BCRPBRL-RET-049,DMOI-RF-LSS-BCRPBLK-BLOCK-049,forbidden_source_text_confirmed,evidence_governance_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-197,DMOI-RF-LSS-BCRPBEI-EVID-197,DMOI-RF-LSS-BCRPBER-CRIT-197,DMOI-RF-LSS-BCRPBRL-RET-050,DMOI-RF-LSS-BCRPBLK-BLOCK-050,forbidden_source_text_confirmed,evidence_governance_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-198,DMOI-RF-LSS-BCRPBEI-EVID-198,DMOI-RF-LSS-BCRPBER-CRIT-198,DMOI-RF-LSS-BCRPBRL-RET-050,DMOI-RF-LSS-BCRPBLK-BLOCK-050,forbidden_source_text_confirmed,evidence_governance_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-199,DMOI-RF-LSS-BCRPBEI-EVID-199,DMOI-RF-LSS-BCRPBER-CRIT-199,DMOI-RF-LSS-BCRPBRL-RET-050,DMOI-RF-LSS-BCRPBLK-BLOCK-050,forbidden_source_text_confirmed,evidence_governance_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-200,DMOI-RF-LSS-BCRPBEI-EVID-200,DMOI-RF-LSS-BCRPBER-CRIT-200,DMOI-RF-LSS-BCRPBRL-RET-050,DMOI-RF-LSS-BCRPBLK-BLOCK-050,forbidden_source_text_confirmed,evidence_governance_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-201,DMOI-RF-LSS-BCRPBEI-EVID-201,DMOI-RF-LSS-BCRPBER-CRIT-201,DMOI-RF-LSS-BCRPBRL-RET-051,DMOI-RF-LSS-BCRPBLK-BLOCK-051,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-202,DMOI-RF-LSS-BCRPBEI-EVID-202,DMOI-RF-LSS-BCRPBER-CRIT-202,DMOI-RF-LSS-BCRPBRL-RET-051,DMOI-RF-LSS-BCRPBLK-BLOCK-051,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-203,DMOI-RF-LSS-BCRPBEI-EVID-203,DMOI-RF-LSS-BCRPBER-CRIT-203,DMOI-RF-LSS-BCRPBRL-RET-051,DMOI-RF-LSS-BCRPBLK-BLOCK-051,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-204,DMOI-RF-LSS-BCRPBEI-EVID-204,DMOI-RF-LSS-BCRPBER-CRIT-204,DMOI-RF-LSS-BCRPBRL-RET-051,DMOI-RF-LSS-BCRPBLK-BLOCK-051,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-205,DMOI-RF-LSS-BCRPBEI-EVID-205,DMOI-RF-LSS-BCRPBER-CRIT-205,DMOI-RF-LSS-BCRPBRL-RET-052,DMOI-RF-LSS-BCRPBLK-BLOCK-052,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-206,DMOI-RF-LSS-BCRPBEI-EVID-206,DMOI-RF-LSS-BCRPBER-CRIT-206,DMOI-RF-LSS-BCRPBRL-RET-052,DMOI-RF-LSS-BCRPBLK-BLOCK-052,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-207,DMOI-RF-LSS-BCRPBEI-EVID-207,DMOI-RF-LSS-BCRPBER-CRIT-207,DMOI-RF-LSS-BCRPBRL-RET-052,DMOI-RF-LSS-BCRPBLK-BLOCK-052,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-208,DMOI-RF-LSS-BCRPBEI-EVID-208,DMOI-RF-LSS-BCRPBER-CRIT-208,DMOI-RF-LSS-BCRPBRL-RET-052,DMOI-RF-LSS-BCRPBLK-BLOCK-052,forbidden_source_text_confirmed,evidence_governance_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-209,DMOI-RF-LSS-BCRPBEI-EVID-209,DMOI-RF-LSS-BCRPBER-CRIT-209,DMOI-RF-LSS-BCRPBRL-RET-053,DMOI-RF-LSS-BCRPBLK-BLOCK-053,forbidden_source_text_confirmed,evidence_governance_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-210,DMOI-RF-LSS-BCRPBEI-EVID-210,DMOI-RF-LSS-BCRPBER-CRIT-210,DMOI-RF-LSS-BCRPBRL-RET-053,DMOI-RF-LSS-BCRPBLK-BLOCK-053,forbidden_source_text_confirmed,evidence_governance_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-211,DMOI-RF-LSS-BCRPBEI-EVID-211,DMOI-RF-LSS-BCRPBER-CRIT-211,DMOI-RF-LSS-BCRPBRL-RET-053,DMOI-RF-LSS-BCRPBLK-BLOCK-053,forbidden_source_text_confirmed,evidence_governance_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
