section,row_id,slot_or_service,parent_id,linked_row,status_or_blank_fields,query_allowed_now
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-065,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-065,DMOI-RF-LSS-QTRL-TERM-15,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-066,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-066,DMOI-RF-LSS-QTRL-TERM-15,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-067,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-067,DMOI-RF-LSS-QTRL-TERM-15,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-068,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-068,DMOI-RF-LSS-QTRL-TERM-15,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-069,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-069,DMOI-RF-LSS-QTRL-TERM-16,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-070,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-070,DMOI-RF-LSS-QTRL-TERM-16,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-071,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-071,DMOI-RF-LSS-QTRL-TERM-16,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-072,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-072,DMOI-RF-LSS-QTRL-TERM-16,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-073,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-073,DMOI-RF-LSS-QTRL-TERM-17,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-074,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-074,DMOI-RF-LSS-QTRL-TERM-17,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-075,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-075,DMOI-RF-LSS-QTRL-TERM-17,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-076,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-076,DMOI-RF-LSS-QTRL-TERM-17,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-077,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-077,DMOI-RF-LSS-QTRL-TERM-18,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-078,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-078,DMOI-RF-LSS-QTRL-TERM-18,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-079,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-079,DMOI-RF-LSS-QTRL-TERM-18,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-080,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-080,DMOI-RF-LSS-QTRL-TERM-18,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-081,Tesaurus Tematis,DMOI-RF-LSS-CPRL-ASSIGN-081,DMOI-RF-LSS-QTRL-TERM-19,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-082,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-082,DMOI-RF-LSS-QTRL-TERM-19,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-083,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-083,DMOI-RF-LSS-QTRL-TERM-19,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-084,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-ASSIGN-084,DMOI-RF-LSS-QTRL-TERM-19,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-085,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-ASSIGN-085,DMOI-RF-LSS-QTRL-TERM-20,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_service_option_query_term,DMOI-RF-LSS-QTRL-OPT-086,Korpus Indonesia,DMOI-RF-LSS-CPRL-ASSIGN-086,DMOI-RF-LSS-QTRL-TERM-20,missing_query_term_authority_return_and_capture_policy_authority_return,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-01,Tesaurus Tematis,DMOI-RF-LSS-CPRL-RETURN-01,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-03; DMOI-RF-LSS-QTRL-TERM-04; DMOI-RF-LSS-QTRL-TERM-05; DMOI-RF-LSS-QTRL-TERM-06; DMOI-RF-LSS-QTRL-TERM-07; DMOI-RF-LSS-QTRL-TERM-08; DMOI-RF-LSS-QTRL-TERM-09; DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11; DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13; DMOI-RF-LSS-QTRL-TERM-16; DMOI-RF-LSS-QTRL-TERM-17; DMOI-RF-LSS-QTRL-TERM-18; DMOI-RF-LSS-QTRL-TERM-19,query_term_returns_received_0_of_17,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-02,Korpus Indonesia,DMOI-RF-LSS-CPRL-RETURN-02,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-03; DMOI-RF-LSS-QTRL-TERM-04; DMOI-RF-LSS-QTRL-TERM-05; DMOI-RF-LSS-QTRL-TERM-06; DMOI-RF-LSS-QTRL-TERM-07; DMOI-RF-LSS-QTRL-TERM-08; DMOI-RF-LSS-QTRL-TERM-09; DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11; DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13; DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15; DMOI-RF-LSS-QTRL-TERM-16; DMOI-RF-LSS-QTRL-TERM-17; DMOI-RF-LSS-QTRL-TERM-18; DMOI-RF-LSS-QTRL-TERM-19; DMOI-RF-LSS-QTRL-TERM-20,query_term_returns_received_0_of_20,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-03,Kamus Besar Bahasa Indonesia,DMOI-RF-LSS-CPRL-RETURN-03,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-03; DMOI-RF-LSS-QTRL-TERM-04; DMOI-RF-LSS-QTRL-TERM-05; DMOI-RF-LSS-QTRL-TERM-06; DMOI-RF-LSS-QTRL-TERM-07; DMOI-RF-LSS-QTRL-TERM-08; DMOI-RF-LSS-QTRL-TERM-09; DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11; DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13; DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15; DMOI-RF-LSS-QTRL-TERM-16; DMOI-RF-LSS-QTRL-TERM-17; DMOI-RF-LSS-QTRL-TERM-18; DMOI-RF-LSS-QTRL-TERM-19,query_term_returns_received_0_of_19,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-04,Senarai Padanan Asing Indonesia / Pasti,DMOI-RF-LSS-CPRL-RETURN-04,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-03; DMOI-RF-LSS-QTRL-TERM-04; DMOI-RF-LSS-QTRL-TERM-05; DMOI-RF-LSS-QTRL-TERM-06; DMOI-RF-LSS-QTRL-TERM-07; DMOI-RF-LSS-QTRL-TERM-08; DMOI-RF-LSS-QTRL-TERM-09; DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11; DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13; DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15; DMOI-RF-LSS-QTRL-TERM-16; DMOI-RF-LSS-QTRL-TERM-17; DMOI-RF-LSS-QTRL-TERM-18; DMOI-RF-LSS-QTRL-TERM-19,query_term_returns_received_0_of_19,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-05,Penerjemahan Daring / Penjaring,DMOI-RF-LSS-CPRL-RETURN-05,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11; DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13; DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15; DMOI-RF-LSS-QTRL-TERM-20,query_term_returns_received_0_of_9,false
affected_capture_policy_return,DMOI-RF-LSS-QTRL-CPRETURN-06,EYD Edisi V,DMOI-RF-LSS-CPRL-RETURN-06,DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15,query_term_returns_received_0_of_2,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-01,relation/function boundary in discrete structures,DMOI-RF-LSS-CPRL-FAMILY-01,DMOI-RF-LSS-QTRL-TERM-01; DMOI-RF-LSS-QTRL-TERM-02; DMOI-RF-LSS-QTRL-TERM-03,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-02,"domain, codomain, and range language",DMOI-RF-LSS-CPRL-FAMILY-02,DMOI-RF-LSS-QTRL-TERM-04; DMOI-RF-LSS-QTRL-TERM-05; DMOI-RF-LSS-QTRL-TERM-06,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-03,"function property family: one-to-one, onto, injective, surjective, bijective",DMOI-RF-LSS-CPRL-FAMILY-03,DMOI-RF-LSS-QTRL-TERM-07; DMOI-RF-LSS-QTRL-TERM-08; DMOI-RF-LSS-QTRL-TERM-09,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-04,"equivalence relation, partial order, and poset family",DMOI-RF-LSS-CPRL-FAMILY-04,DMOI-RF-LSS-QTRL-TERM-10; DMOI-RF-LSS-QTRL-TERM-11,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-05,composition and inverse operation language,DMOI-RF-LSS-CPRL-FAMILY-05,DMOI-RF-LSS-QTRL-TERM-12; DMOI-RF-LSS-QTRL-TERM-13,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-06,mapping notation and arrow-reading conventions,DMOI-RF-LSS-CPRL-FAMILY-06,DMOI-RF-LSS-QTRL-TERM-14; DMOI-RF-LSS-QTRL-TERM-15,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-07,"relation properties: reflexive, symmetric, antisymmetric, transitive",DMOI-RF-LSS-CPRL-FAMILY-07,DMOI-RF-LSS-QTRL-TERM-16; DMOI-RF-LSS-QTRL-TERM-17; DMOI-RF-LSS-QTRL-TERM-18; DMOI-RF-LSS-QTRL-TERM-19,not_ready_query_term_return_ledger_blank_only,false
affected_candidate_family_query_term,DMOI-RF-LSS-QTRL-FAMILY-08,high-density DMOI relation/function source files as future packet shelves,DMOI-RF-LSS-CPRL-FAMILY-08,DMOI-RF-LSS-QTRL-TERM-20,not_ready_query_term_return_ledger_blank_only,false
