"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\B3_UPLOADER_READY_SUMMARY.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\B3_UPLOADER_READY_SUMMARY.csv",".csv","785","2026-07-06T08:09:53.5388751Z","421EC09A4B1B0356B1EF4D0595EC045E1DD22FAB0EE88DB11929F96E141EDEEE"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_FABLE_BRANCH_WEIGHT_SOURCE_USE_ADVERSE_LEDGER.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_FABLE_BRANCH_WEIGHT_SOURCE_USE_ADVERSE_LEDGER.csv",".csv","11257","2026-07-06T08:09:53.4737525Z","386D1BA2B13E3D084C4AD58097E02AE723C443D33717E682110D7777AF8CFFDB"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_BLOCKERS_RECOVERY_ROWS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_BLOCKERS_RECOVERY_ROWS.csv",".csv","12222","2026-07-06T08:09:53.4717470Z","8618AD005E6E6F6C41314F82CB1345036C8ABCD3C1466380ED72C11B35E95FFC"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_ADJACENT_EIGEN_LINEAR_ALGEBRA_ROWS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_ADJACENT_EIGEN_LINEAR_ALGEBRA_ROWS.csv",".csv","25199","2026-07-06T08:09:53.4677350Z","534335ACB7C6D157D25D6A532ECAA1464C96F5710F7DBC891175FE62527EA40F"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_TERM_ALTERNATIVES_FORMULA_NOTES.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_TERM_ALTERNATIVES_FORMULA_NOTES.csv",".csv","60182","2026-07-06T08:09:53.4659906Z","797D79392E401896C8EDF6D2CC0DAE5A3C381929DB8AFAC3700209AE195F9370"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_GATED_DRAFT_PRETRANSLATION_ROWS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_GATED_DRAFT_PRETRANSLATION_ROWS.csv",".csv","86015","2026-07-06T08:09:53.4599764Z","0904534699D7EA3B0E2711BE9450526F43B533EB684F749A7F2226EC39DCC2F7"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_CONTEXT_NOTES.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_CONTEXT_NOTES.csv",".csv","124076","2026-07-06T08:09:53.4539604Z","327CF70B5601FD7353474CEC9C2C1783F8DC75ACC983012A85B7A6FA7D63BBF5"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_BODY_SOURCE_WITNESS_STATUS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\R3_AC6F4_SOURCE_BODY_SOURCE_WITNESS_STATUS.csv",".csv","2804","2026-07-06T08:09:53.4462002Z","742B6578B87FB6D046357D6D97C1DF11B2593DB3E0CAA75A10515C2AC0EA378E"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\BRANCH_AC6F4_R3_AUTHORITY_RESPONSE_VISIBILITY.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\BRANCH_AC6F4_R3_AUTHORITY_RESPONSE_VISIBILITY.csv",".csv","33147","2026-07-06T08:09:53.4441953Z","0840CC91BF81622E89051C6B4770A4271B61DA22E4472620434DA3992F97B306"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\BRANCH_AC6F4_RELEVANT_DELTA_FROM_212DFB.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706\R3_AC6F4_BRANCH_HEAD_ALIGNMENT_20260706T080947Z\BRANCH_AC6F4_RELEVANT_DELTA_FROM_212DFB.csv",".csv","79845","2026-07-06T08:09:53.3792878Z","39943A36C33EEC4A47F3CE8FBB76347DD027B85DB0E9E7E75F215AE7DA508A05"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SHA256SUMS.txt","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SHA256SUMS.txt",".txt","2429","2026-07-06T08:07:27.7770008Z","FDDCB4391348D42A12D06A8F6EA64BE6DA9418F912F97C153EDB4637EECCC2DC"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\MANIFEST.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\MANIFEST.csv",".csv","4149","2026-07-06T08:07:27.6882128Z","32F4D95D12D9A47BF7CA99D3397D22D9310270A2E3FBDA3FCF0E0901CAE3D53B"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\logs\LOGBOOK_EXCERPT_20260706.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\logs\LOGBOOK_EXCERPT_20260706.md",".md","572","2026-07-06T08:07:27.5181161Z","FA4FD41A21327D8789EF0708AE80B948B6668B56E1B20191FC2B3F9B83E44273"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\B3_UPLOADER_READY_SUMMARY.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\B3_UPLOADER_READY_SUMMARY.md",".md","1031","2026-07-06T08:07:27.5103485Z","FF8261E940142139E58C4056ED75D55C76470BDE064DF0863D9EE4868B54FDC1"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\README.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\README.md",".md","1118","2026-07-06T08:07:27.5063350Z","02701644C25864EE26E9C826B047A4B3C1F77772E110922E9A0E8BB9A3D43294"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SUMMARY.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SUMMARY.csv",".csv","967","2026-07-06T08:07:27.4945640Z","B8DD49699FD0BB9FDD55AB643F7473ABEFC438E8D6BA7EB573D3DBEDD98F95B2"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\BLOCKER_RECOVERY_ROWS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\BLOCKER_RECOVERY_ROWS.csv",".csv","790","2026-07-06T08:07:27.4885465Z","C1D9D062F818EC4784373EBAD6DF3F8B27AA2524243A229EE86B3860BAB55D74"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\AUTHORITY_GAP_CROSSWALK.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\AUTHORITY_GAP_CROSSWALK.csv",".csv","7582","2026-07-06T08:07:27.4865412Z","3919573B5908F4A12E3E3DCFBD206594F26B0FE995177EFFDAC30404C98354F5"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SOURCE_BODY_PROVENANCE_ROUTES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\SOURCE_BODY_PROVENANCE_ROUTES.csv",".csv","3241","2026-07-06T08:07:27.4458122Z","1559AA84EF37F446D12471EE2FB00F05BE4E685FAE2CAF70102EE55D7E15F102"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\INTERSLAVIC_STATE_C_APPLICATION.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\INTERSLAVIC_STATE_C_APPLICATION.csv",".csv","1818","2026-07-06T08:07:26.5335725Z","CEC162FCE8110DF7929FD28098B43C6A0C2AA8E0533D11B7F6798A9A67EF6E3E"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\marker_table_application.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\marker_table_application.csv",".csv","1122","2026-07-06T08:07:26.5257984Z","AFC4B1BECF40EA9F0AF7AC4074A1421F5CE95F02AF60A4FF6DA241925145F670"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\do_not_use.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\do_not_use.csv",".csv","10445","2026-07-06T08:07:26.4449802Z","7AE604B4AC57D99D1C2CC1FAD43304FDEF5A408FB41D92CAEF13EF8E80F1CEDF"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\normalization_decisions.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\normalization_decisions.csv",".csv","6651","2026-07-06T08:07:26.3973002Z","168C4B70216ADA65E3DC614A1EFB4E509AD9B870C61D88CE7859BC25B13B8B53"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\adverse_evidence_ledger.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\adverse_evidence_ledger.csv",".csv","13645","2026-07-06T08:07:26.1183050Z","8A7E261995BE675C213929DD33F3BFA93F1FB340A81B086A9142398D329850D7"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\source_use_status.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\source_use_status.csv",".csv","13324","2026-07-06T08:07:26.1162989Z","ACA2BC3804C91E0C35A73725D40A322835DCCE3B8D1749BE0BA3A97A330EEC51"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\marginal_intelligibility.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\marginal_intelligibility.csv",".csv","8269","2026-07-06T08:07:26.1145545Z","B66545EB6204A14FC8AAA83BB3CC2ABFF19FF86E51E31EBB3DB18F69FF61A6F2"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\branch_weight_ledger.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_AUTHORITY_ENFORCEMENT_PICKUP_20260706\branch_weight_ledger.csv",".csv","9785","2026-07-06T08:07:26.1125477Z","8979F1486DAB9D09FBE95085640402245906E280414C974ECBB76CA33DF84C32"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SHA256SUMS.txt","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SHA256SUMS.txt",".txt","3021","2026-07-06T08:07:16.7428884Z","8C505E19C057F8C48213E5321396994DAFF7C9D49B36F4784F6171658A1D7DE3"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\MANIFEST.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\MANIFEST.csv",".csv","5291","2026-07-06T08:07:16.5457327Z","7F335BB035219D321170832ADE53FB74CDAD6CC19322058E49B1AAF511821C2F"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\logs\LOGBOOK_EXCERPT_20260706.md","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\logs\LOGBOOK_EXCERPT_20260706.md",".md","643","2026-07-06T08:07:16.3167606Z","50F4553C0080E71A72E0957E1F6CE5FF04D285EFA7B780A0381DA352DFEC835B"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\B3_MANAGER_VISIBLE_SUMMARY.md","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\B3_MANAGER_VISIBLE_SUMMARY.md",".md","1136","2026-07-06T08:07:16.3110095Z","409AC5E47275C72CF18073C1EE0E625264ED356CB1085587CE2E11581F210121"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\README.md","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\README.md",".md","1141","2026-07-06T08:07:16.3009854Z","4B965C06A183A88EBFD2CD0240AA4F6C2A600BA67FDD1A189FEF63F2C8BA9166"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SUMMARY.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SUMMARY.csv",".csv","1175","2026-07-06T08:07:16.2674201Z","CAF4FC3BC9872282314197C8DE69A8D536819E19E0DE10351CFB3EE3948E50C6"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\BLOCKER_RECOVERY_ROWS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\BLOCKER_RECOVERY_ROWS.csv",".csv","1178","2026-07-06T08:07:16.2654142Z","18312240E18F25E1E2A65BFA822EB1B82B61C48E4C0DCF1E34019299DB0889D9"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\REBUILD_TRIGGERS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\REBUILD_TRIGGERS.csv",".csv","1274","2026-07-06T08:07:16.2616655Z","E1D7B8ECFACCEFA70059419118A67565B156D34409764B7204B41AA57B2FB8FA"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\OPEN_GAP_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\OPEN_GAP_ROLLUP.csv",".csv","1307","2026-07-06T08:07:16.2616655Z","7465B9970FC53B833805FB612FB63DEA9DB42EECD6F763F328D41845341EAE68"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\INTERSLAVIC_DNU_MARKER_CORRECTION_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\INTERSLAVIC_DNU_MARKER_CORRECTION_ROLLUP.csv",".csv","1474","2026-07-06T08:07:16.2036489Z","0307DE014D758E54166868040EDD21D019691622250CD4AB1F0587F1714AEAED"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_SEGMENT_AND_GAP_STATUS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_SEGMENT_AND_GAP_STATUS.csv",".csv","2328","2026-07-06T08:07:16.1774589Z","EB591AA5485AA9081F804639523D37D8778993638C7E9D221DE95E4B956EE2AC"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_ADVERSE_EVIDENCE_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_ADVERSE_EVIDENCE_ROLLUP.csv",".csv","5269","2026-07-06T08:07:15.6809041Z","C3D1E451CE359C4B24C3C455C7FA883712B0C8643A77FB73E4B472A49996A928"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_SOURCE_USE_LEDGER_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_SOURCE_USE_LEDGER_ROLLUP.csv",".csv","8191","2026-07-06T08:07:15.6789014Z","34690B17569C61C6F811C3AFE5A5627834AC52E3C008647908A75F79218FB7D0"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_MARGINAL_INTELLIGIBILITY_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_MARGINAL_INTELLIGIBILITY_ROLLUP.csv",".csv","2933","2026-07-06T08:07:15.6779018Z","0D445A4F5C19C184D7BEC4BD99361EACDF84BBA8F5DEB774548CE802BA5DAF24"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_BRANCH_WEIGHT_LEDGER_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\FABLE_BRANCH_WEIGHT_LEDGER_ROLLUP.csv",".csv","4335","2026-07-06T08:07:15.6759012Z","15EE0D719ED8DCCC490495E07F98A65275A5F3AA07C87EB11DF00226B98FBF7D"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_GATED_DRAFT_PACKET_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_GATED_DRAFT_PACKET_ROLLUP.csv",".csv","2746","2026-07-06T08:07:15.6739006Z","33D9FC1BB11A1391F813F0229E33DE474183907A5C18960C65A5FEE6D5846A04"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\LANGUAGE_OUTPUT_BODY_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\LANGUAGE_OUTPUT_BODY_ROLLUP.csv",".csv","1017","2026-07-06T08:07:15.1653695Z","F867DDA657891FF264502932404330F4F8CA00BA6E7F38A37255B78561EBAFE0"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_BODY_LANGUAGE_ROLLUP.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\SOURCE_BODY_LANGUAGE_ROLLUP.csv",".csv","1834","2026-07-06T08:07:14.8750664Z","CED1DFAE2DFDBAC12DE0C9BAA44C2B1A9DBE74C3FBA0FFCC61DB1849ED394C37"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\B3_UPLOAD_QUEUE_ACTUAL_BODY_ROUTES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\B3_UPLOAD_QUEUE_ACTUAL_BODY_ROUTES.csv",".csv","2408","2026-07-06T08:07:14.8041320Z","D9563443A8849BC7C8B62A8B7254D0F38A1F0D2EBEE6F44D5D2EADBE401735B1"
