volume,relative_path,kind,start_line,bytes_removed,sha256,preview
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,project_footnote,236,230,866C88BA7E76672B8A1865A22794FA449F941D34F08B083C607F9F2EF8C5A610,\footnote[1]{\label{note:sga3-VIB-11.17-case-c-source-reading} Source-reading note: the French re-edition prints ``by \textup{(a)}'' here. At this stage \(G\) need not be connected
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,project_footnote,621,339,C3A9F0417D9F8707AD5431B6B0C4038D58B7A695C57C8C673C04F958F9C7989E,\footnote[2]{\label{note:sga3-VIB-11.18.2-limit-target-source-reading} Source-reading note: the French re-edition prints \(G/N\) as the final term of this limiting exact sequence.
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,empty_project_note_wrapper,614,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/87_expose_VIB_lemma11170_through_cor11184_loop2_r1_en.tex,empty_project_note_wrapper,234,71,988615B0BD45F2F370A121173BA1B9049C75A532FD19EC2EE4FFEA2FAA1E8221,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% \endgroup
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,project_footnote,58,287,F97E32F7157E5BEDDB96AB32AF327F1BA8CF20240E61094AB889A0EE94619BBE,\footnote[1]{\label{note:sga3-VIB-13.1-i-U-ambient} Source-reading note: the French re-edition prints \(j:U\hookrightarrow X\) in the statement. The ambient scheme throughout the l
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,project_footnote,389,261,93E6B5A01EF51A5B6B8DD47192A03E2900CB34DC73CE6AF5C46AB535BB98DAC2,"\footnote[2]{\label{note:sga3-VIB-13.5-ii-rank-letter} Source-reading note: the French statement prints ``for some \(n\)'' after \(\mathcal O_S^{\oplus d}\), while its conclusion i"
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,empty_project_note_wrapper,383,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/89_expose_VIB_section13_through_bibliography_loop2_r1_en.tex,empty_project_note_wrapper,56,79,FCF99E7FDC665DC73EF590D08DC478F258DB9DF628A8F16A6505DEBFD37D8DFF,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/06_expose_VIII_section7_part2_and_bibliography.tex,project_footnote,54,300,1B0983F183C89D857A418F657957BD928F1DBD19649863BCC1D8EBD94C8AE669,\footnote[0]{English editor's note: the source prints \({}_{p^\nu}H\) over \(S\) here and \({}_{p^\nu}H\) over \(S_n\) in the proof of \SGARefLink{sga3:viii:lemma:7:7}{Lemma 7.7}.
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/06_expose_VIII_section7_part2_and_bibliography.tex,empty_project_note_wrapper,52,62,0ED07085E501D55078320D4A6E52B9D36958F3A5468A81416284B853A724EBD6,\begingroup \renewcommand{\thefootnote}{\(\dagger\)} \endgroup
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/06_expose_VIII_section7_part2_and_bibliography.tex,inline_project_source_aside,60,53,295F72EEED556BB07858965879D4F66852F1305228302165909082CC8037ADD1,\emph{[the source prints \(p\operatorname{id}_{G}\)]}
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/delegated_sections2_4/01_expose_VIII_s2_s4_pp007_013.tex,inline_project_source_aside,98,61,638B46D32D3D6AB4E85A745ED2FFC60A7FA8BA0459B4125F517CA89BD0DC890F,\emph{[The source prints \(\mu_i(k)\) in both occurrences.]}
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/delegated_sections5_6/05_expose_VIII_section5_en.tex,inline_project_source_aside,130,116,81B084ED67A36EEEE95B42042E24F5FBE5981B247A6519B80F266DCF225B0E74,"\emph{[The source prints \(\ker(\bar\phi)=K'\); after quotienting by \(K\), the corresponding kernel is \(K'/K\).]}"
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/delegated_sections5_6/05_expose_VIII_section5_en.tex,inline_project_source_aside,221,33,325107BD9B42A5FAC4AE254167949200D420FCBF9F97BCDFFDCF29F145ACDE10,\emph{[the source prints \(P'\)]}
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/delegated_sections5_6/05_expose_VIII_section5_en.tex,inline_project_source_aside,244,38,DA690C164B84B929D79676E2EFE1909624C72C37BA198EF8BF3B8EDD85C577F7,\emph{[the source prints \(J_p=A_0\)]}
sga3,upstream_controls/exposeVIII_checkpoint_20260724_r1/source/tex/components/delegated_sections5_6/06_expose_VIII_section6_en.tex,inline_project_source_aside,338,34,DE9D9C673E9FBE5D15A83BB22CFE50CFA2C291181D49F7701BEAF0256A25A45D,\emph{[the source prints 6.3(b)]}
sga3,vii/tex/components/00_expose_VIIA_title_through_par123_en.tex,project_footnote,381,120,695469240F9B1AB7495806B1E1F48185E5DF3067FB607DB0B432DFDE8DE5D6AB,"\footnote{Source note: the French sentence at this point prints \(E=(v,d)\); the established notation is \(E=(v,e)\).}"
sga3,vii/tex/components/03_expose_VIIA_section3_coalgebras_cartier_en.tex,project_source_note_environment,613,392,343FDEC925E5D865804BAF17432039D63347FC65ECFC7BEB29122C6787BF7686,"\begin{quote} \small \phantomsection \label{sga3:VIIA:3.2.3-source-note-missing-prime} \emph{Source note.} The re-edition prints \(1-vd\), without a prime, in the last factor of th"
sga3,vii/tex/components/04_expose_VIIA_section4_frobeniuseries_40_through_412_en.tex,project_footnote,182,260,F56925A4E910B7EF02F81F95D79CC66C29226803CAEBE1BE094048010F909A1E,"\footnote{The French source prints \(\operatorname{Spec}(\mathcal O_X/\mathcal I)\) for the source of this immersion. Since \(X\subset S\) is defined by \(\mathcal I\), the intende"
sga3,vii/tex/components/17_expose_VIIB_section02D_proof_en.tex,project_footnote,107,181,2AE01D997BD41C856D4C2DC6A826B37D9FA60EA1E138D9CDB99BF4F53DD29441,"\footnote{The French re-edition says here that \(Q\) is finer than \(T\); the ensuing argument proves the reverse inclusion of open sets, which is the one needed for bicontinuity.}"
sga3,vii/tex/components/28_expose_VIIB_section136_filtered_flat_coalgebras_en.tex,project_footnote,391,244,6596A3A9C696B2A26A1C0DF10E2B871B7C2ED6F469C01E974B39415F701112AD,"\footnote{The French source prints \(M\otimes E_i\), rather than \(M\otimes E_{n-i}\), in the second summand on the left. The proof immediately below, in particular its use of \(M/"
sga3,vii/tex/components/43_expose_VIIB_section24A_semidirect_products_en.tex,standalone_project_note,74,248,BC10373A23D9178EDBF35BC6AFC85490F474FAE70860199C42D37F7C62F3BF7E,"\noindent\emph{Source note.} The Polo--Gille text prints \(\theta\circ\sigma':N\to G/Q\) here. Since \(\theta:G\to N\), that composite is ill-typed; the isomorphism with the displa"
sga3,vii/tex/components/49_expose_VIIB_section252_perfect_field_splitting_en.tex,standalone_project_note,96,446,E78368C2593CBFB3826891E499F1AE23285C4637CEEFAB2E47BE240596C139CA,"\noindent\textit{Source note.}\enspace The French re-edition prints \(\operatorname{Spf}k[x]/(x^p-x)\) here. That algebra is étale, whereas the asserted kernel is the standard infi"
sga3,vii/tex/components/50_expose_VIIB_section253_unipotent_multiplicative_type_en.tex,standalone_project_note,99,287,68F157D496D86804D821488EE7D816AA84738DDACB50FB6DA7BB50EF5350B960,\textit{Source note.}\enspace The French re-edition prints \(\mathcal A\widehat\otimes_k K\simeq D(T_K)\). The left-hand side is an algebra and the right-hand side a formal group.
sga3,vii/tex/components/51_expose_VIIB_section26_lie_algebra_opening_en.tex,project_footnote,136,221,FC6ECC2D898F1DDD13C518A0B0EA5065E810CC0C8CDC87203C8C9EB7B1CF1FD1,"\footnote{The French authority prints \(1_D^*\) and \(d^*\) in the two occurrences immediately below, after defining \(1_D^\dagger\) and \(d^\dagger\) as the dual basis. The consis"
sga3,vii/tex/components/54_expose_VIIB_section27_infinitesimal_formal_monoids_en.tex,standalone_project_note,107,623,5289FFCF2DB11386EA96B197CC3CE7E8E8ABE8D0B4A2542B19AE774C82EAF259,"\noindent\textit{Source note.}\enspace In \textup{(*)}, the French re-edition prints \(c_n\) in place of \(c_U\), applies the left-hand side to \(x\), and retains \(u\) on the righ"
sga3,vii/tex/components/71_expose_VIIB_section432_no_functorial_campbell_hausdorff_en.tex,standalone_project_note,50,455,39F42E63FBAA95D2C1A841938F93F22744695626A7DC76F981408C72E0950E7B,"\noindent\textit{Source note.}\enspace The French prints \(k[x]/(x^{p^2})\) in the last display, although the enveloping algebra here is formed over \(C\). A little later it also i"
sga3,vii/tex/components/75_expose_VIIB_section51_quotient_criterion_en.tex,standalone_project_note,111,356,8338C0F2921C7DB9B2FB2263F680EAB713C1210241E19A056D961CAEF20AB457,"\noindent\textit{Source note.}\enspace In \textup{(*)}, the French PDF labels the lower arrow \((\pi\widehat\otimes\operatorname{id}_A)\Delta_A\). The displayed equivalent conditio"
sga3,vii/tex/components/78_expose_VIIB_section512_filtration_lemma_proof_corollary_en.tex,standalone_project_note,95,398,64D92A33A05E915A1AEBA2C9F0EFC8A28A21D50E53024CA217B8B76D1CE6EF2F,"\noindent\textit{Source note.}\enspace The source-bound diagram is reproduced exactly. Its lower middle term is printed \(\bigoplus_{i=0}^{n}\overline W_{i,n-1}\); the natural map"
sga3,vii/tex/components/80_expose_VIIB_section514_graded_generation_en.tex,standalone_project_note,93,261,B5B79936379AC382E86E7054C6280A86DAB16D34528C7BBC937F5209F2AE98E1,"\noindent\textit{Source note.}\enspace In the displayed element-wise description of this map, the French PDF prints \(a'_n\widehat\otimes a'_n\mapsto a'_na_0\). The domain and the"
sga3,vii/tex/components/81_expose_VIIB_section514_proposition51_completion_en.tex,standalone_project_note,205,239,131FCADA2C60E9B8EF95F3D1CDCF75F405B727504209B9DD0AD84F05595BE771,"\noindent\textit{Source note.}\enspace In the preceding \(n\)-indexed display, the French PDF prints \(A'_i\). The surrounding numerators and denominators, and the application to \"
sga3,vii/tex/components/82_expose_VIIB_section52_height_theorem_en.tex,standalone_project_note,104,223,41EA9E3236D17D18D3C3E4EBE4CF90B95CB02EFBF75A8522C45623E41F235BE7,"\noindent\textit{Source note.}\enspace In Notation \textup{(a)}, the French PDF prints the subscript \(r\in\omega_r\). The preceding defining sentence and every subsequent use requ"
sga3,vii/tex/components/83_expose_VIIB_section521_reduction_proposition_en.tex,standalone_project_note,36,338,9B0F2E78339E013FDE212E3EB8D1FAB9F062611AD4DB92D2617CBED8DC4C590E,"\noindent\textit{Source note.}\enspace The French PDF prints \(\Delta(x)-1\widehat\otimes x\) here. The right-quotient convention fixed in 5.0 and Proposition~5.1, together with th"
sga3,vii/tex/components/85_expose_VIIB_section521B_split_filtered_spaces_en.tex,standalone_project_note,132,266,8368A27AEC0E1A32EA2975736D7832F49BD7E610115FD3D15930C0FBC62B8F8A,"\noindent\textit{Source note.}\enspace At the last induction step, the French PDF prints \(e_{n+1}\in F_j\). From \(e_{n+1}=f+x\), with \(f\in F_{\leq g(n)}\), the argument instead"
sga3,vii/tex/components/89_expose_VIIB_section524_frobenius_twist_induction_en.tex,standalone_project_note,68,328,6D43F1C10DF69745BB2471FAEDA764658ADFD9A7BBCB65752928E3609A1513DE,"\noindent\textit{Source note.}\enspace The French PDF prints \(\overline\omega_n=\delta(I_n)\), although the displayed exact row defines \(\delta\) on \(J\), and the immediately pr"
sga3,xi/components/01_expose_XI_opening_through_remark_1_5.tex,project_footnote,81,93,EFBEA83E61EC4FC565ABD65B10D40B5EFE44D2D33E1056D7BB067CE79F2A792C,\footnote{The source notes that one would now rather say ``net'' in place of ``unramified.''}
sga3,xi/components/01_expose_XI_opening_through_remark_1_5.tex,project_footnote,224,113,C34C400DA8D01AE281B0FD22773BB4322B91FB4F0E88136EEA0CDEC65A6E4086,"\footnote{The source prints \(\mathscr O_{X,s}\); the local ring at the point of \(X\) is \(\mathscr O_{X,x}\).}"
sga3,xi/components/03_expose_XI_remarks_1_7_1_8.tex,project_footnote,46,169,3E3190B4CCB41E0BD0B05C340BE9C704FBEEA93CBAE925337661DB2A821C3A88,\footnote{The source says that \(k''\) is ``the spectrum of a field''; the displayed object \(\operatorname{Spec}(k'')\) makes clear that \(k''\) itself is the field.}
sga3,xi/components/04_expose_XI_proposition_1_9_through_corollary_1_11.tex,project_footnote,82,301,ECD2A45B5B5141E1C58574AC6D442372BD14580B35AE7018029D3D2CD17E767E,"\footnote{The French re-edition prints ``a subscheme \(S'\) of \(S\), étale over \(S\), passing through \(x\).'' Since \(x\in X\), and both the equivalent formulation and the const"
sga3,xi/components/06_expose_XI_section_3_opening_through_remark_3_6.tex,project_footnote,32,153,5F60014DA21CC30F998ED51D5428AC6F8E0E608278E0043CDBF785DF9A4859BB,"\footnote{The French re-edition prints \(S'\to S\). Since this morphism must extend the displayed morphism \(S'_0\to F\), its intended target is \(F\).}"
sga3,xi/components/06_expose_XI_section_3_opening_through_remark_3_6.tex,project_footnote,162,140,2D5992ED074111C0CAE626A0641DF5E302E5BFDDB203637BB1C4A88026AD38CC,\footnote{The French re-edition prints \(s\in S\) at this occurrence; the argument and the conclusion \(U^s\subset U\) require \(s\in U\).}
sga3,xi/components/06_expose_XI_section_3_opening_through_remark_3_6.tex,project_footnote,316,247,0923A456F7D25C342F739D1BB4FAA063B8575186D39412E7EAF4C2FD8C62D906,"\footnote{The French re-edition labels this coproduct \(X\) and later writes \(R=X\times_F X\), while simultaneously using \(R\rightrightarrows Y\) and \(X=Y/R\). The coherent nota"
sga3,xi/components/08_expose_XI_proposition_3_12_and_remark_3_13.tex,project_footnote,113,257,82A7CF6F315E9222161825CFAD6F033EC59EF08AE141FBA8EF64C6BFB9AB23C0,"\footnote{The source display prints \(\operatorname{Hom}_S(H,G)^I=V(B^\vee)^I=V(B^{\vee(I)})\). Since the preceding sentence sets \(G=G_0^I\), the displayed equality requires the e"
sga3,xi/components/08_expose_XI_proposition_3_12_and_remark_3_13.tex,project_footnote,201,128,CF45B52CF829904A81AB7E78DB3728DEADF98522346ABBA2B03030279219FA87,\footnote{Editor's note: the source marks this final reference to Exposé V as needing verification or further specification.}
sga3,xi/components/09_expose_XI_section_4.tex,project_footnote,232,144,4C0BEB0B5EC13DC1871F7D2853C11E8CBF0B3BC261E445CE1C7AB0C5B7D82096,"\footnote{The printed source says ``affine over \(S\)'' here; the descent assertion concerns groups over \(T\), so the required base is \(T\).}"
sga3,xi/components/09_expose_XI_section_4.tex,project_footnote,319,217,31A6E92EB3D719DFE1B5C66305F2C302F0B1C5CC0A3F9A6C5445C59F0060012E,"\footnote{The printed source abruptly writes \(J\mathfrak m=0\) here and uses \(J\) throughout the ensuing argument, although only \(I\) was introduced in the statement. We retain"
sga3,xi/components/09_expose_XI_section_4.tex,project_footnote,411,407,059381B8164892706EEF1E01A2C5FD78AC569BF9CFB44C68A04CA968F4A86FE1,"\footnote{The printed source gives only \(\bigl(\mathfrak g\otimes\kappa(x)\bigr)^{H_x}\) here and later \(\operatorname{rank}_x\mathfrak g^H\), omitting the quotient. That reading"
sga3,xi/components/09_expose_XI_section_4.tex,project_footnote,429,147,360D0979395B57DC06FEF1CCA352221744C405017892FE864029E10BBC888D58,"\footnote{The printed source says ``over \(S\)'' here, although \(\mathfrak g\) is the Lie-algebra sheaf of \(G_X\); the base is therefore \(X\).}"
sga3,xi/components/11_expose_XI_section_6_through_end.tex,project_footnote,40,116,0AA0E6B19DDCAF90D7C9A058C3440D8CCC7273A1D9523732D9169F8C2A2DC55F,\footnote{The printed French text has \(H\) here; the fibrewise condition and its use in the proof require \(H_s\).}
sga3,xi/components/11_expose_XI_section_6_through_end.tex,project_footnote,47,205,47EE4CEBE386E1F7AA892DE7B3576A84104A2C602171213645EB3247B6A3A182,"\footnote{The printed formula writes the right-hand quotient as \((Y\cap{}_nH)/S\). Since the product functor is taken over \({}_nH/S\), and as the proof requires, the quotient is"
sga3,xi/components/11_expose_XI_section_6_through_end.tex,project_footnote,63,193,EA6DC6F2375D3435771D720E89E62B0B9A0C0066B5BEB255F558C8D5A9680980,"\footnote{The printed French text has ``\(T_n\) of \(T\)'' here; the next sentence makes the \(T_n\) closed subpreschemes of \(S\), and \(T\) is defined only afterward as their sta"
sga3,xi/components/11_expose_XI_section_6_through_end.tex,project_footnote,95,127,E781FB5D1AFD05E7F77B1C9D0FC27523DEABA17C24ABA2951D1CBECB9C720655,"\footnote{The printed French text has \(H\) here; the proof immediately uses \(K\subset G\), as required by the transporter.}"
sga3,xiii/components/01_expose_XIII_opening.tex,project_footnote,25,120,9EC921D236750764AA8BF02C850F43158505571AA1DBBF20B8EC2BF29A5A8C85,\footnote{The French source prints \(M\) in this list; the surrounding sentence and all subsequent uses require \(W\).}
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,17,166,E0F42A3A3C9176E561B963C1DB6B3D3750F795C062A679B0B42A427DC421FD90,"\footnote{The French source omits \(\operatorname{rank}_k\) before \(\mathfrak m_a\) in (1); it is restored here, as required by the surrounding text and Lemma 1.1.}"
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,85,439,9F3F39DA9975633D6D9EA165FB7F5DF66A4801799F7487BBC58FB54E1AB86662,"\footnote{The printed diagram directs \(j'_a:X_a\to S\), whereas the immediately following prose defines the point morphism \(S\to X_a\) and calls it \(j'_a\). Both the printed dia"
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,257,259,6AE7C6A38E74774729F97099D7AFF7A194ABA27BA842A8B1E1E4108CDC495D63,"\footnote{The French source has two evident typographical slips in this sentence, writing \(\mathfrak n\) for \(\mathfrak c\) and reversing the inclusion involving \(\mathfrak h\)"
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,408,174,A632E5A2BD31964A2659FA949E4B799D609E8A7D510141A4C6391A3C508618CB,"\footnote{The source reverses this composition, printing \(\psi=\varphi\circ q\). The displayed morphisms and the definition of \(\varphi\) require \(\varphi=\psi\circ q\).}"
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,490,93,E1CE615415E1BEAC8793175FFA253298A3A08D1B25C82E67CAA711C2FB8D4565,\footnote{The source prints \(C=H\); only the inclusion \(C\subset H\) follows and is used.}
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,586,117,9617575DB2AD52AA06D5540026187A558EC87172622A5AD1E55037AD706F1303,\footnote{The source prints the tautological \(C\subset G\); equality of the two centralizers gives \(C\subset H\).}
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,680,115,EBD18DAAE536DEC1B96745C51C8D7169B69251924772CC134B864EE61F5EDD51,\footnote{The source cites the final assertion of 2.1 here; the pointwise étaleness criterion is Corollary 2.2.}
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,757,224,FB64C668E87791F18FBD7770B818E0F4C945D094CE8B5D63D175980C2D6149E2,\footnote{The French source prints \(c_0\) in place of the omitted tail \(+\cdots+c_n\) on the left-hand side of \((\dagger)\). The characteristic polynomial displayed immediately
sga3,xiii/components/02_expose_XIII_section1_remainder_and_section2.tex,project_footnote,896,111,07F3F116EF6735169FEF2E856D389386ADCC80FC8DB398BC93A496A64B6EBB4C,\footnote{The source prints ``regular in \(C\)'' at this conclusion; the argument proves regularity in \(G\).}
sga3,xiii/components/03_expose_XIII_sections3_4.tex,project_footnote,130,155,52EA5C5C34368F5B1690119A65A883E6CA7F1A42B525D48BE26861DE5F76FDC0,"\footnote{The source prints the undefined exponent \(n-r-1\). It is corrected to \(n-\rho-1\), as required by the degree \(n-\rho\) of the second factor.}"
sga3,xiii/components/03_expose_XIII_sections3_4.tex,project_footnote,194,107,18F5C4F1DE3518FCC993C8D8A3D031F686DA4D4C46910E3AD5B1D08FE640951C,\footnote{The source prints the undefined base field \(\overline K\); it is corrected to \(\overline k\).}
sga3,xiii/components/03_expose_XIII_sections3_4.tex,project_footnote,419,135,4D54CAC9F2CEB025679EA7F036A564FBB129614151B6D7B7F1C0DC50AA9E76DF,"\footnote{The source prints \(\operatorname{Ad}(a)\); because \(a\in\mathfrak g\), the endomorphism here is \(\operatorname{ad}(a)\).}"
sga3,xiii/components/03_expose_XIII_sections3_4.tex,project_footnote,700,336,D814507859A98BCB8A4F63E6EE1BF4EB3EAA60A5BF50F537D55595E43E1E4B37,"\footnote{The source prints \(\mathfrak d'=u(\mathfrak d_A)\) and \(\operatorname{ad}(b)_{\mathfrak d}\). Under the hypothesis \(u(a_A)\in\mathfrak d_A\), the inverse image \(u^{-1"
sga3,xiii/components/04_expose_XIII_sections5_6.tex,project_footnote,387,142,1D2D58D7802AF8C9B9A23C8FD5AD832D276770EE5140826DA6B8E3A05A8EF994,"\footnote{The French source prints \(H=M_a^0\) here. In the stated generality the argument gives \(H^0=M_a^0\), which is all that is needed.}"
sga3,xiii/components/04_expose_XIII_sections5_6.tex,project_footnote,572,123,DD65409EDD062DB560A22015617935333F9C3B9ABA38F0F8F2D00B251D5E5441,\footnote{The French source prints \(N=M\) at this point; condition (vii) and the surrounding notation require \(N=M_a\).}
sga3,xiv/tex/components/00_expose_XIV_section1_opening_en.tex,project_footnote,104,84,77FDDA2A3EE6A828A34AACBFFCF90C1282A139EADE8AD710D8617664E236E6F5,\footnote{The source prints ``1.3'' here; the cited existence result is Lemma~1.2.}
sga3,xiv/tex/components/15_expose_XIV_theorem318_corollary319_en.tex,project_footnote,68,74,0EB9344CFBDB1B3F3FF761B62C35CA5DFC11FE4DBAA944775C42CA3AF76F8A1F,\footnote{The re-edition replaces \(\widehat T\) by \(T\) at this point.}
sga3,xiv/tex/components/18_expose_XIV_remarks46_through_remarks481_en.tex,project_footnote,65,56,2A71F66AC2ED0D64A0CFAD70397D4390CB37591B5422DDE64627D31DA2533FE5,\footnote{There is no item numbered 4.7 in the source.}
sga3,xiv/tex/components/19_expose_XIV_proposition49_corollary410_en.tex,project_footnote,79,69,5165A4E3D447D338AA0B89FAEE0816CA1C451CBC5BDF05208A1C474CE587DA19,\footnote{The source prints ``4.7''; the intended reference is 4.9.}
sga3,xiv/tex/components/23_expose_XIV_section6_theorem61_en.tex,project_footnote,79,137,08F2F5A6FE82600F3FD01D220E2D85BD947F1936A3AF533F52CB5BEFFA000238,\footnote{The French source refers here to the ``already proved part of 7.1''; the argument is the infinite-field part of Theorem 6.1.}
sga3,xv/tex/components/03_expose_XV_section3.tex,project_footnote,833,126,F9B83F37940F3C5615B86872FD7657A032936C5B92E7F6A53D754E5527600C5B,\footnote{The French edition prints \(r^n\); the intended cardinality of the \(n\)-torsion of a rank-\(r\) torus is \(n^r\).}
sga3,xv/tex/components/09_expose_XV_section8_remainder_and_end.tex,project_footnote,525,201,FC263ABC15FB1A8BC820E0C6A3683AA8170DE43E37961549260BD17CB31B50EB,\footnote{The final sentence of the printed French interchanges \(\rho_u\) and \(\rho_{\mathrm{ab}}\). The displayed identity and condition \textup{(b)} give the implication in the
sga3,xvi/tex/components/06_expose_XVI_section6_rigidity.tex,project_footnote,204,82,85668A62A1457D383873456A9B07E7808BA53A871C7795B967D57BF3194C8997,\footnote{The French source prints \(T\) here; \(T^N\) is the domain of \(f^N\).}
sga3,xviii/tex/components/01_expose_XVIII_introduction_and_section1.tex,project_footnote,198,242,9DB3E0C85A81CF39443B74C7603A27BB5D42E2783A421D1CA3F995D85E2F75E8,"\footnote{The French source prints \(S\), rather than \(S''\), in the preceding density assertion and the undefined symbol \(g\), rather than \(f'\), in this descent assertion. The"
sga3,xviii/tex/components/01_expose_XVIII_introduction_and_section1.tex,empty_project_note_wrapper,197,98,9C794410A6699864B5FA8DBD059646DD8ACB477DDD42203D481300CEDD417DA1,\begingroup \renewcommand{\thefootnote}{\ensuremath{\dagger}}\addtocounter{footnote}{-1} \endgroup
sga3,xviii/tex/components/02_expose_XVIII_section2.tex,project_footnote,93,179,2F7046C09EA068620A31BD9A494F2237E28F8B5F8C5ADFACE2DFCB61509AA811,"\footnote{The French source prints \((a,d)\) and \((c,d)\). The first pair must be \((a,b)\), as required by the displayed equality and by the compatibility hypothesis on \(V\).}"
sga3,xviii/tex/components/02_expose_XVIII_section2.tex,empty_project_note_wrapper,92,99,315A13CC56ACD0804203FD98E9F7F611E0C3DF578627F92A84A0B7C14BE82BBB,\begingroup \renewcommand{\thefootnote}{\ensuremath{\ddagger}}\addtocounter{footnote}{-1} \endgroup
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,project_footnote,146,184,5E01C558E3FED85BB7DFC11846B8ED0E425373CB2CF96914330BBE31714058CB,"\footnote{The French source prints \(W\cap(X'\times X')\) in this statement. The proof immediately defines \(W'=W\cap {X'}^3\), which is the dimensionally coherent reading used her"
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,project_footnote,756,183,2BAB41CA91897DDED67BA6362E4DA192FD05E4C507684AE3041F9FC3A4B53F4B,\footnote{The French source prints \(\sim\) between these two sections of \(X\). Equality is the relation-defining condition and is required for the following application of Rule 3
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,project_footnote,770,144,F91E44A6D9757F3BFDC949B40D18CBEC63BFD3AF9A7E698D8F5D650D5DF0CDDC,"\footnote{The French source introduces this map as \(\psi_{ji}\), but calls it \(\varphi_{ji}\) thereafter. We use \(\psi_{ji}\) consistently.}"
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,empty_project_note_wrapper,761,99,315A13CC56ACD0804203FD98E9F7F611E0C3DF578627F92A84A0B7C14BE82BBB,\begingroup \renewcommand{\thefootnote}{\ensuremath{\ddagger}}\addtocounter{footnote}{-1} \endgroup
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,empty_project_note_wrapper,751,98,9C794410A6699864B5FA8DBD059646DD8ACB477DDD42203D481300CEDD417DA1,\begingroup \renewcommand{\thefootnote}{\ensuremath{\dagger}}\addtocounter{footnote}{-1} \endgroup
sga3,xviii/tex/components/03_expose_XVIII_section3.tex,empty_project_note_wrapper,145,98,9C794410A6699864B5FA8DBD059646DD8ACB477DDD42203D481300CEDD417DA1,\begingroup \renewcommand{\thefootnote}{\ensuremath{\dagger}}\addtocounter{footnote}{-1} \endgroup
sga3,xxii/tex/components/01_expose_XXII_title_section1.tex,project_footnote,2966,145,C93E79C19D5ECA97BFDFBD24D546B21619A70018285A8D658EE4D0DC9BBE2877,\footnote{Source note: the French text prints \(\alpha+i\beta\) at this point; the displayed expansion and the proof require \(\beta+i\alpha\).}
sga3,xxii/tex/components/01_expose_XXII_title_section1.tex,project_footnote,5544,162,1B9A45902A69DBF267D8F4CBEB0C3954D926D94CE9A7B98BB997E087E38FFC3C,\footnote{Source note: in the second base change the French source prints \(S_i\); the preceding equality and \(S_{ii'}=S_i\times_S S_{i'}\) require \(S_{i'}\).}
sga3,xxii/tex/components/01_expose_XXII_title_section1.tex,empty_project_note_wrapper,5540,78,0388159380BD215AA5ABFFFDA3BE866A3651AB4B58A0B3F7C6596F7C6362A26B,\begingroup \renewcommand{\thefootnote}{*}\addtocounter{footnote}{-1}\endgroup
