"row_id","filename","status","category","additions","deletions","changes","label"
"23630643-path-070","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md","added","cjk-native-source-use-codepoint","13","0","13","source-use/provenance/gap/package-context"
"23630643-path-071","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.csv","added","cjk-native-source-use-codepoint","21","0","21","source-use/provenance/gap/package-context"
"23630643-path-072","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.json","added","cjk-native-source-use-codepoint","182","0","182","source-use/provenance/gap/package-context"
"23630643-path-073","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md","added","cjk-native-source-use-codepoint","13","0","13","source-use/provenance/gap/package-context"
"23630643-path-074","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md","added","cjk-native-source-use-codepoint","12","0","12","source-use/provenance/gap/package-context"
"23630643-path-075","uploader-transfer/cjk-native-source-evidence-b95298e7-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_B95298E7_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SHA256SUMS.txt","added","cjk-native-source-use-codepoint","20","0","20","source-use/provenance/gap/package-context"
"23630643-path-076","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/CJK_NATIVE_B95298E7_EXACT_BLOCKER_RECOVERY_ROWS.csv","added","cjk-native-source-use-codepoint","6","0","6","source-use/provenance/gap/package-context"
"23630643-path-077","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/CJK_NATIVE_B95298E7_READBACK_SUMMARY.csv","added","cjk-native-source-use-codepoint","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-078","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/CJK_NATIVE_B95298E7_ZERO_CLAIM_LEDGER.csv","added","cjk-native-source-use-codepoint","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-079","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/HEARTBEAT_STATE.md","added","cjk-native-source-use-codepoint","9","0","9","source-use/provenance/gap/package-context"
"23630643-path-080","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/LOGBOOK_EXCERPT.md","added","cjk-native-source-use-codepoint","7","0","7","source-use/provenance/gap/package-context"
"23630643-path-081","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/MANIFEST.csv","added","cjk-native-source-use-codepoint","8","0","8","source-use/provenance/gap/package-context"
"23630643-path-082","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/PACKAGE_VALIDATION.json","added","cjk-native-source-use-codepoint","25","0","25","source-use/provenance/gap/package-context"
"23630643-path-083","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/README.md","added","cjk-native-source-use-codepoint","11","0","11","source-use/provenance/gap/package-context"
"23630643-path-084","uploader-transfer/cjk-native-source-evidence-b95298e7-systemerror-readback-recovery-20260707/CJK_NATIVE_B95298E7_SYSTEMERROR_READBACK_RECOVERY_20260707/SHA256SUMS.txt","added","cjk-native-source-use-codepoint","7","0","7","source-use/provenance/gap/package-context"
"23630643-path-085","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md","added","cjk-native-source-use-codepoint","15","0","15","source-use/provenance/gap/package-context"
"23630643-path-086","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","added","cjk-native-source-use-codepoint","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-087","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_45250D8F_TO_C4304BFD_ALL_PATHS.csv","added","cjk-native-source-use-codepoint","65","0","65","source-use/provenance/gap/package-context"
"23630643-path-088","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_45250D8F_TO_C4304BFD_CJK_SIGNAL_PATHS.csv","added","cjk-native-source-use-codepoint","33","0","33","source-use/provenance/gap/package-context"
"23630643-path-089","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","added","cjk-native-source-use-codepoint","9","0","9","source-use/provenance/gap/package-context"
"23630643-path-090","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","added","cjk-native-source-use-codepoint","33","0","33","source-use/provenance/gap/package-context"
"23630643-path-091","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","added","cjk-native-source-use-codepoint","11","0","11","source-use/provenance/gap/package-context"
"23630643-path-092","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_45250D8F_TO_C4304BFD.csv","added","cjk-native-source-use-codepoint","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-093","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","added","cjk-native-source-use-codepoint","6","0","6","source-use/provenance/gap/package-context"
"23630643-path-094","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","added","cjk-native-source-use-codepoint","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-095","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","added","cjk-native-source-use-codepoint","4","0","4","source-use/provenance/gap/package-context"
"23630643-path-096","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","added","cjk-native-source-use-codepoint","1","0","1","source-use/provenance/gap/package-context"
"23630643-path-097","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","added","cjk-native-source-use-codepoint","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-098","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SUMMARY.json","added","cjk-native-source-use-codepoint","32","0","32","source-use/provenance/gap/package-context"
"23630643-path-099","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","added","cjk-native-source-use-codepoint","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-100","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","added","cjk-native-source-use-codepoint","16","0","16","source-use/provenance/gap/package-context"
"23630643-path-101","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md","added","cjk-native-source-use-codepoint","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-102","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.csv","added","cjk-native-source-use-codepoint","20","0","20","source-use/provenance/gap/package-context"
"23630643-path-103","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.json","added","cjk-native-source-use-codepoint","192","0","192","source-use/provenance/gap/package-context"
"23630643-path-104","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md","added","cjk-native-source-use-codepoint","15","0","15","source-use/provenance/gap/package-context"
"23630643-path-105","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md","added","cjk-native-source-use-codepoint","9","0","9","source-use/provenance/gap/package-context"
"23630643-path-106","uploader-transfer/cjk-native-source-evidence-c4304bfd-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SHA256SUMS.txt","added","cjk-native-source-use-codepoint","21","0","21","source-use/provenance/gap/package-context"
"23630643-path-107","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/B3_UPLOADER_READY_SUMMARY.csv","added","cjk-draft-generated-noncanonical","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-108","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/BRANCH_CHANGED_FILE_INVENTORY_45250D8F.csv","added","cjk-draft-generated-noncanonical","125","0","125","source-use/provenance/gap/package-context"
"23630643-path-109","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/BRANCH_COMMITS_D9EA29B0_TO_45250D8F.csv","added","cjk-draft-generated-noncanonical","4","0","4","source-use/provenance/gap/package-context"
"23630643-path-110","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/BRANCH_DELTA_D9EA29B0_TO_45250D8F.csv","added","cjk-draft-generated-noncanonical","125","0","125","source-use/provenance/gap/package-context"
"23630643-path-111","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/CJK_FRONTIER_IMPACT_LEDGER_45250D8F.csv","added","cjk-draft-generated-noncanonical","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-112","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/CODEPOINT_TEX_PDF_READABILITY_NOTES_45250D8F.csv","added","cjk-draft-generated-noncanonical","63","0","63","source-use/provenance/gap/package-context"
"23630643-path-113","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/DIRECT_JP_ZH_SOURCE_BODY_CANDIDATE_PATHS_45250D8F.csv","added","cjk-draft-generated-noncanonical","1","0","1","source-use/provenance/gap/package-context"
"23630643-path-114","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/DRAFT_PRETRANSLATION_CONTEXT_IMPACT_45250D8F.csv","added","cjk-draft-generated-noncanonical","120","0","120","source-use/provenance/gap/package-context"
"23630643-path-115","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/EXACT_BLOCKER_RECOVERY_ROWS_45250D8F.csv","added","cjk-draft-generated-noncanonical","7","0","7","source-use/provenance/gap/package-context"
"23630643-path-116","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/INSTRUCTION_READ_STATUS_45250D8F.csv","added","cjk-draft-generated-noncanonical","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-117","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/JP_ZH_BLOCKED_DRAFT_ROWS_CARRYFORWARD_45250D8F.csv","added","cjk-draft-generated-noncanonical","9","0","9","source-use/provenance/gap/package-context"
"23630643-path-118","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/JP_ZH_MANUAL_REVIEW_QUEUE_CARRYFORWARD_45250D8F.csv","added","cjk-draft-generated-noncanonical","28","0","28","source-use/provenance/gap/package-context"
"23630643-path-119","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/JP_ZH_SOURCE_CONTEXT_CODEPOINT_TEX_PDF_NOTES_CARRYFORWARD_45250D8F.csv","added","cjk-draft-generated-noncanonical","91","0","91","source-use/provenance/gap/package-context"
"23630643-path-120","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/JP_ZH_SOURCE_GATED_DRAFT_ROWS_CARRYFORWARD_45250D8F.csv","added","cjk-draft-generated-noncanonical","20","0","20","source-use/provenance/gap/package-context"
"23630643-path-121","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/MANIFEST.csv","added","cjk-draft-generated-noncanonical","22","0","22","source-use/provenance/gap/package-context"
"23630643-path-122","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/README.md","added","cjk-draft-generated-noncanonical","20","0","20","source-use/provenance/gap/package-context"
"23630643-path-123","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/SHA256SUMS.txt","added","cjk-draft-generated-noncanonical","21","0","21","source-use/provenance/gap/package-context"
"23630643-path-124","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/SOURCE_CONTEXT_MANUAL_REVIEW_ROWS_45250D8F.csv","added","cjk-draft-generated-noncanonical","125","0","125","source-use/provenance/gap/package-context"
"23630643-path-125","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_45250D8F.csv","added","cjk-draft-generated-noncanonical","124","0","124","source-use/provenance/gap/package-context"
"23630643-path-126","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/SUMMARY.json","added","cjk-draft-generated-noncanonical","31","0","31","source-use/provenance/gap/package-context"
"23630643-path-127","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/SUMMARY_COUNTS_45250D8F.csv","added","cjk-draft-generated-noncanonical","10","0","10","source-use/provenance/gap/package-context"
"23630643-path-128","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/VISIBLE_SIBLING_SCAN_LEDGER_45250D8F.csv","added","cjk-draft-generated-noncanonical","3","0","3","source-use/provenance/gap/package-context"
"23630643-path-129","uploader-transfer/cjk-source-evidence-draft-45250d8f-current-frontier-heartbeat-20260707/CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707/VISIBLE_SIBLING_WAKE_LEDGER_45250D8F.csv","added","cjk-draft-generated-noncanonical","2","0","2","source-use/provenance/gap/package-context"
"23630643-path-130","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/ACTIVE_SESSION_STATE.md","added","interlanguage-fable-authority-support","15","0","15","source-use/provenance/gap/package-context"
"23630643-path-131","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/B3_HANDOFF_INDEX_B95298E7.csv","added","interlanguage-fable-authority-support","3","0","3","source-use/provenance/gap/package-context"
"23630643-path-132","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/B3_HANDOFF_INDEX_B95298E7.json","added","interlanguage-fable-authority-support","16","0","16","source-use/provenance/gap/package-context"
"23630643-path-133","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BLOCKER_RECOVERY_LEDGER_B95298E7.csv","added","interlanguage-fable-authority-support","4","0","4","source-use/provenance/gap/package-context"
"23630643-path-134","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BLOCKER_RECOVERY_LEDGER_B95298E7.json","added","interlanguage-fable-authority-support","26","0","26","source-use/provenance/gap/package-context"
"23630643-path-135","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_CHANGED_PATHS_C4304BFD_TO_B95298E7.csv","added","interlanguage-fable-authority-support","150","0","150","source-use/provenance/gap/package-context"
"23630643-path-136","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_CHANGED_PATHS_C4304BFD_TO_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-137","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_COMMITS_C4304BFD_TO_B95298E7.csv","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-138","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_COMMITS_C4304BFD_TO_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-139","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_PATH_GROUP_COUNTS_B95298E7.csv","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-140","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_PATH_GROUP_COUNTS_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-141","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_WEIGHT_LEDGER_B95298E7.csv","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-142","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/BRANCH_WEIGHT_LEDGER_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-143","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/CURRENT_FRONTIER_VERIFICATION_B95298E7.csv","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-144","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/CURRENT_FRONTIER_VERIFICATION_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-145","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/DO_NOT_USE_LEDGER_B95298E7.csv","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-146","uploader-transfer/interlanguage-method-authority-b95298e7-c4304bfd-live-drift-continuation-20260707/INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707/DO_NOT_USE_LEDGER_B95298E7.json","added","interlanguage-fable-authority-support","0","0","0","source-use/provenance/gap/package-context"
