"root","recorded_path","actual_path","expected_sha256","actual_sha256","status"
"R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707","R9_6034C6B4_VISIBLE_INBOUND_FRONTIER_ADVANCE_ROWS_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707\R9_6034C6B4_VISIBLE_INBOUND_FRONTIER_ADVANCE_ROWS_20260707.csv","81B60F40D8538519FDA266785E3FD529D05EC54A781B97D2357A968161910B36","81B60F40D8538519FDA266785E3FD529D05EC54A781B97D2357A968161910B36","ok"
"R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707\README.md","CE141DFA2BF14BBA055E85AF69722BA875B70734B41FCA53EC9DBFC946ACAA71","CE141DFA2BF14BBA055E85AF69722BA875B70734B41FCA53EC9DBFC946ACAA71","ok"
"R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707","MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707\MANIFEST.csv","3663B6E2F560E40DB24398FC22CD1680AE50D50C24DF95D410144E6A023DBE85","3663B6E2F560E40DB24398FC22CD1680AE50D50C24DF95D410144E6A023DBE85","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","ACTIVE_SESSION_STATE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\ACTIVE_SESSION_STATE.csv","517C0FA90D2B86B9F93C205EE83013FF254F4B6B7EB457861F8FDE51ED6304C1","517C0FA90D2B86B9F93C205EE83013FF254F4B6B7EB457861F8FDE51ED6304C1","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","B3_HANDOFF_BOUNDARY_ROWS_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\B3_HANDOFF_BOUNDARY_ROWS_20260707.csv","FC8D05B0647C9BCE91BA8FD80EACD6A3393F8FD3844B6AF5BA9639D7F1E34782","FC8D05B0647C9BCE91BA8FD80EACD6A3393F8FD3844B6AF5BA9639D7F1E34782","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","B3_UPLOADER_READY_SUMMARY.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\B3_UPLOADER_READY_SUMMARY.md","C8EEBC53DEBAD848D07BCE6FD6CF6CC71CA52E1EED2BCC9D09A577A6C670B67A","C8EEBC53DEBAD848D07BCE6FD6CF6CC71CA52E1EED2BCC9D09A577A6C670B67A","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","BRANCH_COMMITS_19B2AB4B_TO_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\BRANCH_COMMITS_19B2AB4B_TO_6034C6B4.csv","E08A95833BE7A81CBE607AFD30D4709FCE5D46D3E7AF3649CE495ED556FD005E","E08A95833BE7A81CBE607AFD30D4709FCE5D46D3E7AF3649CE495ED556FD005E","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","BRANCH_DELTA_CATEGORY_COUNTS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\BRANCH_DELTA_CATEGORY_COUNTS_6034C6B4.csv","46122EDD94E9A508F452B6821F937232D5DBAF51977FD84917E8C51B0F1BABB1","46122EDD94E9A508F452B6821F937232D5DBAF51977FD84917E8C51B0F1BABB1","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","BRANCH_DELTA_LANE_COUNTS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\BRANCH_DELTA_LANE_COUNTS_6034C6B4.csv","05868A2340653F5FD405A7AD8FFF28DC3C9F1F5B6911199AE691F4FFD5CBBFC5","05868A2340653F5FD405A7AD8FFF28DC3C9F1F5B6911199AE691F4FFD5CBBFC5","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","BRANCH_DELTA_PACKAGE_ROOT_COUNTS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\BRANCH_DELTA_PACKAGE_ROOT_COUNTS_6034C6B4.csv","CFAC8FE4B270111DD42510669FDB4DF63E095D66C5D44D115D2BD4F194A7C5F5","CFAC8FE4B270111DD42510669FDB4DF63E095D66C5D44D115D2BD4F194A7C5F5","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","BRANCH_DELTA_PATH_CLASSIFICATION_19B2AB4B_TO_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\BRANCH_DELTA_PATH_CLASSIFICATION_19B2AB4B_TO_6034C6B4.csv","20C9EF22CD3DA37D7E99F194AB380130AC658075BA4CC8DF351548ECE104C4EA","20C9EF22CD3DA37D7E99F194AB380130AC658075BA4CC8DF351548ECE104C4EA","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","EXACT_BLOCKER_RECOVERY_ROWS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\EXACT_BLOCKER_RECOVERY_ROWS_6034C6B4.csv","DCFDE2711631046AF3DB4F1AAC1E449D47712DF557A46B9B402918EBCB376FF1","DCFDE2711631046AF3DB4F1AAC1E449D47712DF557A46B9B402918EBCB376FF1","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","FINAL_READ_ONLY_VERIFICATION_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\FINAL_READ_ONLY_VERIFICATION_6034C6B4.csv","9D674940F82E0DFD04BB7A6A519CF95E160A122395360CE23263B22ADE2D3834","9D674940F82E0DFD04BB7A6A519CF95E160A122395360CE23263B22ADE2D3834","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","HEARTBEAT_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\HEARTBEAT_20260707.md","34520D5DA8F6C1BDAA8BE2727BD8199641E53D1992E83D9A66B253701B2A5451","34520D5DA8F6C1BDAA8BE2727BD8199641E53D1992E83D9A66B253701B2A5451","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","INTERSLAVIC_STATE_C_AUTHORITY_VISIBILITY_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\INTERSLAVIC_STATE_C_AUTHORITY_VISIBILITY_6034C6B4.csv","31EA4629166C0B8878CDD8D3ACC491AA665D9BB12E1D9AABC8CB63662B8B2DE9","31EA4629166C0B8878CDD8D3ACC491AA665D9BB12E1D9AABC8CB63662B8B2DE9","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","MANIFEST_SHA_PLACEHOLDER_VALIDATION_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\MANIFEST_SHA_PLACEHOLDER_VALIDATION_6034C6B4.csv","BB42FBC50791B5F81EFDFE4F5C52B65B277F678F65F73AB78DAFAA9FB98BC1D5","BB42FBC50791B5F81EFDFE4F5C52B65B277F678F65F73AB78DAFAA9FB98BC1D5","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\README.md","10B8F939CE45573B365EEB8B3EBD3F946149A1545E0ADC7EC48B40E437B946AD","10B8F939CE45573B365EEB8B3EBD3F946149A1545E0ADC7EC48B40E437B946AD","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","REBUILD_TRIGGER_ACCOUNTING_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\REBUILD_TRIGGER_ACCOUNTING_6034C6B4.csv","155BA0EB2DE8E68D89A39D0C54B40BD09E45D82AD946C1C07E56EA85FAC38D41","155BA0EB2DE8E68D89A39D0C54B40BD09E45D82AD946C1C07E56EA85FAC38D41","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","SESSION_LOGBOOK_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\SESSION_LOGBOOK_20260707.md","80D975F427A79C9AD941D0CBB69121DAC08768BD4730D8ED0CC9E5B008F477DC","80D975F427A79C9AD941D0CBB69121DAC08768BD4730D8ED0CC9E5B008F477DC","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_6034C6B4.csv","6B8264F7480FF120C4028056DD7319FDE8A4F70508F627D16CF6A73EC78578EA","6B8264F7480FF120C4028056DD7319FDE8A4F70508F627D16CF6A73EC78578EA","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","SUMMARY_METRICS_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\SUMMARY_METRICS_6034C6B4.csv","0CBCAD12ECFB575D219934078CFD7215B4DD109DF63C29B4913DA9353BF15894","0CBCAD12ECFB575D219934078CFD7215B4DD109DF63C29B4913DA9353BF15894","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\SUMMARY.csv","0CBCAD12ECFB575D219934078CFD7215B4DD109DF63C29B4913DA9353BF15894","0CBCAD12ECFB575D219934078CFD7215B4DD109DF63C29B4913DA9353BF15894","ok"
"SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707","SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707\SUMMARY.json","4000B9CBFD616021938C2AE3045BBBAE4370950F39DB6C218C76DB3DEF6B18D7","4000B9CBFD616021938C2AE3045BBBAE4370950F39DB6C218C76DB3DEF6B18D7","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\ACTIVE_SESSION_STATE.md","96316DC017A11DB8AD64B361A284C2F80C2D92297B6B3A582A9857F57E3015E2","96316DC017A11DB8AD64B361A284C2F80C2D92297B6B3A582A9857F57E3015E2","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_ACTUAL_SIBLING_WAKE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_ACTUAL_SIBLING_WAKE_LEDGER.csv","E6D47626E93DEF2FB32928EAD36B5A5CE973B52070D89F0A32F7228FAD68F2DF","E6D47626E93DEF2FB32928EAD36B5A5CE973B52070D89F0A32F7228FAD68F2DF","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","86E05E44DF67652460C3A5063D16479BAEC219982380C72CC3689B59FA7E33DF","86E05E44DF67652460C3A5063D16479BAEC219982380C72CC3689B59FA7E33DF","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_19B2AB4B_TO_6034C6B4_ALL_PATHS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_19B2AB4B_TO_6034C6B4_ALL_PATHS.csv","33E546866A9A223E77B93988144D5B6D605B50E26C6A5F3B0FC97C71A13347C0","33E546866A9A223E77B93988144D5B6D605B50E26C6A5F3B0FC97C71A13347C0","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_19B2AB4B_TO_6034C6B4_CJK_SIGNAL_PATHS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_19B2AB4B_TO_6034C6B4_CJK_SIGNAL_PATHS.csv","475B0E65450E34B172409019905AFCD0228734C9EDE035925116E9F03A7201C0","475B0E65450E34B172409019905AFCD0228734C9EDE035925116E9F03A7201C0","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","CC96D5FE9204E0C696A2D6B8FF3DCFC796BE0205F16CC50DDF76632194DECA1D","CC96D5FE9204E0C696A2D6B8FF3DCFC796BE0205F16CC50DDF76632194DECA1D","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_VISIBLE_CJK_DRAFT_ROLLUP_SOURCE_USE_GAP_FABLE_ADVERSE_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_VISIBLE_CJK_DRAFT_ROLLUP_SOURCE_USE_GAP_FABLE_ADVERSE_20260707.csv","B674A50F633392A0563B21622021EE81398DD2C802959F8CC19803B795DBEC2F","B674A50F633392A0563B21622021EE81398DD2C802959F8CC19803B795DBEC2F","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_VISIBLE_CJK_DRAFT_SIGNAL_CLASSIFICATION_20260707.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_VISIBLE_CJK_DRAFT_SIGNAL_CLASSIFICATION_20260707.csv","DB874AFE2AF562E634A74E88A221D91A79565963053522D3153AABF1EF73E328","DB874AFE2AF562E634A74E88A221D91A79565963053522D3153AABF1EF73E328","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","84CAFC47B338E46EE6E9B630CAD3189176656722C6EE669D614D4441501A741F","84CAFC47B338E46EE6E9B630CAD3189176656722C6EE669D614D4441501A741F","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CODEPOINT_GAP_CARRYFORWARD_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CODEPOINT_GAP_CARRYFORWARD_ROWS.csv","534B8EAD505455C418D7F01B8EEB928F885E3A872A58059ABDEF3D7CFFC442AD","534B8EAD505455C418D7F01B8EEB928F885E3A872A58059ABDEF3D7CFFC442AD","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","4D598D97A5A8E3125677E1DB285B95B1B653103B72FAED0C3D86CF90611AD233","4D598D97A5A8E3125677E1DB285B95B1B653103B72FAED0C3D86CF90611AD233","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_19B2AB4B_TO_6034C6B4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_19B2AB4B_TO_6034C6B4.csv","3288E0A6F65015238A3584A1B48638CF75340EF67DEFA0DA9331C8819D45ECE3","3288E0A6F65015238A3584A1B48638CF75340EF67DEFA0DA9331C8819D45ECE3","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","4117AE41ED11480E73352582ABBD3619AF67815B0EDF40B57E0625F5B19A16C6","4117AE41ED11480E73352582ABBD3619AF67815B0EDF40B57E0625F5B19A16C6","ok"
"CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","outputs/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_6034C6B4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1","ok"
