"rule_id","category","source_input_id","remote_path","local_path","source_sha256","line","signal_excerpt","required_application","authority_boundary"
"8F7D-RULE-0042","source-use","8F7D-IN-003","00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","95203982FF44525183CA1E8DB76E5D594819B78BB6047D2DAB0308DA2EA712ED","92","- `icml2025.bst` needed source-archive restoration to avoid hash drift.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0043","source-use","8F7D-IN-003","00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","95203982FF44525183CA1E8DB76E5D594819B78BB6047D2DAB0308DA2EA712ED","94","Future payloads must force-add ignored body files such as `.zip`, `.tar`, `.bbl`, `.pdf`, and other source/provenance bodies where required, then verify manifests against the committed tree.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0044","branch-weight","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","25","## First Action For Any Codex/AI Opening This Branch","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0045","authority-boundary","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","57","Setting the goal is not the final output.","preserve noncanonical/no-review/no-approval/no-completion labels in every owner lane","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0046","branch-weight","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","61","If your next commit is only acknowledgement/status/governance/ledger material, archive maintenance will reset the branch again.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0047","source-use","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","77","- every PDF/source archive/ZIP/TAR/repository snapshot that is the provenance carrier;","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0048","source-use","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","78","- generated language drafts and native/source-canon witness corpora, clearly separated;","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0049","source-use","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","81","There is no acceptable size objection. If the corpus is too large for one upload, split it into multiple ZIPs and upload all parts. Preserve directory structure. Do not replace the corpus with CSV inventories, SHA logs, source-canon ledgers, or omission report","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0050","source-use","8F7D-IN-004","AGENTS.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\004__AGENTS.md","55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24","83","If a file is accessible to the other machine/session, it must be made accessible to the archive maintainer on this machine through GitHub-visible files, GitHub-visible ZIPs, or another explicitly linked transfer artifact. If a file cannot be transferred, state","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0051","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","30","- `BRANCH_WEIGHTING_SPEC.md`","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0052","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","31","- `BRANCH_WEIGHTING_SPEC_FOR_CHATGPT.md`","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0053","marker-table","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","38","- `INTERLINGUAL_CONCEPT_LEDGER_20260704.csv/json/md`","route as interlinear/marker scaffold support; no accepted bridge surface","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0054","adverse-evidence","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","42","- `DO_NOT_USE_LEDGER_20260704.md/json`","block or flag candidate forms through adverse-evidence/do-not-use rows before term promotion","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0055","normalization","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","43","- `NORMALIZATION_DECISION_TABLE_v1_20260704.md/json`","route as normalization draft rule with source pointer and adverse-evidence check","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0056","normalization","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","44","- `REGISTER_DOUBLET_BRANCH_EVIDENCE_v1/v2`","route as normalization draft rule with source pointer and adverse-evidence check","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0057","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","49","- Any file or note whose name contains `Fable`, `F7`, `F10`, `F11`, `F12`, `F13`, `G15`, `15G`, `branch`, `weight`, `marginal`, `witness`, or `heuristic`.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0058","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","57","Fable's correction is important: the immediate object is a `weighted rooted-tree witness measure` / `branch-weight witness ledger`. Weighted automata, weighted tree automata, formal power series, and semiring language are supporting theory; do not use them as ","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0059","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","61","1. A family tree or branch map for every language family currently touched.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0060","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","64","4. A branch-weight witness ledger.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0061","marginal-intelligibility","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","65","5. A marginal intelligibility ledger.","queue owner-lane review of marginal-intelligibility criteria before generated-draft terminology","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0062","adverse-evidence","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","66","6. A dominance-collapse/adverse-evidence ledger.","block or flag candidate forms through adverse-evidence/do-not-use rows before term promotion","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0063","source-use","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","67","7. A source-use ledger distinguishing source witness, generated draft, consistency shelf, and non-witness material.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0064","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","73","- `languages.csv`: language code, name, family, branch, script, region, source-count, TeX-count, PDF-count, native-source status.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0065","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","74","- `source_documents.csv`: every source document as-is; path, language, branch, file type, provenance URL/path, hash, license/availability note if known, witness category.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0066","marker-table","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","75","- `lexemes.jsonl`: every concept/word/term row; stable ID, gloss, domain, source spine, target bridge lane.","route as interlinear/marker scaffold support; no accepted bridge surface","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0067","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","76","- `forms.csv`: lexeme ID, language, branch, script, source form, normalized form, source document, source location, witness category.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0068","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","77","- `word_weights.csv`: lexeme ID, candidate bridge form, supporting forms, adverse forms, false-friend notes, branch weights, marginal intelligibility score, dominance penalty, final status.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0069","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","78","- `branch_weight_ledger.csv`: raw witness counts, capped/log counts, equal-splits/phylogenetic down-weighting, effective branch number D, KL/skew from target, notes.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0070","marginal-intelligibility","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","79","- `marginal_intelligibility.csv`: candidate form, dominant-baseline access, non-dominant access gain, loss/confusion cost, false-friend risk, accept/review/reject status.","queue owner-lane review of marginal-intelligibility criteria before generated-draft terminology","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0071","adverse-evidence","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","80","- `do_not_use.csv`: false friends, bad glosses, contaminated label rows, source-channel errors, and terms explicitly rejected.","block or flag candidate forms through adverse-evidence/do-not-use rows before term promotion","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0072","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","87","- Dense branch points: prefer forms with broad recognizability and low semantic drift.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0073","marginal-intelligibility","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","88","- Marginal intelligibility: a candidate must add access beyond the dominant-language baseline.","queue owner-lane review of marginal-intelligibility criteria before generated-draft terminology","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0074","source-use","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","89","- Non-dominance: reject collapse into softened Spanish, rough Russian, or any other dominant standard when it adds little access elsewhere.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0075","authority-boundary","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","93","- Source format is not a gate: LaTeX is preferred where available, but PDF/DOC/archive cultures still count if source discipline is maintained.","preserve noncanonical/no-review/no-approval/no-completion labels in every owner lane","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0076","branch-weight","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","94","- Voting-machine / regularized barycenter: branch fairness matters more than raw source count.","ensure branch-weight ledger rows cite source body/path/hash and use State C for Interslavic where applicable","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0077","marginal-intelligibility","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","95","- Threshold gates: below threshold, mark exploratory; do not promote to source-canon.","queue owner-lane review of marginal-intelligibility criteria before generated-draft terminology","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0078","normalization","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","96","- Invariant ledgers: specify what survives script conversion, register shift, bridge mapping, and paraphrase.","route as normalization draft rule with source pointer and adverse-evidence check","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0079","source-use","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","102","The source-canon corpus still has to be uploaded as the whole corpus as-is. Do not upload only indexes, counts, manifests, or summaries.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
"8F7D-RULE-0080","source-use","8F7D-IN-005","FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010","111","Large size is not an objection. Split into multiple ZIPs if necessary. Preserve directory structure. Include hashes. Do not flatten the corpus into cherry-picked examples.","require source-canon/source-body path, hash, access label, and gap state before draft work","source signal for coordination/support only; not an approval or completed translation"
