id,language_group,language,concept,evidence_class,pattern,count,local_file
polish_mimuw_left_ideals_idempotents,West Slavic,Polish,group,support,grupa,1,polish/polish_mimuw_left_ideals_idempotents.pdf
polish_mimuw_left_ideals_idempotents,West Slavic,Polish,group,support,grupy,1,polish/polish_mimuw_left_ideals_idempotents.pdf
polish_mimuw_left_ideals_idempotents,West Slavic,Polish,group,support,grup,3,polish/polish_mimuw_left_ideals_idempotents.pdf
polish_mimuw_left_ideals_idempotents,West Slavic,Polish,idempotent,support,idempotent,2,polish/polish_mimuw_left_ideals_idempotents.pdf
polish_mimuw_left_ideals_idempotents,West Slavic,Polish,theorem,west_native,twierdzenie,8,polish/polish_mimuw_left_ideals_idempotents.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,ring,west_competitor,okruh,114,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,ring,west_competitor,okruhu,29,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,ring,west_competitor,okruhy,16,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,field,support_or_related,teleso,52,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,field,support_or_related,telesa,33,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,ideal,support,ideal,18,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,module,support,modul,8,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,group,support,grupa,57,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,group,support,grupy,53,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,group,support,grupe,10,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,group,support,grup,170,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,homomorphism,support,homomorfizm,64,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,homomorphism,support,homomorfizmus,54,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,homomorphism,support,homomorfizmu,57,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,idempotent,support,idempotent,4,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,idempotent,support,idempotentny,2,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,basis,support,baza,10,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,determinant,intl,determinant,1,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,polynomial,intl,polynomi,2,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,theorem,west_native,veta,122,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,theorem,west_native,vety,32,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,extension,generic,rozsireni,37,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,extension,generic,rozsireni,37,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,extension,generic,rozsirenie,19,slovak/slovak_abstraktna_algebra.pdf
slovak_abstraktna_algebra,West Slavic,Slovak,splitting_field,generic,rozkladove teleso,1,slovak/slovak_abstraktna_algebra.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ring,south_competitor_latin,kolobar,939,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ring,south_competitor_latin,kolobarja,267,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ring,south_competitor_latin,kolobarji,135,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,quotient_field,south_possible,polje ulomkov,10,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,field,support_or_related,polje,320,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ideal,support,ideal,267,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ideal,support,ideala,25,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,ideal,support,ideali,48,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,module,support,modul,30,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,module,support,modula,6,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,group,support,grupa,445,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,group,support,grupe,468,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,group,support,grup,1342,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,homomorphism,support,homomorfizm,113,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,homomorphism,support,homomorfizmu,5,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,idempotent,support,idempotent,42,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,basis,support,baza,19,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,determinant,intl,determinant,15,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,determinant,intl,determinanta,6,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,polynomial,intl,polinom,630,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,corollary,native,posledica,65,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,trace,native,sled,304,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,extension,generic,razsiritev,89,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_uvod_v_algebro,South Slavic,Slovenian,splitting_field,generic,razpadno polje,32,slovenian/slovenian_uvod_v_algebro.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,ring,south_competitor_latin,kolobar,24,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,ring,south_competitor_latin,kolobarja,5,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,ideal,support,ideal,16,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,ideal,support,ideala,1,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,module,support,modul,9,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,module,support,modula,1,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,homomorphism,support,homomorfizm,1,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,idempotent,support,idempotent,1,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,polynomial,intl,polinom,2,slovenian/slovenian_komutativna_algebra_noetherian.pdf
slovenian_komutativna_algebra_noetherian,South Slavic,Slovenian,trace,native,sled,1,slovenian/slovenian_komutativna_algebra_noetherian.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ring,south_competitor_latin,prsten,81,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ring,south_competitor_latin,prstena,36,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ring,south_competitor_latin,prsteni,8,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ring,south_competitor_latin,prstenima,1,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,field,support_or_related,polje,9,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ideal,support,ideal,58,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ideal,support,ideala,7,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,ideal,support,ideali,8,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,module,support,modul,10,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,group,support,grupa,21,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,group,support,grupe,15,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,group,support,grup,44,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,homomorphism,support,homomorfizm,5,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,homomorphism,support,homomorfizam,18,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,polynomial,intl,polinom,38,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,theorem,intl,teorem,9,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,theorem,intl,teorema,5,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,corollary,native,posledica,1,serbian/serbian_belgrade_algebra_i_lecture9.pdf
serbian_belgrade_algebra_i_lecture9,South Slavic,Serbian,trace,native,sled,19,serbian/serbian_belgrade_algebra_i_lecture9.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ring,south_competitor_latin,prsten,433,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ring,south_competitor_latin,prstena,108,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ring,south_competitor_latin,prsteni,65,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ring,south_competitor_latin,prstenima,21,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,field,support_or_related,polje,87,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,field,support_or_related,tijelo,16,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,field,support_or_related,tijela,5,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ideal,support,ideal,286,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ideal,support,ideala,62,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,ideal,support,ideali,55,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,module,support,modul,46,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,module,support,modula,15,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,group,support,grupa,299,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,group,support,grupe,158,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,group,support,grup,536,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,homomorphism,support,homomorfizm,21,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,homomorphism,support,homomorfizam,71,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,homomorphism,support,homomorfizmu,1,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,basis,support,baza,1,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,determinant,intl,determinant,3,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,determinant,intl,determinanta,2,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,polynomial,intl,polinom,116,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,theorem,intl,teorem,182,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,theorem,intl,teorema,32,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,corollary,intl,korolar,15,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,corollary,native,posljedica,7,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,extension,generic,proširenje,16,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_mathhr_algebra_structures_2024,South Slavic,Croatian,extension,generic,prosirenje,16,croatian/croatian_mathhr_algebra_structures_2024.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ring,south_competitor_latin,prsten,341,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ring,south_competitor_latin,prstena,63,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ring,south_competitor_latin,prsteni,24,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ring,south_competitor_latin,prstenima,2,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,field,support_or_related,polje,43,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ideal,support,ideal,131,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ideal,support,ideala,20,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,ideal,support,ideali,18,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,group,support,grupa,23,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,group,support,grupe,3,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,group,support,grup,28,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,homomorphism,support,homomorfizm,8,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,homomorphism,support,homomorfizam,14,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,homomorphism,support,homomorfizmu,2,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,idempotent,support,idempotent,1,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,determinant,intl,determinant,2,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,determinant,intl,determinantu,2,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,polynomial,intl,polinom,73,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,theorem,intl,teorem,38,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,extension,generic,proširenje,4,croatian/croatian_pmf_split_prsteni.pdf
croatian_pmf_split_prsteni,South Slavic,Croatian,extension,generic,prosirenje,4,croatian/croatian_pmf_split_prsteni.pdf
bulgarian_sofia_rings_lecture7,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстен,47,bulgarian/bulgarian_sofia_rings_lecture7.pdf
bulgarian_sofia_rings_lecture7,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстени,11,bulgarian/bulgarian_sofia_rings_lecture7.pdf
bulgarian_sofia_rings_lecture7,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстена,6,bulgarian/bulgarian_sofia_rings_lecture7.pdf
bulgarian_sofia_rings_lecture7,South Slavic,Bulgarian,field,support_or_related,поле,7,bulgarian/bulgarian_sofia_rings_lecture7.pdf
bulgarian_sofia_rings_lecture7,South Slavic,Bulgarian,corollary,native,следствие,1,bulgarian/bulgarian_sofia_rings_lecture7.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстен,39,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстени,6,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,ring,south_competitor_cyr,пръстена,9,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,field,support_or_related,поле,10,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,ideal,support,идеал,29,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,ideal,support,идеали,4,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,group,support,група,7,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,group,support,групи,2,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,basis,support,базис,1,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
bulgarian_sofia_noncommutative_body_problem,South Slavic,Bulgarian,theorem,intl,теорема,2,bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf
