"role","absolute_path","public_relative_path","sha256","supersedes"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\introduction\interslavic-cyrillic\v001\Noether_Paper31_Introduction_Interslavic_Cyrillic_v001.tex","translations/paper31/introduction/interslavic-cyrillic/v001/Noether_Paper31_Introduction_Interslavic_Cyrillic_v001.tex","169B0BF19FDA6CBD876BF88E8422486A3BBE348577F330395A7D8EB48D9F48FC","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\introduction\interslavic-cyrillic\v001\Noether_Paper31_Introduction_Interslavic_Cyrillic_v001.pdf","translations/paper31/introduction/interslavic-cyrillic/v001/Noether_Paper31_Introduction_Interslavic_Cyrillic_v001.pdf","A494D38115648E54545A5400665F43798DEC7A746C24B4EF9E776F25586E4710","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\introduction\interslavic\v001\Noether_Paper31_Introduction_Interslavic_v001.tex","translations/paper31/introduction/interslavic/v001/Noether_Paper31_Introduction_Interslavic_v001.tex","36FDE2A79ADD2EEB2BDAE5FC2B4AED7B8A53A1EF70B020D4D69EB62949CF4DC3","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\introduction\interslavic\v001\Noether_Paper31_Introduction_Interslavic_v001.pdf","translations/paper31/introduction/interslavic/v001/Noether_Paper31_Introduction_Interslavic_v001.pdf","0DB841216FCB85EA3C65156871B4A09D5514E8992B97EC6DFCF8BF24D099E96A","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section01_entries01_02\interslavic-cyrillic\v001\Noether_Paper31_Section01_Entries01_02_Interslavic_Cyrillic_v001.tex","translations/paper31/section01_entries01_02/interslavic-cyrillic/v001/Noether_Paper31_Section01_Entries01_02_Interslavic_Cyrillic_v001.tex","5A170B5C2032095B266030CF9D976BF166CBD01BCB52CABEE7645D008F289232","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section01_entries01_02\interslavic-cyrillic\v001\Noether_Paper31_Section01_Entries01_02_Interslavic_Cyrillic_v001.pdf","translations/paper31/section01_entries01_02/interslavic-cyrillic/v001/Noether_Paper31_Section01_Entries01_02_Interslavic_Cyrillic_v001.pdf","F7D9D0C0C64FAD03BFA348F9BEAB2CE9E52D3E063BB47FACB65940CCBE492E03","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section01_entries01_02\interslavic\v001\Noether_Paper31_Section01_Entries01_02_Interslavic_v001.tex","translations/paper31/section01_entries01_02/interslavic/v001/Noether_Paper31_Section01_Entries01_02_Interslavic_v001.tex","8CA5E9491A1C41C425952F880B457BA4D374816991ECFCE68CCC999C3F15938D","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section01_entries01_02\interslavic\v001\Noether_Paper31_Section01_Entries01_02_Interslavic_v001.pdf","translations/paper31/section01_entries01_02/interslavic/v001/Noether_Paper31_Section01_Entries01_02_Interslavic_v001.pdf","15B571C2977C1B541C470E68865D47FEB5F21A372F9CAB4AA610C7105CABC5B7","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section01_entry03\interslavic-cyrillic\v001\Noether_Paper31_Section01_Entry03_Interslavic_Cyrillic_v001.tex","translations/paper31/section01_entry03/interslavic-cyrillic/v001/Noether_Paper31_Section01_Entry03_Interslavic_Cyrillic_v001.tex","D5B73D76622C172DB603C6CDD501028CF28C3B22036535A8357B6300DDF4137B","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section01_entry03\interslavic-cyrillic\v001\Noether_Paper31_Section01_Entry03_Interslavic_Cyrillic_v001.pdf","translations/paper31/section01_entry03/interslavic-cyrillic/v001/Noether_Paper31_Section01_Entry03_Interslavic_Cyrillic_v001.pdf","6FE00E88847214808A653AA243A84B979EC7C543965CD356BC4584632B5B634F","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section01_entry03\interslavic\v001\Noether_Paper31_Section01_Entry03_Interslavic_v001.tex","translations/paper31/section01_entry03/interslavic/v001/Noether_Paper31_Section01_Entry03_Interslavic_v001.tex","0CE8AFE96C87F2A8FB35047F24167A95B950C9573B6E9B5E716FDF46B1734F75","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section01_entry03\interslavic\v001\Noether_Paper31_Section01_Entry03_Interslavic_v001.pdf","translations/paper31/section01_entry03/interslavic/v001/Noether_Paper31_Section01_Entry03_Interslavic_v001.pdf","B748E8971A1A6B85D18F1AA81CA25764AD9DB8D2E0EB70EDD0A4767385FFF228","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section02_entry02\interslavic-cyrillic\v001\Noether_Paper31_Section02_Entry02_Interslavic_Cyrillic_v001.tex","translations/paper31/section02_entry02/interslavic-cyrillic/v001/Noether_Paper31_Section02_Entry02_Interslavic_Cyrillic_v001.tex","D52E42DC88B085810606287AF0AB40165A3EA5B3167A2F9B4EF6EB0251B10A9C","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section02_entry02\interslavic-cyrillic\v001\Noether_Paper31_Section02_Entry02_Interslavic_Cyrillic_v001.pdf","translations/paper31/section02_entry02/interslavic-cyrillic/v001/Noether_Paper31_Section02_Entry02_Interslavic_Cyrillic_v001.pdf","F570DEE92B84CD7622124551B48969D5CDA9A7EA58D8938E8D527781D9B15A46","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section02_entry02\interslavic\v001\Noether_Paper31_Section02_Entry02_Interslavic_v001.tex","translations/paper31/section02_entry02/interslavic/v001/Noether_Paper31_Section02_Entry02_Interslavic_v001.tex","0E64395357C81004DA422093CEC5BDED8B16A34CE711487470B2F0051D93B61B","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section02_entry02\interslavic\v001\Noether_Paper31_Section02_Entry02_Interslavic_v001.pdf","translations/paper31/section02_entry02/interslavic/v001/Noether_Paper31_Section02_Entry02_Interslavic_v001.pdf","3E71D48C940C785F419F18CE19B3B40E8C2B730C8C30D35CAD8A5A169DBF8B7F","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section02_entry03\interslavic-cyrillic\v001\Noether_Paper31_Section02_Entry03_Interslavic_Cyrillic_v001.tex","translations/paper31/section02_entry03/interslavic-cyrillic/v001/Noether_Paper31_Section02_Entry03_Interslavic_Cyrillic_v001.tex","96A63E0871FCEE6937D7786628D35F72D61DC58427B49CCF6A631FC46445C508","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section02_entry03\interslavic-cyrillic\v001\Noether_Paper31_Section02_Entry03_Interslavic_Cyrillic_v001.pdf","translations/paper31/section02_entry03/interslavic-cyrillic/v001/Noether_Paper31_Section02_Entry03_Interslavic_Cyrillic_v001.pdf","B360EB67F2A4C6D9F2C9340263CF59136087838FE895EB3A74C1EBFAE4E795F9","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section02_entry03\interslavic\v001\Noether_Paper31_Section02_Entry03_Interslavic_v001.tex","translations/paper31/section02_entry03/interslavic/v001/Noether_Paper31_Section02_Entry03_Interslavic_v001.tex","2C8A37AA97F84520C70125A6614C8E377A179C1D067FD169996516B3C1150C1E","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section02_entry03\interslavic\v001\Noether_Paper31_Section02_Entry03_Interslavic_v001.pdf","translations/paper31/section02_entry03/interslavic/v001/Noether_Paper31_Section02_Entry03_Interslavic_v001.pdf","3E729AFB197B91F7CF400CADC616A46C956BF22E4994C0D1B2E85E3E595FF408","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section04_entry06\interslavic-cyrillic\v001\Noether_Paper31_Section04_Entry06_Interslavic_Cyrillic_v001.tex","translations/paper31/section04_entry06/interslavic-cyrillic/v001/Noether_Paper31_Section04_Entry06_Interslavic_Cyrillic_v001.tex","83E8ADD5E356BBF16350A7E55315F8D9EF772A1E6ADC470615C8E973B7D86A4C","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section04_entry06\interslavic-cyrillic\v001\Noether_Paper31_Section04_Entry06_Interslavic_Cyrillic_v001.pdf","translations/paper31/section04_entry06/interslavic-cyrillic/v001/Noether_Paper31_Section04_Entry06_Interslavic_Cyrillic_v001.pdf","A982FDA158C639D99CD6378486A0B2A4C3B3A89CAEE0AC9923A973A5C7B7EF0B","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section04_entry06\interslavic\v001\Noether_Paper31_Section04_Entry06_Interslavic_v001.tex","translations/paper31/section04_entry06/interslavic/v001/Noether_Paper31_Section04_Entry06_Interslavic_v001.tex","8C7877D65CF27E55C49AF1D3F87C10BD26667DC89FF93BB90385EE0DA47A273B","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section04_entry06\interslavic\v001\Noether_Paper31_Section04_Entry06_Interslavic_v001.pdf","translations/paper31/section04_entry06/interslavic/v001/Noether_Paper31_Section04_Entry06_Interslavic_v001.pdf","57C1754B01AA01DDE3AC51D3EFDE202D39E1F17D2988546FD77E8D2C572ED769","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section04_entry07\interslavic-cyrillic\v001\Noether_Paper31_Section04_Entry07_Interslavic_Cyrillic_v001.tex","translations/paper31/section04_entry07/interslavic-cyrillic/v001/Noether_Paper31_Section04_Entry07_Interslavic_Cyrillic_v001.tex","08A8EDDF6402B4BC0EDD4878CDCBE6F97CABE7E1FA941A30364D5075B95C1585","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section04_entry07\interslavic-cyrillic\v001\Noether_Paper31_Section04_Entry07_Interslavic_Cyrillic_v001.pdf","translations/paper31/section04_entry07/interslavic-cyrillic/v001/Noether_Paper31_Section04_Entry07_Interslavic_Cyrillic_v001.pdf","976B32F0401453C1BEBA82467B18B2CC0B954A69F1AA333047F86455A662C88F","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section04_entry07\interslavic\v001\Noether_Paper31_Section04_Entry07_Interslavic_v001.tex","translations/paper31/section04_entry07/interslavic/v001/Noether_Paper31_Section04_Entry07_Interslavic_v001.tex","F31BF284CCC8BDC085A8727D2957506095AE79366DA6F67BAF72B1AAEEF091AD","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section04_entry07\interslavic\v001\Noether_Paper31_Section04_Entry07_Interslavic_v001.pdf","translations/paper31/section04_entry07/interslavic/v001/Noether_Paper31_Section04_Entry07_Interslavic_v001.pdf","7FF819AB70F8B4A704510CC45BAE46F67BFD72846711DAD4F2EB4313E5ABF308","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section05_entry01\interslavic-cyrillic\v001\Noether_Paper31_Section05_Entry01_Interslavic_Cyrillic_v001.tex","translations/paper31/section05_entry01/interslavic-cyrillic/v001/Noether_Paper31_Section05_Entry01_Interslavic_Cyrillic_v001.tex","BFFF7304221C96A9B31DB1AD002139B0CDAAE6A9DFC323F225D11AEEF88CA7F5","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section05_entry01\interslavic-cyrillic\v001\Noether_Paper31_Section05_Entry01_Interslavic_Cyrillic_v001.pdf","translations/paper31/section05_entry01/interslavic-cyrillic/v001/Noether_Paper31_Section05_Entry01_Interslavic_Cyrillic_v001.pdf","1FC522348F3114BE872CE70847EE8D3EB74B0A1F5FB41A5092CC487EDA2DB252","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section05_entry01\interslavic\v001\Noether_Paper31_Section05_Entry01_Interslavic_v001.tex","translations/paper31/section05_entry01/interslavic/v001/Noether_Paper31_Section05_Entry01_Interslavic_v001.tex","37DEBAC75F4B7737289FB3C8E7039F9033D2C1E230BFD343DA82641F9657B300","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section05_entry01\interslavic\v001\Noether_Paper31_Section05_Entry01_Interslavic_v001.pdf","translations/paper31/section05_entry01/interslavic/v001/Noether_Paper31_Section05_Entry01_Interslavic_v001.pdf","18A9710D49670F1E346255B0F45D92C3774F8AFBE45859A581D16FD6490CBB93","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section08_entry07\interslavic-cyrillic\v001\Noether_Paper31_Section08_Entry07_Interslavic_Cyrillic_v001.tex","translations/paper31/section08_entry07/interslavic-cyrillic/v001/Noether_Paper31_Section08_Entry07_Interslavic_Cyrillic_v001.tex","1DE810EAEF1EB0289C7DFF2105AA21D741BE9D83A91E0DA1D2BFDDD88EE82A83","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section08_entry07\interslavic-cyrillic\v001\Noether_Paper31_Section08_Entry07_Interslavic_Cyrillic_v001.pdf","translations/paper31/section08_entry07/interslavic-cyrillic/v001/Noether_Paper31_Section08_Entry07_Interslavic_Cyrillic_v001.pdf","EE06B157C84CC76097650AB7726BA96D4E999517D0C9CA13BAD5167560FC0E16","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper31\section08_entry07\interslavic\v001\Noether_Paper31_Section08_Entry07_Interslavic_v001.tex","translations/paper31/section08_entry07/interslavic/v001/Noether_Paper31_Section08_Entry07_Interslavic_v001.tex","CF9BC5E1E0CF73086ADA06F885ACE2D6392EC26DE239F9F014DC3F939B25F451","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper31\section08_entry07\interslavic\v001\Noether_Paper31_Section08_Entry07_Interslavic_v001.pdf","translations/paper31/section08_entry07/interslavic/v001/Noether_Paper31_Section08_Entry07_Interslavic_v001.pdf","A29FA62B749BE877268D3553487036920490683C34600B29F53224546DFE725D","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper32\second_intro\interslavic-cyrillic\v001\Noether_Paper32_Second_Intro_Interslavic_Cyrillic_v001.tex","translations/paper32/second_intro/interslavic-cyrillic/v001/Noether_Paper32_Second_Intro_Interslavic_Cyrillic_v001.tex","571B36B7861CD1FEFFAF65323C40C7E8CE40BDAF172946526641E22B7027D69B","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper32\second_intro\interslavic-cyrillic\v001\Noether_Paper32_Second_Intro_Interslavic_Cyrillic_v001.pdf","translations/paper32/second_intro/interslavic-cyrillic/v001/Noether_Paper32_Second_Intro_Interslavic_Cyrillic_v001.pdf","3DFDF17C24BF9B8A981692302DB63106B4BD74418D97727A06C23DB26FE62073","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper32\second_intro\interslavic\v001\Noether_Paper32_Second_Intro_Interslavic_v001.tex","translations/paper32/second_intro/interslavic/v001/Noether_Paper32_Second_Intro_Interslavic_v001.tex","9075D7CD42391EC2C0DED09C07EE98C90C4027825EC954D851F8A6601BA74049","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper32\second_intro\interslavic\v001\Noether_Paper32_Second_Intro_Interslavic_v001.pdf","translations/paper32/second_intro/interslavic/v001/Noether_Paper32_Second_Intro_Interslavic_v001.pdf","521629FA1A6A10A4ED05D2A6959EBE519F564F136AB6F5D98E2A1240B1046B05","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper32\section02_quaternion_idempotent\interslavic-cyrillic\v001\Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.tex","translations/paper32/section02_quaternion_idempotent/interslavic-cyrillic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.tex","2DC0D462A14759915327E28B29D63E8DE865C937C375C2038106669D8CC86044","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper32\section02_quaternion_idempotent\interslavic-cyrillic\v001\Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.pdf","translations/paper32/section02_quaternion_idempotent/interslavic-cyrillic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_Cyrillic_v001.pdf","57AE4C722F76699D9F820ADC91E34BE1CF49878620225476FFD50AD5C80C4DA1","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper32\section02_quaternion_idempotent\interslavic\v001\Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_v001.tex","translations/paper32/section02_quaternion_idempotent/interslavic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_v001.tex","354F223C2B19D7C24B9C60D1FC9038C7777C5D487919B56D665D5DCFFCBB0AF1","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper32\section02_quaternion_idempotent\interslavic\v001\Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_v001.pdf","translations/paper32/section02_quaternion_idempotent/interslavic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_v001.pdf","1196E20B259DF5D1956EA33028F283DE3EA52B77F1F1E5091F6218B3F13E3266","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper33\complete\interslavic-cyrillic\v001\Noether_Paper33_Complete_Interslavic_Cyrillic_v001.tex","translations/paper33/complete/interslavic-cyrillic/v001/Noether_Paper33_Complete_Interslavic_Cyrillic_v001.tex","6EC3C1662BA6183DC78742142E7D95DEB2BD76905DFDCBAA8445B07617E497B8","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper33\complete\interslavic-cyrillic\v001\Noether_Paper33_Complete_Interslavic_Cyrillic_v001.pdf","translations/paper33/complete/interslavic-cyrillic/v001/Noether_Paper33_Complete_Interslavic_Cyrillic_v001.pdf","C744A24D2CF9260BAA5A4CE150F674D7803922C111128DD342C155C6FA54BB20","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper33\complete\interslavic\v001\Noether_Paper33_Complete_Interslavic_v001.tex","translations/paper33/complete/interslavic/v001/Noether_Paper33_Complete_Interslavic_v001.tex","CF609AAD47FA50F52E12B01DBDEB64443947B4E1BD7EAF0DD3258450ABA87909","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper33\complete\interslavic\v001\Noether_Paper33_Complete_Interslavic_v001.pdf","translations/paper33/complete/interslavic/v001/Noether_Paper33_Complete_Interslavic_v001.pdf","DDA29D4D7626CDCB37A66655C40D9753C79863B57DE4CE71FEC952E510F2617B","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\introduction\interslavic-cyrillic\v001\Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.tex","translations/paper34/introduction/interslavic-cyrillic/v001/Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.tex","3A77C5C9188F03EFACF12A76AB9BD6569675829F92286BBDDC3D083E747CEAAB","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\introduction\interslavic-cyrillic\v001\Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.pdf","translations/paper34/introduction/interslavic-cyrillic/v001/Noether_Paper34_Introduction_Interslavic_Cyrillic_v001.pdf","A1350F111BFBFFED8B54758B98AC83504F85F6C99082F80272A85328F642E0BF","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\introduction\interslavic\v001\Noether_Paper34_Introduction_Interslavic_v001.tex","translations/paper34/introduction/interslavic/v001/Noether_Paper34_Introduction_Interslavic_v001.tex","6EB65649FA9BCC58729A6017428ECC6E4FD13FD0B573F48E054D53447E6E5699","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\introduction\interslavic\v001\Noether_Paper34_Introduction_Interslavic_v001.pdf","translations/paper34/introduction/interslavic/v001/Noether_Paper34_Introduction_Interslavic_v001.pdf","A3CEC1CE7A21AFAD1A1057DA255D07286759CE8A360E8820600004C83BAC4350","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section01\interslavic-cyrillic\v001\Noether_Paper34_Section01_Interslavic_Cyrillic_v001.tex","translations/paper34/section01/interslavic-cyrillic/v001/Noether_Paper34_Section01_Interslavic_Cyrillic_v001.tex","2FD1299AAC6E6056A5DAEB23A54EA00618AEFA25EF4A19ED899DCA617DE4F86A","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section01\interslavic-cyrillic\v001\Noether_Paper34_Section01_Interslavic_Cyrillic_v001.pdf","translations/paper34/section01/interslavic-cyrillic/v001/Noether_Paper34_Section01_Interslavic_Cyrillic_v001.pdf","FFC2ECFBC26F2C732FCD0EF083F00DA99C7D12E646E35BCD2C95CB9706397B17","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section01\interslavic\v001\Noether_Paper34_Section01_Interslavic_v001.tex","translations/paper34/section01/interslavic/v001/Noether_Paper34_Section01_Interslavic_v001.tex","AA66A7F28A8FAED7C9D7EC4F0BBE53E90099F64C92ECA49AD67524A5A16515AF","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section01\interslavic\v001\Noether_Paper34_Section01_Interslavic_v001.pdf","translations/paper34/section01/interslavic/v001/Noether_Paper34_Section01_Interslavic_v001.pdf","57D8F98115D71B43AF3AB7B9EF5685D1B6B2ED13E38EC30DE2D381620BE56F1D","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section06\interslavic-cyrillic\v001\Noether_Paper34_Section06_Interslavic_Cyrillic_v001.tex","translations/paper34/section06/interslavic-cyrillic/v001/Noether_Paper34_Section06_Interslavic_Cyrillic_v001.tex","8BB6309F255A6287606EB05016B68CDE83E61C370B574C9FE3F4B29CC45960CB","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section06\interslavic-cyrillic\v001\Noether_Paper34_Section06_Interslavic_Cyrillic_v001.pdf","translations/paper34/section06/interslavic-cyrillic/v001/Noether_Paper34_Section06_Interslavic_Cyrillic_v001.pdf","3891981427B40CF8979D23C10A945EE912DCDED45D251DD2187BEF7756930D71","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section06\interslavic\v001\Noether_Paper34_Section06_Interslavic_v001.tex","translations/paper34/section06/interslavic/v001/Noether_Paper34_Section06_Interslavic_v001.tex","1342CD9D0167F9CBA4A9AC41A8FC6190A3287B49E2625181952A43CC89852E1C","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section06\interslavic\v001\Noether_Paper34_Section06_Interslavic_v001.pdf","translations/paper34/section06/interslavic/v001/Noether_Paper34_Section06_Interslavic_v001.pdf","DEE83910F6FF6EE91414BCC59FF95EBAFB2E201BE9C33B46287C94C8D301B9D7","same public relative path, if currently published"
