"row_id","branch_head","prior_frontier","change_status","path","path_category","r3_gate_effect","source_use_label"
"62","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_PACKAGE_VALIDATION.json","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"63","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_SOURCE_USE_FACT_CHANGE_AUDIT.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"64","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_BRANCH_VISIBLE_8A_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"65","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_BLOCKERS_AND_RECOVERY_ROWS.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"66","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_BRANCH_VISIBLE_ARABIC_SOURCE_USE_ROWS.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"67","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"68","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_PACKAGE_VALIDATION.json","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"69","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"70","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_SOURCE_USE_FACT_CHANGE_AUDIT.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"71","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_VISIBLE_SIBLING_WAKE_LEDGER.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"72","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"73","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_START_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"74","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"75","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_USE_CONTINUATION_LEDGER.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"76","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_B3_HANDOFF_BOUNDARIES_20260707.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"77","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_CURRENT_FRONTIER_WAKE_DEDUP_019F2B1B_09A8_20260707.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"78","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"79","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"80","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"81","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"82","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"83","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"84","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"85","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"86","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FRONTIER_DELTA_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"87","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/HEARTBEAT_20260707.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"88","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/MANIFEST.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"89","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/README.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"90","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"91","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SHA256SUMS.txt","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"92","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"93","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"94","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"95","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"96","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SUMMARY_COUNTS_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"97","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_25B9A6DF.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"98","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/adverse_evidence.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"99","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/branch_weight_ledger.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"100","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/do_not_use.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"101","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/forms.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"102","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/languages.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"103","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/lexemes.jsonl","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"104","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/marginal_intelligibility.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"105","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/rules_acknowledgement.md","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"106","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/source_documents.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"107","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/source_use_ledger.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"108","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/word_weights.csv","branch-visible-persianate-tajik-source-use-gap-packet","persianate-subgate-review-only","branch-delta-provenance"
"109","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/B3_ACTION_SUMMARY.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"110","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/BRANCH_PR_STATE.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"111","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/MANIFEST.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"112","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/PACKAGE_FILE_LEDGER.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"113","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/PACKAGE_MANIFEST_REPLAY.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"114","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/PACKAGE_ROOT_SUMMARY.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"115","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/PACKAGE_SHA256SUMS_REPLAY.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"116","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/README.md","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"117","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/SAFETY_SCAN_HITS.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"118","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/SHA256SUMS.txt","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"119","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25B9A6DF_R6_25B_NONSLAVIC_25B_SOURCE_GATE_FOLLOWUP_20260707/VALIDATION_ISSUES.csv","b3-25b-r6-nonslavic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"120","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/B3_ACTION_SUMMARY.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"121","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/BRANCH_PR_STATE.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"122","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/MANIFEST.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"123","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
