"root_id","row_path","expected_sha256","actual_sha256","status","raw_line"
"non_slavic_359bc213_current_head_route","B3_HANDOFF_READY_359BC213.md","ce297203fa522dc513e22db62cbcea46c3c71f5fdada7c080438fd7b750d602f","ce297203fa522dc513e22db62cbcea46c3c71f5fdada7c080438fd7b750d602f","ok","CE297203FA522DC513E22DB62CBCEA46C3C71F5FDADA7C080438FD7B750D602F  B3_HANDOFF_READY_359BC213.md"
"non_slavic_359bc213_current_head_route","B3_HANDOFF_SENT_359BC213.md","a4b919683d33f678b3b6a05ad1308920e649b898907bebb77dbecf1468bfb8ae","a4b919683d33f678b3b6a05ad1308920e649b898907bebb77dbecf1468bfb8ae","ok","A4B919683D33F678B3B6A05AD1308920E649B898907BEBB77DBECF1468BFB8AE  B3_HANDOFF_SENT_359BC213.md"
"non_slavic_359bc213_current_head_route","B3_PACKAGE_ROOTS_VALIDATION_359BC213.csv","7cdae6c8db9f320c4c1ce145ec10243632cb36f06260b662aa0cbf1e8e7dd164","7cdae6c8db9f320c4c1ce145ec10243632cb36f06260b662aa0cbf1e8e7dd164","ok","7CDAE6C8DB9F320C4C1CE145EC10243632CB36F06260B662AA0CBF1E8E7DD164  B3_PACKAGE_ROOTS_VALIDATION_359BC213.csv"
"non_slavic_359bc213_current_head_route","BRANCH_COMPARE_COMMITS_359BC213.csv","538888c00093e9c7de388984310f6fe59490c2b585fd6acc2af02d6024a6dc1e","538888c00093e9c7de388984310f6fe59490c2b585fd6acc2af02d6024a6dc1e","ok","538888C00093E9C7DE388984310F6FE59490C2B585FD6ACC2AF02D6024A6DC1E  BRANCH_COMPARE_COMMITS_359BC213.csv"
"non_slavic_359bc213_current_head_route","BRANCH_COMPARE_FILES_359BC213.csv","eee84c9adfc32f949645e2797b6dc1e105f09abadc2ab6a01618310da8eb9858","eee84c9adfc32f949645e2797b6dc1e105f09abadc2ab6a01618310da8eb9858","ok","EEE84C9ADFC32F949645E2797B6DC1E105F09ABADC2AB6A01618310DA8EB9858  BRANCH_COMPARE_FILES_359BC213.csv"
"non_slavic_359bc213_current_head_route","BRANCH_COMPARE_SUMMARY_359BC213.csv","7af5ccb72089c111fc29119ee1cab9b64dda384fd6d15eba380dd974f5239e1c","7af5ccb72089c111fc29119ee1cab9b64dda384fd6d15eba380dd974f5239e1c","ok","7AF5CCB72089C111FC29119EE1CAB9B64DDA384FD6D15EBA380DD974F5239E1C  BRANCH_COMPARE_SUMMARY_359BC213.csv"
"non_slavic_359bc213_current_head_route","CHILD_LANE_SOURCE_GATE_SUMMARY_359BC213.csv","6e2359a1ba3076eff74d40bf0d33dedfe1cb3eb5b9bef7bebac76ceb62df9fc4","6e2359a1ba3076eff74d40bf0d33dedfe1cb3eb5b9bef7bebac76ceb62df9fc4","ok","6E2359A1BA3076EFF74D40BF0D33DEDFE1CB3EB5B9BEF7BEBAC76CEB62DF9FC4  CHILD_LANE_SOURCE_GATE_SUMMARY_359BC213.csv"
"non_slavic_359bc213_current_head_route","CHILD_PACKET_MANIFEST_CHECKS_359BC213.csv","b39d303b25051912acf5800e65b005e6c3057d2946c86fa4ccbc9558043aeb3d","b39d303b25051912acf5800e65b005e6c3057d2946c86fa4ccbc9558043aeb3d","ok","B39D303B25051912ACF5800E65B005E6C3057D2946C86FA4CCBC9558043AEB3D  CHILD_PACKET_MANIFEST_CHECKS_359BC213.csv"
"non_slavic_359bc213_current_head_route","EXACT_BLOCKERS_AND_RECOVERY_ROWS_359BC213.csv","f9ad980f2bd3af4ca9d7254b5fdbc27de157f84cc2d506f06d5f1b45e69cca73","f9ad980f2bd3af4ca9d7254b5fdbc27de157f84cc2d506f06d5f1b45e69cca73","ok","F9AD980F2BD3AF4CA9D7254B5FDBC27DE157F84CC2D506F06D5F1B45E69CCA73  EXACT_BLOCKERS_AND_RECOVERY_ROWS_359BC213.csv"
"non_slavic_359bc213_current_head_route","FABLE_SOURCE_USE_ADVERSE_LEDGER_359BC213.csv","352c8b04487af88e1b64c5b43680172eaa03c346bf81a5f885383d02792be5b8","352c8b04487af88e1b64c5b43680172eaa03c346bf81a5f885383d02792be5b8","ok","352C8B04487AF88E1B64C5B43680172EAA03C346BF81A5F885383D02792BE5B8  FABLE_SOURCE_USE_ADVERSE_LEDGER_359BC213.csv"
"non_slavic_359bc213_current_head_route","README.md","bce479ddfb299586cd2b31f1a294634de65fb99cca5c1d3ac2fb1df7490a3bb0","bce479ddfb299586cd2b31f1a294634de65fb99cca5c1d3ac2fb1df7490a3bb0","ok","BCE479DDFB299586CD2B31F1A294634DE65FB99CCA5C1D3AC2FB1DF7490A3BB0  README.md"
"non_slavic_359bc213_current_head_route","SOURCE_GATE_FILE_INVENTORY_359BC213.csv","5d82d9dc6406c0cb128b2db8e8dedf21897e2bc889d8f8c27af1157af7939a66","5d82d9dc6406c0cb128b2db8e8dedf21897e2bc889d8f8c27af1157af7939a66","ok","5D82D9DC6406C0CB128B2DB8E8DEDF21897E2BC889D8F8C27AF1157AF7939A66  SOURCE_GATE_FILE_INVENTORY_359BC213.csv"
"non_slavic_359bc213_current_head_route","SUMMARY.json","11a36adc1723aacbd7cd1ecf768de05e5c309c4d3b143d583f30163a79f029f2","11a36adc1723aacbd7cd1ecf768de05e5c309c4d3b143d583f30163a79f029f2","ok","11A36ADC1723AACBD7CD1ECF768DE05E5C309C4D3B143D583F30163A79F029F2  SUMMARY.json"
"r6_359bc213_current_head_source_start","b3/B3_ROUTE.csv","fede08c849fe3aebbd8dedbac22b3042d01a1b6ffdecd2da3a843fac3878577d","fede08c849fe3aebbd8dedbac22b3042d01a1b6ffdecd2da3a843fac3878577d","ok","fede08c849fe3aebbd8dedbac22b3042d01a1b6ffdecd2da3a843fac3878577d  b3/B3_ROUTE.csv"
"r6_359bc213_current_head_source_start","blockers/R6_359BC213_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","75828caf36fa781408240ea27b60c03b4d30c08be6f67c35bdf954012b6da63e","75828caf36fa781408240ea27b60c03b4d30c08be6f67c35bdf954012b6da63e","ok","75828caf36fa781408240ea27b60c03b4d30c08be6f67c35bdf954012b6da63e  blockers/R6_359BC213_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv"
"r6_359bc213_current_head_source_start","branch-current/R6_359BC213_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","28cec7fd40cc10ab4aa6d6be4140924962fbf9276796a0feb84d83f9e630512e","28cec7fd40cc10ab4aa6d6be4140924962fbf9276796a0feb84d83f9e630512e","ok","28cec7fd40cc10ab4aa6d6be4140924962fbf9276796a0feb84d83f9e630512e  branch-current/R6_359BC213_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv"
"r6_359bc213_current_head_source_start","branch-current/R6_359BC213_LOCAL_HEAD_NAMED_FILE_HITS.csv","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","ok","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6  branch-current/R6_359BC213_LOCAL_HEAD_NAMED_FILE_HITS.csv"
"r6_359bc213_current_head_source_start","branch-current/R6_359BC213_PAYLOAD_FRONTIER_CORRECTION.csv","ae5a924a1e0b3afe9399e3db9e0b238fcbe0b981f3f8933c1958101b0de8ee1f","ae5a924a1e0b3afe9399e3db9e0b238fcbe0b981f3f8933c1958101b0de8ee1f","ok","ae5a924a1e0b3afe9399e3db9e0b238fcbe0b981f3f8933c1958101b0de8ee1f  branch-current/R6_359BC213_PAYLOAD_FRONTIER_CORRECTION.csv"
"r6_359bc213_current_head_source_start","ethics/R6_359BC213_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","8ee706678fd1742fbda924ffd77ae3cbc4437a418ecfc4a862b3a7df6face763","8ee706678fd1742fbda924ffd77ae3cbc4437a418ecfc4a862b3a7df6face763","ok","8ee706678fd1742fbda924ffd77ae3cbc4437a418ecfc4a862b3a7df6face763  ethics/R6_359BC213_ETHICS_AUTHORITY_CONTINUATION_MAP.csv"
"r6_359bc213_current_head_source_start","fable/R6_359BC213_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","5ec00a1b16a768d6eee289fa79caa8b0c89d63233346402019861e3cfcc2ea2d","5ec00a1b16a768d6eee289fa79caa8b0c89d63233346402019861e3cfcc2ea2d","ok","5ec00a1b16a768d6eee289fa79caa8b0c89d63233346402019861e3cfcc2ea2d  fable/R6_359BC213_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv"
"r6_359bc213_current_head_source_start","input-verification/R6_359BC213_PRIOR_PACKAGE_SHA_VERIFY.csv","01d2ff13095f0fc4958862d1672d40bce7815ece443648b7a6912eaf84e0ba56","01d2ff13095f0fc4958862d1672d40bce7815ece443648b7a6912eaf84e0ba56","ok","01d2ff13095f0fc4958862d1672d40bce7815ece443648b7a6912eaf84e0ba56  input-verification/R6_359BC213_PRIOR_PACKAGE_SHA_VERIFY.csv"
"r6_359bc213_current_head_source_start","logs/LOGBOOK_EXCERPT_20260706.md","9a44f0ac99dcbe294c68398d6a680f6c9076fdf7953865cbd5f747412bc1daca","9a44f0ac99dcbe294c68398d6a680f6c9076fdf7953865cbd5f747412bc1daca","ok","9a44f0ac99dcbe294c68398d6a680f6c9076fdf7953865cbd5f747412bc1daca  logs/LOGBOOK_EXCERPT_20260706.md"
"r6_359bc213_current_head_source_start","mutual-watch/R6_359BC213_MUTUAL_WATCH_OBSERVATION.csv","b8956cf99b02964248502598cfc2a8832fec75d4e8acdf2679b60d29eed80ed1","b8956cf99b02964248502598cfc2a8832fec75d4e8acdf2679b60d29eed80ed1","ok","b8956cf99b02964248502598cfc2a8832fec75d4e8acdf2679b60d29eed80ed1  mutual-watch/R6_359BC213_MUTUAL_WATCH_OBSERVATION.csv"
"r6_359bc213_current_head_source_start","R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","f71ab9ae8992bd5af0871433a35f172a3e78255d63d860791cca838c5f924da9","f71ab9ae8992bd5af0871433a35f172a3e78255d63d860791cca838c5f924da9","ok","f71ab9ae8992bd5af0871433a35f172a3e78255d63d860791cca838c5f924da9  R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv"
"r6_359bc213_current_head_source_start","README.md","3a48ab5c742840da7a6109c2dccce7e1a89f897969e389f7d76c791e76af33f3","3a48ab5c742840da7a6109c2dccce7e1a89f897969e389f7d76c791e76af33f3","ok","3a48ab5c742840da7a6109c2dccce7e1a89f897969e389f7d76c791e76af33f3  README.md"
"r6_359bc213_current_head_source_start","source-use/R6_359BC213_CROSS_LANE_CONTEXT_BOUNDARY.csv","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","ok","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6  source-use/R6_359BC213_CROSS_LANE_CONTEXT_BOUNDARY.csv"
"r6_359bc213_current_head_source_start","source-use/R6_359BC213_SOURCE_USE_CONTINUATION_LEDGER.csv","df98488e0b4b00adb1c96d50743a715164b5b2f6a90cf73b5099a3e519362387","df98488e0b4b00adb1c96d50743a715164b5b2f6a90cf73b5099a3e519362387","ok","df98488e0b4b00adb1c96d50743a715164b5b2f6a90cf73b5099a3e519362387  source-use/R6_359BC213_SOURCE_USE_CONTINUATION_LEDGER.csv"
"r6_359bc213_current_head_source_start","witness-index/R6_359BC213_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","6ba68cdc6ae57369d5f26a8fbc773b486fddde684a019aeeae16a8efb2ae28a3","6ba68cdc6ae57369d5f26a8fbc773b486fddde684a019aeeae16a8efb2ae28a3","ok","6ba68cdc6ae57369d5f26a8fbc773b486fddde684a019aeeae16a8efb2ae28a3  witness-index/R6_359BC213_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv"
"r6_359bc213_current_head_source_start","witness-index/R6_359BC213_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","4c4a010cacc0bae5719ff24bcd3c2da4d39e5038ce6b33ee378270c17923ac5c","4c4a010cacc0bae5719ff24bcd3c2da4d39e5038ce6b33ee378270c17923ac5c","ok","4c4a010cacc0bae5719ff24bcd3c2da4d39e5038ce6b33ee378270c17923ac5c  witness-index/R6_359BC213_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv"
