"status","path","top_level","package_root","class","direct_r7_malay_sea_pacific_path","transfer_audit_r7_mention","literal_r7_source_body_hit","source_use_decision","label"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/MUTUAL_WAKE_ACCOUNTING_6034C6B4.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/PACKAGE_VALIDATION.json","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/README.md","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_6034C6B4.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_6034C6B4.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/SHA256SUMS.txt","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_6034C6B4.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_6034C6B4.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/ZERO_CLAIM_LEDGER_6034C6B4_REVIEW_ACCOUNTING.csv","uploader-transfer","olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_B3_HANDOFF_BOUNDARIES_20260707.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_BRANCH_DELTA_AND_STALE_19B2_ROWS_20260707.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_README_LOGBOOK_STATE_ADDENDUM_20260707.md","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_20260705.md","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/README.md","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SESSION_LOGBOOK_20260705.md","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/VALIDATION.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/active_recovery_searches_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/adverse_evidence_ledger_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/do_not_use_ledger_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/exact_source_row_blocker_table_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/fable_branch_weight_boundary_ledger_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/five_hour_reset_and_mutual_wake_rule_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/frontier_readback_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/source_return_recovery_crosswalk_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/source_use_ledger_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/visible_sibling_wake_scan_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/zero_row_preservation_6034c6b4.csv","uploader-transfer","r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/LOGBOOK_EXCERPT.md","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/MANIFEST.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_DELTA_SUMMARY_BY_CLASS.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_EXACT_CONTENT_GAP_ROWS.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FABLE_SOURCE_USE_ADVERSE_ROWS.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FRONTIER_CORRECTION_ROWS.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FRONTIER_DIFF_PATH_LEDGER.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_PRIOR_PACKET_SHA_REVERIFY.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_SOURCE_USE_BOUNDARY_LEDGER.csv","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/README.md","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/SHA256SUMS.txt","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/SUMMARY.json","uploader-transfer","r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707","branch-visible-copy-of-prior-r7-6034-packet","True","False","False","package-visibility-copy-only-not-new-source-evidence","source-use/gap branch-visible-copy"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.json","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_EXCERPT.md","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/LOGBOOK_EXCERPT.md","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_BRANCH_COMPARE_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_COMMIT_SUBJECT_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_FABLE_SOURCE_USE_ADVERSE_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_ROUTE_ARTIFACT_INDEX_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_SOURCE_LIKE_PATH_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_VISIBLE_INBOUND_FRONTIER_ADVANCE_ROWS_20260707.csv","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/README.md","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt","uploader-transfer","r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/ACTIVE_SESSION_STATE.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/B3_HANDOFF_BOUNDARY_ROWS_20260707.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/B3_UPLOADER_READY_SUMMARY.md","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_COMMITS_19B2AB4B_TO_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_CATEGORY_COUNTS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
