"lane","target_language_or_access_target","source_title","source_author_or_owner","topic_tags","evidence_tier","source_type","source_url","local_path","license_or_access_signal","sha256_or_other_hash","byte_count","source_language","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","upload_policy","gap_or_blocker_note","non_claim_boundary","source_witness_row_id"
"Brunei-Singapore","Brunei","brunei_moe_spn21_malay","www.moe.gov.bn","Brunei_MOE;SPN21;Malay_curriculum_context","C_PDF_HTML_TEXT_FALLBACK","pdf_downloaded","https://www.moe.gov.bn/spn21dl/SPN21%20MALAY%20%282013%29%20COMPLETE.pdf","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\brunei_moe\brunei_moe_spn21_malay.pdf","public_official_pdf_license_not_established","0914D6DAF50D64D212F8437470EE11701B06885628D1BF05AD2972EAAB6678BB","8683542","Brunei","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_exact_higher_algebra_or_term_content","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-BRUNEI-MOE-03"
"Brunei-Singapore","Singapore","singapore_moe_approved_textbook_list","www.moe.gov.sg","Singapore_MOE;textbook_route;Malay_math_overlap_check","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://www.moe.gov.sg/education-in-sg/approved-textbook-list","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_moe\singapore_moe_approved_textbook_list.html","public_official_route_license_not_established","5FF770BBEA0B2F3F97C3BAA083B697DFE28EF45B50B2E89CE97822C6EB240D8A","106487","Singapore","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_extracted_Malay_mathematics_term_list","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-SINGAPORE-MOE-01"
"Brunei-Singapore","Singapore","singapore_seab_2027_sec_g3_syllabuses","www.seab.gov.sg","Singapore_SEAB;G3_syllabus_route;Malay_and_math_separate_subjects","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://www.seab.gov.sg/secondary-education-certificate-sec/g3-syllabuses-for-school-candidates-2027/","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_2027_sec_g3_syllabuses.html","public_official_route_license_not_established","88C2F3A20AED0C07884457781767B264CA8023D810BCC3BB9E03F6DD048B6155","981240","Singapore","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_Malay_math_term_or_course_overlap","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-SINGAPORE-SEAB-01"
"Brunei-Singapore","Singapore","singapore_seab_gce_o_school_candidates","www.seab.gov.sg","Singapore_SEAB;O_Level_route","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://www.seab.gov.sg/gce-o-level/school-candidates/","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_gce_o_school_candidates.html","public_official_route_license_not_established","4CC2FC1315CE17D7B28611B41FA78A9BC0BFA4DA7529D33C613C1DCCB3C15F98","407126","Singapore","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_Malay_math_terminology","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-SINGAPORE-SEAB-02"
"Brunei-Singapore","Singapore","singapore_seab_ast_workshops","www.seab.gov.sg","Singapore_SEAB;assessment_workshop_route;mathematics_and_Malay_separate","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://www.seab.gov.sg/training-and-consultancy/ast-sponsored-workshops/","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\singapore_seab\singapore_seab_ast_workshops.html","public_official_route_license_not_established","DFB1CF46DDB666780827D706575683DA5A02BE92B1EF0AEA1CBF8A97AE27EE3F","382248","Singapore","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_term_authority","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-SINGAPORE-SEAB-03"
"Comparator","MABBIM_Malaysia_DBP","malaysia_dbp_prpm_istilah_mabbim_math_sample","prpm.dbp.gov.my","MABBIM;Matematik;Malaysia_DBP;comparator","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://prpm.dbp.gov.my/Cari1?d=115704&keyword=peluaran","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T161205Z_malay_indonesian_brunei_singapore_content_status\mabbim_comparator_malaysia_dbp_prpm\malaysia_dbp_prpm_istilah_mabbim_math_sample.html","public_official_snapshot_license_not_established","E8DFCDE6A891AA4786CE62C62ABFB5202E15A76CA2225DB54B8EAB6B92202927","29187","MABBIM_Malaysia_DBP","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","not_Brunei_or_Singapore_local_adoption_evidence","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","COMP-MABBIM-01"
"SEA-Pacific","Philippine","imperial_kochmar_2023_basahacorpus_central_philippine_readability_arxiv_source","arxiv.org","Central_Philippine;readability;source_package;LaTeX","A_SOURCE_ARCHIVE","latex_source_archive_tar","https://arxiv.org/e-print/2310.11584","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T061500Z_r7_philippine_tai_hmong_austroasiatic_source_status\source_packages\imperial_kochmar_2023_basahacorpus_central_philippine_readability_arxiv_source.tar","arxiv_source_package_license_not_established","0B9FB00E38202271F3F5619C56E01C0289B99A6E9D196E2C0E36111FBD8C8916","7482702","Philippine","false","true","false","manifest_only_no_raw_source_body_payload_for_language_lane","not_mathematics_or_algebra_terminology_authority","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-SRC-PKG-01"
"SEA-Pacific","Southeast_Asian_languages","lovenia_et_al_2024_seacrowd_southeast_asian_languages_arxiv_source","arxiv.org","SEA_languages;data_hub;benchmark;source_package;LaTeX","A_SOURCE_ARCHIVE","latex_source_archive_tar","https://arxiv.org/e-print/2406.10118","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T061500Z_r7_philippine_tai_hmong_austroasiatic_source_status\source_packages\lovenia_et_al_2024_seacrowd_southeast_asian_languages_arxiv_source.tar","arxiv_source_package_license_not_established","A0B9BC825E960F424A5320B22F49AE204EFD1E5A59B45C1CEFB8731637D46361","5140791","Southeast_Asian_languages","false","true","false","manifest_only_no_raw_source_body_payload_for_language_lane","not_mathematics_or_algebra_terminology_authority","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-SRC-PKG-02"
"SEA-Pacific","Filipino_Tagalog_Ilocano","filipino_g10_math_glossary_pdf","wa.portal.cambiumast.com","grade10;mathematics_glossary;Filipino;Tagalog;Ilocano","C_PDF_HTML_TEXT_FALLBACK","pdf_downloaded_not_extracted_pass2","https://wa.portal.cambiumast.com/content/contentresources/en/G10-Filipino-Glossary_F6_Final.pdf","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\filipino_tagalog_higher_algebra\filipino_g10_math_glossary_pdf.pdf","public_testing_accommodation_license_not_established","6B778699B0FD104602C276B7825AB0C22062EAD88C9807EC0230FB78578A7445","179459","Filipino_Tagalog_Ilocano","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","glossary_not_higher_algebra_proof_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-FIL-TAG-01"
"SEA-Pacific","Tagalog","tagalog_grades6_8_math_glossary_pdf","docs.steinhardt.nyu.edu","grades6_8;mathematics_glossary;Tagalog","C_PDF_HTML_TEXT_FALLBACK","pdf_downloaded_not_extracted_pass2","https://docs.steinhardt.nyu.edu/pdfs/metrocenter/atn293/msmath/intermediate_level_6-8_math_tagalog.pdf","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\filipino_tagalog_higher_algebra\tagalog_grades6_8_math_glossary_pdf.pdf","public_testing_accommodation_license_not_established","030844A711475E19F56FD976C7D0F4A7FDC2243469B074B5088CA479BE6DAA48","410207","Tagalog","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","lower_grade_glossary_not_higher_algebra_proof_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-FIL-TAG-02"
"SEA-Pacific","Cebuano","cebuano_deped_math1_unit1","lrmds.deped.gov.ph","DepEd;Cebuano;Grade1;mathematics;landing_page","C_PDF_HTML_TEXT_FALLBACK","html_landing_page","https://lrmds.deped.gov.ph/detail/5774","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\cebuano\cebuano_deped_math1_unit1.html","official_portal_license_not_established","C5D9AC7245814B710D34578B523F598E431EDF01F23FD1AECF5E7C11F7A3A0DC","36016","Cebuano","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","landing_page_for_lower_math_not_higher_algebra","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-CEB-01"
"SEA-Pacific","Cebuano","cebuano_deped_math2_unit1","lrmds.deped.gov.ph","DepEd;Cebuano;Grade2;mathematics;landing_page","C_PDF_HTML_TEXT_FALLBACK","html_landing_page","https://lrmds.deped.gov.ph/detail/4533","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\cebuano\cebuano_deped_math2_unit1.html","official_portal_license_not_established","DDEC10413F744F34BEC8266FCED3B057857936AF0531E8C9C3F57F1C50B47DE8","38263","Cebuano","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","landing_page_for_lower_math_not_higher_algebra","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-CEB-02"
"SEA-Pacific","Hiligaynon","hiligaynon_deped_math_list_match","lrmds.deped.gov.ph","DepEd;Hiligaynon;Grade1;mathematics;listing","C_PDF_HTML_TEXT_FALLBACK","html_listing_page","https://lrmds.deped.gov.ph/list/kto12/subject/233?page=10","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\hiligaynon\hiligaynon_deped_math_list_match.html","official_portal_license_not_established","BB0472425C6411C9EE9409F78C1810F5A1893D15FBE60A93D097E08275815AE4","44968","Hiligaynon","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","listing_only_not_exact_math_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-HIL-01"
"SEA-Pacific","Waray","waray_math_medium_context_pdf","iosrjournals.org","Waray;mathematics_instruction;medium_context","C_PDF_HTML_TEXT_FALLBACK","pdf_downloaded_not_extracted_pass2","https://iosrjournals.org/iosr-jm/papers/Vol14-issue4/Version-3/I1404035662%20.pdf","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\waray\waray_math_medium_context_pdf.pdf","not_established_in_local_capture","EC1EFE26C17ECBC4CAC863124CA851418CF9DF5075C00BF172BB01E02DC6D1BF","303467","Waray","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","context_paper_not_terminology_or_higher_algebra","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-WAR-01"
"SEA-Pacific","Ilokano","ilokano_math_competence_context","www.slideshare.net","Ilokano;mathematics_instruction;competence_context","C_PDF_HTML_TEXT_FALLBACK","html_context_page","https://www.slideshare.net/slideshow/mother-tongue-based-mathematics-iloko-langauage-competence-75815480/75815480","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\ilokano\ilokano_math_competence_context.html","not_established_in_local_capture","8091F104ACAA5ECC76BD4EAA273581915DE1BDCBA890358EA4355F391B192A89","1369584","Ilokano","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","context_page_not_higher_algebra_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-ILO-01"
"SEA-Pacific","Bikol","bikol_deped_language_material_context","lrmds.deped.gov.ph","Bikol;language_material;DepEd","C_PDF_HTML_TEXT_FALLBACK","html_learning_material_page","https://lrmds.deped.gov.ph/detail/3653","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\bikol\bikol_deped_language_material_context.html","official_portal_license_not_established","5D5A3B075865DA95D03E68FA9C99183C62BA5EAD7A9AA045263AB06F767574EE","34987","Bikol","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","language_material_only_not_math","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-BIK-01"
"SEA-Pacific","Lao","lao_jica_primary_math_page","www.jica.go.jp","Lao;JICA;primary_math;textbook_portal","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://www.jica.go.jp/english/activities/issues/education/materials/math/laos/lao.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\lao_higher_mathematics\lao_jica_primary_math_page.html","official_project_portal_license_not_established","02B2258FFA39B5CDF7450FABBE3F1EDE431FC46DC3441A7ACC0F96ACB8181F00","48943","Lao","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","primary_textbook_portal_not_higher_algebra","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-LAO-01"
"SEA-Pacific","Lao","lao_learningpassport_high_school_math","laos.learningpassport.org","Lao;high_school_math;algebra;geometry;course_listing","C_PDF_HTML_TEXT_FALLBACK","html_snapshot","https://laos.learningpassport.org/","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\lao_higher_mathematics\lao_learningpassport_high_school_math.html","official_learning_platform_license_not_established","1A57331C9029FE5FB586B3DD6403A01A030FCE67EC0348A3BB4BF829FCE551FC","1343225","Lao","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","platform_listing_not_exact_source_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-LAO-02"
"SEA-Pacific","Shan","shan_grade5_text_context","www.essbc.org","Shan;language_textbook;Grade5","C_PDF_HTML_TEXT_FALLBACK","html_language_textbook_page","https://www.essbc.org/en/learn/shan-language","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\shan\shan_grade5_text_context.html","community_resource_license_not_established","E801F1E71B45CCB70BEA897901AFA5A86E836BD4B2E1BE5DD44D5CF1255828A2","70566","Shan","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","language_textbook_only_not_math","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-SHAN-01"
"SEA-Pacific","Zhuang","www.google.com_search_q_Zhuang+language+mathematics+textbook+PDF+mathematics+terminology","www.google.com","Zhuang;search_gap;math_source_discovery","GAP","search_gap_record","https://www.google.com/search?q=Zhuang+language+mathematics+textbook+PDF+mathematics+terminology","","no_content_captured","04BBC1F82CFD58639BA2B6FDA860F34C3B12DB4EA5559D5C7D4ADE8EA317919E","","Zhuang","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","no_direct_Zhuang_math_or_STEM_source_found_in_pass","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-ZHUANG-GAP-01"
"SEA-Pacific","Hmong_Miao","wa.portal.cambiumast.com_content_contentresources_en_G10-Hmong-Glossary_F6_Final.pdf","wa.portal.cambiumast.com","Hmong;Grade10;mathematics_glossary","GAP","download_failed","https://wa.portal.cambiumast.com/content/contentresources/en/G10-Hmong-Glossary_F6_Final.pdf","","no_content_captured","716A2F2DFAD2773CEFB2DB2F684D92D4414AE21821CF33465A8A48BCB348F0B7","","Hmong_Miao","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","HTTP_403_no_content_captured","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-HMONG-01"
"SEA-Pacific","Hmong_Miao","hmong_g4_math_glossary_pdf","wa.portal.cambiumast.com","Hmong;Grade4;mathematics_glossary","C_PDF_HTML_TEXT_FALLBACK","pdf_downloaded_not_extracted_pass2","https://wa.portal.cambiumast.com/content/contentresources/en/G4-Hmong-Glossary_F6_Final.pdf","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\hmong_miao\hmong_g4_math_glossary_pdf.pdf","public_testing_accommodation_license_not_established","079784E291E6D8AD93CBB5B5FE799674592C25D59EEAA2C32D6E81C9DBABF4FF","133025","Hmong_Miao","true","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","lower_grade_glossary_not_higher_algebra","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-HMONG-02"
"SEA-Pacific","Mien_Yao","mien_global_language_resource_context","www.mienglobal.org","Iu_Mien;language_resources","C_PDF_HTML_TEXT_FALLBACK","html_resource_page","https://www.mienglobal.org/free-resources","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\mien_yao\mien_global_language_resource_context.html","community_resource_license_not_established","53671EBAD6A013D1F5979E259B4A0F59A408DDF5AD99B1BB5700E2E572E7192F","134149","Mien_Yao","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","language_resource_only_not_math","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-MIEN-01"
"SEA-Pacific","Khmer","kosalmath.files.wordpress.com_2012_04_mathematics_terms_english_khmer.pdf","kosalmath.files.wordpress.com","Khmer;mathematics_terms;glossary","GAP","download_failed","https://kosalmath.files.wordpress.com/2012/04/mathematics_terms_english_khmer.pdf","","no_content_captured","4DD3072D79C0D17D9F2DD2ADE14168E2D101E55DB6104D924DD42DBC7348B7AD","","Khmer","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","expired_certificate_no_content_captured","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-KHMER-GAP-01"
"SEA-Pacific","Khmer","khmer_math_books_page","maths24h.wordpress.com","Khmer;math_books;geometry;Grade9;book_index","C_PDF_HTML_TEXT_FALLBACK","html_book_collection_page","https://maths24h.wordpress.com/maths-books-collection/khmer-maths-books/","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\khmer_university_mathematics\khmer_math_books_page.html","community_book_index_license_not_established","E445B60609685231E3E6BDEF6B4F0F6637CD650913B233F8337A3702505635CC","260272","Khmer","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","book_index_not_exact_higher_algebra_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-KHMER-01"
"SEA-Pacific","Mon","mon_language_context_gap","www.omniglot.com","Mon;language_context","C_PDF_HTML_TEXT_FALLBACK","html_language_context_page","https://www.omniglot.com/writing/mon.htm","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\mon\mon_language_context_gap.html","language_context_license_not_established","98BDC596C58AFCFA26B824247ABE92BE115571D29AA02D41BFC24ADCDC44E97D","26349","Mon","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","no_math_source_found_in_pass","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-MON-GAP-01"
"SEA-Pacific","Santali_Munda","santali_bharatavani_math_textbook","bharatavani.in","Santali;Ol_Chiki;mathematics_textbook_listing","C_PDF_HTML_TEXT_FALLBACK","html_textbook_listing","https://bharatavani.in/santali/textbook","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T160417Z_r7_targeted_source_discovery_pass2\santali_munda\santali_bharatavani_math_textbook.html","official_language_resource_portal_license_not_established","7AF73CD16C83FE65D02A1301463FAAF9BAF85D99B80F4FCF848DA5D50298AB72","57801","Santali_Munda","false","false","true","manifest_only_no_raw_source_body_payload_for_language_lane","textbook_listing_not_exact_higher_algebra_text","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-SANTALI-01"
"Malay-Indonesian","Malay_Indonesian","local_search_for_tex_latex_arxiv_source_archives",,"Malay;Indonesian;source_archive;TeX;LaTeX;arXiv","GAP","local_source_search_gap","local_search_for_tex_latex_arxiv_source_archives","","no_content_captured","LOCAL_SEARCH_20260704_R7_RELEVANT_ROOTS","","Malay_Indonesian","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","no_TeX_LaTeX_arXiv_eprint_source_archive_found_for_algebra_witnesses","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","MI-SOURCE-GAP-01"
"Brunei-Singapore","Singapore","current_MOE_SEAB_ATL_source_return",,"Singapore;Malay_math;exact_terms;approved_textbook_overlap","GAP","local_source_status_gap","current_MOE_SEAB_ATL_source_return","","no_content_captured","LOCAL_STATUS_20260704_SG_EXACT_CONTENT_GAP","","Singapore","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","MOE_SEAB_routes_captured_but_no_exact_Malay_math_terms_or_overlap","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","BS-SINGAPORE-GAP-01"
"SEA-Pacific","SEA_Pacific_cluster","pass2_source_return_boundary",,"SEA_Pacific;higher_algebra;ring;module;invariant_theory","GAP","local_source_status_gap","pass2_source_return_boundary","","no_content_captured","LOCAL_STATUS_20260704_SEA_HIGHER_ALGEBRA_GAP","","SEA_Pacific_cluster","false","false","false","manifest_only_no_raw_source_body_payload_for_language_lane","pass2_sources_are_glossary_context_listing_or_failed_rows_not_higher_algebra_proof_sources","source_canon_provenance_only_no_translation_no_term_approval_no_native_review_no_license_clearance_no_gate_promotion","SEA-SOURCE-GAP-01"
