relative_path,bytes,sha256,license,methodology_doi,replication_doi
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P72_20260802.jsonl,1825,C98159F5C93A3FB73E589E8191A56B898EC60CCBF2A7F7AE4A431DE9229A517C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P74_20260802.jsonl,1027,D34D6F0B0246D12038C7EBB403AEF62DA9A1A37119F6E24F093ECDAC7AD00DC9,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P75_20260802.jsonl,1003,A95844DDAA237547B777E1EE745AD24AE5F39347D84BFF9DBEB3CBCB0005F51B,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/LOGBOOK.md,15830,30EFB62C78437726A1C2F65D7E996ACC683A76295FCB2DC9F4505D367F14BEC6,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/STATUS.md,10224,C4886AED7E60B277C1D5FD246A43162C8E692A4C36C9C0E2A088791ED86E158F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION.json,849,CC93AAC01C58349764783D1E298C5E43EC2D3F8772F9F73AA46BD466C951392C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R2.json,1588,CCD7E96E872A65E36CEF6F7CF6F8B2436CE4332DD1865DA81CE0AA17809FEA9F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R3.json,2907,46F90E766C997B7433E3A9F9F62D015FE07B526EFC8FA0BA03667605E10B01B0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R4.json,3893,C20119C23B354AE4EB56E0EB22F9C9DECF5F356235FA433EFCC7F21514BEEEC4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R4_REPLAY.json,1824,2DA2C5DBDBE07C8FD923DFA27BE882F83A3F0A53210B0271B75FF679C47CB6FA,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R5.json,4489,F0987DB31A57930111FD97A551DC379E6D68AA5701FC93673E0C229FC5B3956E,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R5_REPLAY.json,2138,F8E9B03EE5FE51A51C3EEB4BD2105692A599E383681F4F7A5CDB915388BB4108,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R6.json,4058,9C210905CE159FED2B4CA6745CD5AAF3CC5F039502DC04FAD6805A44B7D34311,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R6_REPLAY.json,1356,23BB830C291DC10C349DC825A49FE41F2F78F271D746E528F0FD6863C3C64D11,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R7.json,4806,BAC0585F97194BCDFC00FE3C935B7B2B9B3D1D8E07A7416B76007085FD7C1CC1,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R7_REPLAY.json,1424,C03A0F9015CFCF7D0AB1A85BDBFA1F0131ECD2732780189F2B295614FE0F45E7,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R8.json,5055,33F169EA742114018CA857D6391CEE89ECD9ABDB92B77AE79952EBC6D1731C32,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R8_REPLAY.json,1481,0B6D72131B9918330D525A4932841A4D6244A709D4DFE4A88F9DB782E05D843C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R9.json,5421,40AC5CDB5B686B5468DCD67B26BD9C5BFCA329D080D0FC696181AAE6DF6E9C90,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_DIFF_VALIDATION_R9_REPLAY.json,2556,0C984F40AA06735D214D7E3264FD7C5DC3C5AF1FFE5EEFACF2E0CE4C9A84A8AA,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256.json,23006,11EB2F91CB49FC4EE097FCF9F0EDC81BD2A1875298EF17FF34CCC174B8F4B98B,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R2.json,23157,46004287EF4E97F288487258E09231F7545BFE338D45349EC46D33048A718097,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R3.json,23434,8D34B9C811699BF1844412D714FA77E69187E426E71E6549D77528DABBDD5E5D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R4.json,23160,E2D57DA04123015CA761E081142152EB4DF60029A914C94B3E4C89C180F81FD0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R5.json,24084,38E8BD3642A7CBDE07428D9D13447A75DBFD6AAEE0A8B2B682B9F989DEEDB61C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R6.json,23692,C47C6AAD610A7FF3A15A54C5E3931C2E1E28A2D237D3D4D26FD845947C523B35,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R7.json,23959,0B140962BB07769A3D6E1387D4A48D0E26907434F21C6A14E7527890FFCC1F3D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R8.json,24222,6087C82E314965389977E80D4E964EBB47AA2A205D699B1160B5455FB21AE851,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/SOURCE_INPUT_SHA256_R9.json,24485,203A7E34F3BC5683E4612DA4300358B4A5DD295EA2781454811EB2C15A38B05D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/successor/controls/build_source_input_manifest.py,2645,4CD9A8081CBD0C45D72591C93E0B34ADEB7094192A35676F7B70E7A1A650C672,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
