reader,source_label,target_id,pdf_destination,printed_value,printed_page,source_relpath,source_line,source_sha256,status
ega0,0.13.7.7.2,ega3.ega0.target.sha256.d8c69864bce559bbf5b0023a535a805ee593df08a2dc20f0653e380c13b2aa71,AMS.264,13.7,114,ega0/ega0-13.tex,1993,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,active_aux_alias
ega0,0.13.7.7.3,ega3.ega0.target.sha256.3dbc75d532dcd73f92a32e4f40694260b7924304b6dee1680881cf663c254a71,AMS.266,{13.7.7.3},114,ega0/ega0-13.tex,2016,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,active_aux_alias
ega0,0.13.7.7.4,ega3.ega0.target.sha256.3dbc75d532dcd73f92a32e4f40694260b7924304b6dee1680881cf663c254a71,AMS.266,13.7,114,ega0/ega0-13.tex,2045,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,active_aux_alias
ega0,0.13.7.8,ega3.ega0.target.sha256.3dbc75d532dcd73f92a32e4f40694260b7924304b6dee1680881cf663c254a71,AMS.266,13.7,114,ega0/ega0-13.tex,2062,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,active_aux_alias
ega0,0.13.7.8.1,ega3.ega0.target.sha256.a6dc3cc38922d585d94cb17a9a823cd97a9dd7212c8c4764e762c17596fbd898,AMS.268,{13.7.8.1},114,ega0/ega0-13.tex,2066,84C0F7559FE28EFAEAB7B6AF16A09D7692BF8ED89C531BB408E7DC1CBAAAD35A,active_aux_alias
ega0,0.14.1.1,ega3.ega0.target.sha256.787a1e875215baae1058f9f6ec2b47d5d360abbe30313da9bbfaf1c15549e5bf,subsection*.271,14.1,115,ega0/ega0-14.tex,32,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.10,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,117,ega0/ega0-14.tex,156,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.11,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,117,ega0/ega0-14.tex,169,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.12,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,117,ega0/ega0-14.tex,182,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.2,ega3.ega0.target.sha256.787a1e875215baae1058f9f6ec2b47d5d360abbe30313da9bbfaf1c15549e5bf,subsection*.271,14.1,115,ega0/ega0-14.tex,38,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.2.1,ega3.ega0.target.sha256.2da181065f6c5ea9995b98e0a315eb6a5c4b7628461280d6dbcdbb4b205ec9ad,AMS.272,{14.1.2.1},115,ega0/ega0-14.tex,51,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.3,ega3.ega0.target.sha256.2da181065f6c5ea9995b98e0a315eb6a5c4b7628461280d6dbcdbb4b205ec9ad,AMS.272,14.1,116,ega0/ega0-14.tex,58,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.4,ega3.ega0.target.sha256.2da181065f6c5ea9995b98e0a315eb6a5c4b7628461280d6dbcdbb4b205ec9ad,AMS.272,14.1,116,ega0/ega0-14.tex,63,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.4.1,ega3.ega0.target.sha256.26b0dd95cadc0edd12ea8d256a887aa057618a078dfa5363b837244589c0ba81,AMS.273,{14.1.4.1},116,ega0/ega0-14.tex,78,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.5,ega3.ega0.target.sha256.26b0dd95cadc0edd12ea8d256a887aa057618a078dfa5363b837244589c0ba81,AMS.273,14.1,116,ega0/ega0-14.tex,86,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.5.1,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,{14.1.5.1},116,ega0/ega0-14.tex,90,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.6,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,116,ega0/ega0-14.tex,107,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.7,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,116,ega0/ega0-14.tex,119,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.8,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,116,ega0/ega0-14.tex,133,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.1.9,ega3.ega0.target.sha256.60f395babd74177f6588a4ad9f340fffebde9aefd707392734c522f712df146e,AMS.274,14.1,116,ega0/ega0-14.tex,143,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.1,ega3.ega0.target.sha256.c2c4bc00546db4210f0b92fc88f21188658856cc5ed7cff2e10963368b7f6289,subsection*.276,14.2,117,ega0/ega0-14.tex,194,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.1.1,ega3.ega0.target.sha256.7dc411091d0fc65a101d84a7e716896e38ed32062e0a3340117fb670d6ed9994,AMS.277,{14.2.1.1},117,ega0/ega0-14.tex,203,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.2,ega3.ega0.target.sha256.7dc411091d0fc65a101d84a7e716896e38ed32062e0a3340117fb670d6ed9994,AMS.277,14.2,117,ega0/ega0-14.tex,210,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.2.1,ega3.ega0.target.sha256.223202c1021296022d492824aff20a4ba55e047c84b12bd92d15ce3a890c2586,AMS.278,{14.2.2.1},117,ega0/ega0-14.tex,215,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.2.2,ega3.ega0.target.sha256.8a2a52c8c973606e144fbc467238accc6581a5a8465b8eeff46150db7aff6bf0,AMS.279,{14.2.2.2},117,ega0/ega0-14.tex,222,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.2.3,ega3.ega0.target.sha256.fc969e9c9713bc4da0286dbaba8e7852aecbeb9a9c404761f91f44d85bb5061b,AMS.280,{14.2.2.3},118,ega0/ega0-14.tex,228,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.3,ega3.ega0.target.sha256.fc969e9c9713bc4da0286dbaba8e7852aecbeb9a9c404761f91f44d85bb5061b,AMS.280,14.2,118,ega0/ega0-14.tex,247,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.3.1,ega3.ega0.target.sha256.0aaeb6457fb4ae8af2a1429deecfb7fe946af1a957310a70e52944930ed96526,AMS.281,{14.2.3.1},118,ega0/ega0-14.tex,251,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.4,ega3.ega0.target.sha256.0aaeb6457fb4ae8af2a1429deecfb7fe946af1a957310a70e52944930ed96526,AMS.281,14.2,118,ega0/ega0-14.tex,265,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.4.1,ega3.ega0.target.sha256.4d52a736e079e1f3c4ec9fe621b0e7b3a7b67bb1814e108379969c9f319cce38,AMS.282,{14.2.4.1},118,ega0/ega0-14.tex,272,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.5,ega3.ega0.target.sha256.4d52a736e079e1f3c4ec9fe621b0e7b3a7b67bb1814e108379969c9f319cce38,AMS.282,14.2,118,ega0/ega0-14.tex,284,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.5.1,ega3.ega0.target.sha256.ffc4c323632cf47f6d36b0f63314eada93e58d9b4d587685848a11e523a1b2b9,AMS.283,{14.2.5.1},118,ega0/ega0-14.tex,287,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.2.6,ega3.ega0.target.sha256.ffc4c323632cf47f6d36b0f63314eada93e58d9b4d587685848a11e523a1b2b9,AMS.283,14.2,118,ega0/ega0-14.tex,299,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.1,ega3.ega0.target.sha256.1424d24034fbdd720db1daf60bb0728322af407c03b8babe49fefba18d5887e0,subsection*.284,14.3,119,ega0/ega0-14.tex,318,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.2,ega3.ega0.target.sha256.1424d24034fbdd720db1daf60bb0728322af407c03b8babe49fefba18d5887e0,subsection*.284,14.3,119,ega0/ega0-14.tex,323,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.2.1,ega3.ega0.target.sha256.1ec1cd6ddf35dc10f40a920bc67154376216e5914e296254bb9c7b1098493ec1,AMS.285,{14.3.2.1},119,ega0/ega0-14.tex,330,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.3,ega3.ega0.target.sha256.1ec1cd6ddf35dc10f40a920bc67154376216e5914e296254bb9c7b1098493ec1,AMS.285,14.3,119,ega0/ega0-14.tex,351,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.3.1,ega3.ega0.target.sha256.28c3f7f7dbc7fc0a0e7ef240376ade4e735b975e6b53066a0634e3bb8b87da79,AMS.286,{14.3.3.1},119,ega0/ega0-14.tex,359,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.3.2,ega3.ega0.target.sha256.defa89b935fd1aa89da0f36f52f54dfa901097c17829c5471febaaf20444c7ca,AMS.287,{14.3.3.2},119,ega0/ega0-14.tex,365,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.3.3,ega3.ega0.target.sha256.8ab7fb51b275d50b20be05f39c4e2c5ac46d3bb7ca0e4860a12d0fa91f5c6725,AMS.288,{14.3.3.3},119,ega0/ega0-14.tex,377,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.4,ega3.ega0.target.sha256.8ab7fb51b275d50b20be05f39c4e2c5ac46d3bb7ca0e4860a12d0fa91f5c6725,AMS.288,14.3,120,ega0/ega0-14.tex,392,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.4.1,ega3.ega0.target.sha256.3de7d76df10ff75762f4b5479394cf9cbfdf85a84a6a1ee7fdc9c662645f9187,AMS.289,{14.3.4.1},120,ega0/ega0-14.tex,396,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.5,ega3.ega0.target.sha256.3de7d76df10ff75762f4b5479394cf9cbfdf85a84a6a1ee7fdc9c662645f9187,AMS.289,14.3,120,ega0/ega0-14.tex,408,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.5.1,ega3.ega0.target.sha256.0f7e82ef9be0bddaa30b476a6b72b08e425d60ade90cb82d633433d863e8c608,AMS.290,{14.3.5.1},120,ega0/ega0-14.tex,412,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.14.3.6,ega3.ega0.target.sha256.0f7e82ef9be0bddaa30b476a6b72b08e425d60ade90cb82d633433d863e8c608,AMS.290,14.3,120,ega0/ega0-14.tex,428,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,active_aux_alias
ega0,0.2.1.1,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,10,ega0/ega0-2.tex,9,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.2,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,10,ega0/ega0-2.tex,15,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.3,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,10,ega0/ega0-2.tex,23,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.4,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,10,ega0/ega0-2.tex,36,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.5,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,11,ega0/ega0-2.tex,46,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.6,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,11,ega0/ega0-2.tex,53,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.7,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,11,ega0/ega0-2.tex,65,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.1.8,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,subsection*.13,2.1,11,ega0/ega0-2.tex,71,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.2.1,ega3.ega0.target.sha256.ae4d5d4da88678cc19bf24d15c3c8515af0693084dc1b6747dd271256139914a,subsection*.15,2.2,11,ega0/ega0-2.tex,84,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.2.2,ega3.ega0.target.sha256.ae4d5d4da88678cc19bf24d15c3c8515af0693084dc1b6747dd271256139914a,subsection*.15,2.2,11,ega0/ega0-2.tex,90,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.2.3,ega3.ega0.target.sha256.ae4d5d4da88678cc19bf24d15c3c8515af0693084dc1b6747dd271256139914a,subsection*.15,2.2,11,ega0/ega0-2.tex,99,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.2.4,ega3.ega0.target.sha256.ae4d5d4da88678cc19bf24d15c3c8515af0693084dc1b6747dd271256139914a,subsection*.15,2.2,11,ega0/ega0-2.tex,105,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.2.2.5,ega3.ega0.target.sha256.ae4d5d4da88678cc19bf24d15c3c8515af0693084dc1b6747dd271256139914a,subsection*.15,2.2,11,ega0/ega0-2.tex,110,69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,active_aux_alias
ega0,0.3.1.1,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,12,ega0/ega0-3.tex,8,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.1.2,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,12,ega0/ega0-3.tex,26,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.1.3,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,12,ega0/ega0-3.tex,50,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.1.4,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,12,ega0/ega0-3.tex,77,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.1.5,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,13,ega0/ega0-3.tex,104,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.1.6,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,subsection*.17,3.1,13,ega0/ega0-3.tex,117,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.1,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,13,ega0/ega0-3.tex,159,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.2,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,14,ega0/ega0-3.tex,198,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.3,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,14,ega0/ega0-3.tex,256,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.4,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,14,ega0/ega0-3.tex,269,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.5,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,14,ega0/ega0-3.tex,283,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.2.6,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,subsection*.21,3.2,14,ega0/ega0-3.tex,303,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.3.1,ega3.ega0.target.sha256.12952a7ebf96523f41ca20173d2bdc3251e52e2cd667ef8db5d08e260607baf4,subsection*.24,3.3,15,ega0/ega0-3.tex,326,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.3.2,ega3.ega0.target.sha256.12952a7ebf96523f41ca20173d2bdc3251e52e2cd667ef8db5d08e260607baf4,subsection*.24,3.3,15,ega0/ega0-3.tex,369,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.3.2.1,ega3.ega0.target.sha256.fe000c40839e87b578a6e675bc2c274418263f956b05f077b4a629dd358385d8,AMS.25,{3.3.2.1},15,ega0/ega0-3.tex,384,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.3.3,ega3.ega0.target.sha256.fe000c40839e87b578a6e675bc2c274418263f956b05f077b4a629dd358385d8,AMS.25,3.3,15,ega0/ega0-3.tex,405,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.1,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,417,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.2,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,430,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.3,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,445,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.4,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,463,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.5,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,487,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.4.6,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,subsection*.26,3.4,16,ega0/ega0-3.tex,494,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.1,ega3.ega0.target.sha256.b77db6100b1708b3fe90b85131b6f4b2081ebeff412280b67acd832c89608e17,subsection*.27,3.5,17,ega0/ega0-3.tex,512,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.1.1,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,AMS.28,{3.5.1.1},17,ega0/ega0-3.tex,525,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.2,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,AMS.28,3.5,17,ega0/ega0-3.tex,558,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.3,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,AMS.28,3.5,17,ega0/ega0-3.tex,573,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.3.3,ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,AMS.31,{3.5.3.3},17,ega0/ega0-3.tex,607,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.4,ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,AMS.31,3.5,18,ega0/ega0-3.tex,616,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.4.2,ega3.ega0.target.sha256.7d55e48afed24b3ab245e3e2bc47e8579cc80e7ad8594e272aee03e78409bb2c,AMS.34,{3.5.4.2},18,ega0/ega0-3.tex,641,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.4.3,ega3.ega0.target.sha256.7eefb2796aa1089f0126b6f4aef98929b31bcd654b4ca5b79de65c6bccd3b659,AMS.35,{3.5.4.3},18,ega0/ega0-3.tex,654,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.4.4,ega3.ega0.target.sha256.6a403f5949482ff2075768fd16431e20d553f8d473fbc50726394d2ca0344724,AMS.36,{3.5.4.4},18,ega0/ega0-3.tex,672,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.5,ega3.ega0.target.sha256.6a403f5949482ff2075768fd16431e20d553f8d473fbc50726394d2ca0344724,AMS.36,3.5,18,ega0/ega0-3.tex,682,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.5.6,ega3.ega0.target.sha256.85c0e5a0736cbbe3f59478531e32886c7dae373f3924f1d25e9a2d22ba6f8c28,AMS.37,3.5,18,ega0/ega0-3.tex,704,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
ega0,0.3.6.1,ega3.ega0.target.sha256.cd0672e0f91a9eaa5656aed91c412e9d583d4a6d572e61a903ac55e57e507e9a,subsection*.38,3.6,19,ega0/ega0-3.tex,717,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,active_aux_alias
