"package_id","row_id","source_category","target_family","language_access_target","source_title","source_format","original_source_url","original_local_path","package_relative_path","bytes","sha256","expected_sha256_or_other_hash","hash_match","source_use_label","license_or_access_signal","ethics_authority_note","allowed_use","blocked_use","provenance_artifact"
"indigenous-creole-sign-source-bodies-20260705","R6-CR-P2-009","strict_source_body","Creole/contact","Papiamento/Papiamentu - Aruba","Aruba integrated language policy stakeholder appendix","application/pdf","https://www.ea.aw/pages/wp-content/uploads/t/taalbeleid/Integraal-Taalbeleid-Bijlage-mei-2023.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\aruba_integraal_taalbeleid_bijlage_2023.pdf","source-bodies\Creole_contact\Papiamento_Papiamentu_-_Aruba\R6-CR-P2-009__aruba_integraal_taalbeleid_bijlage_2023.pdf","6705741","d51701b0f50029b5a756f03b77b3770976b294125c08f807dfa20bf62785a3b2","d51701b0f50029b5a756f03b77b3770976b294125c08f807dfa20bf62785a3b2","true","local_source_body_for_provenance_review_no_reuse_clearance","license/reuse pending; source-owner/reviewer return required","policy/context source; not term witness; Use as Papiamento education-policy context only; exact math/manual PDFs still require download resolution and reviewer return.","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-CR-P2-013","strict_source_body","Creole/contact","Sranan / Saramaccan / Ndyuka / Guyanese Creole","Suriname Vooruit met Taal multilingual source book","application/pdf","https://gov.sr/wp-content/uploads/2023/10/VOORUIT-MET-TAAL-Leerjr-8-Bronnenboek-Meertaligheid.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\suriname_vooruit_met_taal_leerjr8_bronnenboek_meertaligheid.pdf","source-bodies\Creole_contact\Sranan_Saramaccan_Ndyuka_Guyanese_Creole\R6-CR-P2-013__suriname_vooruit_met_taal_leerjr8_bronnenboek_meertaligheid.pdf","851737","f6e0652b2c9ddf835e3c374fc67f1ed5f6c6c547b49ecb9119f6d799da0f6514","f6e0652b2c9ddf835e3c374fc67f1ed5f6c6c547b49ecb9119f6d799da0f6514","true","local_source_body_for_provenance_review_no_reuse_clearance","license/reuse pending; source-owner/reviewer return required","language/context witness; STEM exact witness still pending; Use as multilingual/Sranan context source; exact math/STEM witness still pending.","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-CR-P2-014","strict_source_body","Creole/contact","Sranan / Saramaccan / Ndyuka / Guyanese Creole","Suriname official language context page","text/html; charset=UTF-8","https://gov.sr/suriname/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T203000Z_r6_creole_contact_exact_witness_capture_pass2\captures\suriname_gov_language_context.html","source-bodies\Creole_contact\Sranan_Saramaccan_Ndyuka_Guyanese_Creole\R6-CR-P2-014__suriname_gov_language_context.html","208970","9b50c123f707021acdfa32480c553cb32cfb7f9716000c647202bd2f07d6c058","9b50c123f707021acdfa32480c553cb32cfb7f9716000c647202bd2f07d6c058","true","local_source_body_for_provenance_review_no_reuse_clearance","license/reuse pending; source-owner/reviewer return required","policy/context source; not term witness; Use as multilingual/Sranan context source; exact math/STEM witness still pending.","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-003","strict_source_body","Indigenous Americas","Aymara","Jakhukipawinaka 1 - Aymara. Fichas de trabajo de matematicas del 1st Primaria - Aimara","PDF with extracted text","https://repositorio.minedu.gob.pe/handle/20.500.12799/11963","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\downloaded_evidence\indigenous_american\minedu_aymara_jakhukipawinaka_matematicas_1primaria.pdf","source-bodies\Indigenous_Americas\Aymara\R6-QA-SAR-003__minedu_aymara_jakhukipawinaka_matematicas_1primaria.pdf","34464079","702b3f1dcf4d949f653c696b58c22b5d060f1274ef9bd51f13a42516c9b5ea90","702b3f1dcf4d949f653c696b58c22b5d060f1274ef9bd51f13a42516c9b5ea90","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Aymara numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, should be compared with Quechua rows, and which should remain Aymara-only?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-003-AUX","strict_auxiliary_text","Indigenous Americas","Aymara","Jakhukipawinaka 1 - Aymara. Fichas de trabajo de matematicas del 1st Primaria - Aimara extracted text","extracted_text_auxiliary","https://repositorio.minedu.gob.pe/handle/20.500.12799/11963","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\extracted_text\minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","source-bodies\Indigenous_Americas\Aymara\R6-QA-SAR-003-AUX__minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","95817","39e26e672a84259362570a69a52786eda071684755a374c40b60e34a0f8eb1db","39e26e672a84259362570a69a52786eda071684755a374c40b60e34a0f8eb1db","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Aymara numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, should be compared with Quechua rows, and which should remain Aymara-only?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-IA-P3-003","strict_source_body","Indigenous Americas","Bolivia Quechua candidate","Curriculo base y curriculo regionalizado de la nacion quechua","application/pdf","https://www.minedu.gob.bo/files/publicaciones/upiip/cr-indigenaquechua.pdf","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T211500Z_r6_indigenous_americas_exact_download_resolver_pass3\captures\Curriculo_base_y_curriculo_regionalizado_de_la_nacion_quechua_Curriculo_base_y_curriculo_r.pdf","source-bodies\Indigenous_Americas\Bolivia_Quechua_candidate\R6-IA-P3-003__Curriculo_base_y_curriculo_regionalizado_de_la_nacion_quechua_Curriculo_base_y_curriculo_r.pdf","7751929","6ae6ed54d160805ca355600efdfea857ab1029f371dc808b968c56e291f04d9b","6ae6ed54d160805ca355600efdfea857ab1029f371dc808b968c56e291f04d9b","true","local_source_body_for_provenance_review_no_reuse_clearance","license/reuse pending; source-owner/reviewer return required","Create source-authority/reuse/reviewer request row before any excerpt, term, crosswalk, translation, or surface work.","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-001","strict_source_body","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central","PDF with extracted text","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\downloaded_evidence\indigenous_american\minedu_quechua_central_1_yupana_matematicas_1primaria.pdf","source-bodies\Indigenous_Americas\Quechua_Central\R6-QA-SAR-001__minedu_quechua_central_1_yupana_matematicas_1primaria.pdf","43460173","2dd710ac1f78dd0efbfcdc2d031f7d2ef16bd477a525f4e9e23c11a99813e284","2dd710ac1f78dd0efbfcdc2d031f7d2ef16bd477a525f4e9e23c11a99813e284","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Central numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Chanka without erasing Quechua Central?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-001-AUX","strict_auxiliary_text","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central extracted text","extracted_text_auxiliary","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\extracted_text\minedu_quechua_central_1_yupana_matematicas_1primaria.txt","source-bodies\Indigenous_Americas\Quechua_Central\R6-QA-SAR-001-AUX__minedu_quechua_central_1_yupana_matematicas_1primaria.txt","111119","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Central numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Chanka without erasing Quechua Central?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-002","strict_source_body","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka","PDF with extracted text","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\downloaded_evidence\indigenous_american\minedu_quechua_chanka_1_yupana_matematicas_1primaria.pdf","source-bodies\Indigenous_Americas\Quechua_Chanka\R6-QA-SAR-002__minedu_quechua_chanka_1_yupana_matematicas_1primaria.pdf","43286073","006de1956e982cfef9e8c75d7a54c7b06b7745dc8561383070e24f7672c68d05","006de1956e982cfef9e8c75d7a54c7b06b7745dc8561383070e24f7672c68d05","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Chanka numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Central without erasing Quechua Chanka?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-002-AUX","strict_auxiliary_text","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka extracted text","extracted_text_auxiliary","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T190000Z_r6_indigenous_creole_sign_source_capture_pass1\extracted_text\minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","source-bodies\Indigenous_Americas\Quechua_Chanka\R6-QA-SAR-002-AUX__minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","98402","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","true","local_source_body_for_provenance_review_no_reuse_clearance","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Chanka numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Central without erasing Quechua Chanka?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","PACKAGE-LOGBOOK-EXCERPT","package_generated_metadata","package-generated","indigenous-creole-sign","LOGBOOK_EXCERPT.md","package_logbook_excerpt","","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\language-source-bodies\indigenous-creole-sign\LOGBOOK_EXCERPT.md","source-bodies\package-generated\indigenous-creole-sign\PACKAGE-LOGBOOK-EXCERPT__LOGBOOK_EXCERPT.md","814","c3c6e20c085565269deda6089c5d6daa77357d704ad4ad2e1ef583f2c0830b21","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","generated package metadata","logbook excerpt","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","LOGBOOK_EXCERPT.md"
"indigenous-creole-sign-source-bodies-20260705","PACKAGE-README","package_generated_metadata","package-generated","indigenous-creole-sign","README.md","package_readme","","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\language-source-bodies\indigenous-creole-sign\README.md","source-bodies\package-generated\indigenous-creole-sign\PACKAGE-README__README.md","1357","1717029ef515a56044a46f3ca01b647cc70aa44deb7fc0d32b3093b58986d3ff","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","generated package metadata","package readme","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","README.md"
"indigenous-creole-sign-source-bodies-20260705","PACKAGE-SOURCE-USE-LABELS","package_generated_metadata","package-generated","indigenous-creole-sign","SOURCE_USE_LABELS.csv","package_metadata_csv","","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\language-source-bodies\indigenous-creole-sign\SOURCE_USE_LABELS.csv","source-bodies\package-generated\indigenous-creole-sign\PACKAGE-SOURCE-USE-LABELS__SOURCE_USE_LABELS.csv","1298","c18065398bf60a326ca575a0d7ee6957718ad44e53b606a58f559104560b6497","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","generated package metadata","source-use label definitions","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","SOURCE_USE_LABELS.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-BOLIVIA-QUECHUA-RETRY-001-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Bolivia Quechua / Red Minedu","Calculo de longitudes en la cultura quechua PDF from Red Minedu HTTPS route probe metadata","probe_metadata_json","https://red.minedu.gob.bo/repositorio/fuente/19985.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bolivia_quechua_red_minedu\bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Bolivia_Quechua_Red_Minedu\R6-BOLIVIA-QUECHUA-RETRY-001-PROBE__bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","1931","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","true","provenance_metadata_logbook_no_source_authority_claim","public Red Minedu PDF route reachable over HTTPS; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","Bolivia Quechua official-route provenance only; do not infer Indigenous Americas bridge, source authority, reviewer approval, community consent, canonical approval, terms, excerpts, translation, visual inventory, or pilot from capture","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-BOLIVIA-QUECHUA-RETRY-002-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Bolivia Quechua / Red Minedu","Calculo de longitudes en la cultura quechua PDF from Red Minedu HTTP route probe metadata","probe_metadata_json","http://red.minedu.gob.bo/repositorio/fuente/19985.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bolivia_quechua_red_minedu\bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Bolivia_Quechua_Red_Minedu\R6-BOLIVIA-QUECHUA-RETRY-001-PROBE__bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","1931","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","true","provenance_metadata_logbook_no_source_authority_claim","public Red Minedu PDF route reachable over HTTP with matching HTTPS hash; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","Bolivia Quechua official-route provenance only; matching HTTP/HTTPS hash does not create source authority, reviewer approval, community consent, canonical approval, terms, excerpts, translation, visual inventory, or pilot permission","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_BOLIVIA_QUECHUA_RED_MINEDU_SOURCE_CAPTURE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","CVKRIOLU-BILINGUAL-RETRY-004-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / bilingual education context","Kriolu in School?! A Real Need in Cabo Verde probe metadata","probe_metadata_json","https://modernlanguagesopen.org/articles/401/files/submission/proof/401-1-3264-1-10-20221114.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\cape_verdean_kriolu_source_routes\cape_verdean_kriolu_source_route_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","true","provenance_metadata_logbook_no_source_authority_claim","public PDF route captured; reuse/license clearance not recorded for this lane; author/source-owner/reviewer return required before excerpt use","Bilingual-education context can support reviewer/source-owner questions, but it does not authorize Kriolu mathematics terms or translations","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","CVKRIOLU-BILINGUAL-RETRY-005-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / bilingual education math context","Building Bilingual Education in Cabo Verde: A Practical Guide probe metadata","probe_metadata_json","https://livrepository.liverpool.ac.uk/3192956/1/Building%20Bilingual%20Education%20in%20Cabo%20Verde-%20A%20Practical%20Guide%28Digital%29-English.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\cape_verdean_kriolu_source_routes\cape_verdean_kriolu_source_route_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","true","provenance_metadata_logbook_no_source_authority_claim","public repository PDF route captured; reuse/license clearance not recorded for this lane; source-owner/reviewer return required before excerpt use","The guide can support bilingual-math-access questions, but it is not a source-authority return or a technical lexicon approval","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","CVKRIOLU-MINEDU-RETRY-001-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics program 1st cycle probe metadata","probe_metadata_json","https://minedu.gov.cv/media/manuais/2020/10/19/Programa_de_Matem%C3%A1tica_do_1%C2%BA_ciclo_VF.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\cape_verdean_kriolu_source_routes\cape_verdean_kriolu_source_route_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","true","provenance_metadata_logbook_no_source_authority_claim","public official MinEdu PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Cape Verdean Kriolu separate from Portuguese comparators, Belize Kriol, Nigerian Pidgin, Krio, Tok Pisin, and other creole/contact rows; Portuguese mathematics curriculum cannot supply Kriolu terms or register authority","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","CVKRIOLU-MINEDU-RETRY-002-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics program 2nd cycle 5th to 7th year probe metadata","probe_metadata_json","https://minedu.gov.cv/media/manuais/2020/10/19/Programa_de_Matem%C3%A1tica_-_2%C2%BA_ciclo_5%C2%BA_a_7%C2%BA_Ano.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\cape_verdean_kriolu_source_routes\cape_verdean_kriolu_source_route_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","true","provenance_metadata_logbook_no_source_authority_claim","public official MinEdu PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Portuguese MinEdu mathematics can support route planning, but cannot authorize Cape Verdean Kriolu technical terms, excerpts, or translations","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","CVKRIOLU-MINEDU-RETRY-003-PROBE","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics A CTES 10th year experimental program probe metadata","probe_metadata_json","https://minedu.gov.cv/media/manuais/2024/08/30/Programa_de_Matem%C3%A1tica_A_CTES_10.%C2%BA_Ano_Vers%C3%A3o_Experimental.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\cape_verdean_kriolu_source_routes\cape_verdean_kriolu_source_route_probe_results_20260705.json","source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","true","provenance_metadata_logbook_no_source_authority_claim","public official MinEdu PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Secondary Portuguese mathematics comparator cannot substitute for Cape Verdean Kriolu source authority or reviewer return","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv"
