"current_head","prior_frontier","status","branch_path","scope","route","r3_authority_effect","r3_lane_action","source_use_label","claims_guard"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_RAW_BODY_TRANSFER_BLOCKER.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_SUSPICIOUS_NAME_CLASSIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_THREAD_ROUTING.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_ZIP_ENTRY_INDEX.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/BRANCH_HEAD_DELTA_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/BRANCH_HEAD_DELTA_PATHS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/BRANCH_HEAD_TREE_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/CHANGED_PATHS_9D_TO_81DB_FIRST120.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/DELTA_PATH_CLASS_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-current-head-audit-20260706/OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT_20260706/SUMMARY.json","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/BRANCH_BLOB_SIZE_RISKS_GE50MB.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/LOGBOOK_HEARTBEAT_DELTA_9D_TO_81DB.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/LOGBOOK_HEARTBEAT_PATH_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_FRONTIER_DETAIL.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_FRONTIER_FILE_LEDGER.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_MANIFEST_HASH_PATHS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_NUMBER_SUMMARY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_PATH_FILE_LEDGER.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/PACKAGE_ROOT_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/SUMMARY.json","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/TOP_ROOT_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-idle-retry-package-frontier-audit-20260706/OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT_20260706/ZIP_FILES_IN_TREE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/BRANCH_PR_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/LOCAL_HEARTBEAT_LOGBOOK_FILE_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/OLD_B_LOCAL_AUDIT_ARTIFACT_STATE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_BODY_METADATA_CLASSIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_BODY_OR_SOURCE_BEARING_ROOTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_CLASSIFICATION_SUMMARY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_FRONTIER_637_BODY_METADATA_CLASSIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
