printed_page	authority_pdf_page	layer	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
78	95	en	p078.r28.par.015	22	$\leg{\chi(\chi+\psi)}{b}=-1$.”	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.016	24	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.016	25	En faisant successivement $b=3$, $b=7$ etc., on obtiendra les théorèmes particuliers suivants qui	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.016	26	sont analogues au second des théorèmes de M. \textsc{Gauss} et que l'on doit regarder comme	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.016	27	rigoureusement prouvés par les considérations que nous avons exposées dans ce paragraphe et dans	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.016	28	le précédent.	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.016	24	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.016	25	By successively taking $b=3$, $b=7$ etc., one will obtain the following particular theorems, which	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.016	26	are analogous to the second of Mr. \textsc{Gauss}'s theorems and which must be regarded as	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.016	27	rigorously proved by the considerations that we have set out in this paragraph and in the	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.016	28	preceding one.	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.017	30	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.017	31	„$p$ désignant un nombre premier $12n+1$, si l'on fait $p=\varphi^2+\psi^2$ (où $\psi$ est supposé	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.017	32	pair) l'un des nombres $\varphi$ et $\psi$ sera nécessairement divisible par 3. Cela posé, je dis	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.017	33	que $-3$ sera ou ne sera pas résidu biquadratique par rapport à $p$, selon que c'est $\psi$ ou	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.017	34	$\varphi$ qui est divisible par 3.“	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.017	30	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.017	31	“$p$ denoting a prime number $12n+1$, if one puts $p=\varphi^2+\psi^2$ (where $\psi$ is supposed	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.017	32	even) one of the numbers $\varphi$ and $\psi$ will necessarily be divisible by 3. This being done,	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.017	33	I say that $-3$ will or will not be a biquadratic residue with respect to $p$, according as it is	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.017	34	$\psi$ or $\varphi$ which is divisible by 3.”	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.018	36	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.018	37	„$p$ désignant un nombre premier de l'une de ces formes: $28n+1$, $28n+9$, $28n+25$, si l'on fait	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.018	38	$p=\varphi^2+\psi^2$, je dis que $-7$ sera résidu biquadratique par rapport à $p$, si l'un des	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.018	39	nombres $\varphi$ et $\psi$ est divisible par 7, et que $-7$ sera non-résidu biquadratique par	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.018	40	rapport à $p$, si ni l'un ni l'autre de ces nombres n'est divisible par 7.“	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.018	36	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.018	37	“$p$ denoting a prime number of one of these forms: $28n+1$, $28n+9$, $28n+25$, if one puts	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.018	38	$p=\varphi^2+\psi^2$, I say that $-7$ will be a biquadratic residue with respect to $p$, if one of	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.018	39	the numbers $\varphi$ and $\psi$ is divisible by 7, and that $-7$ will be a biquadratic	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.018	40	non-residue with respect to $p$, if neither of these numbers is divisible by 7.”	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.019	42	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; indented etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	fr	p078.r28.par.019	43	etc.	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; indented etc.	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.019	42	\par\indent	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; indented etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
78	95	en	p078.r28.par.019	43	etc.	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; indented etc.	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.sec.005	3	\sectionnumber{5}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; section number5	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.sec.005	3	\sectionnumber{5}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; section number5	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	5	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	6	Désignons par $a$ un nombre premier $4n+1$, et par $p$ un nombre premier également $4n+1$, et de	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	7	plus susceptible d'être mis sous la forme $t^2-au^2$. Nous pouvons donc faire $p=t^2-au^2$ où le	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	8	nombre $t$, comme il est facile de le voir, est nécessairement impair. On trouvera, comme dans le	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	9	paragraphe 3, que, si l'on désigne par $2^\nu$ la puissance la plus élevée de 2 qui divise $u$, on	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	10	a $\leg{u}{p}=\leg{2^\nu}{p}$, relation que l'on changera ensuite, comme à l'endroit cité, en	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.020	11	celle-ci: $\leg{u}{p}=(-1)^{\frac{p-1}{4}}$.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	5	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	6	Let us denote by $a$ a prime number $4n+1$, and by $p$ a prime number likewise $4n+1$, and	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	7	moreover capable of being put under the form $t^2-au^2$. We can therefore put $p=t^2-au^2$ where	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	8	the number $t$, as is easy to see, is necessarily odd. One will find, as in paragraph 3, that if	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	9	one denotes by $2^\nu$ the highest power of 2 that divides $u$, one has	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	10	$\leg{u}{p}=\leg{2^\nu}{p}$, a relation which one will then change, as in the cited place, into	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	11	this one: $\leg{u}{p}=(-1)^{\frac{p-1}{4}}$.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	13	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	14	Décomposons actuellement le nombre impair $t$ en ses facteurs simples, en posant	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	15	$t=gg'g''\ldots{}\times hh'h''\ldots$, où les nombres premiers $g$, $g'$, $g''$, etc., $h$, $h'$,	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	16	$h''$, etc. sont tels que:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	13	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	14	Let us now decompose the odd number $t$ into its simple factors, putting $t=gg'g''\ldots{}\times	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	15	hh'h''\ldots$, where the prime numbers $g$, $g'$, $g''$, etc., $h$, $h'$, $h''$, etc. are such	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	16	that:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	18	\begin{equation*}\tag{$\varepsilon$}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	19	\left\{	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	20	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	21	\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	22	\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	23	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	24	\right.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	25	\end{equation*}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	18	\begin{equation*}\tag{$\varepsilon$}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	19	\left\{	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	20	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	21	\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	22	\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	23	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	24	\right.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	25	\end{equation*}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.022	27	\par\noindent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.022	28	L'équation $t^2-au^2=p$ donne immédiatement:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.022	27	\par\noindent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.022	28	The equation $t^2-au^2=p$ gives immediately:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	30	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	31	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	32	\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
