printed_page	authority_pdf_page	unit_id	formula_id	placement	french_tex	english_tex	cross_layer_tokens	authority_evidence	scan_comparison
77	94	p077.r28.par.010	p077.r28.par.010.m002	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; Venons maintenant: φ divisible by b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.010	p077.r28.par.010.m003	inline	(\delta')	(\delta')	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; Venons maintenant: φ divisible by b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m001	display	t\pm\psi\equiv0\md{b},\qquad \leg{t\mp\psi}{b}=1.	t\pm\psi\equiv0\md{b},\qquad \leg{t\mp\psi}{b}=1.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m002	inline	t\mp\psi	t\mp\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m003	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m004	inline	t\pm\psi	t\pm\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m005	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m006	inline	\leg{2t}{b}=1	\leg{2t}{b}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.eq.013	p077.r28.eq.013.m007	inline	\leg{t}{b}=\leg{2}{b}	\leg{t}{b}=\leg{2}{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; opposite-sign congruence row and addition of t±ψ giving 2t/b	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m001	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m002	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m003	inline	\leg{t}{b}=1	\leg{t}{b}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m004	inline	\leg{t}{b}=-1	\leg{t}{b}=-1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m005	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m006	inline	8n+7	8n+7	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.011	p077.r28.par.011.m007	inline	8n+3	8n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En combinant: printed variable t before the 8n+7 / 8n+3 alternatives	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m001	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m002	inline	-b	-b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m003	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m004	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m005	inline	t^2-bu^2=p	t^2-bu^2=p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m006	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m007	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m008	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m009	inline	\leg{b}{p}=1	\leg{b}{p}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m010	inline	t^2-bu^2=p	t^2-bu^2=p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m011	inline	t^2\pm Mu^2=p	t^2\pm Mu^2=p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.012	p077.r28.par.012.m012	inline	M	M	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; En comparant: complete generalization, t²±Mu²=p, and announced auxiliary theorem	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m001	inline	c	c	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m002	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m003	inline	4n+1	4n+1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m004	inline	\leg{c}{p}=1	\leg{c}{p}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m005	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m006	inline	c	c	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
77	94	p077.r28.par.013	p077.r28.par.013.m007	inline	t^2\pm c\delta u^2=p	t^2\pm c\delta u^2=p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p077_authority.png; full PDF 94; scope leaf 15; quoted auxiliary theorem, c and δ	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m001	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m002	inline	t^2-bu^2	t^2-bu^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m003	inline	\pm(t^2-bu^2)	\pm(t^2-bu^2)	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m004	inline	4n+3	4n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m005	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.014b	p078.r28.par.014b.m006	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; page-head de b: quadratic-divisor condition, table limit136, exception79, complete generality discussion	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m001	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m002	inline	4n+3	4n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m003	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m004	inline	4n+1	4n+1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m005	inline	\leg{b}{p}=1	\leg{b}{p}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m006	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m007	inline	\psi	\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m008	inline	-b	-b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m009	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m010	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m011	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m012	inline	-b	-b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m013	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m014	inline	8n+7	8n+7	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m015	inline	8n+3	8n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m016	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m017	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m018	inline	\chi	\chi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m019	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m020	inline	-b	-b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m021	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m022	inline	\leg{\chi(\chi+\psi)}{b}=1	\leg{\chi(\chi+\psi)}{b}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.015	p078.r28.par.015.m023	inline	\leg{\chi(\chi+\psi)}{b}=-1	\leg{\chi(\chi+\psi)}{b}=-1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted Theorem I, both divisibility cases and χ-product alternatives	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.016	p078.r28.par.016.m001	inline	b=3	b=3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.016	p078.r28.par.016.m002	inline	b=7	b=7	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; En faisant successivement b=3,b=7 etc.	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m001	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m002	inline	12n+1	12n+1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m003	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m004	inline	\psi	\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m005	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m006	inline	\psi	\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m007	inline	-3	-3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m008	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m009	inline	\psi	\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.017	p078.r28.par.017.m010	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted p=12n+1 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m001	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m002	inline	28n+1	28n+1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m003	inline	28n+9	28n+9	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m004	inline	28n+25	28n+25	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m005	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m006	inline	-7	-7	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m007	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
78	95	p078.r28.par.018	p078.r28.par.018.m008	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s02/source/p078_authority.png; full PDF 95; scope leaf 16; whole quoted 28n+1,28n+9,28n+25 corollary	MANUALLY_VISUALLY_CHECKED
