artifact_id,branch_head,remote_path,tree_sha,bytes,category,required_action,source_use_label,boundary
212DFB-B3-0001,212dfb1c7728f7c23274714434aa35d590e1aab7,audits/r3-branch-reconciliation-b3-delta-audit-20260706/BRANCH_R3_VISIBLE_PATHS.csv,6ff9f78219a3c1886b33547dc27cd96e477a53cf,901055,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1207,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_URL_REACHABILITY_AUDIT_20260704.md,f0429d41fe726b3516c6d7e8dee5417c4430f872,3024,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1208,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_INDONESIAN_PUBLICATION_SOURCE_AVAILABILITY_AUDIT_20260704.md,a87eced7102ac947dbd62027fedad6f86a2e78ad,5643,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1209,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_INDONESIAN_PUBLICATION_SOURCE_AVAILABILITY_AUDIT_ROWS_20260704.csv,99bb070b2b9b38ff20ab110e7a2106fa507c8520,12109,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1210,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md,6ec39131dccc0a2c77a9c334bf55ee4603ae51b1,26124,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1211,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md,8a0807058c329b66760bbc5e9a0848d3019145d5,30990,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1212,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/NOETHER_SESSION_OUTPUT_PACKAGE337_MANIFEST.csv,ce6720f050483951c6765e0d7b0284a8dee4a1dd,10825,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1213,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/NOETHER_SESSION_OUTPUT_PACKAGE337_MANIFEST.json,36b9f932d98bf03ae33c26412ef4174a0c65a8f7,25600,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1214,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/NOETHER_SESSION_OUTPUT_PACKAGE337_OMITTED_RAW_SOURCE_BODIES.csv,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1215,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/NOETHER_SESSION_OUTPUT_PACKAGE337_OMITTED_ZIPS.csv,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1216,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/NOETHER_SESSION_OUTPUT_PACKAGE337_SHA256SUMS.txt,4e4cdb8c04a1bd5bd7f0555bd37c46924d62baf3,5134,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1217,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/README.md,3fc2cb44dd02326e87c5e3925544499e333af8c7,1689,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1218,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-interlanguage-method-authority/NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md,791d53a001e8c39d6107a1c1226c254cdedd720f,32687,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1219,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-interlanguage-method-authority/NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_BACKFILL_SCAFFOLD_20260704T202741Z.json,a73a0fa337e5a25b09fd26fe7adb88d6422ab18c,5988,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1220,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-interlanguage-method-authority/NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_BACKFILL_SCAFFOLD_20260704T202741Z.md,e966f0dce23bfc670ff14fd5d1b477f5c7898048,4913,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1221,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-non-slavic-core-lane/NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md,abecb5672c664c41b259d3fd672a230245c6e0c6,407223,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1222,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_DUPLICATE_EVIDENCE_MAP_20260704T203059Z.csv,cc7064489083f215a4465cf5e4caae57effe0b58,1954,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1223,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_DUPLICATE_EVIDENCE_MAP_20260704T203059Z.json,7758c290e7183690e189c8de474fcbdee7bb1ab0,2535,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1224,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_FILE_INDEX_20260704T203059Z.csv,1d02267763535b3121401aa3a985dadc74d7cdff,20400,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1225,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_FILE_INDEX_20260704T203059Z.json,011fe714bb90f9ced3c19499af0fc1ddd4cdf6b8,27421,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1226,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_GAP_AND_BLOCKER_INDEX_20260704T203059Z.csv,e8c85a475414b36f388cdd05b8ea611116cd6bb5,18248,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1227,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_GAP_AND_BLOCKER_INDEX_20260704T203059Z.json,140a88ce9e3bb3e477cfaf0bb020f51efda15cb6,26912,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1228,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_CHECKSUMS_20260704T203059Z.sha256,96dfc08a90ff7e66e76625b0f264a4084d1805cc,1549,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1229,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_HANDOFF_20260704T203059Z.md,81f8d326a83fa409ea8e3dde0e599da73bec4658,3504,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1230,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_MANIFEST_20260704T203059Z.json,172f8fa8fd42f6a03bee1068418516cad9857bee,7383,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1231,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T203059Z.csv,b777a387bf0adb94c9fdb94b5e4ac79dc9b2ce26,98482,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1232,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T203059Z.json,0b6ecabd1067ccb9fa1de46f26f17ea2f37f3e2f,143596,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1233,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_INDEX_VALIDATION_20260704T203059Z.json,156bbec5562d31f842da5b5e36adbe072d05250c,6947,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1234,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_20260704T203059Z/R3_SOURCE_CANON_MASTER_POINTER_INDEX_20260704T203059Z.csv,9c35934cf9a9aacdde15430d09b1b2c699b094af,1359,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1235,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_MASTER_INDEX_CURRENT.txt,c5e87fe51a4374cd699e341e185fcf583521ae7e,2769,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1236,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md,5c6ae37568507910974f24f1b50958619d8225af,4982,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1237,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md,af5748bc5d4b541be9167b9407a2b3ba45c99c88,1989,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1238,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_OUTPUT_MANIFEST_AND_CHECKSUMS_20260704.csv,9cf647aa577633de875302f550aced15d3ddae6b,4875,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1239,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256,250d3c8a5c3a027d575d4bca40821bee4c014b67,3082,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1240,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256,b73ccd0179fd606b2e44b0a2ef402b65a62a093e,2707,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1241,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_SOURCE_CANON_WITNESS_TABLE_MANIFEST_20260704.sha256,f46870d95d7962b23c02b06ee3e36a460635681f,1286,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1242,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/NOETHER_SESSION_OUTPUT_PACKAGE338_MANIFEST.csv,b9c067bcc1538c9b926cbbb5f4dc27d01eca0e70,6758,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1243,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/NOETHER_SESSION_OUTPUT_PACKAGE338_MANIFEST.json,808ab218861cbef6f2df7e8826c047cf5cb81acd,17119,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1244,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/NOETHER_SESSION_OUTPUT_PACKAGE338_OMITTED_RAW_SOURCE_BODIES.csv,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1245,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/NOETHER_SESSION_OUTPUT_PACKAGE338_OMITTED_ZIPS.csv,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1246,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/NOETHER_SESSION_OUTPUT_PACKAGE338_SHA256SUMS.txt,a5fab0a8f1dd7b7bb750b5e1cca2ac0e3a0d1c17,3144,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1247,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/README.md,d4e773d16e6ef8c6e16b8be6f93ad8f6ffb3d18d,1689,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1248,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_GAP_QUEUE_20260704.csv,9716b4bffc1d5f51b7c979a737010c6e22c2a573,101339,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1249,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_GAP_QUEUE_20260704.json,ec18df1b552c62184c07f5f4119fdcd5c3fdc8fd,139328,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1250,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_GAP_QUEUE_20260704.md,63d5e9f5f08f74fe1357a00d45eba300d339d030,35102,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1251,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_ROW_AUDIT_20260704.csv,2dd2360b524fed4f2c187f0b42a1d2689cdbd29c,6924,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1252,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_ROW_AUDIT_20260704.json,3253d70373afa190f8e4a3ea099b172d373c42c0,11491,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1253,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_ROW_AUDIT_20260704.md,2b7e8b22af26bf9e526d0d321546ebffe3033d1b,2404,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1254,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_APPLICABILITY_AWARE_ROW_AUDIT_MANIFEST_20260704.json,603a513982e475ac925a6ada79cf10df8211141c,2619,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
