"row_id","source_ledger","branch_visible_origin","route_or_language","source_body_or_url","sha256_or_hash","source_use_label","branch_212df_decision"
"priority-witness-42","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","3d21868775a79a3202f81eb8f92cc41d86c699ec14a037734b03ffb04ab3a911","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-43","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","c60e71ff8ccf55d7399a69abe6526e3a90c61bc63a3a06c353ebc0ab31a55977","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-44","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","6e491de37069e53b2fbf67c2a73c409b83f406ac19454931ee36f269c5930b8c","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-45","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","71b6b2f18f2f539b19473fbced02d7557ed2cb8a525b694a4e3332aa927730e6","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-46","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","7b770d86f4d1c04177130f6eab89ba0d05d48355c4978b4e7751c4370cf11a09","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-47","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","02d105f6e989be404adfe1113b08348b0126a7256132ac78019d77d17c275fd6","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-48","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","2b4abef8b69aa15057142abe4bbebeefc5ddbabc130ad3d57724440b68ef7467","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-49","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","3c61f35aa3dcca221ac9d53c13e5392af08d4b049b0606bdb4e6585aae22f720","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-50","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","44792dfe9a1c4d63ea04363924426775bd28e5d05ba8a0e2354326e5fbd73f94","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-51","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","798286eed1898e3bc3a7a8fde9a43f378b3231c4b2bb74c1d3f03652a1c1163a","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-52","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","663e4e25815653ec49c8121b058ef8e111c5eeaf0ae1656679b61c3129f87ef7","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-53","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","93be35dbee4f0be65ecd851e026ab84f17058c3a48ab75d823064a02a30d9dfd","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-54","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-55","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","311de2b374151ab3a4f685b7a85b8e5534b8166442cdda2c0d7d4bd6f313ee8c","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-56","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","3e65bc0c5bbf699c60a097da6d34b852ade0f723fc28a0f860a1ee0b7cd17755","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-57","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","ace038726da6bd53c6a45ef8a99b5b19d0e80c0b8d3ee45532a84469964852d0","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-58","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","a398da203748dab255016601a2dbbb11614e07d41f2afe11b938631d7e73230c","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-59","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","7048c4c5ba6fd0eefe2ba172af337f8d60b61f57fa71ed15ca4206fc8f413cb3","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-60","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","434a48fd3a66270c26a31129f8b9617bc51f872f0dbe7c30805cc549badca3b7","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-61","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","873d9ab324d01ad86cb619cb813cd96226ba9f8667475b5f96249e20bad44d72","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-62","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","f414de50abf11e6e98c10d250d9343be169c9ff5b96cee70580f20b8a76a9191","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-63","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","dd392a91eb3065240ef9bc8ad240d55d04591a1e0e58f6d5812dc53c4bb8a3d2","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-64","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","c90fb3a8f6762c000b1814515ded78da413576af7413dfb80a07e216e1374ce5","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-65","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","54f5da17d4dd34d321ab23f8dfc169e16d83418df9c851bc5b5a48d98b07f33c","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-66","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","592dfe47f58a0525b348ff231991602d6dd69cca257ec97c62c805236fcb5197","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-67","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","e038adece64fcaff6dc14839a52f8529ba7484a70021dfb6a655c4906606b9d8","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-68","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","ee5f3930145055bd47af922ae0b59830528e555a9bae006f2c6d20fa1aed7338","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-69","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","48c69c32b9d215024d54e1126b9ab6ce2723f96aa4a8156e030424c3ec19e2fb","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"sign-access-70","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-71","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","fc509bfebed4599143b12b43ad617baa680b05dcd3e4f39959be8040821791dd","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-72","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","65645a36e37c557b881a91e83b6e3509c81868b5de93539e4b60dd7a88bdce73","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-73","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","5831380273abccd43a62745c38b34b416f21a2c3f05ac6f2306e324f344d2610","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-74","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","6d1568929d95800b348c30f1fe77efa0f5b563e374515402cf2f05cd31f0ea28","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-75","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","8b5aa7b51d8ed46d3eaeb37e8e2de8165d3334b92bb893a8b0993dd0382c0bef","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-76","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","854b9db315525f3955bbb51fc1f1706e0d3868f160a1d5af49e6f05c10da7107","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-77","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","58c115cae26182c4ed173c46c0482ca5cf9451a8eb468cf16bf047547ad49741","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-78","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","a9fdc95f9ed5d4ac20a3d0d1e2290d3a548a3fb32455691f3809ffec9dceeccd","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-79","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","bf36cbb7c99b18ea36694830c64aa281be6942d96b6957909311500b746edaad","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-80","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-81","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","8802b52defe6bf5a4843bca68a6eb0b60bb18c2423c8594745566406f63bb3f2","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-82","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","e31dea6e93710fba89bb05f43c7506852a104547a3236debdf191d3908d1824f","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-83","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","a0ecdb0a757b490b98cfebb08d4a540bbfdafa3b54fb6f1eee718a4e3cf6fae2","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
