"row_id","target_family","language_access_target","source_title","source_format","original_source_url","package_relative_path","sha256","source_use_label","license_or_access_signal","ethics_authority_note"
"CVKRIOLU-MINEDU-RETRY-002","R6 addendum route/body","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics program 2nd cycle 5th to 7th year","official_minedu_pdf_portuguese_mathematics_comparator_capture","https://minedu.gov.cv/media/manuais/2020/10/19/Programa_de_Matem%C3%A1tica_-_2%C2%BA_ciclo_5%C2%BA_a_7%C2%BA_Ano.pdf","source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-002__minedu_cv_programa_matematica_2_ciclo_5_7.pdf","e00b7a336f147dc4612049f676651ce93064c0ad8ba42e00565aa7f47c83ec71","local_source_body_for_provenance_review_no_reuse_clearance","public official MinEdu PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Portuguese MinEdu mathematics can support route planning, but cannot authorize Cape Verdean Kriolu technical terms, excerpts, or translations"
"CVKRIOLU-MINEDU-RETRY-003","R6 addendum route/body","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics A CTES 10th year experimental program","official_minedu_pdf_portuguese_mathematics_comparator_capture","https://minedu.gov.cv/media/manuais/2024/08/30/Programa_de_Matem%C3%A1tica_A_CTES_10.%C2%BA_Ano_Vers%C3%A3o_Experimental.pdf","source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-003__minedu_cv_programa_matematica_10_ano.pdf","2a041f7a97d8f5a4f030ee1925f6e9676628d5af508b517e7136da9c7d880f7c","local_source_body_for_provenance_review_no_reuse_clearance","public official MinEdu PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Secondary Portuguese mathematics comparator cannot substitute for Cape Verdean Kriolu source authority or reviewer return"
"R6-USPANTEKO-RETRY-002","R6 addendum route/body","Guatemala Uspanteko","Matematicas 1ro Primaria Uspanteko PDF from official DIGEBI download route","official_page_google_drive_pdf_fallback","https://drive.usercontent.google.com/download?id=1SFM2dbAtTAdG0u-LNdmQeT-27sQygFfl&export=download","source-bodies\R6_addendum_route_body\Guatemala_Uspanteko\R6-USPANTEKO-RETRY-002__digebi_matematicas_1ro_primaria_uspanteko_google_drive.pdf","4170918017de1ccae3da8bc21e7139e8e971df3aed02086c6ac6b0dcfb4c09c7","local_source_body_for_provenance_review_no_reuse_clearance","public official DIGEBI product page and Google Drive download route observed; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","Uspanteko/Guatemala official-source provenance only; do not infer Indigenous Americas bridge, source authority, reviewer approval, community consent, canonical approval, terms, translation, or pilot from capture"
"MAURITIUS-KM-MIE-RETRY-001","R6 addendum route/body","Kreol Morisien / Mauritius route","MIE Kreol Morisien Teacher bookcase","mie_fliphtml5_or_practice_page_route_capture","https://fliphtml5.com/bookcase/udzjb","source-bodies\R6_addendum_route_body\Kreol_Morisien_Mauritius_route\MAURITIUS-KM-MIE-RETRY-001__fliphtml5_kreol_morisien_teacher_bookcase.html","724bb31c19239871660ba357837879f8aa52aef05422564105e1f89e3b128778","local_source_body_for_provenance_review_no_reuse_clearance","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","Kreol Morisien and Kreol Rodrige routes remain distinct; bookcase route visibility is not source authority or approval; no term extraction without qualified review"
"MAURITIUS-KM-MIE-RETRY-002","R6 addendum route/body","Kreol Morisien / Mauritius route","MIE Kreol Morisien Pupil bookcase","mie_fliphtml5_or_practice_page_route_capture","https://fliphtml5.com/bookcase/wrouj","source-bodies\R6_addendum_route_body\Kreol_Morisien_Mauritius_route\MAURITIUS-KM-MIE-RETRY-002__fliphtml5_kreol_morisien_pupil_bookcase.html","99a1477ed0e38679553d5fdcaa1f794d61629c2a55ac3ca683c93a5fb1a8a8de","local_source_body_for_provenance_review_no_reuse_clearance","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","Kreol Morisien and Kreol Rodrige routes remain distinct; bookcase route visibility is not source authority or approval; no term extraction without qualified review"
"MAURITIUS-KR-MIE-RETRY-003","R6 addendum route/body","Kreol Rodrige / Mauritius-Rodrigues route","MIE Kreol Rodrige Teacher bookcase","mie_fliphtml5_or_practice_page_route_capture","https://fliphtml5.com/bookcase/ckpaq","source-bodies\R6_addendum_route_body\Kreol_Rodrige_Mauritius-Rodrigues_route\MAURITIUS-KR-MIE-RETRY-003__fliphtml5_kreol_rodrige_teacher_bookcase.html","1f0e79d07a293eeed5bacc4f91c0de7d10f029d7d83a1a2f6a6be5ab0a499696","local_source_body_for_provenance_review_no_reuse_clearance","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","Kreol Morisien and Kreol Rodrige routes remain distinct; bookcase route visibility is not source authority or approval; no term extraction without qualified review"
"MAURITIUS-KR-MIE-RETRY-004","R6 addendum route/body","Kreol Rodrige / Mauritius-Rodrigues route","MIE Kreol Rodrige Pupil bookcase","mie_fliphtml5_or_practice_page_route_capture","https://fliphtml5.com/bookcase/deyjc","source-bodies\R6_addendum_route_body\Kreol_Rodrige_Mauritius-Rodrigues_route\MAURITIUS-KR-MIE-RETRY-004__fliphtml5_kreol_rodrige_pupil_bookcase.html","4827e168a2c68514f2ae63fcc85fbd0ad2965ea9a70e162b26918dee879da4cc","local_source_body_for_provenance_review_no_reuse_clearance","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","Kreol Morisien and Kreol Rodrige routes remain distinct; bookcase route visibility is not source authority or approval; no term extraction without qualified review"
"KREYOL-MENFP-CTX-001","R6 addendum route/body","Kreyol / Haitian Creole official-context route","MENFP third-cycle fundamental curriculum context; French official curriculum, includes Creole and mathematics hour/context, not Kreyol math source body","official_or_context_curriculum_pdf_capture","https://projet-nectar.canoprof.fr/eleve/projet-nectar/res/Programmes_3e_cycle_fondamental_juillet_2022.pdf","source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-001__programmes_3e_cycle_fondamental_juillet_2022.pdf","a816c02256176d507c111ac8cc095e5f4f1dd5ed975dcf1dc1979d15474ffbb9","local_source_body_for_provenance_review_no_reuse_clearance","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","Official/context documents can inform source-owner questions but do not replace named Kreyol math classroom source authority or reviewer return"
"KREYOL-MENFP-CTX-002","R6 addendum route/body","Kreyol / Haitian Creole official-context route","MENFP curriculum orientation context mirrored on MIT-Ayiti; policy context, not exact Kreyol math source body","official_or_context_curriculum_pdf_capture","https://mit-ayiti.net/wp-content/uploads/2023/06/Cadre-d_Orientation-Curriculaire-MENFP-2021-.pdf","source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","f4238a5ed591a544ab314e8f5679aafae6fbb8606b04dbe8398c5233aa26ac45","local_source_body_for_provenance_review_no_reuse_clearance","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","Official/context documents can inform source-owner questions but do not replace named Kreyol math classroom source authority or reviewer return"
"KREYOL-MENFP-CTX-003","R6 addendum route/body","Kreyol / Haitian Creole official-context route","MENFP/Canoprof digital guide context; Creole resource pointer context, not exact Kreyol math source body","official_or_context_curriculum_pdf_capture","https://menfp.reseau-canope.fr/pluginfile.php/46789/mod_label/intro/GuideNumeriqueEnseignementFondamental%20%281%29.pdf","source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","c92616c52b3e7f1e512027338c81cae898b31006e63a4bd3e7521b1ec572b7a2","local_source_body_for_provenance_review_no_reuse_clearance","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","Official/context documents can inform source-owner questions but do not replace named Kreyol math classroom source authority or reviewer return"
"KREYOL-MENFP-CTX-004","R6 addendum route/body","Kreyol / Haitian Creole official-context route","MENFP subsidized-book list mirror; title evidence for mathematics textbooks, not source body","official_or_context_curriculum_pdf_capture","https://www.haitilibre.com/docs/livre-sub-2015.pdf","source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","5493f8ebcefb6e7ec2771f5cb5ef76a44981ca284d263a7b9943315760b0db06","local_source_body_for_provenance_review_no_reuse_clearance","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","Official/context documents can inform source-owner questions but do not replace named Kreyol math classroom source authority or reviewer return"
"KREYOL-MIT-CTX-001","R6 addendum route/body","Kreyol / Haitian Creole official-context route","MIT-Ayiti platform context/fact sheet; source-owner route context, not exact page corpus body","mit_ayiti_platform_context_pdf_capture","https://mit-ayiti.net/wp-content/uploads/ftp/FACT%20SHEET%20-%20MIT-AYITI%20-%20English%20-%2020220523.pdf","source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","4103afab9f0230e079de3c0719cd9099e36ba85a30f3f8026038dda821dce69d","local_source_body_for_provenance_review_no_reuse_clearance","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","Official/context documents can inform source-owner questions but do not replace named Kreyol math classroom source authority or reviewer return"
"KRIO-SLE-MBSSE-RETRY-001","R6 addendum route/body","Krio / Sierra Leone","MBSSE Sierra Leonean Languages (Krio) syllabuses Class 1-JSS 3","application/pdf","https://mbsse.gov.sl/wp-content/uploads/2021/09/14-Krio-Syllabuses.pdf","source-bodies\R6_addendum_route_body\Krio_Sierra_Leone\KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","fa3c6d3ca63a637f50a20a342d9ba13a0f3bbeb0f936e2d460a6ad4fafaf6b37","local_source_body_for_provenance_review_no_reuse_clearance","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Krio separate from English mathematics comparators and other creole/contact rows; Krio language syllabus or English mathematics route is not source authority for Krio technical terms"
"MAURITIUS-MIE-RETRY-005","R6 addendum route/body","Mauritius MIE practice-paper route","MIE practice-paper page with Mathematics and Kreol Morisien route text","mie_fliphtml5_or_practice_page_route_capture","https://web.mie.ac.mu/social-modern-studies-grade-9-extended-programme/","source-bodies\R6_addendum_route_body\Mauritius_MIE_practice-paper_route\MAURITIUS-MIE-RETRY-005__mie_grade9_extended_programme_practice_papers.html","7ed8f3e6b2baca73b7727a088ef54cd19789208222011c6de67b434d64c51817","local_source_body_for_provenance_review_no_reuse_clearance","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","Kreol Morisien and Kreol Rodrige routes remain distinct; bookcase route visibility is not source authority or approval; no term extraction without qualified review"
"R6-MEXICO-CONALITEG-RETRY-001","R6 addendum route/body","Mexico CONALITEG Indigenous primary catalogue","Educacion indigena primaria catalogue 2024-2025","official_catalogue_html_route","https://libros.conaliteg.gob.mx/indigena_primaria.html","source-bodies\R6_addendum_route_body\Mexico_CONALITEG_Indigenous_primary_catalogue\R6-MEXICO-CONALITEG-RETRY-001__catalogue_indigena_primaria.html","1edb8fb6f0ed2b19e256cf5125ada2dd05cab8787ea9b469757374db977e57d3","local_source_body_for_provenance_review_no_reuse_clearance","public official CONALITEG catalogue page captured; no book-body reuse/license clearance recorded","Catalogue visibility is not Indigenous-language source authority, reviewer approval, community consent, canonical approval, term acceptance, excerpt selection, OCR reuse, translation, visual inventory, or pilot permission"
"R6-MEXICO-CONALITEG-RETRY-007","R6 addendum route/body","Nanahuatzin / CONALITEG 2025 T3SAA contextual current-cycle route","Coleccion Nanahuatzin. Saberes y pensamiento cientifico. Libro de Educacion Telesecundaria Grado 3","official_current_cycle_viewer_html_context_route","https://libros.conaliteg.gob.mx/2025/T3SAA.htm","source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_2025_T3SAA_contextual_current-cycle_route\R6-MEXICO-CONALITEG-RETRY-007__libros_conaliteg_gob_mx_2025_T3SAA_htm.body","5edfd297f8a46a9faf2ebb7f645484fe96c4c4826f7e9d871d4338805f9b4920","local_source_body_for_provenance_review_no_reuse_clearance","public official current-cycle viewer route captured; no explicit reuse/license clearance recorded","2025 current-cycle T3SAA route is contextual and does not by itself replace 2024 source-route blockers or authorize source authority"
"R6-MEXICO-CONALITEG-RETRY-005","R6 addendum route/body","Nanahuatzin / CONALITEG secundaria 2024 S3SAA","Coleccion Nanahuatzin. Saberes y pensamiento cientifico. Tercer grado","official_catalogue_html_route","https://libros.conaliteg.gob.mx/secundaria_2024.html","source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_secundaria_2024_S3SAA\R6-MEXICO-CONALITEG-RETRY-005__libros_conaliteg_gob_mx_secundaria_2024_html.body","f0bf386ecd3a4169cee5f9dd7f8e86b4cb22be09768c478b8a32add3bf144403","local_source_body_for_provenance_review_no_reuse_clearance","public official secundaria catalogue captured; linked S3SAA source body remains locally unresolved; no explicit reuse/license clearance recorded","Nanahuatzin/Saberes route is math/science context only until exact source body and reviewer/source-owner route land"
"R6-MEXICO-CONALITEG-RETRY-006","R6 addendum route/body","Nanahuatzin / CONALITEG telesecundaria 2024 T3SAA","Coleccion Nanahuatzin. Saberes y pensamiento cientifico. Tercer grado","official_catalogue_html_route","https://libros.conaliteg.gob.mx/telesecundaria_2024.html","source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_telesecundaria_2024_T3SAA\R6-MEXICO-CONALITEG-RETRY-006__libros_conaliteg_gob_mx_telesecundaria_2024_html.body","93d32ea82f99b265f97bfa9e517cd3e3ac574d9c2490bf40fd48ae3c6630de5d","local_source_body_for_provenance_review_no_reuse_clearance","public official telesecundaria catalogue captured; linked T3SAA source body remains locally unresolved; no explicit reuse/license clearance recorded","Nanahuatzin/Saberes route is math/science context only until exact source body and reviewer/source-owner route land"
"NIGPID-FME-RETRY-004","R6 addendum route/body","Nigeria English mathematics access comparator","FME Early Grade Mathematics Assessment Report 2022","official_pdf_english_mathematics_access_comparator_capture","https://education.gov.ng/wp-content/uploads/2023/09/EGMA-Report-2022.pdf","source-bodies\R6_addendum_route_body\Nigeria_English_mathematics_access_comparator\NIGPID-FME-RETRY-004__fme_egma_report_2022_english_math_comparator.pdf","13eeb10084748c6c1800609a0af5004e0b9effec9f290181ad9f7588b54628fa","local_source_body_for_provenance_review_no_reuse_clearance","public official FME PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","EGMA is math-access context for Nigeria, but English assessment language cannot substitute for Nigerian Pidgin source authority"
"NIGPID-FME-RETRY-003","R6 addendum route/body","Nigerian Pidgin / Nigeria access-policy context","FME AGILE Stakeholder Engagement Plan Pidgin-access context","official_policy_pdf_access_context_route_capture","https://education.gov.ng/wp-content/uploads/2020/06/Stakeholder-Engagement-Plan-SEP-Adolescent-Girls-Initiative-for-Learning-and-Empowerment-P170664.pdf","source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_access-policy_context\NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","3d21868775a79a3202f81eb8f92cc41d86c699ec14a037734b03ffb04ab3a911","local_source_body_for_provenance_review_no_reuse_clearance","public official FME PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Access-policy context is not a math source; it can support source-owner/reviewer questions about Nigerian Pidgin access only"
"NIGPID-NERDC-RETRY-002","R6 addendum route/body","Nigerian Pidgin / Nigeria language-policy context","NERDC national language policy","official_policy_pdf_language_context_route_capture","https://nerdc.gov.ng/content_manager/pdf_files/national_language_policy.pdf","source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_language-policy_context\NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","c60e71ff8ccf55d7399a69abe6526e3a90c61bc63a3a06c353ebc0ab31a55977","local_source_body_for_provenance_review_no_reuse_clearance","public official NERDC PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Language-policy context can support route planning only; it does not authorize Nigerian Pidgin mathematics terminology or source excerpts"
"NIGPID-GH-RETRY-005","R6 addendum route/body","Nigerian Pidgin / public GitHub technical-education source-file candidate","Microsoft AI For Beginners Nigerian Pidgin README","public_github_raw_source_file_candidate","https://raw.githubusercontent.com/microsoft/AI-For-Beginners/main/translations/pcm/README.md","source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","6e491de37069e53b2fbf67c2a73c409b83f406ac19454931ee36f269c5930b8c","local_source_body_for_provenance_review_no_reuse_clearance","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","Public technical-education source file may inform source-discovery questions, but it is not algebra/invariant-theory authority and not a Nigerian Pidgin mathematics corpus witness"
"NIGPID-GH-RETRY-006","R6 addendum route/body","Nigerian Pidgin / public GitHub technical-education source-file candidate","Microsoft Web Dev For Beginners Nigerian Pidgin README","public_github_raw_source_file_candidate","https://raw.githubusercontent.com/microsoft/Web-Dev-For-Beginners/main/translations/pcm/README.md","source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","71b6b2f18f2f539b19473fbced02d7557ed2cb8a525b694a4e3332aa927730e6","local_source_body_for_provenance_review_no_reuse_clearance","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","Public technical-education source file may inform source-discovery questions, but it is not algebra/invariant-theory authority and not a Nigerian Pidgin mathematics corpus witness"
"NIGPID-GH-RETRY-007","R6 addendum route/body","Nigerian Pidgin / public GitHub technical-education source-file candidate","Microsoft Phi Cookbook Nigerian Pidgin README","public_github_raw_source_file_candidate","https://raw.githubusercontent.com/microsoft/PhiCookBook/main/translations/pcm/README.md","source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","7b770d86f4d1c04177130f6eab89ba0d05d48355c4978b4e7751c4370cf11a09","local_source_body_for_provenance_review_no_reuse_clearance","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","Public technical-education source file may inform source-discovery questions, but it is not algebra/invariant-theory authority and not a Nigerian Pidgin mathematics corpus witness"
"TOKPISIN-PNG-FODE-RETRY-002","R6 addendum route/body","Papua New Guinea English mathematics comparator","FODE Grade 7 Mathematics Strand 6 Patterns and Algebra","official_fode_pdf_english_mathematics_comparator_capture","https://fode.education.gov.pg/courses/Mathematics/Grade%207/Gr.7.Mathematics.S6.pdf","source-bodies\R6_addendum_route_body\Papua_New_Guinea_English_mathematics_comparator\TOKPISIN-PNG-FODE-RETRY-002__fode_grade7_mathematics_s6_patterns_algebra.pdf","0d84d0578226a499307300de7661f91557303e465973af97f7b072ec8776a0bf","local_source_body_for_provenance_review_no_reuse_clearance","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","English FODE mathematics can help locate PNG curriculum routes, but it cannot supply Tok Pisin terms, excerpts, or register authority"
"TOKPISIN-PNG-FODE-RETRY-003","R6 addendum route/body","Papua New Guinea English mathematics comparator","FODE Grade 9 Mathematics Unit 2 Patterns and Change","official_fode_pdf_english_mathematics_comparator_capture","https://fode.education.gov.pg/courses/Mathematics/Grade%209/Gr9.Mathematics.U2.pdf.pdf","source-bodies\R6_addendum_route_body\Papua_New_Guinea_English_mathematics_comparator\TOKPISIN-PNG-FODE-RETRY-003__fode_grade9_mathematics_u2_patterns_change.pdf","2390e1aa07f6120d12c7ffdcfab1647d3d3952fddf13a6c3d5be2308aa8ab0dd","local_source_body_for_provenance_review_no_reuse_clearance","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","English FODE mathematics can help locate PNG curriculum routes, but it cannot supply Tok Pisin terms, excerpts, or register authority"
"TOKPISIN-PNG-FODE-RETRY-004","R6 addendum route/body","Papua New Guinea English mathematics comparator","FODE Grade 10 Mathematics Unit 1 Basic Numeracy Skills","official_fode_pdf_english_mathematics_comparator_capture","https://fode.education.gov.pg/courses/Mathematics/Grade%2010/Unit1.pdf","source-bodies\R6_addendum_route_body\Papua_New_Guinea_English_mathematics_comparator\TOKPISIN-PNG-FODE-RETRY-004__fode_grade10_mathematics_unit1_basic_numeracy.pdf","2f9fa83f6689b4ce9ffc79584ab691e869115bb15490c05262ea620c5741126e","local_source_body_for_provenance_review_no_reuse_clearance","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","English FODE mathematics can help locate PNG curriculum routes, but it cannot supply Tok Pisin terms, excerpts, or register authority"
"TOKPISIN-PNG-FODE-RETRY-005","R6 addendum route/body","Papua New Guinea English mathematics comparator","FODE Grade 12 Advanced Mathematics Unit 1 Patterns and Algebra","official_fode_pdf_english_mathematics_comparator_capture","https://fode.education.gov.pg/courses/Mathematics/Grade%2012/Advanced/Unit1.pdf","source-bodies\R6_addendum_route_body\Papua_New_Guinea_English_mathematics_comparator\TOKPISIN-PNG-FODE-RETRY-005__fode_grade12_advanced_mathematics_unit1_patterns_algebra.pdf","b5fe5133f5f422086f3f6bce301222e6f716856b6775666920c417dcad10348d","local_source_body_for_provenance_review_no_reuse_clearance","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","English FODE mathematics can help locate PNG curriculum routes, but it cannot supply Tok Pisin terms, excerpts, or register authority"
"KRIO-SLE-MBSSE-RETRY-003","R6 addendum route/body","Sierra Leone English mathematics comparator","MBSSE Senior Secondary Mathematics Pupils Handbook","application/pdf","https://mbsse.gov.sl/wp-content/uploads/2020/03/SLP020-SSS_PHM_1_02-Full.pdf","source-bodies\R6_addendum_route_body\Sierra_Leone_English_mathematics_comparator\KRIO-SLE-MBSSE-RETRY-003__mbsse_senior_secondary_mathematics_handbook.pdf","02d105f6e989be404adfe1113b08348b0126a7256132ac78019d77d17c275fd6","local_source_body_for_provenance_review_no_reuse_clearance","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Krio separate from English mathematics comparators and other creole/contact rows; Krio language syllabus or English mathematics route is not source authority for Krio technical terms"
"KRIO-SLE-TSC-RETRY-005","R6 addendum route/body","Sierra Leone English mathematics comparator","Teaching Service Commission Mathematics BECE Study Pack","application/pdf","https://tsc.gov.sl/wp-content/uploads/2021/05/Maths-BECE-1.pdf","source-bodies\R6_addendum_route_body\Sierra_Leone_English_mathematics_comparator\KRIO-SLE-TSC-RETRY-005__tsc_maths_bece_study_pack.pdf","2b4abef8b69aa15057142abe4bbebeefc5ddbabc130ad3d57724440b68ef7467","local_source_body_for_provenance_review_no_reuse_clearance","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Krio separate from English mathematics comparators and other creole/contact rows; Krio language syllabus or English mathematics route is not source authority for Krio technical terms"
"KRIO-SLE-MBSSE-RETRY-004","R6 addendum route/body","Sierra Leone math-access assessment context","Sierra Leone National Early Grade Reading and Mathematics Assessment Baseline Study","application/pdf","https://mbsse.gov.sl/wp-content/uploads/2022/04/Sierra-Leone-National-Early-Grade-Reading-and-Mathematics-Assessment-Baseline-Study.pdf","source-bodies\R6_addendum_route_body\Sierra_Leone_math-access_assessment_context\KRIO-SLE-MBSSE-RETRY-004__mbsse_egra_egma_baseline_study.pdf","3c61f35aa3dcca221ac9d53c13e5392af08d4b049b0606bdb4e6585aae22f720","local_source_body_for_provenance_review_no_reuse_clearance","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Krio separate from English mathematics comparators and other creole/contact rows; Krio language syllabus or English mathematics route is not source authority for Krio technical terms"
"KRIO-SLE-MBSSE-RETRY-002","R6 addendum route/body","Sierra Leone national curriculum context / Krio route context","MBSSE Basic Education Curriculum Framework","application/pdf","https://mbsse.gov.sl/wp-content/uploads/2021/07/Basic-Education-Curriculum-Framework.pdf","source-bodies\R6_addendum_route_body\Sierra_Leone_national_curriculum_context_Krio_route_context\KRIO-SLE-MBSSE-RETRY-002__mbsse_basic_education_curriculum_framework.pdf","44792dfe9a1c4d63ea04363924426775bd28e5d05ba8a0e2354326e5fbd73f94","local_source_body_for_provenance_review_no_reuse_clearance","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Krio separate from English mathematics comparators and other creole/contact rows; Krio language syllabus or English mathematics route is not source authority for Krio technical terms"
"TOKPISIN-PNG-FODE-RETRY-001","R6 addendum route/body","Tok Pisin / Papua New Guinea route context","FODE Grade 11 Language and Literature Unit 11.3 Tok Pisin context","official_fode_pdf_language_context_route_capture","https://fode.education.gov.pg/courses/English/Grade%2011/lang%20and%20lit/Gr11.Language.Literature.Unit.3.pdf","source-bodies\R6_addendum_route_body\Tok_Pisin_Papua_New_Guinea_route_context\TOKPISIN-PNG-FODE-RETRY-001__fode_grade11_language_literature_unit_11_3_tok_pisin_context.pdf","798286eed1898e3bc3a7a8fde9a43f378b3231c4b2bb74c1d3f03652a1c1163a","local_source_body_for_provenance_review_no_reuse_clearance","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","Keep Tok Pisin separate from English mathematics comparators, Krio, Nigerian Pidgin, Bislama, and other creole/contact rows; Tok Pisin language context is not mathematics source authority"
