"lane","packet","csv","rows","sha256"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_9737E10C_TO_28019A34.csv","2","D04C9EB80994C69B515C11BA8A11D36696CE3F2203184C3A40838BDA8AEAF4A0"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","6","31C1BB82E62F164150E6965DD6A3CA603E4F2EDFD69C5C437B6A6777418D342E"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","2","DB82346CFCD57D5F52F0944FEE5274BEFD74BF5F0551F1BB6F39F54E2DD7632F"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","5736477D3BBB64D96FAEE52628A27081A59362A762906CFD1A6AB388131BC297"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","62D09B764D5E6638523666ACB99D124043613376DA77B0B1E8C7B124FCF2D677"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","19","029143B18634F446C3950412EC104E9521DE6272E1C1CDD719C18C119E80D84B"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","2","ED1C71E5E150DD4F8C783B118C549D6DD6CA5B3EED50A04FF7230DEAFC70DC45"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","28019A34_BRANCH_DELTA_AND_STALE_9737_ROWS_20260707.csv","2","005EC2B85D4879E2ADD582F49626DA9276450892B6A26990D1DA18BED36DA3E1"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","28019A34_CONCRETE_BLOCKER_RECOVERY_SOURCE_SCAN_20260707.csv","6","BE2A0CF60DF90D00EFCFD5CEDF1DEFAAFEC7A42C259B4938FE4FFE0D5F28CBFD"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","D123BA260D329810A96416F5E052326B8421E57AEA43877A34EBDB258B2B40DF"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","87F1255273BB80F8232A899F31D6D1E20A3F8F6BD642207CF417609FDF9A73D4"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","active_recovery_searches_28019a34.csv","23","F6E83206F84981DFD66AF3E013AA133D3450DEFC797DB95ED86498624457D032"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","adverse_evidence_ledger_28019a34.csv","30","948564F8B658D50D38CE113CDCC65FD6F9B0A6FCE383D7504420E9F6137EB044"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY.csv","1","AB258AC424B2BB23FE07EB6677A54547D223152731997CADAB06B6E06FB4D419"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","do_not_use_ledger_28019a34.csv","4","1E8D67F2255E315A5F24F2B8C3987AB7C1EBE2A0C100975AE5859525ECA44867"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","exact_source_row_blocker_table_28019a34.csv","15","0392F8B6CB8412F02814D0C7E8580D375D81CC05A2158CCED739395F12C1E278"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","fable_branch_weight_boundary_ledger_28019a34.csv","7","A5442885AA1D501DBC72CC54F535C21A4B69CEF4831BD7ECCDD417932FB68CBD"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","five_hour_reset_and_mutual_wake_rule_28019a34.csv","2","2A71490D2918E7498C5026306299BD8DBBFD9DCAF0EC5478F07E6D0921A3BB1D"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","frontier_readback_28019a34.csv","1","0D077F05555960956E6CDC9C47FF2864EC59EB620D861C8A28E33CFE3510415D"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","MANIFEST.csv","23","48C84B712FB0E96B7C45D47256A1823B63E8ED348D2ED83B7AC58444760864F4"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","source_return_recovery_crosswalk_28019a34.csv","23","85F436DFC39B09610E2F82BA4A1D4847B483C0276E721E81DCEAA853D15D6DE2"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","source_use_ledger_28019a34.csv","15","74EAA61809F4C3AE47E7E8CA9C3A7AE20702B9AA23FFFEBFF85432FA131045B3"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","VALIDATION.csv","11","FBAD1224C4630ADFD0B19F8B66F84DCC0B5F96226E373DF977F4735D253B4F79"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","visible_sibling_wake_scan_28019a34.csv","60","65B634FAE86B2BA65F384E85562B14601328DAD49BBEC83CED0C5BF9355110BF"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_28019A34_HEARTBEAT_FRONTIER_RECOVERY_20260707","zero_row_preservation_28019a34.csv","11","CBE032D4736EDA8CBE2726EE154E5209741983449B02F260D61BAA8EFE7C6B77"
"R7 Malay/Sea/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_28019A34_FRONTIER_CORRECTION_REVERIFY_20260707","MANIFEST.csv","6","10EF612D20BE9B8E7950682E05B28E3E68BA7E8DFC0DE5AC8AAEC3C8C4690FCA"
"R7 Malay/Sea/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_28019A34_FRONTIER_CORRECTION_REVERIFY_20260707","R7_28019A34_B3_HANDOFF_BOUNDARY_ROWS.csv","3","D6B5B172E4BC75C87EDFB7FC0C6863D913F996690A6CC50B1F95F93CD488E6FB"
"R7 Malay/Sea/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_28019A34_FRONTIER_CORRECTION_REVERIFY_20260707","R7_28019A34_EXACT_BLOCKER_CARRYFORWARD_ROWS.csv","8","3F068CD28F24F2FA62593FA4A058FFB1FEF376C50130BC01A4F8D2FC79192286"
"R7 Malay/Sea/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_28019A34_FRONTIER_CORRECTION_REVERIFY_20260707","R7_28019A34_FRONTIER_CORRECTION_STATUS_ROWS.csv","5","1591ADDE48232DB5FA45F5B1B73D905CD0784934A93A0C1AA69D7C882FE6F4EA"
"R7 Malay/Sea/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_28019A34_FRONTIER_CORRECTION_REVERIFY_20260707","R7_28019A34_SOURCE_USE_GAP_EXACT_CONTENT_EFFECT_ROWS.csv","5","44919EA4F89F6C740337D8E1D3DD478799BD4246ACC341EE3599D777D82572D2"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","MANIFEST.csv","9","6E87D68DD33FCF852EA47C8F20A2AB7EBD2C0EFAB057E082F727FB85E3D9C12C"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","PACKAGE_VALIDATION_20260707.csv","2","BF8E2329E4712AAE95B3BF7253BAC1FC2F54706855F4664E5D4DE0850A7FB979"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","R9_28019A34_SAME_FRONTIER_B3_HANDOFF_BOUNDARIES_20260707.csv","1","C076417451D794644CB6CF8A1B9882B286DC6A6BD0E2C3B9C6AF46C6ECC70F10"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","R9_28019A34_SAME_FRONTIER_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","3","E97D699D759FEEE87AF60BE73F192F0E8A8FB5A8324CD7036FA4556B75B37B73"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","R9_28019A34_SAME_FRONTIER_R9_STATUS_ROWS_20260707.csv","7","1BFDEF96571955F8F91F71822A094EED650005529F215AC162117350C3B1877D"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_28019A34_SAME_FRONTIER_STATUS_CHECK_20260707","R9_28019A34_SAME_FRONTIER_RECHECK_ROWS_20260707.csv","1","B9CA3FEC9B559C6B731844F8151F60084A11036E6F27246BE4C4B0B489C6EBAF"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","B3_UPLOADER_READY_SUMMARY.csv","4","9D513548CD8ADDA56EDE2435123D74B3925099AE562143C92B5FCFE9C7B4B711"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","BLANK_SLOT_RETURN_STATUS_28019A34.csv","6","C1063DBABA6E430B7E24FA7D6E43DCDA1EAB37F510CBF9B6159B5F851FDF8197"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","MANIFEST.csv","10","4EAA2BB3AFCB244169650F5A9B5F7E987459129CF3696BDE791D255494C26135"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","MUTUAL_WAKE_ACCOUNTING_28019A34.csv","0","6019F90D0DAB904BE3F42F2D49EFFF2BD1D4A1F0BFF6C7607FC7007E4C2698F2"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_28019A34.csv","6","20A51D3030A1903CD9D467CC1432A9583C1C66A0C20DCCECBD229BE834C9C51A"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_28019A34.csv","4","301E47B60E0E307B426317620F8CBBDEB300D0E449713FEE812BEA757453475B"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","SOURCE_REVIEWER_EVIDENCE_COUNTS_28019A34.csv","11","DEB2848EBDBB8D22C8C58612965D909C5C0C6ADE7CF55BC4003CFB4B6D49B555"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","TOKEN_RESET_MUTUAL_WAKE_RULES_28019A34.csv","4","D3DB06E6503BBB83C9A0B21A7A71048055446AA3F39A7976149F77475D4868FB"
"OLP support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_28019A34_FRONTIER_CORRECTION_REVIEW_BOUNDARY_ACCOUNTING_20260707","ZERO_CLAIM_LEDGER_28019A34_REVIEW_ACCOUNTING.csv","11","B13D898CE46A551551EF6D00EF40E88C582213A91D0C4784B4D6F128C573C6BF"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","B3_HANDOFF_INDEX_28019A34.csv","7","A734E0DE6E6905C213562C8A651BCB2D8EA6A2174B8059368E2E612D49B473BC"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","BLOCKER_RECOVERY_LEDGER_28019A34.csv","2","147B01BD022F32066D2DA45350CBFC489B183095B7FC108CF66E03BCEBE4C65C"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","BRANCH_CHANGED_PATHS_9737E10C_TO_28019A34.csv","971","CB8F928EDB5E640E17AA38FDEC78D1DF2D26CF152AAF7555763EA17530029449"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","BRANCH_COMMITS_9737E10C_TO_28019A34.csv","2","55449DDCF0E46F3D12D8B81499CAC835A99288558734A553776D78A41778FED0"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","BRANCH_WEIGHTING_LEDGER_28019A34.csv","4","FC9C01E696D4FD422B49556601213803D8911CB8314412FC16EE452B5A569665"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","CURRENT_FRONTIER_VERIFICATION_28019A34.csv","1","03BDE6B815A4AF011DFD4C4EEA1D451C692913AB252989AED6C376BB9501B84C"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","DO_NOT_USE_LEDGER_28019A34.csv","2","082C79EC7A9F2D6592A1A423EC99FCB36ABA090348C85FECB700483706A51A75"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","INTERSLAVIC_CORRECTION_LEDGER_28019A34.csv","1","1B9981D9EA3353EC345DAE72C67446BB2AF9900C343417E4ADC44EF64DB25D6B"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","MANIFEST.csv","29","CD913D8FC62B3A482753B022FD54BFCAE605D103FAF77CA6935DE45D2A8AA1F5"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_28019A34.csv","1","546CE2A6A1EA1652C48974D34C6F826686310B1E3745A7C57000FB6DAB50B973"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_28019A34.csv","1","F111702BCF953B82E179849A5A0D99060357245C16488EC25EE522BEEB0B261E"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","PAYLOAD_GROUP_COUNTS_28019A34.csv","9","3B467ADAA26E443802BE702E49913CAC1B0F4C9A4F59A38C491D4AB22E3F5980"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","SOURCE_CANON_SEARCH_UPLOAD_PREP_28019A34.csv","3","5D4ACA315397B6A82BB861E8625F6F5271D9FF075339C6E4B7414E581E9D36DC"
"Interlanguage/Fable authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707","SOURCE_USE_ADVERSE_COVERAGE_LEDGER_28019A34.csv","2","59A5A6A8BC647056CC1BFDBE928CC4E2941AD23A94BF92C81397871C08329CB3"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","B3_REPAIR_HANDOFF_BOUNDARY_28019A34.csv","1","3EF2BA9195C80B51493BB034BB192B4EAE19008E0B0345FD44794BD76BB789E4"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","CHILD_PACKET_ACCOUNTING_28019A34.csv","4","DFE43AD1693753220F781C1EA617491E11BD4884C5282D821F13593DB89814AB"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","CHILD_PACKET_CSV_ROW_COUNTS_28019A34_CORRECTION.csv","35","E47862F7B1F90F41506A97F3BAD0024896E334EAC763E335E3AA396F78F4536E"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","EIGHT_LANE_SOURCE_GATE_STATUS_28019A34_CORRECTION.csv","8","55D78EAEF25CCF8F458CE608C95C44A0E64942BD49E4BE9C4565234D5AEF6DE9"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","EXACT_BLOCKER_RECOVERY_ROWS_28019A34_CORRECTION.csv","4","158E24DA6B32B49B29D153EA970C2FBDF1409DEFEA87337FD7010B494F66B4CB"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","FRONTIER_REVERIFY_28019A34.csv","1","72A4D8D133BBCE18A1C010337983DCB38BEFE9DDDC8E1B0B2CA1779A187B1033"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","MANIFEST.csv","11","8062C67A096F7E417BC6C7D7A1CC7B29A8F84DD85FD1A757A58EDB1B058D348A"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","PACKET_MANIFEST_REPLAY_28019A34_CORRECTION.csv","11","FBD671E4A4BDF8CE84DD2B660A140B6C447839CDFCB703812E94870C0C8A9821"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","SOURCE_PACKET_REPAIR_VALIDATION_28019A34.csv","5","24B3E225957E0D05C9444D43464F04B00AA8C49DDA7805B34A73D9499E17F2F6"
"Non-Slavic Core","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_28019A34_FRONTIER_CORRECTION_CHILD_ACCOUNTING_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_CORRECTION_LEDGER_28019A34.csv","4","D70AEC08B828A27BC75112D17741153B2DFA1E27F26A25EA50D7D3BFBC244A5F"
