"Lane","RelativePath","Extension","SizeBytes","LastWriteTimeUtc","Category","IsBodyCandidate"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_24_RUN_LOG_ADDENDUM_20260704.md",".md","2149","2026-07-04T09:21:05.3648854Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_25_RUN_LOG_ADDENDUM_20260704.md",".md","2597","2026-07-04T09:25:48.4777189Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_26_RUN_LOG_ADDENDUM_20260704.md",".md","2608","2026-07-04T09:38:22.8419220Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_27_RUN_LOG_ADDENDUM_20260704.md",".md","3040","2026-07-04T09:48:57.2409427Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_28_RUN_LOG_ADDENDUM_20260704.md",".md","2815","2026-07-04T09:54:21.0691134Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_29_RUN_LOG_ADDENDUM_20260704.md",".md","1914","2026-07-04T09:58:25.4910628Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_30_RUN_LOG_ADDENDUM_20260704.md",".md","2448","2026-07-04T10:04:09.9524393Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_31_RUN_LOG_ADDENDUM_20260704.md",".md","2520","2026-07-04T10:17:25.5570566Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_32_RUN_LOG_ADDENDUM_20260704.md",".md","1621","2026-07-04T10:21:48.2208105Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_33_RUN_LOG_ADDENDUM_20260704.md",".md","2171","2026-07-04T10:30:07.7931290Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_34_RUN_LOG_ADDENDUM_20260704.md",".md","2331","2026-07-04T10:40:26.6947103Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_35_RUN_LOG_ADDENDUM_20260704.md",".md","2556","2026-07-04T10:50:09.9973377Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_36_RUN_LOG_ADDENDUM_20260704.md",".md","2350","2026-07-04T10:56:49.2044518Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_CONTINUATION_37_RUN_LOG_ADDENDUM_20260704.md",".md","3271","2026-07-04T11:06:04.0361891Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json",".json","117016","2026-07-04T11:54:17.8252942Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md",".md","53359","2026-07-04T11:54:17.8252942Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt",".txt","31578","2026-07-04T11:54:17.8557108Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md",".md","183733","2026-07-06T04:30:46.1727118Z","other_branch_artifact","False"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_20260704.json",".json","72989","2026-07-04T04:23:38.6701373Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_20260704.md",".md","47320","2026-07-04T04:23:38.6701373Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_20260704.json",".json","15947","2026-07-04T05:36:12.7080683Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_20260704.md",".md","10546","2026-07-04T05:36:12.7080683Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_MANIFEST_20260704.json",".json","1406","2026-07-04T05:36:12.8891448Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_02_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T05:36:12.9579630Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_20260704.json",".json","24666","2026-07-04T05:41:35.2750188Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_20260704.md",".md","15696","2026-07-04T05:41:35.2750188Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_MANIFEST_20260704.json",".json","1587","2026-07-04T05:41:35.3406260Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_03_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T05:41:35.3605287Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_20260704.json",".json","25364","2026-07-04T05:46:28.3017184Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_20260704.md",".md","16026","2026-07-04T05:46:28.3037270Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_MANIFEST_20260704.json",".json","1587","2026-07-04T05:46:28.5044287Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_04_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T05:46:28.5213202Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_20260704.json",".json","24482","2026-07-04T05:51:23.0168528Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_20260704.md",".md","15184","2026-07-04T05:51:23.0178524Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_MANIFEST_20260704.json",".json","1587","2026-07-04T05:51:23.0756243Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_05_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T05:51:23.1590378Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.json",".json","34312","2026-07-04T05:58:59.0283069Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.md",".md","21122","2026-07-04T05:58:59.0303156Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_MANIFEST_20260704.json",".json","1587","2026-07-04T05:58:59.0699713Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T05:58:59.0929588Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_20260704.json",".json","35438","2026-07-04T06:06:48.9583457Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_20260704.md",".md","21087","2026-07-04T06:06:48.9603533Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_MANIFEST_20260704.json",".json","1587","2026-07-04T06:06:49.0069254Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_07_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T06:06:49.0227323Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_20260704.json",".json","31406","2026-07-04T06:12:33.7865310Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_20260704.md",".md","19955","2026-07-04T06:12:33.7885373Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_MANIFEST_20260704.json",".json","1587","2026-07-04T06:12:33.8735803Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_08_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T06:12:33.8911123Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.json",".json","29587","2026-07-04T06:17:49.1228826Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_20260704.md",".md","18107","2026-07-04T06:17:49.1248940Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_MANIFEST_20260704.json",".json","1587","2026-07-04T06:17:49.1992453Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_09_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T06:17:49.2168019Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_20260704.json",".json","33674","2026-07-04T06:22:53.2944947Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_20260704.md",".md","20504","2026-07-04T06:22:53.2950125Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_MANIFEST_20260704.json",".json","1587","2026-07-04T06:22:53.3626999Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_10_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T06:22:53.3931166Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_20260704.json",".json","33708","2026-07-04T08:05:55.9620547Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_20260704.md",".md","20578","2026-07-04T08:05:55.9775506Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_MANIFEST_20260704.json",".json","1587","2026-07-04T08:05:56.0972259Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_11_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:05:56.1462287Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_20260704.json",".json","29518","2026-07-04T08:11:27.9275494Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_20260704.md",".md","18306","2026-07-04T08:11:27.9295544Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_MANIFEST_20260704.json",".json","1587","2026-07-04T08:11:27.9769385Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_12_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:11:27.9907129Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_20260704.json",".json","27802","2026-07-04T08:16:28.3911307Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_20260704.md",".md","16760","2026-07-04T08:16:28.3911307Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_MANIFEST_20260704.json",".json","1587","2026-07-04T08:16:28.4336003Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_13_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:16:28.4473544Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_20260704.json",".json","30249","2026-07-04T08:21:46.9568709Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_20260704.md",".md","18788","2026-07-04T08:21:46.9588775Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_MANIFEST_20260704.json",".json","1587","2026-07-04T08:21:47.0280111Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_14_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:21:47.0478149Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_20260704.json",".json","26845","2026-07-04T08:26:21.0252875Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_20260704.md",".md","16036","2026-07-04T08:26:21.0410811Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_MANIFEST_20260704.json",".json","1587","2026-07-04T08:26:21.1240676Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_15_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:26:21.1516556Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_20260704.json",".json","26101","2026-07-04T08:30:39.9259402Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_20260704.md",".md","15126","2026-07-04T08:30:39.9279460Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_MANIFEST_20260704.json",".json","1587","2026-07-04T08:30:39.9773460Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_16_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:30:39.9911362Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_20260704.json",".json","27760","2026-07-04T08:35:20.6136468Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_20260704.md",".md","16514","2026-07-04T08:35:20.6136468Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_MANIFEST_20260704.json",".json","1587","2026-07-04T08:35:20.6931448Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_17_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:35:20.7097558Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_20260704.json",".json","17979","2026-07-04T08:41:16.6494760Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_20260704.md",".md","10204","2026-07-04T08:41:16.6514862Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_MANIFEST_20260704.json",".json","1587","2026-07-04T08:41:16.7066326Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_18_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:41:16.7223149Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_20260704.json",".json","28748","2026-07-04T08:46:51.6972145Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_20260704.md",".md","17425","2026-07-04T08:46:51.6992215Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_MANIFEST_20260704.json",".json","1587","2026-07-04T08:46:51.7604168Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_19_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:46:51.7742084Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_20260704.json",".json","29840","2026-07-04T08:51:56.2967784Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_20260704.md",".md","18067","2026-07-04T08:51:56.2967784Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_MANIFEST_20260704.json",".json","1587","2026-07-04T08:51:56.3497082Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_20_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:51:56.3637821Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_20260704.json",".json","28468","2026-07-04T08:57:04.0963470Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_20260704.md",".md","16981","2026-07-04T08:57:04.0963470Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_MANIFEST_20260704.json",".json","1587","2026-07-04T08:57:04.1441521Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_21_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T08:57:04.1596633Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_20260704.json",".json","33608","2026-07-04T09:05:52.7215328Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_20260704.md",".md","21450","2026-07-04T09:05:52.7235390Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_MANIFEST_20260704.json",".json","1587","2026-07-04T09:05:52.7749506Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_22_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:05:52.7928645Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_20260704.json",".json","34985","2026-07-04T09:12:31.4120696Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_20260704.md",".md","21248","2026-07-04T09:12:31.4140735Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_MANIFEST_20260704.json",".json","1587","2026-07-04T09:12:31.4510817Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_23_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:12:31.4717462Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_20260704.json",".json","23409","2026-07-04T09:21:05.3628793Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_20260704.md",".md","14804","2026-07-04T09:21:05.3628793Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_MANIFEST_20260704.json",".json","1587","2026-07-04T09:21:05.4341396Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_24_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:21:05.4499413Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_25_20260704.json",".json","29312","2026-07-04T09:25:48.4757099Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_25_20260704.md",".md","17680","2026-07-04T09:25:48.4777189Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_25_MANIFEST_20260704.json",".json","1587","2026-07-04T09:25:48.5291471Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_25_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:25:48.5449404Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.json",".json","31177","2026-07-04T09:38:22.8338950Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_20260704.md",".md","18943","2026-07-04T09:38:22.8359018Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_MANIFEST_20260704.json",".json","1587","2026-07-04T09:38:22.9091400Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_26_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:38:22.9306992Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_27_20260704.json",".json","46262","2026-07-04T09:48:57.2389354Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_27_20260704.md",".md","28753","2026-07-04T09:48:57.2389354Z","other_branch_artifact","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_27_MANIFEST_20260704.json",".json","1587","2026-07-04T09:48:57.2863112Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_27_SHA256SUMS_20260704.txt",".txt","593","2026-07-04T09:48:57.3003555Z","manifest_or_hash","True"
"noether-cjk-source-evidence-draft-lane","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_28_20260704.json",".json","32577","2026-07-04T09:54:21.0671040Z","other_branch_artifact","True"
