"Status","Path","Root","Extension","Category","SourceBodyish"
"D","language-source-bodies/rtl-persianate-arabic-20260705-r3-full-source-bodies/transfer-upload-splits/R3_TG_CYRL_NATIVE_PART01_EXTENSION_COUNTS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/rtl-persianate-arabic-20260705-r3-full-source-bodies/transfer-upload-splits/R3_TG_CYRL_NATIVE_PART01_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/rtl-persianate-arabic-20260705-r3-full-source-bodies/transfer-upload-splits/R3_TG_CYRL_NATIVE_PART01_README.md","language-source-bodies",".md","source_body_or_witness","True"
"D","language-source-bodies/rtl-persianate-arabic-20260705-r3-full-source-bodies/transfer-upload-splits/R3_TG_CYRL_NATIVE_PART01_SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/GAP_ROWS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/LOGBOOK_EXCERPT.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/README.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_ACTIVE_ROW_INDEX_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_ACTIVE_ROW_INDEX_20260705.json","language-source-bodies",".json","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_ACTIVE_ROW_INDEX_20260705.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_COVERED_ROWS_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_COVERED_ROWS_20260705.json","language-source-bodies",".json","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/_source_tables/NOETHER_SLAVIC_DRAFT_TRANSLATION_SUPPORT_COVERED_ROWS_20260705.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/be-belarusian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/bg-bulgarian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/cnr-montenegrin/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/cs-czech/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/hr-croatian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/mk-macedonian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/pl-polish/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/sk-slovak/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/sl-slovenian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/generated-draft/sr-serbian/draft-support.md","language-source-bodies",".md","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/be-belarusian/be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf__be_bntu_professional_terminology_bibliography.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/be-belarusian/be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf__be_radyno_russko_belorusskij_matematicheskij_slovar_1993.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bg-bulgarian/bulgarian_sofia_noncommutative_body_problem__bulgarian_sofia_noncommutative_body_problem.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bg-bulgarian/bulgarian_sofia_rings_lecture7__bulgarian_sofia_rings_lecture7.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_cobiss_modern_route_phrase_hits_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_pmf_unsa_algebra_za_kompjuterske_nauke_syllabus_2021.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_pmf_unsa_literatura_za_predmete_2021.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_pmf_unsa_matematika_i_ciklus_program_2009.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_pmf_unsa_obavezna_literatura_matematika_2023.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/bs-bosnian/bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe__bs_pmf_wordpress_probe_01_media_hits_summary.json","language-source-bodies",".json","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cnr-montenegrin/montenegrin_ucg_finite_fields_and_ects_controls__cnr_ucg_teorija_kodiranja_i_konacna_polja_2017.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_cuni_algebra_2021__czech_cuni_algebra_2021.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_cuni_noncommutative_body_thesis__czech_cuni_noncommutative_body_thesis.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_cuni_representation_idempotents__czech_cuni_representation_idempotents.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_cuni_telesa_pole_note__czech_cuni_telesa_pole_note.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_karlin_commutative_rings_fields__czech_karlin_commutative_rings_fields.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/cs-czech/czech_karlin_galois_splitting_field__czech_karlin_galois_splitting_field.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/dsb-lower-sorbian/lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package_wiki_retry__dsb_niedersorbisch_hunspell_math_term_samples_20241212.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/dsb-lower-sorbian/lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package_wiki_retry__dsb_witaj_poskitk_ds_2024.pdf.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/dsb-lower-sorbian/lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package_wiki_retry__hsb_dsb_math_terminology_catalog_snippets_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hr-croatian/croatian_mathhr_algebra_structures_2024__croatian_mathhr_algebra_structures_2024.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hr-croatian/croatian_pmf_split_prsteni__croatian_pmf_split_prsteni.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_domowina_literature_list_2022.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_dsb_math_terminology_catalog_snippets_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_soblex_hunspell_math_term_samples_20260307.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_sorbian_institute_corpus_sources_2022.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_witaj_poskitk_hs_2026_2027.pdf.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/hsb-upper-sorbian/upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package_stiftung_wiki_retry__hsb_zalozba_2025_math_terminology_inventory_snippets_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/isv-interslavic-panslavic/interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates__isv_medzuslovjansky_slovnik_direct_math_term_samples_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/isv-interslavic-panslavic/interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates__isv_medzuslovjansky_slovnik_math_term_samples_20260705.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/isv-interslavic-panslavic/interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates__isv_slovnik_ms_ang_po_rodami_sloves_2018.pdf.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/mk-macedonian/macedonian_ukim_math_lexicon__mk_ukim_matematicki_leksikon_2021.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/mk-macedonian/macedonian_ukim_nary_algebra__mk_ukim_algebarski_n_arni_strukturi_2016.pdftotext.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_impan_algebra_lecture3__polish_impan_algebra_lecture3.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_mimuw_algebra2_galois__polish_mimuw_algebra2_galois.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_mimuw_left_ideals_idempotents__polish_mimuw_left_ideals_idempotents.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_mimuw_noncommutative_body__polish_mimuw_noncommutative_body.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_uj_algebra1_noetherian__polish_uj_algebra1_noetherian.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/pl-polish/polish_uwr_algebra2_rings__polish_uwr_algebra2_rings.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/sk-slovak/slovak_abstraktna_algebra__slovak_abstraktna_algebra.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/sl-slovenian/slovenian_komutativna_algebra_noetherian__slovenian_komutativna_algebra_noetherian.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/sl-slovenian/slovenian_uvod_v_algebro__slovenian_uvod_v_algebro.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-bodies/sr-serbian/serbian_belgrade_algebra_i_lecture9__serbian_belgrade_algebra_i_lecture9.txt","language-source-bodies",".txt","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/LOCAL_SLAVIC_REFERENCE_SHELF_INDEX.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_ARXIV_BLOCKED_OR_NOT_UPLOADED.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_ARXIV_EXTRACTED_LATEX.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_ARXIV_SOURCE_ARCHIVES.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_ARXIV_TARGET_LANGUAGE_CANDIDATES.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_SOURCE_CANON_BY_LANGUAGE.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_SOURCE_CANON_GAP_REPORT.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_ARXIV_20260704T2305Z/SLAVIC_SOURCE_CANON_PAYLOAD_ZIPS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_REPOSITORY_LICENSES.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_TEX_BLOCKED_OR_NOT_UPLOADED.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_TEX_BY_LANGUAGE.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_TEX_OPEN_LICENSE_PAYLOAD_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_TEX_PAYLOAD_ZIPS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"M","language-source-bodies/slavic-non-ru-uk-20260705/source-manifests/NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260705T0125Z/GITHUB_TEX_TARGET_LANGUAGE_CANDIDATES.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART01_EXTENSION_COUNTS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART01_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART01_README.md","language-source-bodies",".md","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART01_SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART02_EXTENSION_COUNTS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART02_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART02_README.md","language-source-bodies",".md","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART02_SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART03_EXTENSION_COUNTS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART03_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART03_README.md","language-source-bodies",".md","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART03_SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART04_EXTENSION_COUNTS.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART04_MANIFEST.csv","language-source-bodies",".csv","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART04_README.md","language-source-bodies",".md","source_body_or_witness","True"
"D","language-source-bodies/slavic-non-ru-uk-20260705/transfer-upload-splits/SLAVIC_PART04_SHA256SUMS.txt","language-source-bodies",".txt","source_body_or_witness","True"
