"label","source","dest","bytes","sha256"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\README.md","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/README.md","736","7E7AF106E9617A0B592D7A7A94477C071209D5BDB0B8667AEEC1BEBF8CF3A5BB"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\SHA256SUMS.txt","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/SHA256SUMS.txt","1157","1B40A293D3B62D620E9885CED4B4EF0DE7A97F41B145B330A93B079BFCF2A042"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\HEARTBEAT_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/HEARTBEAT_EXCERPT_20260706.md","36011","10A35DBA0076F66FF4448876A9BB9A5AE001AF92AD152888D241BCA48BD48F97"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\MANIFEST.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/MANIFEST.csv","3701","77E3D37977B505824B957B2122FA09A2794842EDA3F4DB2AA2161FF26CA495BE"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\PACKAGE_VALIDATION.json","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/PACKAGE_VALIDATION.json","980","C39669ACB8444959B8B301C7CD204C012AAB27BC716DFA8EB4AFB1CC21B91620"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\README.md","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/README.md","1989","46907B2255F68B5F346963370587FDDEDFBC77127B312649B95CBAE86FA6A96D"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\SESSION_LOGBOOK_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/SESSION_LOGBOOK_EXCERPT_20260706.md","14347","1A2356FE05C30C19642CE5BA5BDD08FA6BD0F29CDE08BBDC381532A475DFE4E8"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\SHA256SUMS.txt","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/SHA256SUMS.txt","2609","C28A3AC15A9946818EF909042D278F3F451F0CDB0E89FCCAF08D9E473EFF45FD"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\B3_UPLOADER_READY_SUMMARY.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/B3_UPLOADER_READY_SUMMARY.csv","1301","5968455F235B280EDC6EDB4A6685BD12D20244BD5B34941615A753BA9F35A1AE"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\BLANK_SLOT_RETURN_STATUS_2BBDBFE5.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/BLANK_SLOT_RETURN_STATUS_2BBDBFE5.csv","2548","DFCD098CF791C6F5AE6A5DA0F38846FB7DA6011E4624C43429242B30E3CB41AC"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\LOGBOOK_EXCERPT.md","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/LOGBOOK_EXCERPT.md","601","82FE970B990805131678EA2B1740CA849B863305EDBFAF5CC74E827DFDA77CF7"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\MANIFEST.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/MANIFEST.csv","3839","4E08C7360CCA0FF5C86FF095DD65D2F0716ED4B7DE112F10A3C6B3A4EF3AB3BE"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\MUTUAL_WAKE_ACCOUNTING_2BBDBFE5.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/MUTUAL_WAKE_ACCOUNTING_2BBDBFE5.csv","1058","AEFA47E50921F97CC22463526541CF07D626901F4ECBB8973EA1255124C7B5E0"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\PACKAGE_VALIDATION.json","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/PACKAGE_VALIDATION.json","838","F662F3228EA6A35205704E7F0634994D3D686508BC16840114D6887466F62BD7"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\README.md","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/README.md","801","63A565679E7AAB8D431D26C2AFC0D84BEB21C6F7B6D03D72DCE867189D990401"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_2BBDBFE5.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_2BBDBFE5.csv","1544","1D2FCFCC8CC81558389703F3D18219B4645F6A02D75344AD185ECC6190679672"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_2BBDBFE5.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_2BBDBFE5.csv","2222","035B5B6C2CF20E97798DFD0D05B14C2F629E492CAD44770EB65868FF9E583E8A"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\SHA256SUMS.txt","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/SHA256SUMS.txt","1009","A02CA2BC055AC7A922B4776CE58B2B8BAFA8489CAA3DF8ED3768510801DC296D"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\SOURCE_REVIEWER_EVIDENCE_COUNTS_2BBDBFE5.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/SOURCE_REVIEWER_EVIDENCE_COUNTS_2BBDBFE5.csv","2412","DEB2848EBDBB8D22C8C58612965D909C5C0C6ADE7CF55BC4003CFB4B6D49B555"
"olp_2bb_accounting","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706\ZERO_CLAIM_LEDGER_2BBDBFE5_REVIEW_ACCOUNTING.csv","coordination/olp-2bbdbfe5-review-only-accounting-refresh-20260706/OLP_2BBDBFE5_REVIEW_ONLY_ACCOUNTING_REFRESH_20260706/ZERO_CLAIM_LEDGER_2BBDBFE5_REVIEW_ACCOUNTING.csv","1700","92B538149F6B39AEF5F3D006AED07DB1C4D45B61F1DD2B76DA50A38197B363B4"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","744","A1066F2330DD5C3411C96E2C53D18A5541767F253318BC96BF5B49266D0C2924"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\blockers\R6_2BBDBFE5_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_2BBDBFE5_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","E83E1BF92109623E79F5F3EB9C012BB185C0B17DDEACAA937E1FB4E3E0A91169"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_2BBDBFE5_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_2BBDBFE5_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","527","267F98E79A0088656D84A87B98B40CCAD23E9EB13784EB7E8E3CB81E1BC8CA38"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_2BBDBFE5_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_2BBDBFE5_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\ethics\R6_2BBDBFE5_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_2BBDBFE5_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","94476128ADE33B8DBF8DA2A17E22CEC4FA9F2F8361AF6B8CD079342406BD322F"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\fable\R6_2BBDBFE5_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_2BBDBFE5_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","FF296B6E1BF7834A847E122AFE40B80A24A1F747BD25B50F26F72AD22D3DDA44"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\input-verification\R6_2BBDBFE5_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_2BBDBFE5_PRIOR_PACKAGE_SHA_VERIFY.csv","3868","F5F2CDA852E169D628F6463AE9624002B61A3FE3EA3FE55CB7BFC288A152BD87"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","1002","F4D283DBAAA45B82F8C5DE3DD8A360BF80B14D5E8157A4213D7486C6FDD66235"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\MANIFEST.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","2166","58DFC80450525F25AA7765DDC68773FC946044E84D1C7FE752B29FFAF609C562"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\mutual-watch\R6_2BBDBFE5_MUTUAL_WATCH_OBSERVATION.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_2BBDBFE5_MUTUAL_WATCH_OBSERVATION.csv","468","512EAF1252EA7B5E311BF284461ABED68F5856BF69BC62FAE33A616C95AA131D"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","803","1679A38D55CB512C9B6C8F59DBF4646CF7B234108D91005D63B3FCA67431DE03"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\README.md","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","1341","346B681ABBF8FFE8698E2B8A8798FEF0D58ECCCB3A439F64E7266CDC1260B6A4"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\SHA256SUMS.txt","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","1658","4351F18566410666D315362E70972AE1B7ABE83B3744E333F2DF9BB1B8BF1C6B"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\source-use\R6_2BBDBFE5_SOURCE_USE_CONTINUATION_LEDGER.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_2BBDBFE5_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","95F46BEDC03CDC100821F1246685AB703121F4F458C3C13443E5C6DB8A009EFF"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_2BBDBFE5_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_2BBDBFE5_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3"
"r6_2bb_source_start","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_2BBDBFE5_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","uploader-transfer/r6-2bbdbfe5-current-head-source-start-continuation-20260706/R6_2BBDBFE5_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_2BBDBFE5_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","34492","F436E5B5AFA90DDBE60473BF44486C334D530CC7E4BB62899FCFD7674FFCEA47"
