"source_root","source_rel","destination_path","bytes","sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","SIBLING_WAKE_FD375_DISPATCH_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SIBLING_WAKE_FD375_DISPATCH_20260706.csv","587","27D792745A8028E1240447E25A1642D3642FB97CDAE95E0F781743D7FA1544FA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","MANIFEST.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","2165","43CCDF130FDE4C12919F0888E8B53F0DB0B8A23B9DD4367DBCD63A49C8232E0D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","803","F65B62B78EB4F91FDFCC9E8A3663CE53E31B7D810561F43058771AC2F02D9B53"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","README.md","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","1341","1CF887BFEDDD90CBA40AF07166E61A7B2D46D3D98AF03C6E2FAB5865BE78EF9C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","SHA256SUMS.txt","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","1658","C5505201C8C23B908E0C37A231BD0D7F1808E3680E4E48BDBA2346B983BC8889"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","b3\B3_ROUTE.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","785","14AF80A1118AB76A0C1613BC2C5D5929E7FA202F96C8F44F8433341A54D2DF40"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","blockers\R6_FD3754D1_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_FD3754D1_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","9265BD33435B2FC4D4D537C4D04107B6A3D9479D3FE193D65EB7B1994B24AF03"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","branch-current\R6_FD3754D1_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_FD3754D1_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","521","32897090F830F31BBCF16BE586E775B83FB267FC4BEEBCC2FE11AA2DF01BD753"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","branch-current\R6_FD3754D1_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_FD3754D1_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","ethics\R6_FD3754D1_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_FD3754D1_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","94C189792FE3FE70455C89D7F536A7239C17FC706EFC8FB104490F486A75371F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","fable\R6_FD3754D1_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_FD3754D1_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","5158A43C38C7F0C85E97FB0BD66AD588940F49BF9B0A62B18A7784965B39C446"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","input-verification\R6_FD3754D1_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_FD3754D1_PRIOR_PACKAGE_SHA_VERIFY.csv","5160","429C82DD605E6F365ECDE9D37CB733AF3F1D052BF1636D1F7472B97FEDCB83DB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","996","8659A0711AF86A39B8B7374EC0AF7B910C30B4BB9C9EB16F74691E079E6CE052"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","mutual-watch\R6_FD3754D1_MUTUAL_WATCH_OBSERVATION.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_FD3754D1_MUTUAL_WATCH_OBSERVATION.csv","468","08CC5A77EE4B332132CA0EA82222CC57223AEA019C5A67611C4432A73A5334EA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","source-use\R6_FD3754D1_SOURCE_USE_CONTINUATION_LEDGER.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_FD3754D1_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","F9AC94033AC509EE9AC881A77C1B6108FEF48C6AB9A175FE89967831968E01FA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","witness-index\R6_FD3754D1_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_FD3754D1_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","witness-index\R6_FD3754D1_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","uploader-transfer/r6-fd3754d1-current-head-source-start-continuation-20260706/R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_FD3754D1_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","34492","022AEE79A278308C43BDB7D8390241BEB282C87C1C82FEAE137F6F47A7580FBA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","ACTIVE_SESSION_STATE.json","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/ACTIVE_SESSION_STATE.json","3366","C06986181BE1B39F05AFD12750FBA2D3BC1727CD7947C943A3BFA6E6E0E16221"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","B3_UPLOADER_READY_SUMMARY_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/B3_UPLOADER_READY_SUMMARY_20260706.csv","1318","83157DA4F99C4F31AEDE606D76D1911066FB5F360BC5118AE6EA9519509D0095"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","HEARTBEAT_EXCERPT.md","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/HEARTBEAT_EXCERPT.md","688","1B0BE1DA3B900B245CA73F8C0219BBAAC2073774B0F94164FB89F0BB63DC947E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","LOGBOOK_EXCERPT.md","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/LOGBOOK_EXCERPT.md","688","1B0BE1DA3B900B245CA73F8C0219BBAAC2073774B0F94164FB89F0BB63DC947E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","MANIFEST.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/MANIFEST.csv","6014","0F881CE8CFA8B348DD6EDAED1181F3C4E60207EFD3C537E2D689D4A26109F0DD"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","PACKAGE_VALIDATION_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/PACKAGE_VALIDATION_20260706.csv","473","12540136694ABF9B25FFFF3A6C60C3DC7469613A0F1134F83424B5610F4255A1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_B3_SAFE_HANDOFF_ROWS_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_B3_SAFE_HANDOFF_ROWS_20260706.csv","1024","061C8B7D70E6123F363C717FB121920583957C07BE11B0CDF29298FB8A8AF488"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_EXACT_BLOCKER_RECOVERY_ROWS_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_EXACT_BLOCKER_RECOVERY_ROWS_20260706.csv","213801","A5AE76A2ADC5D7699B5FCA53F788B194B91DDF82E83869DB035F13B1AAAE11DF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_FABLE_ADVERSE_SOURCE_USE_LEDGER_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_FABLE_ADVERSE_SOURCE_USE_LEDGER_20260706.csv","7514","BC17119F64205C296776BBE9E86520008C028A67C64B6B0ADDB84DBBA2E323AF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_MUTUAL_WAKE_LOG_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_MUTUAL_WAKE_LOG_20260706.csv","2563","90DC89AA17C3565341B173B182DA031ADA079687D5505EA4270AD039FAD1FA38"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_RECOVERY_STATE_PACKAGE_INDEX_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_RECOVERY_STATE_PACKAGE_INDEX_20260706.csv","4077","A0D8BE76AEDD376D938760DC196C38679A459FCBD6DB35944F638CDDF3A5CDE1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","R9_FD3754D1_SOURCE_RETURN_OCR_UNICODE_BY_LANGUAGE_20260706.csv","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/R9_FD3754D1_SOURCE_RETURN_OCR_UNICODE_BY_LANGUAGE_20260706.csv","14816","F9A9ADDB680F2BE83BD6A9B8093C2F9C103316A0BA909D28CFCE1EB9A33762CC"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","README.md","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/README.md","2228","6297839E523F787E7BDDDCE2BF5647B256F3F449738E219784AB12F7CB95BABD"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706","SHA256SUMS.txt","uploader-transfer/r9-fd3754d1-systemerror-recovery-ledger-20260706/R9_FD3754D1_SYSTEMERROR_RECOVERY_LEDGER_20260706/SHA256SUMS.txt","1265","3BDC5E912339B053944B05C5F0250BEDB987FFB7D21E75E5797396B8B0A53558"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","B3_HANDOFF_SENT_FD3754D1.md","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/B3_HANDOFF_SENT_FD3754D1.md","959","894BEEE06BF144FBAE0883B07E8DA2988F421F7A1FAA1777E2AC05852697FBD4"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","B3_UPLOADER_READY_SUMMARY.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/B3_UPLOADER_READY_SUMMARY.csv","844","8DDF527B8418D9468F40BF321F592DCF68A7208C16DB285BB4513088C6C1F3DE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","BLOCKER_RECOVERY_ROWS_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_FD3754.csv","934","5F482E556CD094D85DC028A9A60CD8939859F429144B0B8D25930689082EFC16"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","BRANCH_COMPARE_FAA2_TO_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/BRANCH_COMPARE_FAA2_TO_FD3754.csv","259882","F604B66E5F2BEE5E73C0630540C3D60E97FD99875043F22D30A454BA92018114"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","CHILD_LANE_OUTPUT_STATE_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/CHILD_LANE_OUTPUT_STATE_FD3754.csv","10296","EBD1011563C66D799254C7F044F49073C8F2D8C83CF76B54AA0628E8597BDC20"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","DELTA_COMMITS_FAA2_TO_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/DELTA_COMMITS_FAA2_TO_FD3754.csv","145","4AD1B6BA4E406EC683D4ED878F3194DC97D36E2B7E5FA611476128C0BEB2D3FC"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","MANIFEST.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/MANIFEST.csv","1076","D68022F410905F87A5ECA4CC8D4AD6A3AC7C9327771F85AE3729B2BB766A61B3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","README.md","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/README.md","748","ECF2F75CB2F73E3341589B700838E10C49C875F4E4856463BF8B7666208364F1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","SHA256SUMS.txt","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SHA256SUMS.txt","1034","0A68D3A525260BA63DB36313EB606751245D8FFF9E7EAB2B070AE53A3936617C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","SIBLING_WAKE_LEDGER_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SIBLING_WAKE_LEDGER_FD3754.csv","7616","97C0C672B52A444CAE6CD2FD0FDD0978BC65FB2F9DCDA624957F0028D9044AC0"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","SOURCE_GATE_ROUTE_ROWS_FD3754.csv","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SOURCE_GATE_ROUTE_ROWS_FD3754.csv","408323","B856A513866594DC283ABD16A9D21AA1712D1312F239650220FC9DB2277C1959"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706","SUMMARY.json","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SUMMARY.json","1022","DAE375DA5B691C97D6CA623A429C3B08F273E3FF08DCE4F0C20290EFC04082D3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","ACTIVE_SESSION_STATE.md","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/ACTIVE_SESSION_STATE.md","941","2FA2B7C3CE1AB0FC482B24B1FF28CCCDA25318444E0CA34BCF8CFB4E75425331"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","B3_HANDOFF_INDEX_FD3754D1.csv","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/B3_HANDOFF_INDEX_FD3754D1.csv","24344","0A594D309CF6F6C7AFC0E05300B711BC92A04859F9D7DF35E8808308B2082CB8"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","B3_HANDOFF_INDEX_FD3754D1.json","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/B3_HANDOFF_INDEX_FD3754D1.json","30733","9763E201055274C46CDB715789EB31D3275E0BFD60BA413DFD3B76AB69DFB484"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","FD3754D1_BLOCKER_RECOVERY_QUEUE.csv","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_BLOCKER_RECOVERY_QUEUE.csv","3760","D55E5D41C8D9CEED4EA8BBACF4A496506E904F443E7D3D3FE058BDDBC5864A3F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","FD3754D1_BLOCKER_RECOVERY_QUEUE.json","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_BLOCKER_RECOVERY_QUEUE.json","4556","BDE9E55C0BC8BE0B02673711CB4707AE7A75F5E9281EAC3B979FA6A0CE8DCDDF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","FD3754D1_FIVE_HOUR_RESET_RULES.csv","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_FIVE_HOUR_RESET_RULES.csv","5118","DA87AA2776A6C033019C7129FEF576763A77807FE9DD0FB0E40E6A1CC3B08F5F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706","FD3754D1_FIVE_HOUR_RESET_RULES.json","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_FIVE_HOUR_RESET_RULES.json","6185","D693413000C243B4D4E76CE0EAE10197CC93F75EEB22B2B289DEF686853143B6"
