"root","local_path","repo_path","bytes","sha256","boundary"
"R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\source-use\R6_5C87F666_SOURCE_USE_CONTINUATION_LEDGER.csv","uploader-transfer/r6-5c87f666-current-head-source-start-continuation-20260706/R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_5C87F666_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","7cc93eaf3d6e555210571dd5bac06f4d307156e440a84d1f6dfb8932f2270fba","source-use/provenance/gap/draft-noncanonical carry-forward; no duplicated source bodies, sign media, rendering, visual inventory, term spine, pilot, or translation output"
"R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_5C87F666_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-5c87f666-current-head-source-start-continuation-20260706/R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_5C87F666_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6ba68cdc6ae57369d5f26a8fbc773b486fddde684a019aeeae16a8efb2ae28a3","source-use/provenance/gap/draft-noncanonical carry-forward; no duplicated source bodies, sign media, rendering, visual inventory, term spine, pilot, or translation output"
"R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_5C87F666_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","uploader-transfer/r6-5c87f666-current-head-source-start-continuation-20260706/R6_5C87F666_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_5C87F666_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","34492","b030514f41506f38c8ca073f683a46a1074f186f8e49ebf617a68b4921bbf27a","source-use/provenance/gap/draft-noncanonical carry-forward; no duplicated source bodies, sign media, rendering, visual inventory, term spine, pilot, or translation output"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/B3_UPLOADER_READY_SUMMARY.csv","673","d66ea1acc774211388d7633f0d2ded61f50bf194b744c5f49049956dd0649ccb","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/MANIFEST.csv","2161","1f0be2fdea360e010a2e60cf4df993aec3ceea20297c2692668fc9a9c37e6d53","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/PACKAGE_VALIDATION.json","1219","52989c7f2a90533938874d5ae0c524508e41165a0b9c1fd26832149e06c58715","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","954","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_CARRIED_FORWARD_FILE_INDEX.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/R3_5C87F666_CARRIED_FORWARD_FILE_INDEX.csv","1712","f135929c522f631db5aeaa901cfb002599263c48c3f79f3756e721c72a42e306","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","936","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_FRONTIER_VERIFICATION_SAME_FRONTIER.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/R3_5C87F666_FRONTIER_VERIFICATION_SAME_FRONTIER.csv","760","850fe79655cbf0c2776918d1581dfe6f3c3d79fbbbb39bbd23f20c8667660431","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_INCOMING_WAKE_DEDUP_SAME_FRONTIER.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/R3_5C87F666_INCOMING_WAKE_DEDUP_SAME_FRONTIER.csv","1039","7c44fd6549ae46d059475f54a3c2bf446a7f68c3997b45f7394c6ceeeb8f8aab","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/README.md","1014","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/SHA256SUMS.txt","1664","1c1a85f1aa2b3c667e42de5cd78d6ab54f86cc100257099ea8b495185be3acd0","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/carried-forward-5c87-source-use-gap/B3_UPLOADER_READY_SUMMARY.csv","854","bea5c92c1252c5a5e764235e9d3b98e2b7140af419e33abbd30af122dd848e0e","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/carried-forward-5c87-source-use-gap/R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","846","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/carried-forward-5c87-source-use-gap/R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_INCOMING_WAKE_DEDUP.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/carried-forward-5c87-source-use-gap/R3_5C87F666_INCOMING_WAKE_DEDUP.csv","476","68aa30b630d0834e96b69aff59a13c85280d0dcd365a53eeb3d7fe6adc6cbdbf","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/rtl-persianate-arabic-5c87f666-same-frontier-mutual-wake-dedup-20260706/R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z/carried-forward-5c87-source-use-gap/R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","same-frontier mutual-wake/source-use dedup metadata only; no new R3 source facts or generated-draft rows"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\B3_HANDOFF_READY_5C87.md","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/B3_HANDOFF_READY_5C87.md","411","0fa889e1b1f75caff5be179d08f189974b450b7731684c1cd1bcfa9230eef8dd","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\B3_HANDOFF_SENT_5C87.md","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/B3_HANDOFF_SENT_5C87.md","681","3db400acfc97ea18a4e5031dfe9cf4a2d9482c5af9f47d6d5e4884ef07f007d2","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\BRANCH_COMMITS_2B1_TO_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/BRANCH_COMMITS_2B1_TO_5C87.csv","553","f7912b4244f85c99f445e6918983d30b153c384e12211cb3adea9e0295ef4c70","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\BRANCH_COMPARE_2B1_TO_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/BRANCH_COMPARE_2B1_TO_5C87.csv","60185","3a0618ca7003dc749ef3a1c36d12114319fda4af7ed033c904627ff4d9d56b36","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\CHILD_PACKET_ROUTE_SUMMARY_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/CHILD_PACKET_ROUTE_SUMMARY_5C87.csv","2979","43868f2e188bdf8d3e352b405b63ddc44accaa1c015ae90ee77f959248d8b6b1","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\EIGHT_LANE_SOURCE_GATE_QUEUE_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/EIGHT_LANE_SOURCE_GATE_QUEUE_5C87.csv","6886","e84867d751a0f2f7095fa76a5669d284b3bd802dd22e8623b28117ffe47966db","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\EXACT_BLOCKERS_AND_RECOVERY_ROWS_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/EXACT_BLOCKERS_AND_RECOVERY_ROWS_5C87.csv","3861","674aca85f1ec8e1682413ce50ac77df423afdbacdd33b50a9c40b5152c3646b0","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\FABLE_SOURCE_USE_ADVERSE_LEDGER_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/FABLE_SOURCE_USE_ADVERSE_LEDGER_5C87.csv","4015","a8b54cd436f8dea63988a627393540065bb0eae8781044a6b55668b6f79fad34","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\MANIFEST.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/MANIFEST.csv","1225","63bbb2aff65919dd7b9910cbbc93292501079feb2ea6767ab2cc79de2989fc06","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\PACKET_MANIFEST_SHA_STATUS_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/PACKET_MANIFEST_SHA_STATUS_5C87.csv","6410","ef98da0a079645ca693befc30e23679540337853d58388590f13cd4a0c57a943","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\README.md","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/README.md","1544","0ea193dd70f2da8654c6e69f5086f59e049b0b52d97da659616223c395e3e007","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\SHA256SUMS.txt","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/SHA256SUMS.txt","1240","bccaa928651d535f4bd0d66c3f4e843f6650a20f15749e46fdfc95555b63269d","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\SIBLING_WAKE_LEDGER_5C87.csv","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/SIBLING_WAKE_LEDGER_5C87.csv","4317","03aabb09504bded7427876eac4686721cf4cfd7451976461c55395db3d4198a2","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
"NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706\SUMMARY.json","coordination/non-slavic-core-5c87f666-8lane-source-gate-route-20260706/NON_SLAVIC_CORE_5C87F666_8LANE_SOURCE_GATE_ROUTE_20260706/SUMMARY.json","1152","73f466434ab233131e34c8a07459b277b4460bc5c102b611fe7729e40b04c7ad","eight-lane source-gate route only; source-use/provenance/gap/generated-draft/non-canonical labels preserved; no review/license/gate/final claims"
