"source_root","source_rel","destination_path","bytes","sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","SOURCE_BODY_COPY_INDEX_FAA2C330.json","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/SOURCE_BODY_COPY_INDEX_FAA2C330.json","48077","76B7EF87B19E16BC929470E6D51D3EE59C278286C0C1D7F3FA4A400FB5DECDBA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","SOURCE_GATED_INTERLINEAR_FAA2C330_STANDARDIZATION_QUEUE.csv","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/SOURCE_GATED_INTERLINEAR_FAA2C330_STANDARDIZATION_QUEUE.csv","123657","931131C16C82689142D3EE11BE6D32A09405B6E0EF3C07FFB8EFC6DE36A8F707"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","SOURCE_GATED_INTERLINEAR_FAA2C330_STANDARDIZATION_QUEUE.json","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/SOURCE_GATED_INTERLINEAR_FAA2C330_STANDARDIZATION_QUEUE.json","163452","A96914BE6A7F65B0553D68DEB8F0F5B6620A34556903455CEEA1A548EDBCC37F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","SOURCE_USE_FAA2C330_STANDARDIZATION_LEDGER.csv","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/SOURCE_USE_FAA2C330_STANDARDIZATION_LEDGER.csv","128722","9CD5DEA16D3B014E914A89D6EB9128681D939C5B1AB10AD6EC1227FC89B21CE4"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","SOURCE_USE_FAA2C330_STANDARDIZATION_LEDGER.json","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/SOURCE_USE_FAA2C330_STANDARDIZATION_LEDGER.json","176179","5878FCE48F31FF8433024E75A3C0C69098462A71C4644A61FD74685783598BE7"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","STANDARDIZATION_INSTRUCTIONS_FAA2C330.csv","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/STANDARDIZATION_INSTRUCTIONS_FAA2C330.csv","9655","273B678DA17D04379836635BE226D5D39C5C1CAAC76AE0FC52CD9A30C35C1730"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","STANDARDIZATION_INSTRUCTIONS_FAA2C330.json","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/STANDARDIZATION_INSTRUCTIONS_FAA2C330.json","11849","64EB41793D35E6BB10ACD2A55A4FAC901D5B7E04E828CF32285CF5CF7E17C2A1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\001_modern-latex-manuscripts-20260609-174659_manifests_source_witness_quick_audit_20260604.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/001_modern-latex-manuscripts-20260609-174659_manifests_source_witness_quick_audit_20260604.md.excerpt.txt","4734","255FF415E8B94330C76CB435BD9ECF85979892C19ED7BEA4827276A9744EBEAC"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\002_modern-latex-manuscripts-20260609-174659_manifests_noether_multilingual_es_ja_status_20260603.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/002_modern-latex-manuscripts-20260609-174659_manifests_noether_multilingual_es_ja_status_20260603.md.excerpt.txt","3274","4FBC7C3246827502828C763463A92E5D62409E2284E769B747BF8AC3FFA45E0F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\003_modern-latex-manuscripts-20260609-174659_manifests_noether_multilingual_through_paper43_20260604.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/003_modern-latex-manuscripts-20260609-174659_manifests_noether_multilingual_through_paper43_20260604.md.excerpt.txt","2231","372C3C48E94F2D896428583FFFB86CED33126F2254BCFE918519917C4C2FB683"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\004_modern-latex-manuscripts-20260609-174659_manifests_90_Noether_-_Public_Summary.json.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/004_modern-latex-manuscripts-20260609-174659_manifests_90_Noether_-_Public_Summary.json.excerpt.txt","1825","F1577F67745C9C8D12F61295E28D497C5463835F4EF01C206BF92EC3D7324A51"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\005_modern-latex-manuscripts-20260609-174659_manifests_90_Non-European_Mathematics_-_Public_Summary.json.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/005_modern-latex-manuscripts-20260609-174659_manifests_90_Non-European_Mathematics_-_Public_Summary.json.excerpt.txt","3902","CE5897E02B60EEA63E83110F62739B474D92E1479DD45F441261C1B1AEEEEEDF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\006_modern-latex-manuscripts-20260609-174659_manifests_90_Islamic_and_Arabic_Mathematical_Texts_-_Public_Summary.json.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/006_modern-latex-manuscripts-20260609-174659_manifests_90_Islamic_and_Arabic_Mathematical_Texts_-_Public_Summary.json.excerpt.txt","3656","4F9A39FF73A9FC6A633316062AA9F20E99282756D06C245DF8FE23B3622F54BB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\007_modern-latex-manuscripts-20260609-174659_manifests_non_european_upload_manifest.csv.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/007_modern-latex-manuscripts-20260609-174659_manifests_non_european_upload_manifest.csv.excerpt.txt","4129","DCCCD3AD4E88D216C80DCB0C84B234578290AA8E10022BBA0F9B1D7B23D2293B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\008_slavic-reference-lanes_REFERENCE_MANIFEST.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/008_slavic-reference-lanes_REFERENCE_MANIFEST.md.excerpt.txt","2463","7A4201C48B42C608E7CD4A213C2EA4668FAD8E83FB83BEB355C239E1262FD11C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\009_slavic-reference-lanes_arxiv-linguistic-samples_arxiv_samples_manifest.csv.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/009_slavic-reference-lanes_arxiv-linguistic-samples_arxiv_samples_manifest.csv.excerpt.txt","2958","C012F470FB18D9B398BE2D61DCBD87D61BFDA43474FC5A184225C4AC89693D6C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\010_slavic-reference-lanes_arxiv-linguistic-samples_russian_1803.03938_finite_dimensional_commutative_algebras_ru_source_source.decoded-utf8.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/010_slavic-reference-lanes_arxiv-linguistic-samples_russian_1803.03938_finite_dimensional_commutative_algebras_ru_source_source.decoded-utf8.tex.excerpt.txt","1975","C87EFF960D39CC5EFB6BC9F6FAC6E2C1E55DFC02DD25EDB404344C193DBA3208"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\011_slavic-reference-lanes_arxiv-linguistic-samples_russian_2001.00317_wild_automorphism_free_novikov_algebra_ru_source_source.decoded-utf8.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/011_slavic-reference-lanes_arxiv-linguistic-samples_russian_2001.00317_wild_automorphism_free_novikov_algebra_ru_source_source.decoded-utf8.tex.excerpt.txt","2964","3F24F3A1CFE67167FC5422C1FFFC3F37E5B90ACE136F89C6D50F4B474A2107C9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\012_slavic-reference-lanes_arxiv-linguistic-samples_russian_2002.02745_lie_algebras_locally_nilpotent_derivations_ru_source_source.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/012_slavic-reference-lanes_arxiv-linguistic-samples_russian_2002.02745_lie_algebras_locally_nilpotent_derivations_ru_source_source.tex.excerpt.txt","2649","5F5B66E22B97ABBDADB264263DA94E2710E6669CF375FDF7DEB8087DC5658EDE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\013_ce-lanes_arxiv-linguistic-samples_ukrainian_2412.01870_biharmonic_commutative_algebra_uk_source_Menchov_therem_in_arbitrary_algebra_2.decoded-utf8.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/013_ce-lanes_arxiv-linguistic-samples_ukrainian_2412.01870_biharmonic_commutative_algebra_uk_source_Menchov_therem_in_arbitrary_algebra_2.decoded-utf8.tex.excerpt.txt","1800","1732EB1EC48ECC14C080806D7304B973505AFAF6D03D7C44AB5D3E3C79624D21"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\014_slavic-reference-lanes_arxiv-linguistic-samples_ukrainian_math_0702732_roberts_ternary_forms_uk_source_source.decoded-utf8.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/014_slavic-reference-lanes_arxiv-linguistic-samples_ukrainian_math_0702732_roberts_ternary_forms_uk_source_source.decoded-utf8.tex.excerpt.txt","1018","D1049C65FCD149F6A990EA8174564B2D34B01B8BF3425B29CA67EBB510903DB4"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\015_slavic-reference-lanes_panslavic-interslavic-raw-20260609_interslav_Analiza.txt.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/015_slavic-reference-lanes_panslavic-interslavic-raw-20260609_interslav_Analiza.txt.excerpt.txt","4982","2C8894DECBF90F41C7B232C8D3CB29E2FFF781D3C9E5CD90931D93332A5A6204"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\016_slavic-reference-lanes_panslavic-interslavic-raw-20260609_Interslavic_Math_Sidecar_20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/016_slavic-reference-lanes_panslavic-interslavic-raw-20260609_Interslavic_Math_Sidecar_20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt","2091","FCD7537B9600B80987C21C73FD106D36C5F9075A40A4175F036A53F71F61E2EB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\017_slavic-reference-lanes_panslavic-interslavic-starter-resources-20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/017_slavic-reference-lanes_panslavic-interslavic-starter-resources-20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt","2071","6DB026C1E119AB6DF05D04BF520362BED1736D7E99070A3FABA9D1B0F4332B6D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\018_noether-canonical-reference_dutch_Noether_Paper01_Dutch_Translation_MODERN_TEX.tex.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/018_noether-canonical-reference_dutch_Noether_Paper01_Dutch_Translation_MODERN_TEX.tex.excerpt.txt","1363","6F5BA8E77C9F5B546C64A51A5C80D75DB05BCAB9578E95884BE456486DCB8F98"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\019_noether-canonical-reference_dutch_translation-audit-and-glossary.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/019_noether-canonical-reference_dutch_translation-audit-and-glossary.md.excerpt.txt","1631","177E40B1BE803B8E1F69E21FA2FB96F4B635479A16F22C27F7AB8708004868FB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\020_noether-canonical-reference_translation-self-audit.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/020_noether-canonical-reference_translation-self-audit.md.excerpt.txt","2092","A4EC4143B4BEE5E3632DE09439FEE547AF54C239665A5C18C8DFED49C0ED4611"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\021_dutch-math-samples_keune-algebra-en-onderwijs.html.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/021_dutch-math-samples_keune-algebra-en-onderwijs.html.excerpt.txt","2264","B85ADFCF07117555BC3B6DA12B2270920E9B295ABE66BC0EB54040C2085A3796"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\022_dutch-math-samples_uu-lichamen-en-galoistheorie.html.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/022_dutch-math-samples_uu-lichamen-en-galoistheorie.html.excerpt.txt","2551","BD878D855548499CD46E15D865BFBC66692354B124646BA2280A88736713E60E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\023_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_content.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/023_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_content.excerpt.txt","3610","8E3001CDA3FC7F814D681E6898B50CB70757345B2098E21B02E8857EFD01828B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\024_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_urls.txt.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/024_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_urls.txt.excerpt.txt","3049","7A9AB65C748FA1F1F6F53FBA4BBB8B935A91CE6A7044CD77C26DB711A70A606C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\025_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_content.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/025_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_content.excerpt.txt","3372","11B61F1D2C1818BA9D0F38E6D465B35059721A77FE745868C39C19894938417D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\026_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_urls.txt.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/026_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_urls.txt.excerpt.txt","4721","2D45709D053AFCFA633716E84CAED07D7CF09F3CCA5CF5000711FCD37B61CEDD"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\027_zenodo-metadata-downloads_20415769.json.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/027_zenodo-metadata-downloads_20415769.json.excerpt.txt","1288","84001F0E9B4963CE9163EF26552DB63DCEC781E7427DC6D6C085778922605716"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\028_zenodo-metadata-downloads_20520501.json.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/028_zenodo-metadata-downloads_20520501.json.excerpt.txt","1288","D32B29698E09023A4954DBE65F72708E30CD7872D97A3ABD10CE2ABC2B266E70"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\029_zenodo-ukrainian-pull_ukrainian-files-manifest.csv.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/029_zenodo-ukrainian-pull_ukrainian-files-manifest.csv.excerpt.txt","6003","6788B3FC8CB0FE21D2E410A236B2AC4BDC3FED7261A48E41694F46BB734E409A"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706","source_bodies\030_zenodo-ukrainian-pull_README.md.excerpt.txt","interlanguage-sidecar/interlanguage-fable-faa2c330-mutual-wake-standardization-refresh-20260706/INTERLANGUAGE_FABLE_FAA2C330_MUTUAL_WAKE_STANDARDIZATION_REFRESH_20260706/source_bodies/030_zenodo-ukrainian-pull_README.md.excerpt.txt","1564","9008EB6308DAC010B8B5C9318EDF592C20525E71CA654EB4166A86743B0AFFCC"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","ACTIVE_SESSION_STATE.md","interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/ACTIVE_SESSION_STATE.md","829","DFA4E6A4A8B675844C0F28D1EF0DC2D9850915C8B4A09747B5264C84B4015702"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","B3_HANDOFF_INDEX_R6_FAA2C330.csv","interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/B3_HANDOFF_INDEX_R6_FAA2C330.csv","28405","2052B2A6E3B3732A3015C1F13DA10616EED0EDAAF83E0D320E55ABCA24C8B731"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706","B3_HANDOFF_INDEX_R6_FAA2C330.json","interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/B3_HANDOFF_INDEX_R6_FAA2C330.json","36829","267002501B02AD08D5D87A3193E8D2239724433BB47B13E1B1E6131798B873B8"
