language_code,language_name,repo,path,payload_relative_path,blob_url,raw_url,repo_license_spdx,repo_license_url,bytes,sha256,language_evidence_terms,topic_tags,source_artifact,curation_decision,boundary
sk,Slovak,CZDanol/AnotherCraft,master_thesis_CZ/diplomka-01-chapters.tex,latex_payload/sk/sk/CZDanol_AnotherCraft/master_thesis_CZ/diplomka-01-chapters.tex,https://github.com/CZDanol/AnotherCraft/blob/04aab344dd00ef0e583fb6cddd834af0801bc594/master_thesis_CZ/diplomka-01-chapters.tex,https://raw.githubusercontent.com/CZDanol/AnotherCraft/04aab344dd00ef0e583fb6cddd834af0801bc594/master_thesis_CZ/diplomka-01-chapters.tex,APACHE-2.0,,164865,0DF6316ADE233CF7B275CEF4770E9E028A93897378DA66FC7609480404BF3AA3,ideál,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/skripta/02_uvod-kolobarji.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/02_uvod-kolobarji.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/02_uvod-kolobarji.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/02_uvod-kolobarji.tex,MIT,,7267,40206F1DF53F761E0B97F613A10CE56B4A10EDD418E8D9AA106818AAA513F1A9,kolobar; grupa; algebra; izrek; kolobarji,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/skripta/06_kolobarji_polinomov.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/06_kolobarji_polinomov.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/06_kolobarji_polinomov.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/06_kolobarji_polinomov.tex,MIT,,9446,D732AA2C3BAC436E7D7F049EF135EF1F359599F998B3502D60188655CC9C33A0,kolobar; algebra; izrek; kolobarji,algebra;ring;field;galois,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/retard/02_uvod-v-teorijo-kolobarjev.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/retard/02_uvod-v-teorijo-kolobarjev.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/02_uvod-v-teorijo-kolobarjev.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/02_uvod-v-teorijo-kolobarjev.tex,MIT,,12678,1B6674139972E7A9E846DED2F355DC784BE3FACCB211B8D30922ED2A22F8B4F0,kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/a4/a4.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/a4/a4.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/a4/a4.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/a4/a4.tex,MIT,,14573,8F6842210BB83E655F3D13227863EA40304F32199E72E5EF3F06194EF62C4ACD,kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,rok/Diploma,Latex/diploma.tex,latex_payload/sl/sl/rok_Diploma/Latex/diploma.tex,https://github.com/rok/Diploma/blob/93c029be107e3d5f7876e244b315ffeb1dbb70a5/Latex/diploma.tex,https://raw.githubusercontent.com/rok/Diploma/93c029be107e3d5f7876e244b315ffeb1dbb70a5/Latex/diploma.tex,MIT,,67498,2228FE652E65FA269A9989EB5E358B6D14153A90725A98714283F838149F7D46,kolobar; izrek; dokaz,ring;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/skripta/03_homomorfizmi.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/03_homomorfizmi.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/03_homomorfizmi.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/03_homomorfizmi.tex,MIT,,3457,83E6137BF3EB66F9F77680A4A76AB7485975921430E7C442033BDE0BFC45FC07,kolobar; grupa; kolobarji,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/skripta/04_kvocientne-strukture.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/04_kvocientne-strukture.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/04_kvocientne-strukture.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/04_kvocientne-strukture.tex,MIT,,6059,A346A37B8B42AEBE7C117BDD36A5545B9B3B270603CC976FD318C682736508D3,kolobar; grupa; izrek; kolobarji,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,lunar-starlight/Diploma,src/semantika.tex,latex_payload/sl/sl/lunar-starlight_Diploma/src/semantika.tex,https://github.com/lunar-starlight/Diploma/blob/411be01f47a99f0d38707ac34e3045698eba8a9c/src/semantika.tex,https://raw.githubusercontent.com/lunar-starlight/Diploma/411be01f47a99f0d38707ac34e3045698eba8a9c/src/semantika.tex,MIT,,34602,0468B8C92147A009925434FDB883C6018B78F0A46566DB770F9477602AB89EE8,kolobar; algebra; izrek; dokaz,algebra;ring;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,01_letnik/alg1/skripta/algebraicne-strukture.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/01_letnik/alg1/skripta/algebraicne-strukture.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/01_letnik/alg1/skripta/algebraicne-strukture.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/01_letnik/alg1/skripta/algebraicne-strukture.tex,MIT,,32718,3D07DCDE7E9688AF46C4F24D1A834E0CA77AEB481A2A89FAC65976A8112C050B,kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji; komutativna algebra,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/retard/10_kolobarji_polinomov.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,MIT,,29,ADE9E7EC31699A82173F4FDD87D708B4668A180A961577B1A9FA87737DA99891,kolobar; kolobarji,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kuco23/graduate-thesis,diploma.tex,latex_payload/sl/sl/kuco23_graduate-thesis/diploma.tex,https://github.com/kuco23/graduate-thesis/blob/f414c2009bc53d08ec547ef96a2e80f1d2123528/diploma.tex,https://raw.githubusercontent.com/kuco23/graduate-thesis/f414c2009bc53d08ec547ef96a2e80f1d2123528/diploma.tex,MIT,,89723,AE3DCDA889661686EA7662DA0B4A136DBB541C88DE70A917294A0397FCA95483,kolobar; modul; izrek; dokaz; kolobarji,ring;module;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,TheJim123/Diplomska-naloga,Končni izdelek/Zakeršnik-27171155-2023.tex,latex_payload/sl/sl/TheJim123_Diplomska-naloga/Kon_ni_izdelek/Zaker_nik-27171155-2023.tex,https://github.com/TheJim123/Diplomska-naloga/blob/7dc177872f385e37bbc55d56dde9bded9446ca1e/Kon%C4%8Dni%20izdelek/Zaker%C5%A1nik-27171155-2023.tex,https://raw.githubusercontent.com/TheJim123/Diplomska-naloga/7dc177872f385e37bbc55d56dde9bded9446ca1e/Kon%C4%8Dni%20izdelek/Zaker%C5%A1nik-27171155-2023.tex,MIT,,128954,0BC4D565F117F6FDC44C3E5D9538CA0E4E0666C255900D361BA2A51B9928CD83,kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/skripta/skripta.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/skripta.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/skripta.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/skripta.tex,MIT,,836,DD157D549F3E3DF3CA365D50ED0241440E8246D95E66194242D4CAE11679214B,kolobar; algebra; kolobarji,algebra;ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/alg2/retard/retard.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/alg2/retard/retard.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/retard.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/retard.tex,MIT,,771,6740A355A1678D62E871B62378480149CDB722A04443FF75C8C15DEF6CE029DD,kolobar; algebra; kolobarji,algebra;ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,iruspro/zapiski-fmf,02_letnik/ana2b/a4/a4.tex,latex_payload/sl/sl/iruspro_zapiski-fmf/02_letnik/ana2b/a4/a4.tex,https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/ana2b/a4/a4.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/ana2b/a4/a4.tex,MIT,,24881,86E91E3D896CBC22AF5744DCEB327068BB21E233F63EDEF8667CC52A876577C1,kolobar; algebra; izrek; dokaz; kolobarji,algebra;ring;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,lunar-starlight/Diploma,src/razširitve.tex,latex_payload/sl/sl/lunar-starlight_Diploma/src/raz_iritve.tex,https://github.com/lunar-starlight/Diploma/blob/411be01f47a99f0d38707ac34e3045698eba8a9c/src/raz%C5%A1iritve.tex,https://raw.githubusercontent.com/lunar-starlight/Diploma/411be01f47a99f0d38707ac34e3045698eba8a9c/src/raz%C5%A1iritve.tex,MIT,,5559,E15AC9D59942DDB30D61E064E213A01FC587224CC9A53C7C095BCC2501C64C2D,algebra; izrek; dokaz; komutativna algebra,algebra,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,mateuszbaran/ECG-analyzer,doc/report.tex,latex_payload/sl/sl/mateuszbaran_ECG-analyzer/doc/report.tex,https://github.com/mateuszbaran/ECG-analyzer/blob/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,https://raw.githubusercontent.com/mateuszbaran/ECG-analyzer/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,GPL-2.0,,150686,D1FD4F88BDA312C6497B2BB0669939D1B61313724EC0C82BE1009D161A76243A,grupa; modul,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,Nidjo123/kpcn,docs/doku.tex,latex_payload/sl/sl/Nidjo123_kpcn/docs/doku.tex,https://github.com/Nidjo123/kpcn/blob/a8ded8da407e4e7b759698c5a1667d0c39985199/docs/doku.tex,https://raw.githubusercontent.com/Nidjo123/kpcn/a8ded8da407e4e7b759698c5a1667d0c39985199/docs/doku.tex,GPL-3.0,,43350,047A595A96E80156D7ECA5FB77AC253B8422CCCA74F0B34F4ADBB09601244DAF,grupa,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,cristiancristea00/unstpb-title-page,shared/infoRO.tex,latex_payload/sl/sl/cristiancristea00_unstpb-title-page/shared/infoRO.tex,https://github.com/cristiancristea00/unstpb-title-page/blob/75d7f89c9dac6e8e7e9ff938f8005981f242c989/shared/infoRO.tex,https://raw.githubusercontent.com/cristiancristea00/unstpb-title-page/75d7f89c9dac6e8e7e9ff938f8005981f242c989/shared/infoRO.tex,MIT,,306,9073732CE452303DF4E41E5FDC6F8BB225B4B6DEE7ADB1563310AF3E843950F9,grupa,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,vedgar/izr,re.tex,latex_payload/sl/sl/vedgar_izr/re.tex,https://github.com/vedgar/izr/blob/8134c511c2039436529621f2e129b5998b6d9ccf/re.tex,https://raw.githubusercontent.com/vedgar/izr/8134c511c2039436529621f2e129b5998b6d9ccf/re.tex,UNLICENSE,,67124,0E417BD59FB08D1A47793E912CECA4894293D7B1B0BD98D536B0EC2E02C519BE,grupa; dokaz,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,predgovor.tex,latex_payload/sl/sl/kkumer_simetrije/predgovor.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,CC-BY-SA-4.0,,2358,D0932DE979D981D1DD000EFC49551D58D80190D7B880C950CE3F0F198E7F2318,grupa,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,VUT-FEKT-IBE/BPC-IBE-SZZ,BPC-AKR/text.tex,latex_payload/sl/sl/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-AKR/text.tex,https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-AKR/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-AKR/text.tex,MIT,,43428,E3718891FF02A7D73F731D2C0E2E22DB292CF60C8218DBBD6104B09B31492202,grupa; modul; telo; algebra,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,simetrije.tex,latex_payload/sl/sl/kkumer_simetrije/simetrije.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/simetrije.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/simetrije.tex,CC-BY-SA-4.0,,7286,85131EF992FA4FB45CEBF78E04B3716801C1C7992D4C9796DE026AE2F117FEB8,grupa; algebra,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,andrija-urosevic/BPP_HGGA,main.tex,latex_payload/sl/sl/andrija-urosevic_BPP_HGGA/main.tex,https://github.com/andrija-urosevic/BPP_HGGA/blob/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/main.tex,https://raw.githubusercontent.com/andrija-urosevic/BPP_HGGA/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/main.tex,GPL-3.0,,14177,780E9C54EBE612A941EF7307B8EF73449DDAEA5D0E4EFC1B7A5959CF6520CFDC,grupa,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,NZT48/exploiting-smart-contract-vulnerabilities,latex/main.tex,latex_payload/sl/sl/NZT48_exploiting-smart-contract-vulnerabilities/latex/main.tex,https://github.com/NZT48/exploiting-smart-contract-vulnerabilities/blob/1317bd006ee9135ec509900b8f4303eccb11bbfb/latex/main.tex,https://raw.githubusercontent.com/NZT48/exploiting-smart-contract-vulnerabilities/1317bd006ee9135ec509900b8f4303eccb11bbfb/latex/main.tex,GPL-3.0,,96483,7905235ED9ADD68E363151F4D0C7CA7AC28177E7C00268943F57F0230F441BF6,grupa; modul; dokaz,ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,dodaci.tex,latex_payload/sl/sl/kkumer_simetrije/dodaci.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,CC-BY-SA-4.0,,39509,1817F0BFB3C0D75BFB8CBF18A65B2607FCA786C9B3044CC173C0ECA54CB47C98,grupa; dokaz,group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,1_grupe.tex,latex_payload/sl/sl/kkumer_simetrije/1_grupe.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,CC-BY-SA-4.0,,38401,E05A130AA35C085453C59327EE7D73BBE3B24266D31579DB59F57AA3FD2B12A4,grupa; modul; dokaz,ring;module;group;invariant;galois,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,andrija-urosevic/BPP_HGGA,pres.tex,latex_payload/sl/sl/andrija-urosevic_BPP_HGGA/pres.tex,https://github.com/andrija-urosevic/BPP_HGGA/blob/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/pres.tex,https://raw.githubusercontent.com/andrija-urosevic/BPP_HGGA/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/pres.tex,GPL-3.0,,13005,9EFFB5495A94A6621EA8039ABE20CB15DD3286B8D1D05E2A071A1F839FD2AEC9,grupa,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,3_irreps.tex,latex_payload/sl/sl/kkumer_simetrije/3_irreps.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,CC-BY-SA-4.0,,50696,CD432E0F60A64EC3EB30F7C5F8F035D342ABDB1E5CC9DCF866864542EC34CB86,grupa; dokaz,ring;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,kkumer/simetrije,4_klasicna.tex,latex_payload/sl/sl/kkumer_simetrije/4_klasicna.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/4_klasicna.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/4_klasicna.tex,CC-BY-SA-4.0,,46262,A73DB5A31D1A16D6B6CCD32385E1BF0ED338728B4B314269C2C78AB4926D8422,grupa,group;field;invariant;noether,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,ne0h/vorlesungen,pm.tex,latex_payload/sl/sl/ne0h_vorlesungen/pm.tex,https://github.com/ne0h/vorlesungen/blob/84dab98ec3cbd65c92b423215a7a551b0913c637/pm.tex,https://raw.githubusercontent.com/ne0h/vorlesungen/84dab98ec3cbd65c92b423215a7a551b0913c637/pm.tex,MIT,,36820,B1B2BCA76092D5B4F3571D04B06B4122D7E486F115561D18906B25FF378703DB,modul,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,lpredova/foi-latex-master-thesis,foi.tex,latex_payload/sl/sl/lpredova_foi-latex-master-thesis/foi.tex,https://github.com/lpredova/foi-latex-master-thesis/blob/f642641e7157e32565c6049ec870afa2dcee2ab4/foi.tex,https://raw.githubusercontent.com/lpredova/foi-latex-master-thesis/f642641e7157e32565c6049ec870afa2dcee2ab4/foi.tex,MIT,,4417,2B3BBC2FBBCBA40B338781A8D7C3F432F5E7499D98EC350A9CF388A244B733C5,modul,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,duktek/praktikum_2c,4.tex,latex_payload/sl/sl/duktek_praktikum_2c/4.tex,https://github.com/duktek/praktikum_2c/blob/366daed3feb4438dd0e2fb190fb5eacbf0e77adf/4.tex,https://raw.githubusercontent.com/duktek/praktikum_2c/366daed3feb4438dd0e2fb190fb5eacbf0e77adf/4.tex,AGPL-3.0,,3949,64C2F53A1FFB6C1022A0AE7725463E5505900F76B001709213921462E58A471F,modul,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,mrWhoop/mroSeminar2,tcp.tex,latex_payload/sl/sl/mrWhoop_mroSeminar2/tcp.tex,https://github.com/mrWhoop/mroSeminar2/blob/fef12d663fe1fc4677feb9e34f2bcdb557404d1e/tcp.tex,https://raw.githubusercontent.com/mrWhoop/mroSeminar2/fef12d663fe1fc4677feb9e34f2bcdb557404d1e/tcp.tex,GPL-3.0,,20822,F2802BFC4AEA064A53C7200087B64B344C522D38B1122064E229BEA6794A93D0,modul,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,blakemcbride/Dynace,manual/man2.tex,latex_payload/sl/sl/blakemcbride_Dynace/manual/man2.tex,https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man2.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man2.tex,BSD-2-CLAUSE,,35145,4126C0D1F2954E225C90DA9238127A1EE2E9DE70E6AFBA6F2D047E6385FB8BF3,modul,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sl,Slovene,blakemcbride/Dynace,manual/man1.tex,latex_payload/sl/sl/blakemcbride_Dynace/manual/man1.tex,https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man1.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man1.tex,BSD-2-CLAUSE,,38993,4AF7C5D5A7D7CC98BAC5822D02EC0D473BC71A9D1953A4B04F60A2A51B3DB2EF,modul,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
