blob_url,bytes,curation_decision,language_code,language_evidence_terms,language_name,path,payload_relative_path,raw_url,repo,repo_license_spdx,repo_license_url,sha256,source_artifact,topic_tags
https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,29,included_open_license_topic_tex,sl,kolobar; kolobarji,Slovene,02_letnik/alg2/retard/10_kolobarji_polinomov.tex,latex_payload/sl/iruspro_zapiski-fmf/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/10_kolobarji_polinomov.tex,iruspro/zapiski-fmf,MIT,,ADE9E7EC31699A82173F4FDD87D708B4668A180A961577B1A9FA87737DA99891,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/kuco23/graduate-thesis/blob/f414c2009bc53d08ec547ef96a2e80f1d2123528/diploma.tex,89723,included_open_license_topic_tex,sl,kolobar; modul; izrek; dokaz; kolobarji,Slovene,diploma.tex,latex_payload/sl/kuco23_graduate-thesis/diploma.tex,https://raw.githubusercontent.com/kuco23/graduate-thesis/f414c2009bc53d08ec547ef96a2e80f1d2123528/diploma.tex,kuco23/graduate-thesis,MIT,,AE3DCDA889661686EA7662DA0B4A136DBB541C88DE70A917294A0397FCA95483,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;field;invariant
https://github.com/TheJim123/Diplomska-naloga/blob/7dc177872f385e37bbc55d56dde9bded9446ca1e/Kon%C4%8Dni%20izdelek/Zaker%C5%A1nik-27171155-2023.tex,128954,included_open_license_topic_tex,sl,kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji,Slovene,Končni izdelek/Zakeršnik-27171155-2023.tex,latex_payload/sl/TheJim123_Diplomska-naloga/Kon_ni_izdelek/Zaker_nik-27171155-2023.tex,https://raw.githubusercontent.com/TheJim123/Diplomska-naloga/7dc177872f385e37bbc55d56dde9bded9446ca1e/Kon%C4%8Dni%20izdelek/Zaker%C5%A1nik-27171155-2023.tex,TheJim123/Diplomska-naloga,MIT,,0BC4D565F117F6FDC44C3E5D9538CA0E4E0666C255900D361BA2A51B9928CD83,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;module;group;field
https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/skripta.tex,836,included_open_license_topic_tex,sl,kolobar; algebra; kolobarji,Slovene,02_letnik/alg2/skripta/skripta.tex,latex_payload/sl/iruspro_zapiski-fmf/02_letnik/alg2/skripta/skripta.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/skripta/skripta.tex,iruspro/zapiski-fmf,MIT,,DD157D549F3E3DF3CA365D50ED0241440E8246D95E66194242D4CAE11679214B,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;group
https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/retard.tex,771,included_open_license_topic_tex,sl,kolobar; algebra; kolobarji,Slovene,02_letnik/alg2/retard/retard.tex,latex_payload/sl/iruspro_zapiski-fmf/02_letnik/alg2/retard/retard.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/alg2/retard/retard.tex,iruspro/zapiski-fmf,MIT,,6740A355A1678D62E871B62378480149CDB722A04443FF75C8C15DEF6CE029DD,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;group
https://github.com/iruspro/zapiski-fmf/blob/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/ana2b/a4/a4.tex,24881,included_open_license_topic_tex,sl,kolobar; algebra; izrek; dokaz; kolobarji,Slovene,02_letnik/ana2b/a4/a4.tex,latex_payload/sl/iruspro_zapiski-fmf/02_letnik/ana2b/a4/a4.tex,https://raw.githubusercontent.com/iruspro/zapiski-fmf/2933b9bec2fad0e0acd4159d5f963bcc84637c9f/02_letnik/ana2b/a4/a4.tex,iruspro/zapiski-fmf,MIT,,86E91E3D896CBC22AF5744DCEB327068BB21E233F63EDEF8667CC52A876577C1,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;field
https://github.com/lunar-starlight/Diploma/blob/411be01f47a99f0d38707ac34e3045698eba8a9c/src/raz%C5%A1iritve.tex,5559,included_open_license_topic_tex,sl,algebra; izrek; dokaz; komutativna algebra,Slovene,src/razširitve.tex,latex_payload/sl/lunar-starlight_Diploma/src/raz_iritve.tex,https://raw.githubusercontent.com/lunar-starlight/Diploma/411be01f47a99f0d38707ac34e3045698eba8a9c/src/raz%C5%A1iritve.tex,lunar-starlight/Diploma,MIT,,E15AC9D59942DDB30D61E064E213A01FC587224CC9A53C7C095BCC2501C64C2D,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra
https://github.com/mateuszbaran/ECG-analyzer/blob/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,150686,included_open_license_topic_tex,sl,grupa; modul,Slovene,doc/report.tex,latex_payload/sl/mateuszbaran_ECG-analyzer/doc/report.tex,https://raw.githubusercontent.com/mateuszbaran/ECG-analyzer/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,mateuszbaran/ECG-analyzer,GPL-2.0,,D1FD4F88BDA312C6497B2BB0669939D1B61313724EC0C82BE1009D161A76243A,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/Nidjo123/kpcn/blob/a8ded8da407e4e7b759698c5a1667d0c39985199/docs/doku.tex,43350,included_open_license_topic_tex,sl,grupa,Slovene,docs/doku.tex,latex_payload/sl/Nidjo123_kpcn/docs/doku.tex,https://raw.githubusercontent.com/Nidjo123/kpcn/a8ded8da407e4e7b759698c5a1667d0c39985199/docs/doku.tex,Nidjo123/kpcn,GPL-3.0,,047A595A96E80156D7ECA5FB77AC253B8422CCCA74F0B34F4ADBB09601244DAF,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/cristiancristea00/unstpb-title-page/blob/75d7f89c9dac6e8e7e9ff938f8005981f242c989/shared/infoRO.tex,306,included_open_license_topic_tex,sl,grupa,Slovene,shared/infoRO.tex,latex_payload/sl/cristiancristea00_unstpb-title-page/shared/infoRO.tex,https://raw.githubusercontent.com/cristiancristea00/unstpb-title-page/75d7f89c9dac6e8e7e9ff938f8005981f242c989/shared/infoRO.tex,cristiancristea00/unstpb-title-page,MIT,,9073732CE452303DF4E41E5FDC6F8BB225B4B6DEE7ADB1563310AF3E843950F9,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group
https://github.com/vedgar/izr/blob/8134c511c2039436529621f2e129b5998b6d9ccf/re.tex,67124,included_open_license_topic_tex,sl,grupa; dokaz,Slovene,re.tex,latex_payload/sl/vedgar_izr/re.tex,https://raw.githubusercontent.com/vedgar/izr/8134c511c2039436529621f2e129b5998b6d9ccf/re.tex,vedgar/izr,UNLICENSE,,0E417BD59FB08D1A47793E912CECA4894293D7B1B0BD98D536B0EC2E02C519BE,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,2358,included_open_license_topic_tex,sl,grupa,Slovene,predgovor.tex,latex_payload/sl/kkumer_simetrije/predgovor.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,kkumer/simetrije,CC-BY-SA-4.0,,D0932DE979D981D1DD000EFC49551D58D80190D7B880C950CE3F0F198E7F2318,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group
https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-AKR/text.tex,43428,included_open_license_topic_tex,sl,grupa; modul; telo; algebra,Slovene,BPC-AKR/text.tex,latex_payload/sl/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-AKR/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-AKR/text.tex,VUT-FEKT-IBE/BPC-IBE-SZZ,MIT,,E3718891FF02A7D73F731D2C0E2E22DB292CF60C8218DBBD6104B09B31492202,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;module;group;field
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/simetrije.tex,7286,included_open_license_topic_tex,sl,grupa; algebra,Slovene,simetrije.tex,latex_payload/sl/kkumer_simetrije/simetrije.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/simetrije.tex,kkumer/simetrije,CC-BY-SA-4.0,,85131EF992FA4FB45CEBF78E04B3716801C1C7992D4C9796DE026AE2F117FEB8,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;group;field
https://github.com/andrija-urosevic/BPP_HGGA/blob/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/main.tex,14177,included_open_license_topic_tex,sl,grupa,Slovene,main.tex,latex_payload/sl/andrija-urosevic_BPP_HGGA/main.tex,https://raw.githubusercontent.com/andrija-urosevic/BPP_HGGA/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/main.tex,andrija-urosevic/BPP_HGGA,GPL-3.0,,780E9C54EBE612A941EF7307B8EF73449DDAEA5D0E4EFC1B7A5959CF6520CFDC,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group
https://github.com/NZT48/exploiting-smart-contract-vulnerabilities/blob/1317bd006ee9135ec509900b8f4303eccb11bbfb/latex/main.tex,96483,included_open_license_topic_tex,sl,grupa; modul; dokaz,Slovene,latex/main.tex,latex_payload/sl/NZT48_exploiting-smart-contract-vulnerabilities/latex/main.tex,https://raw.githubusercontent.com/NZT48/exploiting-smart-contract-vulnerabilities/1317bd006ee9135ec509900b8f4303eccb11bbfb/latex/main.tex,NZT48/exploiting-smart-contract-vulnerabilities,GPL-3.0,,7905235ED9ADD68E363151F4D0C7CA7AC28177E7C00268943F57F0230F441BF6,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group;field
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,39509,included_open_license_topic_tex,sl,grupa; dokaz,Slovene,dodaci.tex,latex_payload/sl/kkumer_simetrije/dodaci.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,kkumer/simetrije,CC-BY-SA-4.0,,1817F0BFB3C0D75BFB8CBF18A65B2607FCA786C9B3044CC173C0ECA54CB47C98,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group;field;invariant
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,38401,included_open_license_topic_tex,sl,grupa; modul; dokaz,Slovene,1_grupe.tex,latex_payload/sl/kkumer_simetrije/1_grupe.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,kkumer/simetrije,CC-BY-SA-4.0,,E05A130AA35C085453C59327EE7D73BBE3B24266D31579DB59F57AA3FD2B12A4,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group;invariant;galois
https://github.com/andrija-urosevic/BPP_HGGA/blob/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/pres.tex,13005,included_open_license_topic_tex,sl,grupa,Slovene,pres.tex,latex_payload/sl/andrija-urosevic_BPP_HGGA/pres.tex,https://raw.githubusercontent.com/andrija-urosevic/BPP_HGGA/48e4d8fdf7d45f013d704bea8344c898fa4e81c0/pres.tex,andrija-urosevic/BPP_HGGA,GPL-3.0,,9EFFB5495A94A6621EA8039ABE20CB15DD3286B8D1D05E2A071A1F839FD2AEC9,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,50696,included_open_license_topic_tex,sl,grupa; dokaz,Slovene,3_irreps.tex,latex_payload/sl/kkumer_simetrije/3_irreps.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,kkumer/simetrije,CC-BY-SA-4.0,,CD432E0F60A64EC3EB30F7C5F8F035D342ABDB1E5CC9DCF866864542EC34CB86,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field;invariant
https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/4_klasicna.tex,46262,included_open_license_topic_tex,sl,grupa,Slovene,4_klasicna.tex,latex_payload/sl/kkumer_simetrije/4_klasicna.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/4_klasicna.tex,kkumer/simetrije,CC-BY-SA-4.0,,A73DB5A31D1A16D6B6CCD32385E1BF0ED338728B4B314269C2C78AB4926D8422,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,group;field;invariant;noether
https://github.com/ne0h/vorlesungen/blob/84dab98ec3cbd65c92b423215a7a551b0913c637/pm.tex,36820,included_open_license_topic_tex,sl,modul,Slovene,pm.tex,latex_payload/sl/ne0h_vorlesungen/pm.tex,https://raw.githubusercontent.com/ne0h/vorlesungen/84dab98ec3cbd65c92b423215a7a551b0913c637/pm.tex,ne0h/vorlesungen,MIT,,B1B2BCA76092D5B4F3571D04B06B4122D7E486F115561D18906B25FF378703DB,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/lpredova/foi-latex-master-thesis/blob/f642641e7157e32565c6049ec870afa2dcee2ab4/foi.tex,4417,included_open_license_topic_tex,sl,modul,Slovene,foi.tex,latex_payload/sl/lpredova_foi-latex-master-thesis/foi.tex,https://raw.githubusercontent.com/lpredova/foi-latex-master-thesis/f642641e7157e32565c6049ec870afa2dcee2ab4/foi.tex,lpredova/foi-latex-master-thesis,MIT,,2B3BBC2FBBCBA40B338781A8D7C3F432F5E7499D98EC350A9CF388A244B733C5,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/duktek/praktikum_2c/blob/366daed3feb4438dd0e2fb190fb5eacbf0e77adf/4.tex,3949,included_open_license_topic_tex,sl,modul,Slovene,4.tex,latex_payload/sl/duktek_praktikum_2c/4.tex,https://raw.githubusercontent.com/duktek/praktikum_2c/366daed3feb4438dd0e2fb190fb5eacbf0e77adf/4.tex,duktek/praktikum_2c,AGPL-3.0,,64C2F53A1FFB6C1022A0AE7725463E5505900F76B001709213921462E58A471F,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,module
https://github.com/mrWhoop/mroSeminar2/blob/fef12d663fe1fc4677feb9e34f2bcdb557404d1e/tcp.tex,20822,included_open_license_topic_tex,sl,modul,Slovene,tcp.tex,latex_payload/sl/mrWhoop_mroSeminar2/tcp.tex,https://raw.githubusercontent.com/mrWhoop/mroSeminar2/fef12d663fe1fc4677feb9e34f2bcdb557404d1e/tcp.tex,mrWhoop/mroSeminar2,GPL-3.0,,F2802BFC4AEA064A53C7200087B64B344C522D38B1122064E229BEA6794A93D0,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man2.tex,35145,included_open_license_topic_tex,sl,modul,Slovene,manual/man2.tex,latex_payload/sl/blakemcbride_Dynace/manual/man2.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man2.tex,blakemcbride/Dynace,BSD-2-CLAUSE,,4126C0D1F2954E225C90DA9238127A1EE2E9DE70E6AFBA6F2D047E6385FB8BF3,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man1.tex,38993,included_open_license_topic_tex,sl,modul,Slovene,manual/man1.tex,latex_payload/sl/blakemcbride_Dynace/manual/man1.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man1.tex,blakemcbride/Dynace,BSD-2-CLAUSE,,4AF7C5D5A7D7CC98BAC5822D02EC0D473BC71A9D1953A4B04F60A2A51B3DB2EF,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/Ben-McKay/concrete-algebra/blob/2cb6148d562be02f1b2ade366aa1ee92b623c781/crt.tex,20180,included_open_license_topic_tex,sl,modul,Slovene,crt.tex,latex_payload/sl/Ben-McKay_concrete-algebra/crt.tex,https://raw.githubusercontent.com/Ben-McKay/concrete-algebra/2cb6148d562be02f1b2ade366aa1ee92b623c781/crt.tex,Ben-McKay/concrete-algebra,GPL-3.0,,EACE76D2F50407CF86999E2D9114D474BCCF20D1943FFD900ACF50ED5375FAC3,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,module
https://github.com/Ben-McKay/concrete-algebra/blob/2cb6148d562be02f1b2ade366aa1ee92b623c781/rsa.tex,11627,included_open_license_topic_tex,sl,modul,Slovene,rsa.tex,latex_payload/sl/Ben-McKay_concrete-algebra/rsa.tex,https://raw.githubusercontent.com/Ben-McKay/concrete-algebra/2cb6148d562be02f1b2ade366aa1ee92b623c781/rsa.tex,Ben-McKay/concrete-algebra,GPL-3.0,,84A6E0220F40E8FB8EF40E9CCE2F43D10CE246ED22E4D178D77B28ACC840966E,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man3.tex,123991,included_open_license_topic_tex,sl,modul,Slovene,manual/man3.tex,latex_payload/sl/blakemcbride_Dynace/manual/man3.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man3.tex,blakemcbride/Dynace,BSD-2-CLAUSE,,183EBA0B170EEA9F7030E32C1E39BB22FC066F97262F1B94374D8B4CE014E3FD,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/blakemcbride/Dynace/blob/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man4.tex,117625,included_open_license_topic_tex,sl,modul,Slovene,manual/man4.tex,latex_payload/sl/blakemcbride_Dynace/manual/man4.tex,https://raw.githubusercontent.com/blakemcbride/Dynace/18e95fa3dc97dcd01be7bd59d093f8c59ea5f980/manual/man4.tex,blakemcbride/Dynace,BSD-2-CLAUSE,,877B12F813379FB6A5A1BDB587D0283800BCEEB2894FD7EDD3DFB31036D75AF0,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/studentbox/zusammenfassung-aitec/blob/982c335d2d3b4e2c0d74972b868a08a33089f3cc/php.tex,17024,included_open_license_topic_tex,sl,modul,Slovene,php.tex,latex_payload/sl/studentbox_zusammenfassung-aitec/php.tex,https://raw.githubusercontent.com/studentbox/zusammenfassung-aitec/982c335d2d3b4e2c0d74972b868a08a33089f3cc/php.tex,studentbox/zusammenfassung-aitec,CC0-1.0,,96B5D9BC691D8FB303C4E91EF38E94FEADA15270982CD13F0D4D1520AEBFE50D,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;field
https://github.com/Opendigitalradio/mmbtools-doc/blob/a408e2fdf06989dcaaf1d286d64544100df32244/sfn.tex,7967,included_open_license_topic_tex,sl,modul,Slovene,sfn.tex,latex_payload/sl/Opendigitalradio_mmbtools-doc/sfn.tex,https://raw.githubusercontent.com/Opendigitalradio/mmbtools-doc/a408e2fdf06989dcaaf1d286d64544100df32244/sfn.tex,Opendigitalradio/mmbtools-doc,CC-BY-SA-4.0,,8A782E096C3DAEB6DA3809E8954E036015407D6CCB8625283936F7E44A0ECDCE,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,module
https://github.com/dgtlrift/hp2xx/blob/5e1f411c5e6cee87be5d0ce39272d3fd272b77ac/doc/hp2xxinf.tex,76041,included_open_license_topic_tex,sl,modul,Slovene,doc/hp2xxinf.tex,latex_payload/sl/dgtlrift_hp2xx/doc/hp2xxinf.tex,https://raw.githubusercontent.com/dgtlrift/hp2xx/5e1f411c5e6cee87be5d0ce39272d3fd272b77ac/doc/hp2xxinf.tex,dgtlrift/hp2xx,GPL-2.0,,EE2C5C4C2DBA42549BAF586B4D072EAC5C94D97809289DB54E9C765A318D9DEC,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps6.tex,296881,included_open_license_topic_tex,sl,modul; algebra,Slovene,ps6.tex,latex_payload/sl/thescrivener_PursuingStacks/ps6.tex,https://raw.githubusercontent.com/thescrivener/PursuingStacks/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps6.tex,thescrivener/PursuingStacks,CC0-1.0,,D1209E26AC2AD8B5804C4E979EF36494FD367147EB1310444700603623E6D19B,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;module;group;field;invariant;noether;galois
https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps4.tex,276112,included_open_license_topic_tex,sl,modul; algebra,Slovene,ps4.tex,latex_payload/sl/thescrivener_PursuingStacks/ps4.tex,https://raw.githubusercontent.com/thescrivener/PursuingStacks/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps4.tex,thescrivener/PursuingStacks,CC0-1.0,,7339066B79C15EE6DB66A8EB00D48EA7DE12ED424351685CB379178D0BB13A11,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;module;group;field;invariant;noether;galois
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/pi.tex,14675,included_open_license_topic_tex,sl,telo,Slovene,pi.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/pi.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/pi.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,18FA23E660B2722B34F741937FBAFCB596BE0E10DDECFD575487AE8FE0BC0EC5,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/la.tex,17923,included_open_license_topic_tex,sl,telo,Slovene,la.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/la.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/la.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,6725FF4921527ED4313947765DE05C7E2C6BAAD16DC1E76237FEFC95FE79598B,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;field
https://github.com/Ahemmetter/toki-pona/blob/4d2aa0f3d4c9815ce55f4edba096a4c03d737d86/tokipona.tex,11980,included_open_license_topic_tex,sl,telo,Slovene,tokipona.tex,latex_payload/sl/Ahemmetter_toki-pona/tokipona.tex,https://raw.githubusercontent.com/Ahemmetter/toki-pona/4d2aa0f3d4c9815ce55f4edba096a4c03d737d86/tokipona.tex,Ahemmetter/toki-pona,CC-BY-SA-4.0,,560B1A66F9B15335D57FAD4CE41A458C8A15DCC992E3A80CC74A6A4702335325,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/texts.tex,37363,included_open_license_topic_tex,sl,telo,Slovene,texts.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/texts.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/texts.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,24A42B9E6510375DB01156E926DA6D6D097270B7981552C843A40482A39669F1,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,field
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/answers.tex,39417,included_open_license_topic_tex,sl,telo,Slovene,answers.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/answers.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/answers.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,5F612E93349303DB3D3D9805F245BC153505254D6D8E10BCE3F9505D5E419AA2,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/adverbs.tex,9199,included_open_license_topic_tex,sl,telo,Slovene,adverbs.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/adverbs.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/adverbs.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,9906C2441749A636A03D95147E3798E2D954FE93C3D1E30831ACE113DBCD5BD5,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,field
https://github.com/jan-Lope/Toki_Pona_lessons_English/blob/607aa91bf5af9ba5afae4864c50b70f417175dbe/proverbs.tex,4459,included_open_license_topic_tex,sl,telo,Slovene,proverbs.tex,latex_payload/sl/jan-Lope_Toki_Pona_lessons_English/proverbs.tex,https://raw.githubusercontent.com/jan-Lope/Toki_Pona_lessons_English/607aa91bf5af9ba5afae4864c50b70f417175dbe/proverbs.tex,jan-Lope/Toki_Pona_lessons_English,GPL-3.0,,CE82E0363EF68C1C2B9193479FD2A47A5F42EA0427FF312D028190ADB7B432B8,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;field
