volume,relative_path,kind,start_line,bytes_removed,sha256,preview
sga1,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,source_page_margin,166,58,E51521D4ED53EB6DCABE309EB9877AB9D46349CC5E013C3159EDD0E74B8C34A8,\marginpar{\raggedright\footnotesize French source p.~110}
sga1,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,source_page_margin,5,58,19B9C899978E732A394D6D8B626CAD832C6C05E5574EB8337565617F370BC8D4,\marginpar{\raggedright\footnotesize French source p.~105}
sga1,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,source_page_margin,44,58,FE68AC366FA43BBD3FC217CBBF365A29C7AABA139B16443DA7BBDC44F8D3A19E,\marginpar{\raggedright\footnotesize French source p.~106}
sga1,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,source_page_margin,117,58,1FD29AFDDA966C9F7442DE3D284694F2D873F145E097C4898FA1EB743E4D1C99,\marginpar{\raggedright\footnotesize French source p.~107}
sga1,drafts/SGA1_VI_2_English.texfrag,source_page_margin,38,58,4E72E3BC857BC7BA6FD524EECE30EC450B84BF24872B418F2AA4085F9E6E1F57,\marginpar{\raggedright\footnotesize French source p.~149}
sga1,drafts/SGA1_VI_2_English.texfrag,source_page_margin,92,58,432506BCED211B234789D36352801BB3E17F64A7D5DD2706F132592139655266,\marginpar{\raggedright\footnotesize French source p.~150}
sga1,drafts/SGA1_VI_2_English.texfrag,source_page_margin,150,58,7859F7F862343F334F588728C1B8A83B5DF50E3B1D7A33B9DAC31239AE7A4DD6,\marginpar{\raggedright\footnotesize French source p.~151}
sga1,drafts/SGA1_VI_2_English.texfrag,source_page_margin,206,58,3C6211EE3315BAD66CFCC0D03498558C11E04DA676CD4E2A110D1518AE5F6B12,\marginpar{\raggedright\footnotesize French source p.~152}
sga1,drafts/SGA1_VI_7_English.texfrag,source_page_margin,38,58,A4C15AC3447D2E77C2AF81A8C16BAC62E8C49FBCFC5AF72047CBE10097840AB9,\marginpar{\raggedright\footnotesize French source p.~171}
sga1,drafts/SGA1_VI_7_English.texfrag,source_page_margin,86,58,9CB6BF537EB7CBADE789672E1807761EED0985B5E3251C9683317087566C80D7,\marginpar{\raggedright\footnotesize French source p.~172}
sga1,drafts/SGA1_VI_7_English.texfrag,source_page_margin,138,58,D1A41CB1E961F75599F84E7FD6D7554534866183A29552D1EEE435654D6DE729,\marginpar{\raggedright\footnotesize French source p.~173}
sga1,drafts/SGA1_VI_7_English.texfrag,source_page_margin,185,58,0333E96826CB8CBBFE6F389845DF0AF5D52407DC4C7A0071217B1A70E3C8AE80,\marginpar{\raggedright\footnotesize French source p.~174}
sga1,drafts/SGA1_VI_7_English.texfrag,source_page_margin,234,58,1B1B6893367D03096FFAE8F5271C5AEA1C41279759520530351377F84485DFC8,\marginpar{\raggedright\footnotesize French source p.~175}
sga1,drafts/SGA1_VI_OPENING_THROUGH_1_English.texfrag,source_page_margin,5,58,4864A3C455276677B4F0086D7BCA388B13391FAFAB7EF80875788AE93BA2C312,\marginpar{\raggedright\footnotesize French source p.~145}
sga1,drafts/SGA1_VI_OPENING_THROUGH_1_English.texfrag,source_page_margin,53,58,2C11A317C580551D14AEFBABBAF3F3232C9ABD65F14A8A923A68C16B078B80A9,\marginpar{\raggedright\footnotesize French source p.~146}
sga1,drafts/SGA1_VI_OPENING_THROUGH_1_English.texfrag,source_page_margin,98,58,379489B2D988A2ADB66567A46E7C64E5B265EBE46217BC3C4BC97A92364D2652,\marginpar{\raggedright\footnotesize French source p.~147}
sga1,drafts/SGA1_VI_OPENING_THROUGH_1_English.texfrag,source_page_margin,150,58,F0972DB6229E713F480B049AC47D0BC8F2A9BCB171BC1FDCCB3B8003406752E4,\marginpar{\raggedright\footnotesize French source p.~148}
sga1,SGA1_English_source_sync_workpass.tex,project_footnote,254,269,271EAED936075C002C87AEB2CE5BE596D4789B4FF7ACE242534A0F97BBDECE4C,"\footnote{The original printing (Exposé~I, p.~2) and both French arXiv renderings print \(f^{-1}(x)\). Since \(x\in X\) for \(f\colon X\to Y\), the type-correct fiber through \(x\)"
sga1,SGA1_English_source_sync_workpass.tex,project_footnote,345,346,88E989DCDF29484E59C13C6C176D3D369161FB7C667F198932FD4479D530ABAB,"\footnote{The original printing (Expos\'e~I, p.~3) and the French TeX give \(X\times_Y X\) as the graph target and later write \(\operatorname{id}_{X'}\) in the pullback map. The t"
sga1,SGA1_English_source_sync_workpass.tex,project_footnote,535,276,42EED216D000A74AF85097B45B5A38EE93EB4BC29932E3B9EE56481955DEF2A1,\footnote{The French TeX and the original printing instead give \(\mathcal B\) as the target. An \(\mathcal A\)-bilinear form induces a map \(\mathcal B\to\mathcal B^\vee\); the du
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,198,58,EE6A7B04BA5F4D9851BAE83F7EA5B65B9AC5BE5BDDD5BE77F7542CE4C14E2421,\marginpar{\raggedright\footnotesize French source p.~1}
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,248,57,E84FAD6C461B589BAA5187F54805B6FA959B8CC00144AAA143AFE3FAE3E630BC,\marginpar{\raggedright\footnotesize French source p.~2}
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,322,57,36A51BA45E7F0DED4B86A0F8DD5FBEC93D09B1566C76E3A30274C3A0F51EB1F9,\marginpar{\raggedright\footnotesize French source p.~3}
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,398,57,802555A5AE16CA9FE1EFB24E99B3C3A65EF3DBD2B68DF11C9CA39CB6723821CD,\marginpar{\raggedright\footnotesize French source p.~4}
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,471,56,55494B60575ED0A88EE8637FD2E782552F6297917B1CECA5094C3E49185C9246,\marginpar{\raggedright\footnotesize French source p.~5}
sga1,SGA1_English_source_sync_workpass.tex,source_page_margin,547,56,BE26833A5581CEF3A91C7007D42CD7CF8CB5CDC40ABCFE6D52EF6C64BBD00255,\marginpar{\raggedright\footnotesize French source p.~6}
sga2,parts/01_expose_I.tex,standalone_project_note,567,347,E8B0C027AACC0191EF9E223B26C353A3AE6394ABF859A6296368917E0DADBEB1,"\noindent\textit{Source note.} The corrected French TeX prints $\Gamma(C(F))$ in the middle term of~\hyperref[eq:I.25]{(25)}. \hyperref[eq:I.24]{Equation~(24)}, the construction fr"
sga2,parts/01_expose_I.tex,standalone_project_note,653,240,55FF952FE79FDFB0343F63B9C2E3AA3FBF066BFE408E70922400FE9ED4EA84E1,\noindent\textit{Source note.} The French display~\hyperref[eq:I.28]{(28)} omits the argument $(F)$ from $\uH_A^1$. The explanatory sentence immediately following the display suppl
sga2,parts/01_expose_I.tex,standalone_project_note,757,279,865C23CB37BBF6539EE1868EE89A77F3A22BA01DE58AC18DD465BEFBD87D2FBF,"\noindent\textit{Source note.} The corrected French prose prints lowercase $x$ where the ambient space must be $X$, and its sentence defining $\uT_{Y,X}$ is grammatically incomplet"
sga2,parts/02_expose_II.tex,project_footnote,106,128,89F6015D4787BAA367E6ECE8716BD75CCC14DCE9C6D3EF55B2D35A86ED9F54F0,"\footnote{The corrected French source adds: ``For consistency and clarity, only equations have been numbered in parentheses.''}"
sga2,parts/02_expose_II.tex,standalone_project_note,158,253,C136F1155B62308FE0262DA620F8C3132CE7891546D78697DE1ABE8C7A69E6A3,\noindent\textit{Source note.} The corrected French source calls these arrows isomorphisms but displays plain right arrows in both $(*)$ and $(**)$. The arrows have been preserved 
sga2,parts/02_expose_II.tex,standalone_project_note,208,314,FCA6C363884987F802C5B2211A1B669AE405F2B63C236183B0AD56DEF1FA1C0C,\noindent\textit{Source note.} The corrected source defines the sheaf-level morphism immediately above as $\underline{\varphi}$ but denotes it by the bold symbol $\boldsymbol{\varp
sga2,parts/02_expose_II.tex,standalone_project_note,275,237,6DC20263E9CCA7B6E0E866F48652933D791EC1B402003AE2B19D5EE1FA064087,\noindent\textit{Source note.} The corrected French text first uses $M$ in display~\hyperref[eq:II.7.3]{(7.3)} without introducing it. The affine correspondence with the previously
sga2,parts/02_expose_II.tex,standalone_project_note,314,605,439EA36527840FF4F9006C01A148639C3EEFFF9C99B88BF91AD3B7C0585D6329,\noindent\textit{Source note.} The corrected French sentence calls the comparison just used ``the composite of \hyperref[eq:II.7.3]{(7.3)} and \hyperref[eq:II.5.1]{(5.1)}.'' As the
sga2,parts/02_expose_II.tex,standalone_project_note,342,307,79053E20E93F30398E7F27442BA53735B01008F8C35AAA0F63C28861944D7615,"\noindent\textit{Source note.} \hyperref[II.9]{Lemma~9}(c), and later \hyperref[II.11]{Lemma~11}, print their systems with the index $n\in\ZZ$, whereas the proofs explicitly take $"
sga2,parts/03_expose_III.tex,project_footnote,190,308,EEECCD76431DEB30B2AE7FFF6E3A6EC2D5059678230F1947D1AF0C7D7846E76A,"\footnote{\textit{Source correction.} The French authority prints $\mathrm{Ext}_A^{i-1}(N,M)=0$ for $i\le n-1$. The quotient module and the bound are both defective: applying the i"
sga2,parts/03_expose_III.tex,project_footnote,279,262,69CBE33E05CA86B0566213490A2EE3A7E8748D33996ADAFA9E340B1CB8DA3240,"\footnote{\textit{Source correction.} The French authority prints $i\le\prof_I M$. In the displayed exact sequence, vanishing of both adjacent terms is guaranteed for $i<\prof_I M$"
sga2,parts/03_expose_III.tex,project_footnote,569,162,052B71522BA2BF844C52EB457F6C423C9BCAC6A448A5A2D2761214285095CC94,\footnote{Source correction: the French TeX says “an open neighborhood $V$ of $X$”; the quantified point $y$ and the local condition require “of $y$.\!”}
sga2,parts/03_expose_III.tex,standalone_project_note,585,269,A741A7149ADB2683CC8AC428051BC943E3C803DEB444A3D8DB954A4BE3A58506,"\noindent\textit{Source correction.} The corrected French branch prints $1\le i<n$ in (ii), omitting the first adjacent pair. Both the chain's indexing and the proof below require "
sga2,parts/03_expose_III.tex,standalone_project_note,707,427,41BF26B47BD8D34869E842F16C89AD5A8BCE9761222697E5B3F629BA560E92F1,\noindent\textit{Source correction.} The corrected French branch and its rendered PDF write a sheaf-local-cohomology term with support $X-Y$ in the middle of the displayed isomorph
sga2,parts/04_expose_IV.tex,standalone_project_note,112,232,C09FE036B5773FB3BD18FA910E06CC07C6335F44C6FB69D8AF56DFA5A9CE3626,"\noindent\textit{Source correction.} The proposition line prints $T:\Ccat_Y\to\Ab$, while its target, its restrictions, and the concluding category equivalence are contravariant. T"
sga2,parts/05_expose_V.tex,project_footnote,119,370,CDA1D33501F3A3ACADF41444B088A06B34E60C4C99E37617F852741C575FD03D,\footnote{\textit{Source note.} The corrected French TeX and the direct compiled source page both use resolution arguments in \emph{\hyperref[eq:V.9]{(9)}}: $R(M')$ and $R(N)$ in t
sga2,parts/07_expose_VII.tex,standalone_project_note,126,475,F1EB3D1A658D5C636129A64BDDB18CC72542812F29C319112E77EDD2939A4AA1,"\noindent\textit{Source note.} The quantified subset in the preceding sentence is $Z'$, but both the corrected French TeX and the direct compiled page print $Z$ in the first term o"
sga2,parts/07_expose_VII.tex,standalone_project_note,191,308,54E92C2275F5F9DA6B4B6791B2540A61EE12455672AD9C407611315216AC16FC,\noindent\textit{Source note.} The corrected French TeX and direct PDF print $M$ in the finite-type parenthetical. Since the displayed formula involves $P$ and no $M$ is introduced
sga2,parts/08_expose_VIII.tex,project_marked_footnote,657,271,FA30CB1F9E0B060444A19B694325BF52CAF377340FC9E3E87B657228DF59E624,"\markedfootnote{[S]}{\textit{Source note.} Taken literally for arbitrary integers, this sentence is false. In context it must be read as concerning the terms that can contribute, i"
sga2,parts/08_expose_VIII.tex,standalone_project_note,294,451,33D81EC5781C544265B793C27B27923A0FF387E0055AD1BEF35B4BE77850A358,"\noindent\emph{Source note.} The French TeX and printed display have $H^q({L'}^\bullet)$ in the last formula. The preceding displayed isomorphism, the statement of \hyperref[VIII.1"
sga2,parts/08_expose_VIII.tex,standalone_project_note,485,551,98A04EC9F12F416ACE5EBD76B1F00C97C1C9A270168A5F454AC28CA07B052185,"\noindent\emph{Source note.} After choosing only $f$, French line 2729 and the compiled page print $M_{f'}$, whereas the displayed resolution ends in $M_f$. Moreover, the corrected"
sga2,parts/09_expose_IX.tex,project_source_box,374,539,0F79D03BD6E6F77404E8EA8523920E386E6A6460BF425C137B6D46BFAAAB1A25,"\noindent{\footnotesize\emph{Source-numbering note (SGA2-IX-EQ130-RENDERDEF-001).} The corrected French TeX labels this diagram \texttt{eq:\hyperref[eq:IX.1.30]{IX.1.30}}, the foll"
sga2,parts/09_expose_IX.tex,project_source_box,410,438,74FBF9AD5A3D7822FBA4B01EE44D93C1156A301FF8EC4022EF03B07178F11396,\noindent{\footnotesize\emph{Source-defect note (SGA2-IX-L3156-PUNCT-SRCDEF-001; SGA2-IX-L3157-FALTINGS-TITLE-SRCDEF-001).} The French TeX and its same-edition PDF omit the sentenc
sga2,parts/09_expose_IX.tex,project_source_box,425,469,8130A695DB1FEE1CFD225881F71CEB58271B190167F3BA75EA1DA9899BC1F9DF,\noindent{\footnotesize\emph{Source-numbering note (SGA2-IX-EQ130-RENDERDEF-001).} The corrected French TeX cites its label \texttt{eq:\hyperref[eq:IX.1.30]{IX.1.30}}; the next num
sga2,parts/09_expose_IX.tex,project_source_box,506,538,06A97DE232A2B6C44B2A87D621B343440C8D29E4A26135455606FD36C87E5B5B,"\noindent{\footnotesize\emph{Source-cross-reference note (SGA2-IX-EXAMPLE15-SRCDEF-001).} French lines 3196 and 3202 use the key \texttt{eq:\hyperref[eq:IX.1.4]{IX.1.4}}, which for"
sga2,parts/09_expose_IX.tex,project_source_box,610,383,8FE49426F4DBC447DD7CFDE3B5516F3BE40CEB1EA7591F3879A63837E760EE61,\noindent{\normalfont\footnotesize\color{notegray} \textbf{Source-render note [SGA2-IX-T22-EQ28-COUNTER-SRCDEF-001].} The admitted French counter order renders this display as~\hyp
sga2,parts/09_expose_IX.tex,project_source_box,630,1614,ED61E616BFF6A86E0A6B99FB8BBC91ADDBAF0F2F7F3C5878CC962FF1064ED5E7,"\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\small \color{notegray}\textbf{Editor's note (3).} Numerous algebraization statements have been obtained since, without mention"
sga2,parts/09_expose_IX.tex,project_source_box,674,544,2F46E9ED17882A670FE57CA2550D6B46A15445A8C6B17A1B2FA243B5AA47433F,\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\footnotesize \color{notegray}\textbf{Source-defect note [SGA2-IX-L3280-PUSHFORWARD-BASE-SRCDEF-001].} The French TeX and the s
sga2,parts/10_expose_X.tex,source_oddity_box,221,294,3D76369D8409DCDE23EF689C71F26FA5FBBB0DB436E15DDD08A2EEDC44AEA3A2,\sourceoddity{SGA2-X-L3384-PUSHFORWARD-BASE-SRCDEF-001}{The French authority prints $\mathcal O_{\widehat X}$ as the coefficient ring of the pushforward. Because $\widehat f\colon\
sga2,parts/10_expose_X.tex,source_oddity_box,238,216,6069A86854F3AD6DFF97F506BCC1209A1B6CC8E456E78657596E5A63D00781CF,"\sourceoddity{SGA2-X-L3386-Y0-VS-Y-SRCDEF-001}{The French authority prints $\mathcal O_{Y_0,y}$, but $Y_0$ is undefined in this argument. Since $Y=V(t)\cap X$, the regular-element "
sga2,parts/10_expose_X.tex,source_oddity_box,279,251,27F09A7421327EAFD634C0F25A92FA582C578B3CFFA3AECC8D2597A3B159F996,"\sourceoddity{SGA2-X-L3402-OS-VS-OX-SRCDEF-001}{The French authority prints $\mathcal O_X$ in both coefficient-ring positions. Since $S$ is arbitrary and $r\colon R\to S$, the dire"
sga2,parts/10_expose_X.tex,source_oddity_box,298,174,1EB79057F7D6B821CB63BE7A655A3D873365FEC3FF02D004DB6D7B5E73280580,\sourceoddity{SGA2-X-L3408-DUPLICATE-HOM-SRCDEF-001}{The French authority prints the preceding sentence twice consecutively. The target states the identical assertion once.}
sga2,parts/10_expose_X.tex,source_oddity_box,316,337,7C2C002235A02AF804D708A6B9F3C39B194DF97C627F05463039230DA098CB52,\sourceoddity{SGA2-X-L3412-BIJECTION-MISSING-FIRST-SIDE-SRCDEF-001}{The French authority introduces a bijective correspondence but prints only its $\mathcal O_{\widehat X}$ side. T
sga2,parts/10_expose_X.tex,source_oddity_box,660,288,E10E090F82D1F2BE9180607B8559C2E8D19BF22EA8C59D51D7B5E6FB978EFB38,"\sourceoddity{SGA2-X-L3551-MISSING-EST-SRCDEF-001}{The French authority prints \emph{si $A_{\mathfrak p}$ pur lorsque $t\notin\mathfrak p$}, omitting the finite copula \emph{est}. "
sga2,parts/10_expose_X.tex,project_source_box,143,425,341A2074578C20C266B600F8D36CC9C6B36D8360E68BD4D10E3A3FA9C4673218,"\noindent\colorbox{noteblue}{\parbox{0.95\linewidth}{\footnotesize \textbf{Source oddity SGA2-X-L3357-U-VS-X-SRCDEF-001.} The French authority prints $\mathfrak p\in U=X'-\{x\}$, a"
sga2,parts/10_expose_X.tex,project_source_box,437,321,DDC94616E439CEEA6920C10BF56A639430D6EE6E52CA26AAD3EE5DC0C3862012,\noindent{\footnotesize\emph{Accepted source-normalization note (SGA2-X-L3456-AU-DESSUS-NORMALIZATION-001@1).} The corrected French control selects \textup{au-dessus} from \texttt{
sga2,parts/10_expose_X.tex,project_source_box,462,353,42955BEEBFE450823C9F437F7AE683B81B02FC59D3F6540C497334A64040B761,\noindent{\footnotesize\emph{Accepted source-normalization note (SGA2-X-L3464-MAPSTO-NORMALIZATION-001@1).} The corrected French control selects \texttt{\string\mto} from \texttt{\
sga2,parts/10_expose_X.tex,project_source_box,488,367,ACCE9CAE36BBB23A18AB993C12252F3AABB961DC2902A0937866AD997F736A66,\noindent{\footnotesize\color{notebluetext}\emph{Source-defect note (SGA2-X-L3477-FERME-VS-FERMEE-SRCDEF-001).} French line~3477 reads \emph{une partie ferm\'e de $X$}; the masculi
sga2,parts/11_expose_XI.tex,source_oddity_box,54,221,003B98D3C6646918BC264205882C372A6A5FFB988098F954FB9E12DE9C1E14C0,"\sourceoddity{SGA2-XI-L3609-PIC-YN-VS-XN-SRCDEF-001}{The French prints $Y_n$. Expos\'e~XI locally defines and uses $X_n$, while Expos\'e~X used $Y_n$ for the same infinitesimal thi"
sga2,sga2_reader_macros.tex,source_page_margin,25,70,4F98B43B90C171AC846C85AA8B577B72DC8B1A2AECB9791F391B7454887664AC,\marginpar{\raggedright\scriptsize\color{gray}French source PDF p.~#1}
sga3,ix/components/03_expose_IX_sections_4_5.tex,inline_project_source_aside,453,118,54A9A80CB319F8A74CAAF55DA5AB81FCDC465FAD5FB13B20A7E26E537B23A0AA,"\emph{[The source prints \(B''\) here; since \(s''\in S''=\operatorname{Spec}(A'')\), the intended ring is \(A''\).]}"
sga3,ix/components/03_expose_IX_sections_4_5.tex,inline_project_source_aside,1069,114,18002DAE7CDF263DB768F01D5503FD40D54D3C9AEDF3268453293CDD8E6033F0,\emph{[The source prints ``of \(K\)'' here; the displayed endomorphism of \(H_K\) shows that \(H\) is intended.]}
sga3,ix/components/03_expose_IX_sections_4_5.tex,inline_project_source_aside,1200,141,5BC73C4980CBF507FDB2F86493AE1B338003160225834856240A85EAC6A8F575,"\emph{[The source prints the undefined local ring \(B\) here; the Noetherian local ring \(\mathscr O_{G,e}\) just introduced is intended.]}"
sga3,ix/components/04_expose_IX_sections_6_7.tex,inline_project_source_aside,497,90,2EB4FDF4590457CD2BB92BC54920D92FAFD6AC1944666014BF73F5A12773D249,\emph{[The source prints \(C=C\otimes_AA_n\) in the last equality; \(C_n\) is intended.]}
sga3,tex/components/12_expose_V_section6_quasisection_setup_en.tex,project_footnote,30,437,38883B94A8C82580955835009B2ADBD5A7ADB7F7CCAFAB28CFABFB1301E220AB,"\footnote{\label{note:sga3-V-31}Editor's note: If \(x,y\in E\), there is a \(z\in X_1\) such that \(d_1(z)=x\) and \(d_0(z)=y\); thus \(z\) belongs to \(v^{-1}(x)\), which is finit"
sga3,tex/components/22_expose_V_section10_group_actions_through_theorem1041_en.tex,project_footnote,34,353,E06A3C138F64CE9169EBB022BAA385AE744E9B42E246B929ACF7417FE861A341,\footnote{\label{source-note:sga3-V-10.1.2-fiber-product-base}The source PDF prints \(G\times_SG\) in this projection. The \hyperref[eq:sga3-V-10.1.2-stabilizer-isomorphism]{preced
sga3,tex/components/22_expose_V_section10_group_actions_through_theorem1041_en.tex,project_footnote,175,385,6020005745EB53F3812EBFF3390F6374C9CBDEA3628A7AB6F78376030FC98BCE,\footnote{\label{source-note:sga3-V-10.3.1-proof-part-v}At this point the source PDF says \emph{to prove (iv)}. The cited Theorem~\hyperref[thm:sga3-V-8.1-iv]{8.1(iv)} and the conc
sga3,tex/components/22_expose_V_section10_group_actions_through_theorem1041_en.tex,project_footnote,220,568,8CF6279AE5099EFDFB296C1C73BF3C87D89DCEF14DD95FD1D1AB88CBAB2CF85A,"\footnote{\label{source-note:sga3-V-10.4-ft-typing}The source PDF prints \((g^{-1}g'x,x)\in F(T)\). Since \(F(T)\subseteq G(T)\times X(T)\), the first coordinate must be the group "
sga3,tex/components/23_expose_V_theorem1041_proof_through_bibliography_en.tex,project_footnote,42,450,F66AA5AA023B6809B35BBB95B1D39ADF03577E97C97F2A5CE7DE1A2E560825E3,\footnote{\label{source-note:sga3-V-10.4.1-pr1-torsor}The source PDF instead prints the morphism \(G_X\times_{X^2}G_X\to X^2\) and calls it an \(F\times_XX^2\)-torsor over \(X^2\).
sga3,tex/components/26_expose_III_s450_s47_lci_koszul.tex,standalone_project_note,438,270,FEDFDE8F3BBB4A88E0B2EDB39D9A354E074899F8C9CF6D255502564C1D6D2972,"\noindent{\footnotesize\textit{Source note.} The Polo--Gille PDF prints \(XY-ZT+\lambda\varepsilon\) for this lift. Since the element being lifted is \(\overline g_1=XZ-YT\), the d"
sga3,tex/components/30_expose_III_s423_s430_conjugacy_coboundaries.tex,standalone_project_note,248,123,464E200751A563332FFF6AB0EC80169CD0D415BF1D25501FF20FCD9B9515352F,\noindent\emph{Source note.} The French re-edition prints \(G\) here; the ambient group throughout this section is \(X\).
sga3,tex/components/32_expose_III_s436_s438_bibliography.tex,standalone_project_note,343,279,FDA6A45C0B3BD76AD8052CB7FF05C09F54C03E32B52C15D0C273E32BD467F2AA,"\noindent\emph{Source note.} In these three adjacent occurrences the French re-edition prints \(\mathbf n_{K_0/X_0}\), without the dual. The English uses \(\mathbf n^{\vee}_{K_0/G_"
sga3,tex_reference_v2/components/03_expose_VIA_section25_lemma251_prop252_en.tex,project_footnote,196,131,6BFD31A2DBDD91D205286B77F731EE5CB715213076ED10DA78F8AD4ACA038AD6,\footnote[1]{Translator's note: the French source prints \(\eta\) here; the generic point introduced immediately above is \(\xi\).}
sga3,tex_reference_v2/components/03_expose_VIA_section25_lemma251_prop252_en.tex,empty_project_note_wrapper,194,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/04_expose_VIA_lemma253_prop254_loop2_r1_en.tex,project_footnote,169,168,37B15AF1494CB003BF60815A590A54CE7D01A3679F52D5E93EC8252450355075,"\footnote[1]{Translator's note: the French source prints \(G^0\) here; as the object being translated is an orbit in \(X\), the intended source expression is \(G^0x\).}"
sga3,tex_reference_v2/components/04_expose_VIA_lemma253_prop254_loop2_r1_en.tex,empty_project_note_wrapper,167,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/05_expose_VIA_section26_through_prop264_en.tex,project_footnote,108,264,9CB447F7A20825A3A0BCE3F3FEA907A08D62AC31EDDD77269C1FEE4AD4AF3FD4,\footnote[1]{Translator's note: the French source prints \(X\) in this conclusion and then switches from the point \(x\) to undefined symbols \(e\) and \(e_K\). The statement and a
sga3,tex_reference_v2/components/05_expose_VIA_section26_through_prop264_en.tex,empty_project_note_wrapper,106,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/08_expose_VIA_section321_quasisection_descent_loop2_r1_en.tex,project_footnote,18,255,F7FE2D91A9A7082E6F8DB03138796C699CDB19982C2461A509EBD0C3B218F3F4,\footnote[1]{Translator's note: the French source prints \(k\) here and again in editor's \hyperref[note:sga3-VIA-39]{note 39}. In this part of the proof the base is the Artinian l
sga3,tex_reference_v2/components/08_expose_VIA_section321_quasisection_descent_loop2_r1_en.tex,empty_project_note_wrapper,16,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/14_expose_VIA_par42_saturation_identity_component_en.tex,project_footnote,46,247,96CDA5F65D71E088A9C1072802B2101C52982C91D5E1516474B978265DC12C06,\footnote[1]{Translator's note: the French source prints \(u(G^\gamma\times_A G^\delta)\) in this final sentence. The map defined and used throughout the paragraph is the multiplic
sga3,tex_reference_v2/components/14_expose_VIA_par42_saturation_identity_component_en.tex,empty_project_note_wrapper,44,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/15_expose_VIA_par43_identity_saturation_quotient_loop2_r1_en.tex,project_footnote,65,272,5DAB0DAE5947DEFAD8DACAD106B032C818D28FF89CB039243A4D89B579740111,"\footnote[1]{Translator's note: the French source prints \(\lambda(F\times_A G^0)\) at this point. The statement concerns the connected component \(F^\beta\) just introduced, and t"
sga3,tex_reference_v2/components/15_expose_VIA_par43_identity_saturation_quotient_loop2_r1_en.tex,project_footnote,87,288,BFD78C3D97455ADE52BA0FBB7E1C4EA4936537B0CD13ED712AB47E9E96441C63,\footnote[2]{Translator's note: the French source says ``by \hyperref[sec:sga3-VIA-4]{paragraph 4}.'' The finite-type quotient invoked here is the result of \hyperref[sec:sga3-VIA-
sga3,tex_reference_v2/components/15_expose_VIA_par43_identity_saturation_quotient_loop2_r1_en.tex,empty_project_note_wrapper,81,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/15_expose_VIA_par43_identity_saturation_quotient_loop2_r1_en.tex,empty_project_note_wrapper,63,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/22_expose_VIA_par54_abelian_categories_loop2_r1_en.tex,project_footnote,76,531,AD003E18A33D16356F4CDEE7F8E0CD8B0C7FEAC22424AFE563E2481FDD576E14,"\footnote[1]{\label{note:sga3-VIA-5.4-K-ambient}Translator's note: the French source declares \(e:\operatorname{Spec}A\to G\), although the displayed composition \(q\circ e\) requi"
sga3,tex_reference_v2/components/22_expose_VIA_par54_abelian_categories_loop2_r1_en.tex,empty_project_note_wrapper,74,73,DB12C7ED8DB07050AC34322CF71A7E4198336621E8DAA574638E034837B35891,\begingroup \renewcommand{\thefootnote}{\fnsymbol{footnote}}% % \endgroup
sga3,tex_reference_v2/components/24_expose_VIA_section6_through_prop64_loop2_r1_en.tex,project_footnote,133,332,8113EEE7CC26C5C9D175B169F4583C6810B611FA1F5343E4D4349BE83880482D,"\footnote[1]{\label{note:sga3-VIA-6.4-multiplication-symbol}% Translator's note: in these two occurrences the French source prints \(\pi_H\) and \(\pi_G\), although the immediately"
