candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,final_class,resolution_basis,audit_status,auditor,audit_date,context
sga2.r6.candidate.000575,parts/09_expose_IX.tex,517,24,"III, 3.4.2",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ains unchanged.}\n\n\setcounter{section}{1}\n\section{The Existence Theorem}\label{IX.2}\n\nLet us first state EGA~III, 3.4.2 in a slightly more general form.\n\nLet $f:\mathfrak X\to\mathfrak X'$ be an adic\nmorphism\markedfootnote{(*)}{"
sga2.r6.candidate.000576,parts/09_expose_IX.tex,525,33,"I, 10.12.1",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"c,\n$f^*\mathcal I'=\mathcal J$ is\markedfootnote{(2)}{\textit{Editor's note.}\nBy the very definition; cf. EGA~I, 10.12.1.} an ideal of definition of\n$\mathfrak X$.\n\nFor every $n\in\mathbb N$, set\n\begin{equation}\label{eq:IX.2.1}\n"
sga2.r6.candidate.000580,parts/09_expose_IX.tex,594,60,13.7.7,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"numerate}}\n\n\medskip\n\noindent\textit{Proof.}\quad\nThe proof follows very easily from EGA~$0_{\mathrm{III}}$, 13.7.7\n(cf. EGA~III, 3.4.2), provided that the text on page~78 is corrected as\nindicated\sgareaderlabel{pagerectif}{"
sga2.r6.candidate.000581,parts/09_expose_IX.tex,595,10,"III, 3.4.2)",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"skip\n\noindent\textit{Proof.}\quad\nThe proof follows very easily from EGA~$0_{\mathrm{III}}$, 13.7.7\n(cf. EGA~III, 3.4.2), provided that the text on page~78 is corrected as\nindicated\sgareaderlabel{pagerectif}{11} in (EGA~III~2, $\"
sga2.r6.candidate.000582,parts/09_expose_IX.tex,596,50,III~2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"I, 3.4.2), provided that the text on page~78 is corrected as\nindicated\sgareaderlabel{pagerectif}{11} in (EGA~III~2, $\mathrm{Err}_{\mathrm{III}}\,24$).\n\n\medskip\n\sgareaderlabel{IX.2.2}{2.2}\noindent\textbf{Theorem 2.2}\text"
sga2.r6.candidate.000590,parts/09_expose_IX.tex,630,38,0.95,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,hcal O_X$-module $F$ such that\n$\widehat F\simeq\mathfrak F$.}\n\n\medskip\n\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\small\n\color{notegray}\textbf{Editor's note (3).}\nNumerous algebraization statements have been ob
sga2.r6.candidate.000592,parts/09_expose_IX.tex,634,39,(22),unavailable_source_target,audited_editorial_note_22_has_no_semantic_label,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"oning those cited below; see the articles by Faltings or by Mme Raynaud\ncited, respectively, in editor's note~(22) on p.~155 and editor's note~(7)\non p.~203.\n\n\smallskip\n{\footnotesize\textbf{Source-defect note\n[SGA2-IX-L326"
sga2.r6.candidate.000593,parts/09_expose_IX.tex,634,72,(7),unavailable_source_target,audited_editorial_note_7_has_no_semantic_label,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"articles by Faltings or by Mme Raynaud\ncited, respectively, in editor's note~(22) on p.~155 and editor's note~(7)\non p.~203.\n\n\smallskip\n{\footnotesize\textbf{Source-defect note\n[SGA2-IX-L3265-ONT-GRAMMAR-SRCDEF-001].}\nThe "
sga2.r6.candidate.000594,parts/09_expose_IX.tex,652,28,(2001),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"eaves of algebraic\nfoliations over number fields,'' \emph{Publ. Math. Inst. Hautes\n\'Etudes Sci.} \textbf{93} (2001), pp.~161--221, and Chambert-Loir A.,\n``Th\'eor\`emes d'alg\'ebricit\'e en g\'eom\'etrie diophantienne (d'apr\"
sga2.r6.candidate.000595,parts/09_expose_IX.tex,674,38,0.95,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,". Since $X$ is open in $X'$, we may take\n\[\nF=\widetilde{F'}\big|_X.\n\]\n\n\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\footnotesize\n\color{notegray}\textbf{Source-defect note\n[SGA2-IX-L3280-PUSHFORWARD-BASE-SRCDEF-00"
sga2.r6.candidate.000601,parts/09_expose_IX.tex,700,38,0.95,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"~VIII,\n\hyperref[IX.2.1]{Theorem~2.1}. This proves the result.\n\n\medskip\n\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\footnotesize\n\color{notegray}\textbf{Source-notation observation\n[SGA2-IX-L3283-PLAIN-ARROW-OBS-0"
sga2.r6.candidate.000606,parts/09_expose_IX.tex,735,38,0.95,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,hcal O_X$-module $F$ such that\n$\widehat F\simeq\mathfrak F$.}\n\n\medskip\n\noindent\colorbox{softgray}{\parbox{0.95\linewidth}{\footnotesize\n\color{notegray}\textbf{Source-structure note\n(SGA2-IX-L3304-ENUM-STRUCTURE-SRCDEF-0
sga2.r6.candidate.000609,parts/10_expose_X.tex,16,15,"I, 10.8)",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"riable open neighborhood of $Y$ in $X$,\nand $\widehat X$ the formal completion of $X$ along $Y$\n(\textup{EGA}~I, 10.8). For every prescheme $Z$, let $\Et(Z)$ denote the\ncategory of \'etale coverings of $Z$, and let $\LLcat(Z)$\s"
sga2.r6.candidate.000610,parts/10_expose_X.tex,30,14,"I, 10.6.2)",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," or also of formal\npreschemes when the structure sheaves are endowed with the discrete topology.\nWe know (EGA~I, 10.6.2) that $\widehat X$ is the direct limit, in the category\nof formal preschemes, of the direct system $(Y_n)$. We"
sga2.r6.candidate.000611,parts/10_expose_X.tex,31,71,"I,\n10.13)",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"X$ is the direct limit, in the category\nof formal preschemes, of the direct system $(Y_n)$. We also know (EGA~I,\n10.13) that to give a formal $\widehat X$-prescheme $R$ of \emph{finite type}\nis to give a direct system of ordinary"
sga2.r6.candidate.000612,parts/10_expose_X.tex,42,25,8.3,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"of $Y_n$.\n\nThat said, it is easy to see that nilpotent elements make no difference to\nétale coverings (SGA~1, 8.3); in other words, the base-change functor\n\[\n  \Et(Y_{n+1})\longrightarrow\Et(Y_n)\n\]\nis an equivalence of ca"
sga2.r6.candidate.000614,parts/10_expose_X.tex,54,46,8.4,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"the natural functor\n\[\n  \Et(\widehat X)\longrightarrow\Et(Y)\n\]\nis an equivalence of categories (cf.\ SGA~1, 8.4).}\n\n\section*{2. Comparison of $\Et(Y)$ and $\Et(U)$, for varying $U$}\n\sgareaderlabel{X.2}{2}\n\nWe shall intr"
sga2.r6.candidate.000616,parts/10_expose_X.tex,85,69,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"sceaux cohérents et en cohomologie étale.\nApplication au groupe fondamental,'' \emph{Ann. Sci. Éc. Norm. Sup. (4)}\n\textbf{7} (1974), pp.~29--52, Corollaries I.1.4 and I.5). Condition (ii) can\nbe improved so as to dispense "
sga2.r6.candidate.000617,parts/10_expose_X.tex,86,12,(1974),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," et en cohomologie étale.\nApplication au groupe fondamental,'' \emph{Ann. Sci. Éc. Norm. Sup. (4)}\n\textbf{7} (1974), pp.~29--52, Corollaries I.1.4 and I.5). Condition (ii) can\nbe improved so as to dispense with the depth cond"
sga2.r6.candidate.000618,parts/10_expose_X.tex,86,44,I.1.4,external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ation au groupe fondamental,'' \emph{Ann. Sci. Éc. Norm. Sup. (4)}\n\textbf{7} (1974), pp.~29--52, Corollaries I.1.4 and I.5). Condition (ii) can\nbe improved so as to dispense with the depth conditions along $Y$ (see\nTheorem~3"
sga2.r6.candidate.000619,parts/10_expose_X.tex,86,54,I.5),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"roupe fondamental,'' \emph{Ann. Sci. Éc. Norm. Sup. (4)}\n\textbf{7} (1974), pp.~29--52, Corollaries I.1.4 and I.5). Condition (ii) can\nbe improved so as to dispense with the depth conditions along $Y$ (see\nTheorem~3.3 of \em"
sga2.r6.candidate.000620,parts/10_expose_X.tex,88,1,Theorem~3.3,external_work_citation,audited_external_loc_cit_raynaud_theorem,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ies I.1.4 and I.5). Condition (ii) can\nbe improved so as to dispense with the depth conditions along $Y$ (see\nTheorem~3.3 of \emph{loc. cit.} for a precise statement). The proof of this\nlatter point is very technical; moreover, the"
sga2.r6.candidate.000622,parts/10_expose_X.tex,143,38,0.95,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,n X=X'\setminus\{x\}$ (since $x$ is the closed point of\n$X'$).\n\n\medskip\n\noindent\colorbox{noteblue}{\parbox{0.95\linewidth}{\footnotesize\n\textbf{Source oddity SGA2-X-L3357-U-VS-X-SRCDEF-001.}\nThe French authority prints $
sga2.r6.candidate.000628,parts/10_expose_X.tex,274,42,"II, 6.1.2)",external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"skip\nThis example will be treated in detail in Exposé~XII.\n\n\medskip\nLet $S$ be a prescheme. It is known (EGA~II, 6.1.2) that the functor which\nassigns to every finite flat covering $r\colon R\to S$ the\n$\mathcal O_S$-algebra $r_*"
sga2.r6.candidate.000641,parts/10_expose_X.tex,426,34,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"isomorphism.\n\nCf. J.-B. Bost, ``Lefschetz theorem for Arithmetic Surfaces,''\n\emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{32} (1999), pp.~241--312,\nTheorems~1.1 and~2.1.\n\nWhen $X$ is merely a smooth projective surface that"
sga2.r6.candidate.000642,parts/10_expose_X.tex,426,51,(1999),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," J.-B. Bost, ``Lefschetz theorem for Arithmetic Surfaces,''\n\emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{32} (1999), pp.~241--312,\nTheorems~1.1 and~2.1.\n\nWhen $X$ is merely a smooth projective surface that is geometrically co"
sga2.r6.candidate.000643,parts/10_expose_X.tex,427,1,Theorems~1.1,external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"tz theorem for Arithmetic Surfaces,''\n\emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{32} (1999), pp.~241--312,\nTheorems~1.1 and~2.1.\n\nWhen $X$ is merely a smooth projective surface that is geometrically connected\nover a field, $D$ is"
sga2.r6.candidate.000644,parts/10_expose_X.tex,427,18,2.1,external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ithmetic Surfaces,''\n\emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{32} (1999), pp.~241--312,\nTheorems~1.1 and~2.1.\n\nWhen $X$ is merely a smooth projective surface that is geometrically connected\nover a field, $D$ is always "
sga2.r6.candidate.000645,parts/10_expose_X.tex,435,66,Theorem~2.3,external_work_citation,audited_external_bost_theorem,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"n subset containing $D$), provided only that\n$D$ is nef and has self-intersection $>0$; cf. \emph{loc. cit.}, Theorem~2.3,\nand also Theorem~2.4 for surfaces assumed only normal and complete.\n\nIn the case of an arithmetic surface (n"
sga2.r6.candidate.000646,parts/10_expose_X.tex,436,10,Theorem~2.4,external_work_citation,audited_external_bost_theorem,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$), provided only that\n$D$ is nef and has self-intersection $>0$; cf. \emph{loc. cit.}, Theorem~2.3,\nand also Theorem~2.4 for surfaces assumed only normal and complete.\n\nIn the case of an arithmetic surface (normal and quasi-projec"
sga2.r6.candidate.000647,parts/10_expose_X.tex,444,1,Corollary~7.2),external_work_citation,audited_external_loc_cit_corollary,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," Soc. Lect. Note Series, vol.~200,\nCambridge Univ. Press, Cambridge, 1994, pp.~245--254, or \emph{loc. cit.},\nCorollary~7.2), proved that if a point\n$P\in X(\mathcal O_K)$, which plays the role of the divisor $D$ in the\ngeometric situ"
sga2.r6.candidate.000648,parts/10_expose_X.tex,454,39,Theorem~1.2,external_work_citation,audited_external_loc_cit_theorem,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"p\n\[\n  \pi_1(\operatorname{Spec}\mathcal O_K)\longrightarrow\pi_1(X)\n\]\ninduced by $P$; cf. \emph{loc. cit.}, Theorem~1.2.\n\n\medskip\n\noindent{\footnotesize\emph{Accepted source-normalization note\n(SGA2-X-L3456-AU-DESSUS-NORMALIZAT"
sga2.r6.candidate.000661,parts/10_expose_X.tex,621,25,(1964),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"~Giraud,\n\emph{Méthode de la descente}, Mémoire no.~2 du \emph{Bulletin de la Société\nMathématique de France} (1964).}.\n\n\medskip\n{\itshape\n\sgareaderlabel{X.3.7}{3.7}\noindent\textbf{Remark 3.7.} --- We proved along the way t"
sga2.r6.candidate.000667,parts/10_expose_X.tex,657,50,(1),unavailable_source_target,audited_editorial_note_1_has_no_semantic_label,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"mmand{\thefootnote}{(5)}\footnote{\textsc{N.D.E.}: This last\ncondition can be improved; cf. the editor's note~(1) on p.~90.}\n$\depthop A_{\mathfrak p}\geq 3$ whenever $t\in\mathfrak p$, then the\npurity of $A$ implies the pu"
sga2.r6.candidate.000689,parts/11_expose_XI.tex,120,174,IV 21.13,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"text{For a more detailed study of the notion of parafactoriality, and for the proof of~\Ref{XI.3.3}, \cf \EGA IV 21.13, 21.14.}\nLet $X$ be a prescheme and let $Z$ be a closed subset of~$X$. Put $U=X-Z$. We say that $X$ is \emph{"
sga2.r6.candidate.000690,parts/11_expose_XI.tex,120,184,21.14,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," more detailed study of the notion of parafactoriality, and for the proof of~\Ref{XI.3.3}, \cf \EGA IV 21.13, 21.14.}\nLet $X$ be a prescheme and let $Z$ be a closed subset of~$X$. Put $U=X-Z$. We say that $X$ is \emph{parafac"
sga2.r6.candidate.000695,parts/11_expose_XI.tex,166,325,(1993),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"racterization of completions of unique factorization domains\fg}, \emph{Trans. Amer. Math. Soc.} \textbf{337} (1993), \numero 1, pp\ptbl 379--387).}.\n\n\danger\n\nBefore turning to the statement of the main theorem of this \no, l"
sga2.r6.candidate.000696,parts/11_expose_XI.tex,170,206,IV~21,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"h divisor theory and the notion of a factorial ring\sfootnote{For the generalities that follow, \cf also \EGA IV~21.}.\n\nLet $X$ be a \emph{noetherian} and \emph{normal} prescheme. Let $Z^1(X)$ be the free abelian group genera"
sga2.r6.candidate.000697,parts/11_expose_XI.tex,180,161,IV~21,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$, and its elements are called \emph{principal divisors}\sfootnote{In accordance with the terminology of \EGA IV~21, we now prefer to reserve the term \og divisors\fg for \og locally principal divisors\fg or \og Cartier divis"
sga2.r6.candidate.000698,parts/11_expose_XI.tex,220,131,VII.1.4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e factorial, it is necessary and sufficient that $\Cl(X')=0$\,\nde{see Bourbaki, \emph{Alg\`ebre commutative} VII.1.4, corollary to Theorem~2, and VII.3.2, Theorem~1}.\n\n\begin{corollaire} \label{XI.3.10}\nLet $A$ be a noetherian"
sga2.r6.candidate.000699,parts/11_expose_XI.tex,220,153,Theorem~2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"essary and sufficient that $\Cl(X')=0$\,\nde{see Bourbaki, \emph{Alg\`ebre commutative} VII.1.4, corollary to Theorem~2, and VII.3.2, Theorem~1}.\n\n\begin{corollaire} \label{XI.3.10}\nLet $A$ be a noetherian local ring of dimension"
sga2.r6.candidate.000700,parts/11_expose_XI.tex,220,168,VII.3.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"icient that $\Cl(X')=0$\,\nde{see Bourbaki, \emph{Alg\`ebre commutative} VII.1.4, corollary to Theorem~2, and VII.3.2, Theorem~1}.\n\n\begin{corollaire} \label{XI.3.10}\nLet $A$ be a noetherian local ring of dimension $\geq 2$. Se"
sga2.r6.candidate.000701,parts/11_expose_XI.tex,220,177,Theorem~1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"at $\Cl(X')=0$\,\nde{see Bourbaki, \emph{Alg\`ebre commutative} VII.1.4, corollary to Theorem~2, and VII.3.2, Theorem~1}.\n\n\begin{corollaire} \label{XI.3.10}\nLet $A$ be a noetherian local ring of dimension $\geq 2$. Set $X'=\Spec"
sga2.r6.candidate.000703,parts/11_expose_XI.tex,235,88,IV~5.8.6,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ection}\label{XI.3.11}\n\begin{enonce*}{Serre's normality criterion 3.11\sfootnotemark}\sfootnotetext{\Cf \EGA IV~5.8.6.} Let $A$ be a noetherian local ring. For $A$ to be normal, it is necessary and sufficient that\n\begin{enumer"
sga2.r6.candidate.000709,parts/11_expose_XI.tex,274,462,(1988),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"er's theorem on projective modules over a localized local ring\fg} \emph{Proc. Amer. Math. Soc.} \textbf{103} (1988), \numero 4, p\ptbl 1025--1030). The rank-$1$ case is a special case of Theorem~\Ref{XI.3.13}. For purity resu"
sga2.r6.candidate.000711,parts/11_expose_XI.tex,274,773,(2002),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," setting, see (Gabber~O., {\og On purity theorems for vector bundles\fg}, \emph{Internat. Math. Res. Notices} (2002), \numero 15, p\ptbl 783--788).} A regular noetherian local ring is factorial (and hence parafactorial if its "
sga2.r6.candidate.000715,parts/11_expose_XI.tex,291,119,IV~21.11.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"rove~\Ref{XI.3.13}~(i) (following \sisi{KAPLANSKY}{Kaplansky})\sfootnote{This is the proof reproduced in \EGA IV~21.11.1.}.\n\nLet $A$ be a regular noetherian local ring, and set $\dim A=n$. If $n=0$ or $1$, the result is known. Sup"
sga2.r6.candidate.000741,parts/12_expose_XII.tex,9,384,(1955),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," of Math. t.61 (1955) 197-278}{{\og Faisceaux alg\'ebriques coh\'erents\fg}, \emph{Ann. of Math.} \textbf{61} (1955), p\ptbl197-278}.} (except that, at the time, Serre did not have at his disposal the language of Ext for sheav"
sga2.r6.candidate.000746,parts/12_expose_XII.tex,28,53,III 2.1.12),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"xt^{r-i}(X;F, \omx^r) \to \H^r(X, \omx^r),\n\end{equation}\nand from a well-known isomorphism (\cf FAC, or \EGA III 2.1.12):\n\steco\n\begin{equation} \label{eq:XII.4} {}\H^r(X, \omx^r) = \H^r(\PP_k^r, \Oo_{\PP_k^r}(-r-1)) \isomto k.\n\"
sga2.r6.candidate.000748,parts/12_expose_XII.tex,32,514,III 2.1.12),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"or a sheaf of the form $\Oo(-m)$, where it is contained in the well-known explicit computations (FAC, or \EGA III 2.1.12). We may moreover assume $-m \leq -r-1$, in which case $\H^i(X, \Oo(-m))=0$ for $i\neq r$.\n\n\begin{corollaire}"
sga2.r6.candidate.000752,parts/12_expose_XII.tex,71,235,III 2.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"nu$ is of finite type over $S$ (in fact, for $i\neq 0$, it is even of finite type over $k$), (\cf FAC or \EGA III 2.2.1 and 2.3.2).\n\n(i) \SSI (ii) by Corollary \Ref{XII.1.2}.\n\n(ii) \SSI (ii bis), because $\Omega_{X/k}^r$ is local"
sga2.r6.candidate.000753,parts/12_expose_XII.tex,71,249,2.3.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"te type over $S$ (in fact, for $i\neq 0$, it is even of finite type over $k$), (\cf FAC or \EGA III 2.2.1 and 2.3.2).\n\n(i) \SSI (ii) by Corollary \Ref{XII.1.2}.\n\n(ii) \SSI (ii bis), because $\Omega_{X/k}^r$ is locally isomorp"
sga2.r6.candidate.000760,parts/12_expose_XII.tex,116,93,(1),mathematical_numeric_expression,audited_line_bundle_twist_O_1,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,end{proposition}\n\nEmbed $X$ in an $X'=\PP_S^r$ in such a way that $\OX(1)$ is induced by $\Oo_{\sisi{P}{{X'}}}(1)$ (this is possible provided that $S$ is replaced by an affine neighborhood of $s$). Put\refstepcounter{toto}\
sga2.r6.candidate.000762,parts/12_expose_XII.tex,116,335,IV 12.3.4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{The first part of \Ref{XII.1.5} can also be obtained immediately by applying the purely local statement \EGA IV 12.3.4 to the preceding $\underline{E}^j$, thereby bypassing most of the proof that follows.} for every integer $j$,"
sga2.r6.candidate.000763,parts/12_expose_XII.tex,124,362,IV 6.11,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ifies immediately that $\underline{E}^j(Z)=0$ for $j$ outside the interval $[0, r]$, and one can apply \SGA 1 IV 6.11. We then take $\underline{E}^j(V)=\underline{E}^j(Z)|_{X_V}$, and one readily verifies that it has the requir"
sga2.r6.candidate.000764,parts/12_expose_XII.tex,126,197,III 2.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"d by sets $V_\alpha$ of the form $V=V(t)$ as above (noetherian induction), and, applying Serre's theorem \EGA III 2.2.1 to the $\underline{E}^j(V_i)$, one sees that there exists an integer $m_0$ such that\n\[\n\R^if_{V_\alpha\ast}("
sga2.r6.candidate.000781,parts/12_expose_XII.tex,235,271,13.3,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e (\sisi{given that}{in view of} $\widehat{F}= \varprojlim F_m$), we obtain (ii) from $\EGA 0_{\textup{III}}$ 13.3. On the other hand, (i) follows trivially from this, taking \Ref{XII.2.3} into account.\n\n\refstepcounter{subs"
sga2.r6.candidate.000784,parts/12_expose_XII.tex,238,62,I.1.4,external_work_citation,audited_external_raynaud_article_locator,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"unt.\n\n\refstepcounter{subsection}\label{XII.2.4}\n\begin{enonce*}{Corollary 2.4\ndemark}\ndetext{See Corollary I.1.4 of the article by Mme Raynaud (Raynaud~M., {\og Th\'eor\`emes de Lefschetz en cohomologie des faisceaux coh\'"
sga2.r6.candidate.000785,parts/12_expose_XII.tex,238,283,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"oh\'erents et en cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52).}\nLet\pageoriginale $f:X\to S$ be a projective flat morphism, with $S$ loc"
sga2.r6.candidate.000786,parts/12_expose_XII.tex,238,299,(1974),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52).}\nLet\pageoriginale $f:X\to S$ be a projective flat morphism, with $S$ locally Noetherian, le"
sga2.r6.candidate.000793,parts/12_expose_XII.tex,279,175,IV 5.7,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ar sequence of elements of\pageoriginale $\rr(\Oo_{X_s, x})$, which gives an $F_x$-regular sequence by \SGA 1 IV 5.7. Now if $x$ belongs to a $Z$ as in Lemma~\Ref{XII.2.5}, then $x$ is necessarily closed in $X_s$; in other wor"
sga2.r6.candidate.000795,parts/12_expose_XII.tex,284,65,(1),mathematical_numeric_expression,audited_line_bundle_twist_O_1,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\end{proof}\n\n\begin{remarque} \label{XII.2.6}\nSuppose that for every $s\in S$, the section $t_s$ of $\Oo_{X_s}(1)$ induced by $t$ is $\Oo_{X_s}$-regular (which implies by \SGA 1 IV 5.7 that $t$ is $\OX$-regular). Then the h"
